date,time,PRICE_DASH_DASH_ON_PCAR,PRICE_PCAR_DASH_ON_PCAR,BETA_DASH_ON_PCAR,SPREAD_DASH_ON_PCAR,Z_DASH_ON_PCAR,Z_VOL_DASH_ON_PCAR,market_close,SIGNAL_DASH_ON_PCAR,POS_DASH_ON_PCAR,POS_BETA_DASH_ON_PCAR,PAIR_BASE_DASH_ON_PCAR,PAIR_RET_DASH_ON_PCAR,SL_DASH_ON_PCAR,LOSS_DASH_ON_PCAR,COOLDOWN_DASH_ON_PCAR,CAPITAL_DASH_ON_PCAR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-06-05,18:20:00.000000000,111.4,109.77,,,,,0,0.0,-1.0,0.35349274966413896,150.20289913063255,0.0,0.0,-0.0002859229937578478,0.0,0.6080955357112594,0.4,1.0080955357112593,0.0
2024-06-05,18:21:00.000000000,111.47,109.8312,,,,,0,0.0,-1.0,0.35349274966413896,150.29453288691198,-0.0003220060598063857,0.0,-0.0002859229937578478,0.0,0.6078997252638192,0.4,1.0078997252638193,-0.00019423798688071646
2024-06-05,18:22:00.000000000,111.525,109.86,,,,,0,0.0,-1.0,0.35349274966413896,150.35971347810232,-0.0002982105067214704,0.0,-0.0006078369846275189,0.0,0.6077184431787124,0.4,1.0077184431787125,-0.0001798612307978995
2024-06-05,18:23:00.000000000,111.55,109.81,0.2662010390862508,82.3184638979388,2.3249632219077885,1.3321148769681082,0,-1.0,-1.0,0.35349274966413896,150.3670388406191,-0.0002838169646380514,0.0,-0.0009058662279738394,0.0,0.6075459623748148,0.4,1.0075459623748149,-0.00017115971734483492
2024-06-05,18:24:00.000000000,111.535,109.85,,,,,0,0.0,-1.0,0.35349274966413896,150.36617855060567,0.00019379054220421764,0.0,-0.0011894260924086852,0.0,0.6076636990362775,0.4,1.0076636990362775,0.00011685487894282572
2024-06-05,18:25:00.000000000,111.5,109.85,,,,,0,0.0,-1.0,0.35349274966413896,150.33117855060567,0.0002327651093973726,0.0,-0.0009958660497317862,0.0,0.6078051419436605,0.4,1.0078051419436607,0.00014036717559482914
2024-06-05,18:26:00.000000000,111.52,109.83,,,,,0,0.0,-1.0,0.35349274966413896,150.34410869561236,-0.00018006813526159836,0.0,-0.0007633327432043924,0.0,0.6076956956051484,0.4,1.0076956956051484,-0.00010859871016455399
2024-06-05,18:27:00.000000000,111.6,109.8,,,,,0,0.0,-1.0,0.35349274966413896,150.41350391312244,-0.0006026493706737656,0.0,-0.0009432634265622575,0.0,0.6073294681766307,0.4,1.0073294681766307,-0.00036343057742023314
2024-06-05,18:28:00.000000000,111.49,109.77,,,,,0,0.0,-1.0,0.35349274966413896,150.29289913063252,0.0006608131246478665,0.0,-0.001545344340125765,0.0,0.6077307994601873,0.4,1.0077307994601874,0.00039841114177185103
2024-06-05,18:29:00.000000000,111.59,109.75,,,,,0,0.0,-1.0,0.35349274966413896,150.38582927563925,-0.0007124079421757685,0.0,-0.0008855523992998826,0.0,0.607297847211947,0.4,1.0072978472119472,-0.000429630858233338
2024-06-05,18:30:00.000000000,111.57,109.74,0.2631458654431919,82.69237272626411,2.3334139090349577,1.3373077684662278,0,-1.0,-1.0,0.35349274966413896,150.3622943481426,0.00010948553186608263,0.0,-0.0015973294669130444,0.0,0.6073643375397502,0.4,1.0073643375397503,0.00006600860707404827
2024-06-05,18:31:00.000000000,111.46,109.71,,,,,0,0.0,-1.0,0.35349274966413896,150.24168956565268,0.0006610381807552311,0.0,-0.001488018819513215,0.0,0.6077658285564931,0.4,1.0077658285564932,0.00039855591644574544
2024-06-05,18:32:00.000000000,111.36,109.74,,,,,0,0.0,-1.0,0.35349274966413896,150.15229434814262,0.000736179037986543,0.0,-0.0008279642760112838,0.0,0.6082132530194809,0.4,1.008213253019481,0.00044397661669935424
2024-06-05,18:33:00.000000000,111.36,109.84,,,,,0,0.0,-1.0,0.35349274966413896,150.187643623109,0.00023542280935421838,0.0,-0.00009239476796896184,0.0,0.6083564402921933,0.4,1.0083564402921934,0.0001420208197855202
2024-06-05,18:34:00.000000000,111.19,109.81,,,,,0,0.0,-1.0,0.35349274966413896,150.0070388406191,0.0010613071332956252,0.0,0.0,0.0,0.6090020933218617,0.4,1.0090020933218617,0.0006403023810521357
2024-06-05,18:35:00.000000000,111.15,109.77,,,,,0,0.0,-1.0,0.35349274966413896,149.95289913063255,0.00017239384373767206,0.0,0.0,0.0,0.6091070815335737,0.4,1.0091070815335739,0.00010405153012762894
2024-06-05,18:36:00.000000000,110.995,109.765,,,,,0,0.0,-1.0,0.35349274966413896,149.7961316668842,0.0010218711151304572,0.0,0.0,0.0,0.6097295104662143,0.4,1.0097295104662143,0.0006168115792969082
2024-06-05,18:37:00.000000000,111.035,109.75,0.2595469076304047,82.54972688756308,2.2340538873384306,1.340403164728308,0,-1.0,-1.0,0.35349274966413896,149.83082927563925,-0.0003024269768573763,0.0,0.0,0.0,0.6095451118136632,0.4,1.0095451118136634,-0.00018262183152970476
2024-06-05,18:38:00.000000000,111.075,109.7101,,,,,0,0.0,-1.0,0.35349274966413896,149.85672491492767,-0.00036110299177528427,0.0,-0.00030242697685745057,0.0,0.6093250032501654,0.4,1.0093250032501655,-0.00021802746694739346
2024-06-05,18:39:00.000000000,111.16,109.76,,,,,0,0.0,-1.0,0.35349274966413896,149.9593642031359,-0.00044950076034285365,0.0,-0.0006634207613465115,0.0,0.6090511111979084,0.4,1.0090511111979086,-0.0002713616044137901
2024-06-05,18:40:00.000000000,111.02,109.72,,,,,0,0.0,-1.0,0.35349274966413896,149.80522449314932,0.0008392959698264909,0.0,-0.001112623313552774,0.0,0.6095622853409551,0.4,1.0095622853409552,0.0005065889501273433
2024-06-05,18:41:00.000000000,110.8801,109.81,,,,,0,0.0,-1.0,0.35349274966413896,149.6971388406191,0.0011462507269071375,0.0,-0.00027426116398932,0.0,0.6102609965536223,0.4,1.0102609965536224,0.0006920932198168619
2024-06-05,18:42:00.000000000,110.94,109.9,,,,,0,0.0,-1.0,0.35349274966413896,149.78885318808886,-0.0001876164951965124,0.0,0.0,0.0,0.6101465015242938,0.4,1.0101465015242939,-0.00011333212874610883
2024-06-05,18:43:00.000000000,110.99,109.91,,,,,0,0.0,-1.0,0.35349274966413896,149.8423881155855,-0.0003102038069882697,0.0,-0.00018761649519638546,0.0,0.6099572317567004,0.4,1.0099572317567005,-0.0001873686314883681
2024-06-05,18:44:00.000000000,110.9,109.94,0.25549276785039254,82.81112510252785,2.224904648748117,1.3427104669382572,0,-1.0,-1.0,0.35349274966413896,149.76299289807545,0.0006714040249566735,0.0,-0.0004977621028338097,0.0,0.6103667594971532,0.4,1.0103667594971533,0.0004054901807480011
2024-06-05,18:45:00.000000000,110.9,109.925,,,,,0,0.0,-1.0,0.35349274966413896,149.75769050683047,-0.00003540521688552474,0.0,0.0,0.0,0.6103451493296536,0.4,1.0103451493296536,-0.000021388438699666976
2024-06-05,18:46:00.000000000,110.94,109.91,,,,,0,0.0,-1.0,0.35349274966413896,149.7923881155855,-0.0003025046065522694,0.0,-0.000035405216885497914,0.0,0.6101605171103945,0.4,1.0101605171103945,-0.00018274172878607773
2024-06-05,18:47:00.000000000,111.09,109.81,,,,,0,0.0,-1.0,0.35349274966413896,149.9070388406191,-0.0012373744573950206,0.0,-0.0003378991131964826,0.0,0.6094055200716112,0.4,1.0094055200716112,-0.0007474030374330348
2024-06-05,18:48:00.000000000,110.99,109.8,,,,,0,0.0,-1.0,0.35349274966413896,149.80350391312246,0.0006434992862872788,0.0,-0.0015748554628596256,0.0,0.6097976720888368,0.4,1.0097976720888369,0.0003884979915681692
2024-06-05,18:49:00.000000000,111.06,109.77,,,,,0,0.0,-1.0,0.35349274966413896,149.86289913063254,-0.0005380700743600383,0.0,-0.0009323695949386979,0.0,0.6094695582100714,0.4,1.0094695582100714,-0.000324930318057365
2024-06-05,18:50:00.000000000,111.06,109.8,,,,,0,0.0,-1.0,0.35349274966413896,149.87350391312248,0.00007076322793326395,0.0,-0.0014699379891214281,0.0,0.6095126862433374,0.4,1.0095126862433375,0.00004272346096545635
2024-06-05,18:51:00.000000000,111.06,109.855,0.2520642674021744,83.36947990453413,2.2758010783741933,1.3449785949509818,0,-1.0,-1.0,0.35349274966413896,149.89294601435398,0.0001297234048974324,0.0,-0.0013992787787451277,0.0,0.6095917543043251,0.4,1.0095917543043251,0.00007832299887375156
2024-06-05,18:52:00.000000000,111.16,109.88,,,,,0,0.0,-1.0,0.35349274966413896,150.00178333309557,-0.000608185266100956,0.0,-0.0012697368930553177,0.0,0.6092210095810205,0.4,1.0092210095810206,-0.0003672224161141537
2024-06-05,18:53:00.000000000,111.11,109.84,,,,,0,0.0,-1.0,0.35349274966413896,149.937643623109,0.0002390657578637846,0.0,-0.0018771499238861011,0.0,0.6093666534633825,0.4,1.0093666534633825,0.00014431316924565276
2024-06-05,18:54:00.000000000,111.23,109.85,,,,,0,0.0,-1.0,0.35349274966413896,150.06117855060566,-0.000776756721588385,0.0,-0.001638532928291636,0.0,0.608893323819393,0.4,1.0088933238193931,-0.0004689372710751589
2024-06-05,18:55:00.000000000,111.12,109.84,,,,,0,0.0,-1.0,0.35349274966413896,149.94764362310903,0.0007094777845388244,0.0,-0.0024140169084144736,0.0,0.6093253201057969,0.4,1.009325320105797,0.00042818826946784753
2024-06-05,18:56:00.000000000,111.08,109.82,,,,,0,0.0,-1.0,0.35349274966413896,149.90057376811575,0.00021961095360381721,0.0,-0.0017062518152436423,0.0,0.6094591346204004,0.4,1.0094591346204003,0.00013257818062984133
2024-06-05,18:57:00.000000000,111.105,109.83,,,,,0,0.0,-1.0,0.35349274966413896,149.9291086956124,-0.00014319539921551916,0.0,-0.0014870155732278345,0.0,0.6093718628763128,0.4,1.0093718628763129,-0.00008645396439967883
2024-06-05,18:58:00.000000000,111.01,109.8,0.24907228230932424,83.66186340243621,2.269716910334854,1.3464408668145833,0,-1.0,-1.0,0.35349274966413896,149.82350391312247,0.0005629008152207334,0.0,-0.001629998038654712,0.0,0.6097148787946985,0.4,1.0097148787946986,0.00033983106821329696
2024-06-05,18:59:00.000000000,110.96,109.78,,,,,0,0.0,-1.0,0.35349274966413896,149.76643405812916,0.0002865381190898803,0.0,-0.0010680147506586524,0.0,0.6098895853492495,0.4,1.0098895853492496,0.00017302563151246539
2024-06-05,19:00:00.000000000,111.075,109.78,,,,,0,0.0,-1.0,0.35349274966413896,149.88143405812917,-0.0007678623098909726,0.0,-0.0007817826585065912,0.0,0.6094212741234648,0.4,1.009421274123465,-0.000463725176077201
2024-06-05,19:01:00.000000000,111.16,109.83,,,,,0,0.0,-1.0,0.35349274966413896,149.98410869561238,-0.0004491908083203422,0.0,-0.001549044666959487,0.0,0.6091475276887337,0.4,1.0091475276887336,-0.00027119146559402015
2024-06-05,19:02:00.000000000,111.2,109.86,,,,,0,0.0,-1.0,0.35349274966413896,150.0347134781023,-0.00019598888019358202,0.0,-0.001997539658653791,0.0,0.6090281415469093,0.4,1.0090281415469093,-0.00011830395313726388
2024-06-05,19:03:00.000000000,111.12,109.88,,,,,0,0.0,-1.0,0.35349274966413896,149.96178333309558,0.0005803313978133596,0.0,-0.002193137043286497,0.0,0.6093815796996009,0.4,1.009381579699601,0.0003502758130708693
2024-06-05,19:04:00.000000000,111.13,109.78,,,,,0,0.0,-1.0,0.35349274966413896,149.93643405812918,-0.0003024055459893658,0.0,-0.0016140783917589774,0.0,0.609197299330276,0.4,1.009197299330276,-0.0001825675968645027
2024-06-05,19:05:00.000000000,111.17,109.72,0.24658874791525592,84.11428257873813,2.2947054269557965,1.347559309316994,0,-1.0,-1.0,0.35349274966413896,149.95522449314933,-0.00040823676622942347,0.0,-0.0019159958314910464,0.0,0.6089486025948017,0.4,1.0089486025948018,-0.00024643024276746483
2024-06-05,19:06:00.000000000,111.21,109.71,,,,,0,0.0,-1.0,0.35349274966413896,149.99168956565268,-0.0002903195113327038,0.0,-0.00232345041777815,0.0,0.6087718129340696,0.4,1.0087718129340697,-0.00017522167162670643
2024-06-05,19:07:00.000000000,111.15,109.73,,,,,0,0.0,-1.0,0.35349274966413896,149.93875942064597,0.00044715714042214803,0.0,-0.0026130953861210893,0.0,0.6090440295971108,0.4,1.0090440295971108,0.00026984959289193093
2024-06-05,19:08:00.000000000,111.12,109.67,,,,,0,0.0,-1.0,0.35349274966413896,149.88754985566612,0.00005862683574364255,0.0,-0.0021671067099593433,0.0,0.6090797359213946,0.4,1.0090797359213948,0.00003538628963318282
2024-06-05,19:09:00.000000000,111.08,109.66,,,,,0,0.0,-1.0,0.35349274966413896,149.84401492816949,0.00024328286464412457,0.0,-0.0021086069248248407,0.0,0.6092279145843463,0.4,1.0092279145843464,0.00014684534598871792
2024-06-05,19:10:00.000000000,111.0975,109.55,,,,,0,0.0,-1.0,0.35349274966413896,149.8226307257064,-0.00037628598306107413,0.0,-0.0018658370481137165,0.0,0.6089986706595987,0.4,1.0089986706595986,-0.00022714782402960312
2024-06-05,19:11:00.000000000,111.0,109.55,,,,,0,0.0,-1.0,0.35349274966413896,149.72513072570644,0.0006507695101049087,0.0,-0.002241420942846961,0.0,0.6093949884261585,0.4,1.0093949884261586,0.00039278323954672584
2024-06-05,19:12:00.000000000,111.09,109.65,0.2439571398348408,84.3400996171097,2.273114775416116,1.3478714108118643,0,-1.0,-1.0,0.35349274966413896,149.85048000067286,-0.00036500702833715487,0.0,-0.0015921100811507882,0.0,0.6091725549723495,0.4,1.0091725549723494,-0.00022036314461601491
2024-06-05,19:13:00.000000000,111.03,109.635,,,,,0,0.0,-1.0,0.35349274966413896,149.78517760942788,0.000365014571556856,0.0,-0.001956535978118512,0.0,0.6093949118315068,0.4,1.0093949118315069,0.00022033581676583985
2024-06-05,19:14:00.000000000,111.0,109.73,,,,,0,0.0,-1.0,0.35349274966413896,149.78875942064596,0.0004244866697282849,0.0,-0.0015922355707035374,0.0,0.6096535918481796,0.4,1.0096535918481795,0.0002562723604414196
2024-06-05,19:15:00.000000000,110.99,109.8,,,,,0,0.0,-1.0,0.35349274966413896,149.80350391312246,0.00023195660749772334,0.0,-0.0011684247837500106,0.0,0.6097950050270935,0.4,1.0097950050270934,0.0001400610863524591
2024-06-05,19:16:00.000000000,110.935,109.83,,,,,0,0.0,-1.0,0.35349274966413896,149.75910869561238,0.00043793890514043224,0.0,-0.0009367392001012886,0.0,0.6100620579839551,0.4,1.010062057983955,0.0002644625449047598
2024-06-05,19:17:00.000000000,111.05,109.79,,,,,0,0.0,-1.0,0.35349274966413896,149.8599689856258,-0.0008623162297863226,0.0,-0.0004992105295006377,0.0,0.6095359915701787,0.4,1.0095359915701787,-0.000520825834034684
2024-06-05,19:18:00.000000000,110.995,109.81,,,,,0,0.0,-1.0,0.35349274966413896,149.8120388406191,0.0004141856922392792,0.0,-0.001361096281945251,0.0,0.6097884526567919,0.4,1.009788452656792,0.0002500763605471749
2024-06-05,19:19:00.000000000,110.98,109.73,0.2409312460333633,84.54261437275905,2.2486531428900776,1.3471898461442156,0,-1.0,-1.0,0.35349274966413896,149.76875942064598,-0.00008864053967815067,0.0,-0.0009474743363117044,0.0,0.6097344006792589,0.4,1.009734400679259,-0.00005352802103324718
2024-06-05,19:20:00.000000000,110.98,109.74,,,,,0,0.0,-1.0,0.35349274966413896,149.77229434814262,0.000023602569122592727,0.0,-0.0010360308913535121,0.0,0.6097487919775972,0.4,1.0097487919775974,0.000014252558225881308
2024-06-05,19:21:00.000000000,111.0,109.72,,,,,0,0.0,-1.0,0.35349274966413896,149.78522449314931,-0.00018074007019181014,0.0,-0.0010124527752217727,0.0,0.6096385859381358,0.4,1.0096385859381358,-0.00010914203645216323
2024-06-05,19:22:00.000000000,111.02,109.8,,,,,0,0.0,-1.0,0.35349274966413896,149.83350391312246,0.000055275278327028696,0.0,-0.0011930098546280021,0.0,0.6096722838806524,0.4,1.0096722838806524,0.000033376242732747836
2024-06-05,19:23:00.000000000,110.985,109.77,,,,,0,0.0,-1.0,0.35349274966413896,149.78789913063252,0.00016281550436280723,0.0,-0.0011378005202526964,0.0,0.6097715479810484,0.4,1.0097715479810483,0.00009831318733869448
2024-06-05,19:24:00.000000000,111.01,109.73,,,,,0,0.0,-1.0,0.35349274966413896,149.79875942064598,-0.00026130088087037486,0.0,-0.0009751702674556384,0.0,0.6096122141384313,0.4,1.0096122141384312,-0.0001577919708033969
2024-06-05,19:25:00.000000000,110.975,109.675,,,,,0,0.0,-1.0,0.35349274966413896,149.74431731941445,0.00010385866230567342,0.0,-0.0012362163354761035,0.0,0.6096755276475169,0.4,1.009675527647517,0.00006271072021425266
2024-06-05,19:26:00.000000000,110.97,109.68,0.23834979649068652,84.8277943209015,2.239946087827789,1.3460285588502356,0,-1.0,-1.0,0.35349274966413896,149.74108478316276,0.00004519345955467875,0.0,-0.001132486064945315,0.0,0.6097030809938171,0.4,1.009703080993817,0.000027289307847552597
2024-06-05,19:27:00.000000000,110.945,109.74,,,,,0,0.0,-1.0,0.35349274966413896,149.7372943481426,0.0003085964352853612,0.0,-0.0010873437863537783,0.0,0.6098912331911943,0.4,1.0098912331911944,0.0001863440856219363
2024-06-05,19:28:00.000000000,111.04,109.72,,,,,0,0.0,-1.0,0.35349274966413896,149.82522449314934,-0.0006816595387116724,0.0,-0.0007790829014848732,0.0,0.6094754950145129,0.4,1.009475495014513,-0.0004116662894158249
2024-06-05,19:29:00.000000000,111.0,109.72,,,,,0,0.0,-1.0,0.35349274966413896,149.78522449314931,0.00026697774113353806,0.0,-0.00146021137090524,0.0,0.6096382114054482,0.4,1.009638211405448,0.00016118904494325978
2024-06-05,19:30:00.000000000,110.91,109.724,,,,,0,0.0,-1.0,0.35349274966413896,149.69663846414798,0.0006103003237334637,0.0,-0.0011936234737049967,0.0,0.6100102738032291,0.4,1.0100102738032293,0.00036851061457279896
2024-06-05,19:31:00.000000000,111.02,109.74,,,,,0,0.0,-1.0,0.35349274966413896,149.8122943481426,-0.0006970371350748069,0.0,-0.0005840516187640699,0.0,0.6095850739896111,0.4,1.0095850739896113,-0.00042098563217271903
2024-06-05,19:32:00.000000000,110.985,109.68,,,,,0,0.0,-1.0,0.35349274966413896,149.75608478316275,0.00009205142395128253,0.0,-0.0012806816481718553,0.0,0.6096411871636913,0.4,1.0096411871636914,0.00005558043153155896
2024-06-05,19:33:00.000000000,111.0,109.78,0.2350370428627819,85.1976334345238,2.2474859356027546,1.3442048377785067,0,-1.0,-1.0,0.35349274966413896,149.80643405812918,0.00013588279231448354,0.0,-0.0011887481127899058,0.0,0.6097240269105131,0.4,1.0097240269105132,0.00008204869994902619
2024-06-05,19:34:00.000000000,110.96,109.81,,,,,0,0.0,-1.0,0.35349274966413896,149.7770388406191,0.00033780112855694063,0.0,-0.0010530268508882612,0.0,0.6099299923749116,0.4,1.0099299923749117,0.00020398193853882855
2024-06-05,19:35:00.000000000,110.96,109.92,,,,,0,0.0,-1.0,0.35349274966413896,149.81592304308214,0.00025961390854061097,0.0,-0.0007155814359901536,0.0,0.6100883386841682,0.4,1.0100883386841684,0.00015678939179174814
2024-06-05,19:36:00.000000000,110.985,109.88,,,,,0,0.0,-1.0,0.35349274966413896,149.8267833330956,-0.00026125200306856603,0.0,-0.00045615330234294316,0.0,0.6099289518836382,0.4,1.009928951883638,-0.00015779491201524398
2024-06-05,19:37:00.000000000,111.01,109.805,,,,,0,0.0,-1.0,0.35349274966413896,149.82527137687077,-0.00034381006572298164,0.0,-0.0007172861344476589,0.0,0.6097192521706047,0.4,1.0097192521706049,-0.00020763808448315168
2024-06-05,19:38:00.000000000,110.97,109.865,,,,,0,0.0,-1.0,0.35349274966413896,149.80648094185062,0.00040853965701073876,0.0,-0.0010608495899775416,0.0,0.6099683466647594,0.4,1.0099683466647593,0.00024669678588277246
2024-06-05,19:39:00.000000000,110.8962,109.82,,,,,0,0.0,-1.0,0.35349274966413896,149.71677376811573,0.0003864507456629287,0.0,-0.0006527433320944187,0.0,0.6102040693871589,0.4,1.010204069387159,0.0002333961486794331
2024-06-05,19:40:00.000000000,110.8918,109.81,0.23141749395836217,85.47984498843225,2.2386448733874333,1.3415153390667278,0,-1.0,-1.0,0.35349274966413896,149.7088388406191,5.778060010155102e-6,0.0,-0.00026654483957877506,0.0,0.6102075951828903,0.4,1.0102075951828904,3.49018167538449e-6
2024-06-05,19:41:00.000000000,110.76,109.805,,,,,0,0.0,-1.0,0.35349274966413896,149.57527137687077,0.0008685695330928942,0.0,-0.00026076831968069314,0.0,0.6107376029089281,0.4,1.0107376029089281,0.0005246522878713608
2024-06-05,19:42:00.000000000,110.74,109.84,,,,,0,0.0,-1.0,0.35349274966413896,149.567643623109,0.0002164277954521513,0.0,0.0,0.0,0.6108697835019254,0.4,1.0108697835019256,0.00013077636828495067
2024-06-05,19:43:00.000000000,110.77,109.82,,,,,0,0.0,-1.0,0.35349274966413896,149.59057376811575,-0.00024784675411950916,0.0,0.0,0.0,0.6107183814088948,0.4,1.010718381408895,-0.0001497740811938841
2024-06-05,19:44:00.000000000,110.69,109.825,,,,,0,0.0,-1.0,0.35349274966413896,149.51234123186407,0.0005466083970978336,0.0,-0.0002478467541195961,0.0,0.6110522052044348,0.4,1.0110522052044348,0.00033028368898821014
2024-06-05,19:45:00.000000000,110.68,109.76,,,,,0,0.0,-1.0,0.35349274966413896,149.4793642031359,-0.00008679570275782368,0.0,0.0,0.0,0.6109991684988624,0.4,1.0109991684988624,-0.00005245694069943311
2024-06-05,19:46:00.000000000,110.67,109.815,,,,,0,0.0,-1.0,0.35349274966413896,149.48880630436742,0.00019696431937931913,0.0,-0.00008679570275782478,0.0,0.6111195135342271,0.4,1.011119513534227,0.00011903574118988727
2024-06-05,19:47:00.000000000,110.61,109.81,0.2273722651681968,85.6422515618803,2.207420011754557,1.3381459478405782,0,-1.0,-1.0,0.35349274966413896,149.4270388406191,0.0003895444594903605,0.0,0.0,0.0,0.6113575717548108,0.4,1.011357571754811,0.00023544023965255175
2024-06-05,19:48:00.000000000,110.58,109.81,,,,,0,0.0,-1.0,0.35349274966413896,149.3970388406191,0.0002007668774859384,0.0,0.0,0.0,0.6114803121055193,0.4,1.0114803121055194,0.00012136197338741927
2024-06-05,19:49:00.000000000,110.555,109.8,,,,,0,0.0,-1.0,0.35349274966413896,149.36850391312248,0.00014367803184001552,0.0,0.0,0.0,0.6115681683932715,0.4,1.0115681683932716,0.00008685911796871722
2024-06-05,19:50:00.000000000,110.53,109.8,,,,,0,0.0,-1.0,0.35349274966413896,149.34350391312245,0.0001673712954542712,0.0,0.0,0.0,0.611670527349874,0.4,1.011670527349874,0.00010118839224159334
2024-06-05,19:51:00.000000000,110.535,109.925,,,,,0,0.0,-1.0,0.35349274966413896,149.39269050683046,0.0002623923550823196,0.0,0.0,0.0,0.6118310250200799,0.4,1.01183102502008,0.00015864618555836042
2024-06-05,19:52:00.000000000,110.69,109.88,,,,,0,0.0,-1.0,0.35349274966413896,149.53178333309558,-0.0011440129577629846,0.0,0.0,0.0,0.6111310823994955,0.4,1.0111310823994955,-0.0006917584095334408
2024-06-05,19:53:00.000000000,110.71,109.88,,,,,0,0.0,-1.0,0.35349274966413896,149.55178333309559,-0.00013375082911590776,0.0,-0.0011440129577630076,0.0,0.611049343110526,0.4,1.011049343110526,-0.00008083945829792873
2024-06-05,19:54:00.000000000,110.72,109.94,0.22339791662316846,86.15963304644886,2.2396556966672945,1.3348059965965346,0,-1.0,-1.0,0.35349274966413896,149.58299289807545,0.00007495440529039699,0.0,-0.001277610774197302,0.0,0.611095143950642,0.4,1.0110951439506422,0.000045300301541332075
2024-06-05,19:55:00.000000000,110.73,110.015,,,,,0,0.0,-1.0,0.35349274966413896,149.61950485430026,0.0001103865881066762,0.0,-0.0012027521314627032,0.0,0.6111626006585913,0.4,1.0111626006585914,0.00006671647901077155
2024-06-05,19:56:00.000000000,110.72,110.02,,,,,0,0.0,-1.0,0.35349274966413896,149.61127231804858,0.00007864926273999213,0.0,-0.001092498311060064,0.0,0.6112106681465473,0.4,1.0112106681465474,0.00004753685304878863
2024-06-05,19:57:00.000000000,110.65,110.025,,,,,0,0.0,-1.0,0.35349274966413896,149.5430397817969,0.00047969289102595174,0.0,-0.0010139349725067914,0.0,0.6115038615589765,0.4,1.0115038615589764,0.000289942958143881
2024-06-05,19:58:00.000000000,110.58,110.01,,,,,0,0.0,-1.0,0.35349274966413896,149.46773739055192,0.0004326353727290974,0.0,-0.0005347284588790302,0.0,0.0,1.0111979952281898,1.0111979952281898,-0.0003023877044969937
2024-06-05,19:59:00.000000000,110.58,110.01,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010232442859614554,0.0,0.0,1.0111979952281898,1.0111979952281898,0.0
2024-06-06,13:29:00.000000000,111.1,110.0,0.22008547921578317,86.89059728626384,2.30649179117057,1.3313142786155574,0,-1.0,0.0,0.0,135.30940271373615,0.0,0.0,0.0,0.0,0.6064154377383454,0.40447919809127597,1.0108946358296214,-0.00029999999999994723
2024-06-06,13:30:00.000000000,111.3,109.82,,,,,0,0.0,-1.0,0.22008547921578317,135.4697873274773,-0.001770870179404929,0.0,0.0,0.0,0.6053415547233237,0.40447919809127597,1.0098207528145997,-0.0010623095394509969
2024-06-06,13:31:00.000000000,111.59,109.52,,,,,0,0.0,-1.0,0.22008547921578317,135.69376168371258,-0.002628081513881034,0.0,-0.0017708701794050263,0.0,0.6037506677737714,0.40447919809127597,1.0082298658650473,-0.0015754151864261921
2024-06-06,13:32:00.000000000,111.67,109.3,,,,,0,0.0,-1.0,0.22008547921578317,135.7253428782851,-0.0009463869512793262,0.0,-0.0043942977021039775,0.0,0.6031792860199641,0.40447919809127597,1.0076584841112401,-0.0005667177428005191
2024-06-06,13:33:00.000000000,111.79,109.62,,,,,0,0.0,-1.0,0.22008547921578317,135.91577023163416,-0.00036524237551872316,0.0,-0.005336525947378101,0.0,0.6029589793846745,0.40447919809127597,1.0074381774759504,-0.00021863224372494094
2024-06-06,13:34:00.000000000,111.9,109.5,,,,,0,0.0,-1.0,0.22008547921578317,135.99935997412825,-0.0010036381891035135,0.0,-0.005699819197482747,0.0,0.6023538267265011,0.40447919809127597,1.006833024817777,-0.000600684659072143
2024-06-06,13:35:00.000000000,111.86,109.63,,,,,0,0.0,-1.0,0.22008547921578317,135.9879710864263,0.0005044958469739116,0.0,-0.006697736830368783,0.0,0.6026577117304934,0.40447919809127597,1.0071369098217695,0.00030182264238648286
2024-06-06,13:36:00.000000000,111.96,109.5,0.2182555486772708,88.06101741983883,2.4397877670720174,1.3290136700373298,0,-1.0,-1.0,0.22008547921578317,136.05935997412826,-0.0009457535932814806,0.0,-0.006196619963809935,0.0,0.6020877460341055,0.40447919809127597,1.0065669441253815,-0.0005659267283619601
2024-06-06,13:37:00.000000000,112.0,109.1,,,,,0,0.0,-1.0,0.22008547921578317,136.01132578244193,-0.0009410171539148117,0.0,-0.007136513081494433,0.0,0.6015211711369255,0.40447919809127597,1.0060003692282016,-0.0005628785054850294
2024-06-06,13:38:00.000000000,111.995,109.23,,,,,0,0.0,-1.0,0.22008547921578317,136.03493689473999,0.0002471199519943645,0.0,-0.00807081465418047,0.0,0.6016698190198605,0.40447919809127597,1.0061490171111365,0.00014776126081239465
2024-06-06,13:39:00.000000000,112.31,109.15,,,,,0,0.0,-1.0,0.22008547921578317,136.33233005640272,-0.002445010421070123,0.0,-0.007825689161515936,0.0,0.6001987300423135,0.40447919809127597,1.0046779281335896,-0.0014620985087981193
2024-06-06,13:40:00.000000000,112.48,109.17,,,,,0,0.0,-1.0,0.22008547921578317,136.50673176598704,-0.0012146663256410032,0.0,-0.010251565691034137,0.0,0.5994696888562386,0.40447919809127597,1.0039488869475146,-0.0007256466631344526
