date,time,PRICE_AXON_AXON_ON_MSTR,PRICE_MSTR_AXON_ON_MSTR,PRICE_DASH_DASH_ON_FTNT,PRICE_FTNT_DASH_ON_FTNT,PRICE_ADP_ADP_ON_XEL,PRICE_XEL_ADP_ON_XEL,PRICE_NFLX_NFLX_ON_PLTR,PRICE_PLTR_NFLX_ON_PLTR,PRICE_AEP_AEP_ON_MELI,PRICE_MELI_AEP_ON_MELI,BETA_AEP_ON_MELI,SPREAD_AEP_ON_MELI,Z_AEP_ON_MELI,Z_VOL_AEP_ON_MELI,BETA_NFLX_ON_PLTR,SPREAD_NFLX_ON_PLTR,Z_NFLX_ON_PLTR,Z_VOL_NFLX_ON_PLTR,BETA_ADP_ON_XEL,SPREAD_ADP_ON_XEL,Z_ADP_ON_XEL,Z_VOL_ADP_ON_XEL,BETA_DASH_ON_FTNT,SPREAD_DASH_ON_FTNT,Z_DASH_ON_FTNT,Z_VOL_DASH_ON_FTNT,BETA_AXON_ON_MSTR,SPREAD_AXON_ON_MSTR,Z_AXON_ON_MSTR,Z_VOL_AXON_ON_MSTR,market_close,SIGNAL_AEP_ON_MELI,SIGNAL_NFLX_ON_PLTR,SIGNAL_ADP_ON_XEL,SIGNAL_DASH_ON_FTNT,SIGNAL_AXON_ON_MSTR,POS_AEP_ON_MELI,POS_NFLX_ON_PLTR,POS_ADP_ON_XEL,POS_DASH_ON_FTNT,POS_AXON_ON_MSTR,POS_BETA_AEP_ON_MELI,POS_BETA_NFLX_ON_PLTR,POS_BETA_ADP_ON_XEL,POS_BETA_DASH_ON_FTNT,POS_BETA_AXON_ON_MSTR,PAIR_BASE_AEP_ON_MELI,PAIR_BASE_NFLX_ON_PLTR,PAIR_BASE_ADP_ON_XEL,PAIR_BASE_DASH_ON_FTNT,PAIR_BASE_AXON_ON_MSTR,PAIR_RET_AEP_ON_MELI,PAIR_RET_NFLX_ON_PLTR,PAIR_RET_ADP_ON_XEL,PAIR_RET_DASH_ON_FTNT,PAIR_RET_AXON_ON_MSTR,SL_AEP_ON_MELI,SL_NFLX_ON_PLTR,SL_ADP_ON_XEL,SL_DASH_ON_FTNT,SL_AXON_ON_MSTR,LOSS_AEP_ON_MELI,LOSS_NFLX_ON_PLTR,LOSS_ADP_ON_XEL,LOSS_DASH_ON_FTNT,LOSS_AXON_ON_MSTR,COOLDOWN_AEP_ON_MELI,COOLDOWN_NFLX_ON_PLTR,COOLDOWN_ADP_ON_XEL,COOLDOWN_DASH_ON_FTNT,COOLDOWN_AXON_ON_MSTR,CAPITAL_AEP_ON_MELI,CAPITAL_NFLX_ON_PLTR,CAPITAL_ADP_ON_XEL,CAPITAL_DASH_ON_FTNT,CAPITAL_AXON_ON_MSTR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-04-08,18:51:00.000000000,514.86,253.48,167.655,89.05,280.53,67.685,882.2449,79.14,101.76,1846.6918,,,,,5.76677230669315,425.8625396483041,-0.7239487020925023,1.0939403028932884,,,,,,,,,-0.06407347585545152,531.1013446598398,2.3241794434555376,1.3483340710123886,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,634.9750359741761,0.0,0.0,0.0,0.0,-0.00042519405422511945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01294625154716178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591752252517131,0.15000000000000002,1.0091752252517132,-0.00036201769260536977
2025-04-08,18:52:00.000000000,515.0,253.92,167.5925,89.105,280.585,67.805,882.84,79.24,102.0,1846.6918,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,635.323536115523,0.0,0.0,0.0,0.0,0.00010787847941438365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013365940932204556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592679117685638,0.15000000000000002,1.0092679117685637,0.00009184382903111945
2025-04-08,18:53:00.000000000,515.0,253.465,167.47,89.04,280.32,67.705,882.9675,79.1,101.8,1846.6918,-0.004729470806304253,110.53387495634145,-1.4388748040750143,1.6215197450245593,,,,,,,,,,,,,-0.0664363507164156,531.8392896343363,2.3202227517893923,1.348493523795891,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,635.1079280148119,0.0,0.0,0.0,0.0,-0.00033936740645462823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013259504350173867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589763042458971,0.15000000000000002,1.008976304245897,-0.0002889297472617242
2025-04-08,18:54:00.000000000,515.0,253.34,167.435,88.98,280.12,67.745,883.18,79.07,101.81,1849.669262,,,,,,,,,4.7269025633040895,-40.104014151035585,-2.400296049048761,0.9425294600937534,1.8724432097524006,0.8250031962313926,0.7445678456120569,0.8317161843896106,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,635.048695020111,0.0,0.0,0.0,0.0,-0.00009326445488719168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01359437191302637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588961922891206,0.15000000000000002,1.0088961922891206,-0.00007939924499639205
2025-04-08,18:55:00.000000000,513.69,253.0,167.23,88.992,280.01,67.75,882.87,78.865,101.835,1845.78,,,,,,,,,,,,,,,,,-0.06831906662953488,530.9747238572724,2.3018176021028425,1.3485720259826397,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,633.5775812745248,0.0,0.0,0.0,0.0,0.0018091309586538967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013686368496227619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604500479808608,0.15000000000000002,1.0104500479808607,0.0015401541839646041
2025-04-08,18:56:00.000000000,511.845,252.755,166.92,88.9,279.71,67.71,881.4839,78.73,101.945,1844.7325,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,631.6164846049111,0.0,0.0,0.0,0.0,0.002728794991307028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011901997970531819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627980397620609,0.15000000000000002,1.0127980397620608,0.002323708911580583
2025-04-08,18:57:00.000000000,510.8,252.635,167.1225,88.96,279.84,67.78,882.9204,78.765,101.885,1844.7,,,,,,,,,,,,,,,,,-0.06950045238417689,528.3582467880765,2.267825871293148,1.3485674405363697,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.5146209299983,0.0,0.0,0.0,0.0,0.0015644561995643098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00920568109167319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8641478495043385,0.15000000000000002,1.0141478495043386,0.0013327531149199628
2025-04-08,18:58:00.000000000,510.8,251.795,167.35,88.96,280.02,67.81,883.27,78.83,101.9599,1844.7,,,,,5.76489043610692,428.8236869216915,-0.7042068675217575,1.0929503104830351,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.1165752056086,0.0,0.0,0.0,0.0,-0.000631302924906948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007655626776964075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636023104393944,0.15000000000000002,1.0136023104393943,-0.0005379285330150692
2025-04-08,18:59:00.000000000,510.8,252.0,166.9877,88.89,279.81,67.8,882.55,78.7101,101.9,1840.58,,,,,,,,,4.746506122540521,-42.0031151082473,-2.406844741604801,0.943898793705044,1.8751259039451718,0.30775839831366625,0.7312267681764144,0.8322389375430336,-0.0701552446171915,528.4791216435323,2.258861294074986,1.3485314593532258,0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.213717316918,0.0,0.0,0.0,0.0,0.0001541653007265892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008282096682294737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637354479492915,0.15000000000000002,1.0137354479492915,0.00013135083506219576
2025-04-08,19:00:00.000000000,510.8,252.7948,166.925,88.94,279.62,67.73,882.5082,78.785,101.85,1846.51,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.5903443904239,0.0,0.0,0.0,0.0,0.0005976180193433005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008129208193493831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642516318169314,0.15000000000000002,1.0142516318169315,0.0005091899160517306
2025-04-08,19:01:00.000000000,510.8,252.425,166.885,88.7901,279.652,67.855,880.67,78.523363,102.01,1846.51,,,,,,,,,,,,,,,,,-0.07061417922675063,528.6247841913125,2.250207552560629,1.348452355357192,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.4151094989008,0.0,0.0,0.0,0.0,-0.0002778902231565469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075364483354499745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640114647381024,0.15000000000000002,1.0140114647381024,-0.000236792400716947
2025-04-08,19:02:00.000000000,510.8,251.9,166.7,88.79,279.6375,67.86,879.715,78.33,102.015,1846.51,-0.004630208810233298,110.56472687018389,-1.4175191092357116,1.6125274678191976,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.1663309211573,0.0,0.0,0.0,0.0,-0.0003946266103001747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007812244253296852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636705028225123,0.15000000000000002,1.0136705028225124,-0.0003362505528259879
2025-04-08,19:03:00.000000000,511.03,251.4,166.31,88.545,279.15,67.85,876.92,78.13,102.005,1840.68,,,,,,,,,,,,,,,,,-0.0718896869040509,529.1030672876784,2.244639692104205,1.3482926131013768,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.1593989423538,0.0,0.0,0.0,0.0,-0.0007409662431834664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00820378794412846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8630305521346876,0.15000000000000002,1.0130305521346876,-0.0006313202229351971
2025-04-08,19:04:00.000000000,510.7,251.43,166.14,88.5,279.135,67.87,876.525,77.985,102.04,1840.68,,,,,,,,,4.76677459781785,-44.38599195389753,-2.4176652352079295,0.9452731753319842,1.877987443658058,-0.06188876373815333,0.7213083156176946,0.832739315884383,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,629.8436148610821,0.0,0.0,0.0,0.0,0.0005462362686423794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00893867545737903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86350197072321,0.15000000000000002,1.01350197072321,0.00046535475907317076
2025-04-08,19:05:00.000000000,511.165,251.22,166.07,88.535,278.95,67.81,876.0,77.9001,101.98,1836.43,,,,,5.765706001540542,426.85092590939166,-0.7134076609937109,1.091906346565527,,,,,,,,,-0.07266533823455482,529.4199862712849,2.237677217145886,1.3480899199551573,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,630.2091034299847,0.0,0.0,0.0,0.0,-0.0008962723726618488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008397321817465109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8627280377631117,0.15000000000000002,1.0127280377631118,-0.0007636225507740659
2025-04-08,19:06:00.000000000,509.03,250.54,165.54,88.351,277.97,67.67,874.04,77.59,101.73,1836.43,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,627.751875938812,0.0,0.0,0.0,0.0,0.0028764619535978754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009286067902577688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8652096421400395,0.15000000000000002,1.0152096421400394,0.002450415397216489
2025-04-08,19:07:00.000000000,508.745,250.02,165.425,88.13,278.035,67.645,873.31,77.55,101.72,1831.92,,,,,,,,,,,,,,,,,-0.07260544186622526,526.8978125753937,2.205466939174383,1.3478225314232148,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,627.2204666808565,0.0,0.0,0.0,0.0,0.00006147451488971694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006436316970000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865262830483068,0.15000000000000002,1.015262830483068,0.00005239148725623555
2025-04-08,19:08:00.000000000,507.72,250.33,165.62,88.24,278.11,67.57,874.24,77.75,101.7275,1827.4196,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,626.3423645077146,0.0,0.0,0.0,0.0,0.0018683985761171894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063752381245737455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668794863235096,0.15000000000000002,1.0168794863235098,0.0015923520411680785
2025-04-08,19:09:00.000000000,507.0,249.495,165.375,88.01,277.78,67.425,873.16,77.49,101.55,1831.105,,,,,,,,,4.788738009401568,-45.10066028390071,-2.4130165433018065,0.9466283322968857,1.8809917289411482,-0.17108206411046467,0.7174053101490435,0.8332202300597086,-0.07182555856932801,524.9201177352545,2.178485928953642,1.3474396619355269,0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,625.2266881031129,0.0,0.0,0.0,0.0,0.000517805618422884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004518751034290891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673283613920235,0.15000000000000002,1.0173283613920234,0.000441424057177656
2025-04-08,19:10:00.000000000,506.885,249.585,165.835,88.17,278.74,67.475,874.6079,77.71,101.63,1833.32,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,625.1543358592975,0.0,0.0,0.0,0.0,0.00025214495667623887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004003285250541833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8675470538641307,0.15000000000000002,1.0175470538641307,0.00021496743864294002
2025-04-08,19:11:00.000000000,507.5,248.52,165.69,88.14,278.36,67.51,873.32,77.59,101.65,1831.5,-0.004511330736151734,109.91250224326191,-1.4401251146674523,1.6034727723476576,,,,,,,,,,,,,-0.07066155599696818,525.0608098963665,2.17059934335326,1.3470205127572619,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,625.2646707444462,0.0,0.0,0.0,0.0,-0.0017910219135123685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037521497020517325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865993258079657,0.15000000000000002,1.0159932580796571,-0.001527001408507875
2025-04-08,19:12:00.000000000,506.75,247.8168,165.4,87.99,278.38,67.52,871.8262,77.455,101.68,1831.5,,,,,5.768757938099956,425.0070539044679,-0.7218180071613183,1.0907963616879235,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,624.1814496094571,0.0,0.0,0.0,0.0,0.0006665639120704873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005536451433224898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665704979335892,0.15000000000000002,1.0165704979335892,0.0005681532326534803
2025-04-08,19:13:00.000000000,507.2,247.255,165.32,87.835,278.185,67.52,870.11,77.21,101.68,1829.985,,,,,,,,,,,,,,,,,-0.06928064882497761,524.3299868252199,2.155049627576721,1.3465817818151522,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,624.3652328380736,0.0,0.0,0.0,0.0,-0.0011474496267577326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004873577919880745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865576151939176,0.15000000000000002,1.0155761519391762,-0.000978137764605892
2025-04-08,19:14:00.000000000,506.525,246.3175,164.9025,87.68,277.98,67.57,868.1706,76.78,101.79,1824.19,,,,,,,,,4.810380009815275,-47.057377263218086,-2.419701576769016,0.9479834435386816,1.8840379247184862,-0.28994523931686444,0.7132804341673811,0.833689343538129,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,623.2459853778172,0.0,0.0,0.0,0.0,0.0003695794185956057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00601543536147342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86589605107016,0.15000000000000002,1.01589605107016,0.00031499275595731627
2025-04-08,19:15:00.000000000,507.32,245.66,164.795,87.66,277.83,67.54,867.6,76.675,101.835,1827.285,,,,,,,,,,,,,,,,,-0.06754067008836752,523.9120410139084,2.142431982742468,1.3460798051742664,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,623.7294198256907,0.0,0.0,0.0,0.0,-0.0017754876534915396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005648079123981242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8643586633222778,0.15000000000000002,1.0143586633222779,-0.0015133317491121648
2025-04-08,19:16:00.000000000,504.91,244.59,164.53,87.454,277.41,67.425,866.642,76.465,101.75,1824.04,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,620.8123853910515,0.0,0.0,0.0,0.0,0.003050947261542462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007413538682722209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669957760191315,0.15000000000000002,1.0169957760191315,0.0025997832839682413
2025-04-08,19:17:00.000000000,503.555,244.055,164.4,87.35,277.16,67.43,865.11,76.19,101.73,1824.04,,,,,,,,,,,,,,,,,-0.06405895132588467,519.1889073658388,2.0919641675831673,1.3454678016411112,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,619.2038681737317,0.0,0.0,0.0,0.0,0.0017742603217984073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004385209736722073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685340522236891,0.15000000000000002,1.0185340522236892,0.0015125689219468023
2025-04-08,19:18:00.000000000,504.425,245.1119,164.59,87.47,277.41,67.455,865.85,76.41,101.885,1823.1154,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,620.5746949905265,0.0,0.0,0.0,0.0,-0.0005962061966670112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002618729918562268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868016226839737,0.15000000000000002,1.018016226839737,-0.0005084026231834328
2025-04-08,19:19:00.000000000,504.415,245.24,164.68,87.38,277.315,67.4,866.38,76.365,101.895,1822.21,,,,,5.774339345681663,425.4225758670198,-0.7169405714975668,1.0896262794191705,4.832323301160339,-48.3835904982069,-2.4205014115589423,0.949326838246181,1.8870134207238451,-0.20723270284958062,0.7138213707351386,0.8341603195434429,-0.060899110386883636,519.3498978312793,2.085047262210379,1.3447900089452107,0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,620.6253969634959,0.0,0.0,0.0,0.0,0.00011392983558648298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00321337481222439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681151197857473,0.15000000000000002,1.0181151197857474,0.00009714279930232057
2025-04-08,19:20:00.000000000,504.82,246.87,164.8692,87.56,277.43,67.36,869.6616,76.81,101.69,1829.21,-0.004395425648018562,109.73015654961203,-1.4324048244790901,1.5942486544193926,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,621.802795214395,0.0,0.0,0.0,0.0,0.0005919806902790458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030998110759019593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686290271735997,0.15000000000000002,1.0186290271735996,0.0005047635359352309
2025-04-08,19:21:00.000000000,505.845,247.56,165.25,87.54,277.645,67.34,869.99,76.86,101.63,1830.37,,,,,,,,,,,,,,,,,-0.05834599291172476,520.2891340052266,2.0850210659992725,1.344101615714611,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,623.1547613451437,0.0,0.0,0.0,0.0,-0.0011225968661183867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00250966541392339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676539069498751,0.15000000000000002,1.0176539069498751,-0.0009572869000505075
2025-04-08,19:22:00.000000000,506.43,246.8299,165.41,87.58,277.63,67.28,870.275,76.8914,101.545,1830.87,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,623.3937932696949,0.0,0.0,0.0,0.0,-0.00149395966009975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00362944493751316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866357667013964,0.15000000000000002,1.016357667013964,-0.0012737532151733289
2025-04-08,19:23:00.000000000,506.2071,246.47,165.71,87.775,278.02,67.35,870.7969,77.18,101.645,1828.91,,,,,,,,,,,,,,,,,-0.05590758782964875,519.9866431723735,2.074088023152876,1.343369466369599,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,623.0003496313523,0.0,0.0,0.0,0.0,0.00008398601690064026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005117982353287753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8664304289436279,0.15000000000000002,1.016430428943628,0.00007159087005035451
2025-04-08,19:24:00.000000000,507.11,246.46,165.53,87.85,278.065,67.47,870.78,77.04,101.79,1833.345,,,,,,,,,4.8535923438514725,-49.40687543965885,-2.4184878530707166,0.9506517441582533,1.890019380283084,-0.5082025578689127,0.705494281608552,0.8346113735670116,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,623.8985109917762,0.0,0.0,0.0,0.0,-0.0014568830340353704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005034426175339446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865168141151528,0.15000000000000002,1.0151681411515279,-0.001241883119744768
2025-04-08,19:25:00.000000000,507.94,246.02,166.17,88.01,278.235,67.4225,873.3,77.25,101.77,1838.41,,,,,,,,,,,,,,,,,-0.05420777856020917,521.2761976813827,2.0771964749733454,1.3426098210216029,0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.47386395760681727,0.0,0.0,0.0,0.0,624.5200108504292,0.0,0.0,0.0,0.0,-0.0016645337711996939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064839746392938435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637280395628152,0.15000000000000002,1.0137280395628152,-0.001418584301787802
