date,time,PRICE_CSCO_CSCO_ON_SBUX,PRICE_SBUX_CSCO_ON_SBUX,PRICE_ASML_ASML_ON_CSCO,PRICE_CSCO_ASML_ON_CSCO,BETA_ASML_ON_CSCO,SPREAD_ASML_ON_CSCO,Z_ASML_ON_CSCO,Z_VOL_ASML_ON_CSCO,BETA_CSCO_ON_SBUX,SPREAD_CSCO_ON_SBUX,Z_CSCO_ON_SBUX,Z_VOL_CSCO_ON_SBUX,market_close,SIGNAL_ASML_ON_CSCO,SIGNAL_CSCO_ON_SBUX,POS_ASML_ON_CSCO,POS_CSCO_ON_SBUX,POS_BETA_ASML_ON_CSCO,POS_BETA_CSCO_ON_SBUX,PAIR_BASE_ASML_ON_CSCO,PAIR_BASE_CSCO_ON_SBUX,PAIR_RET_ASML_ON_CSCO,PAIR_RET_CSCO_ON_SBUX,SL_ASML_ON_CSCO,SL_CSCO_ON_SBUX,LOSS_ASML_ON_CSCO,LOSS_CSCO_ON_SBUX,COOLDOWN_ASML_ON_CSCO,COOLDOWN_CSCO_ON_SBUX,CAPITAL_ASML_ON_CSCO,CAPITAL_CSCO_ON_SBUX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-09-15,15:10:00.000000000,57.795,113.94,881.315,57.795,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.59785857827453,0.0,0.0005985654642527318,0.0,0.0,0.0,-0.0017853000554781673,0.0,0.0,0.0,0.9700667148964066,0.05064771024771686,1.0207144251441234,0.0005688478325384456
2021-09-15,15:11:00.000000000,57.782,113.8899,881.4,57.782,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.57175410912609,0.0,0.00029800350798655313,0.0,0.0,0.0,-0.0011878032101819702,0.0,0.0,0.0,0.9703557981804266,0.05064771024771686,1.0210035084281435,0.0002832166146562398
2021-09-15,15:12:00.000000000,57.835,113.9,881.275,57.835,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.62739592825582,0.0,-0.000635385458425275,0.0,0.0,0.0,-0.0008901536717190739,0.0,0.0,0.0,0.9697392482167642,0.05064771024771686,1.020386958464481,-0.0006038666454846489
2021-09-15,15:13:00.000000000,57.825,113.9416,881.065,57.825,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.62827708427527,0.0,-0.000010055713856513297,0.0,0.0,0.0,-0.0015249735394454733,0.0,0.0,0.0,0.9697294967963687,0.05064771024771686,1.0203772070440855,-9.556590580167532e-6
2021-09-15,15:14:00.000000000,57.845,113.945,880.53,57.845,-20.95140883628045,2092.4642441346423,1.1561553304944416,0.9516814759523257,-0.1669960654018704,76.87336667221612,-2.7877054187574015,1.4593236422399354,0,-1.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.64916640952686,0.0,-0.00023838566666668345,0.0,0.0,0.0,-0.0015350139186044442,0.0,0.0,0.0,0.9694983271837885,0.05064771024771686,1.0201460374315054,-0.0002265530932915925
2021-09-15,15:15:00.000000000,57.805,113.98,880.6336,57.805,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.61832122829323,0.0,0.00035191642427619775,0.0,0.0,0.0,-0.001773033659954848,0.0,0.0,0.0,0.9698395095684328,0.05064771024771686,1.0204872198161496,0.0003344446502024554
2021-09-15,15:16:00.000000000,57.825,114.0265,880.84,57.825,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.65048405893997,0.0,-0.0003670788277595355,0.0,0.0,0.0,-0.0014217411953443282,0.0,0.0,0.0,0.9694835020181455,0.05064771024771686,1.0201312122658623,-0.0003488603711778432
2021-09-15,15:17:00.000000000,57.815,113.95,881.23,57.815,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.62047424077919,0.0,0.0003423805182935222,0.0,0.0,0.0,-0.0017882981320125335,0.0,0.0,0.0,0.9698154342820435,0.05064771024771686,1.0204631445297605,0.000325381931174216
2021-09-15,15:18:00.000000000,57.79,113.85,881.35,57.79,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.56931761573244,0.0,0.0005838432796673365,0.0,0.0,0.0,-0.0014465298921602088,0.0,0.0,0.0,0.9703816545058669,0.05064771024771686,1.0210293647535837,0.0005548659222613706
2021-09-15,15:19:00.000000000,57.795,113.8399,881.34,57.795,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.57167579660272,0.0,-0.000026929305086314067,0.0,0.0,0.0,-0.0008635311592491979,0.0,0.0,0.0,0.9703555228022426,0.05064771024771686,1.0210032330499594,-0.00002559348881275019
2021-09-15,15:20:00.000000000,57.795,113.86,881.865,57.795,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.5769332782371,0.0,-0.00006003632551921238,0.0,0.0,0.0,-0.0008904372100414504,0.0,0.0,0.0,0.9702972662222062,0.05064771024771686,1.0209449764699232,-0.00005705817391213827
2021-09-15,15:21:00.000000000,57.815,113.82,882.0604,57.815,-20.650326157852323,2075.959006816232,1.1317369931715653,0.9493294469259451,-0.1607110540539309,76.10713217241842,-2.835568935982282,1.5346435945534012,0,-1.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58647062821841,0.0,-0.00010890253431231726,0.0,0.0,0.0,-0.0009504200769824278,0.0,0.0,0.0,0.9701915983908783,0.05064771024771686,1.0208393086385952,-0.00010350002572459973
2021-09-15,15:22:00.000000000,57.79,113.7099,881.93,57.79,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.53267218404193,0.0,0.0006142323556435953,0.0,0.0,0.0,-0.001059219108139775,0.0,0.0,0.0,0.9707875214617835,0.05064771024771686,1.0214352317095003,0.0005837579586349391
2021-09-15,15:23:00.000000000,57.8033,113.7499,882.255,57.8033,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.55643483406064,0.0,-0.00027147177648990635,0.0,0.0,0.0,-0.0004456373591441576,0.0,0.0,0.0,0.9705239800487381,0.05064771024771686,1.021171690296455,-0.00025801088983815426
2021-09-15,15:24:00.000000000,57.855,113.7599,882.26,57.855,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.61075049656532,0.0,-0.0006203503215682344,0.0,0.0,0.0,-0.0007169881576684078,0.0,0.0,0.0,0.9699219151856251,0.05064771024771686,1.020569625433342,-0.0005895824069878863
2021-09-15,15:25:00.000000000,57.875,113.71,882.21,57.875,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.61769834066698,0.0,-0.00007930355649598415,0.0,0.0,0.0,-0.0013368936954025745,0.0,0.0,0.0,0.9698449969282275,0.05064771024771686,1.0204927071759444,-0.00007536796655591236
2021-09-15,15:26:00.000000000,57.8685,113.869,882.06,57.8685,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.65278737449131,0.0,-0.00040047883577019655,0.0,0.0,0.0,-0.0014160912314739038,0.0,0.0,0.0,0.96945659453298,0.05064771024771686,1.020104304780697,-0.0003806028132452252
2021-09-15,15:27:00.000000000,57.88,113.8,882.0,57.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.64623930320906,0.0,0.00007470465547521253,0.0,0.0,0.0,-0.0018160029526763655,0.0,0.0,0.0,0.9695290174538728,0.05064771024771686,1.0201767277015896,0.00007099560363895374
2021-09-15,15:28:00.000000000,57.88,113.7792,881.63,57.88,-19.693607920160193,2021.4960264188721,1.0641707569194436,0.9468881526538656,-0.15483033121543968,75.49647122142775,-2.8132350217212214,1.601612823192083,0,-1.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.64079872519935,0.0,0.0000620742892446284,0.0,0.0,0.0,-0.0017414339610761775,0.0,0.0,0.0,0.9695892002785331,0.05064771024771686,1.02023691052625,0.00005899254808140923
2021-09-15,15:29:00.000000000,57.855,113.63,881.86,57.855,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.57677304062958,0.0,0.0007305465662234015,0.0,0.0,0.0,-0.0016794677701070793,0.0,0.0,0.0,0.970297530339444,0.05064771024771686,1.0209452405871609,0.0006942799790936703
2021-09-15,15:30:00.000000000,57.82,113.61,882.26,57.82,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.53654171562022,0.0,0.00045938350560934557,0.0,0.0,0.0,-0.0009501481332960804,0.0,0.0,0.0,0.9707432690204153,0.05064771024771686,1.0213909792681322,0.00043659411225126747
2021-09-15,15:31:00.000000000,57.8342,113.67,881.7,57.8342,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.56643569064828,0.0,-0.0003415028106225177,0.0,0.0,0.0,-0.0004912011100671743,0.0,0.0,0.0,0.970411757465652,0.05064771024771686,1.0210594677133689,-0.0003245687121701807
2021-09-15,15:32:00.000000000,57.865,113.61,880.895,57.865,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58154171562022,0.0,-0.0001725093051098732,0.0,0.0,0.0,-0.0008325361741299275,0.0,0.0,0.0,0.9702443524077011,0.05064771024771686,1.020892062655418,-0.00016395230958061934
2021-09-15,15:33:00.000000000,57.855,113.5034,881.0,57.855,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.54365875332037,0.0,0.0004325450495362794,0.0,0.0,0.0,-0.0010049018590030379,0.0,0.0,0.0,0.9706640267991757,0.05064771024771686,1.0213117370468927,0.0004110859578857009
2021-09-15,15:34:00.000000000,57.87,113.54,880.3,57.87,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.56823207808749,0.0,-0.00028069794108515306,0.0,0.0,0.0,-0.0005727914747909457,0.0,0.0,0.0,0.9703915634053677,0.05064771024771686,1.0210392736530847,-0.0002667778934920165
2021-09-15,15:35:00.000000000,57.905,113.53,880.52,57.905,-18.806055554394614,1969.4846468772203,0.9996474342922695,0.9443334150581811,-0.14875598040342589,74.79326645520095,-2.8049078184848386,1.6630086365766423,0,-1.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.60061641558282,0.0,-0.00036981833168050815,0.0,0.0,0.0,-0.0008533286344886148,0.0,0.0,0.0,0.9700326948163123,0.05064771024771686,1.020680405064029,-0.0003514738348620872
2021-09-15,15:36:00.000000000,57.88,113.58,880.52,57.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58869472810619,0.0,0.00013609136515743496,0.0,0.0,0.0,-0.0012228313895971121,0.0,0.0,0.0,0.9701647078899971,0.05064771024771686,1.020812418137714,0.00012933830514436401
2021-09-15,15:37:00.000000000,57.895,113.5,882.195,57.895,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58276942806879,0.0,0.00006764914188751866,0.0,0.0,0.0,-0.0010869064412328822,0.0,0.0,0.0,0.9702303386999755,0.05064771024771686,1.0208780489476923,0.00006429272294508894
2021-09-15,15:38:00.000000000,57.905,113.52,882.59,57.905,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.59800075307814,0.0,-0.00017390778013547694,0.0,0.0,0.0,-0.0010193308276332802,0.0,0.0,0.0,0.9700616080955521,0.05064771024771686,1.020709318343269,-0.0001652798829373164
2021-09-15,15:39:00.000000000,57.927,113.51,881.53,57.927,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.61738509057346,0.0,-0.0002212874418214789,0.0,0.0,0.0,-0.0011930613382074018,0.0,0.0,0.0,0.9698469456438874,0.05064771024771686,1.0204946558916044,-0.00021030713427109057
2021-09-15,15:40:00.000000000,57.915,113.445,881.99,57.915,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58838328429307,0.0,0.00033100515668677704,0.0,0.0,0.0,-0.0014140847705373938,0.0,0.0,0.0,0.9701679699840924,0.05064771024771686,1.0208156802318094,0.0003145771889657766
2021-09-15,15:41:00.000000000,57.965,113.44,882.0776,57.965,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.63707545304074,0.0,-0.0005559203963112264,0.0,0.0,0.0,-0.0010835476832017354,0.0,0.0,0.0,0.9696286338217304,0.05064771024771686,1.0202763440694471,-0.0005283384383748517
2021-09-15,15:42:00.000000000,58.33,113.46,882.125,58.33,-15.318194757966863,1775.635300232207,0.7729798067628048,0.9415927890596468,-0.14455635851524845,74.73136443714009,-2.633531789396941,1.7132994318768893,0,0.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,88.00730677805008,0.0,-0.004224596988151738,0.0,0.0,0.0,-0.001638865713255444,0.0,0.0,0.0,0.9655323436156614,0.05064771024771686,1.0161800538633783,-0.0040148830558302245
2021-09-15,15:43:00.000000000,58.16,113.44,882.13,58.16,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.83207545304073,0.0,0.0019910997327900713,0.0,0.0,0.0,-0.005856539154250995,0.0,0.0,0.0,0.9674548148070348,0.05064771024771686,1.0181025250547515,0.0018918607820181648
2021-09-15,15:44:00.000000000,58.3601,113.33,882.13,58.3601,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,88.0034031654893,0.0,-0.0019506280770989282,0.0,0.0,0.0,-0.003877100375005993,0.0,0.0,0.0,0.9655676702819477,0.05064771024771686,1.0162153805296645,-0.0018535898680592058
2021-09-15,15:45:00.000000000,58.11,113.19,881.97,58.11,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.71668389042384,0.0,0.0032580475839814197,0.0,0.0,0.0,-0.00582016567125565,0.0,0.0,0.0,0.9687135356972804,0.05064771024771686,1.0193612459449972,0.0030956679810268343
2021-09-15,15:46:00.000000000,58.11,113.28,881.88,58.11,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.74022485296592,0.0,-0.0002683749715332742,0.0,0.0,0.0,-0.0025810804639778695,0.0,0.0,0.0,0.9684535572297137,0.05064771024771686,1.0191012674774305,-0.0002550405644720626
2021-09-15,15:47:00.000000000,57.95,113.31,882.08,57.95,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58807184047996,0.0,0.0017341306423700681,0.0,0.0,0.0,-0.0028487627381150737,0.0,0.0,0.0,0.9701329822190181,0.05064771024771686,1.0207806924667349,0.0016479471107532445
2021-09-15,15:48:00.000000000,57.92,113.19,882.08,57.92,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.52668389042384,0.0,0.0007008711205324671,0.0,0.0,0.0,-0.001119572222501919,0.0,0.0,0.0,0.9708129204093315,0.05064771024771686,1.0214606306570484,0.0006660962490096192
2021-09-15,15:49:00.000000000,57.915,113.2,881.99,57.915,-14.51285117334583,1722.5017757043238,0.7078300591821001,0.9387897866999253,-0.13841593748687667,73.58368412351444,-2.7286627351868864,1.762230903670529,0,0.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.52429955292851,0.0,0.00002724126391345672,0.0,0.0,0.0,-0.0004194857778074823,0.0,0.0,0.0,0.970839366580307,0.05064771024771686,1.021487076828024,0.000025890543582251417
2021-09-15,15:50:00.000000000,57.925,113.3,882.24,57.925,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.56045617797527,0.0,-0.0004131038492332357,0.0,0.0,0.0,-0.0003922559412168347,0.0,0.0,0.0,0.9704383091009855,0.05064771024771686,1.0210860193487024,-0.0003926211974869084
2021-09-15,15:51:00.000000000,57.91,113.33,882.24,57.91,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.5533031654893,0.0,0.0000816922706687685,0.0,0.0,0.0,-0.0008051977480109107,0.0,0.0,0.0,0.97051758641,0.05064771024771686,1.021165296657717,0.00007764018653898257
2021-09-15,15:52:00.000000000,57.94,113.39,882.5,57.94,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.59899714051735,0.0,-0.0005218989275788897,0.0,0.0,0.0,-0.0007235712557743801,0.0,0.0,0.0,0.9700110743224561,0.05064771024771686,1.020658784570173,-0.0004960138081482602
2021-09-15,15:53:00.000000000,57.915,113.3601,882.5,57.915,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.56617630962837,0.0,0.0003746713085805319,0.0,0.0,0.0,-0.001245092552290883,0.0,0.0,0.0,0.9703745096410102,0.05064771024771686,1.021022219888727,0.00035607915598086833
2021-09-15,15:54:00.000000000,57.895,113.36,881.755,57.895,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.54615015300334,0.0,0.0002286973974314574,0.0,0.0,0.0,-0.0008708877441661045,0.0,0.0,0.0,0.9705964317658989,0.05064771024771686,1.0212441420136158,0.0002173528847519905
2021-09-15,15:55:00.000000000,57.85,113.345,882.1875,57.85,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.49722665924632,0.0,0.0005588308985776416,0.0,0.0,0.0,-0.0006423895164952009,0.0,0.0,0.0,0.9711388310420188,0.05064771024771686,1.0217865412897358,0.0005311161688041833
2021-09-15,15:56:00.000000000,57.89,113.23,882.8,57.89,-13.332933387725033,1654.643513815402,0.625718290335382,0.9359603982444235,-0.13243630301366138,72.88576259023688,-2.6947925786536873,1.8054324080023456,0,0.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.50714654044255,0.0,-0.0001133736642288998,0.0,0.0,0.0,-0.00008391760502846068,0.0,0.0,0.0,0.9710287294742685,0.05064771024771686,1.0216764397219853,-0.00010775398119015415
2021-09-15,15:57:00.000000000,57.88,113.26,883.21,57.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.50499352795657,0.0,0.00002460384746954929,0.0,0.0,0.0,-0.00019728175521105396,0.0,0.0,0.0,0.9710526205170171,0.05064771024771686,1.0217003307647339,0.00002338415746875958
2021-09-15,15:58:00.000000000,57.945,113.3,883.22,57.945,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58045617797528,0.0,-0.0008623810707968112,0.0,0.0,0.0,-0.00017268276163162621,0.0,0.0,0.0,0.9702152031183356,0.05064771024771686,1.0208629133660525,-0.0008196311320116466
2021-09-15,15:59:00.000000000,57.99,113.25,883.28,57.99,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.6123778654519,0.0,-0.0003644841425780693,0.0,0.0,0.0,-0.0010349149140835845,0.0,0.0,0.0,0.9698615750619108,0.05064771024771686,1.0205092853096276,-0.00034640111987113985
2021-09-15,16:00:00.000000000,57.945,113.44,883.4364,57.945,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.61707545304074,0.0,-0.00005361785290259565,0.0,0.0,0.0,-0.001399021846586579,0.0,0.0,0.0,0.9698095731666433,0.05064771024771686,1.0204572834143602,-0.000050956807562668915
2021-09-15,16:01:00.000000000,57.8983,113.45,883.345,57.8983,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.5729911155454,0.0,0.0005031477856044399,0.0,0.0,0.0,-0.0014525646869415487,0.0,0.0,0.0,0.97029753070584,0.05064771024771686,1.0209452409535569,0.00047817537012824604
2021-09-15,16:02:00.000000000,57.909,113.48,883.24,57.909,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.59153810305943,0.0,-0.00021178890063897974,0.0,0.0,0.0,-0.0009501477560428517,0.0,0.0,0.0,0.970092032458519,0.05064771024771686,1.020739742706236,-0.0002012823402056642
2021-09-15,16:03:00.000000000,57.91,113.59,883.1825,57.91,-12.155176223724636,1587.0887551158935,0.5438694271242024,0.9331481082736931,-0.1274028512106538,72.38168986901816,-2.6182719173001856,1.8427375486442001,0,0.0,1.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.62131039061087,0.0,-0.00033989912948449784,0.0,0.0,0.0,-0.0011617354259332302,0.0,0.0,0.0,0.9697622990211665,0.05064771024771686,1.0204100092688835,-0.00032303379946608634
2021-09-15,16:04:00.000000000,57.8901,113.63,883.58,57.8901,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.61187304062958,0.0,0.00010770610413409981,0.0,0.0,0.0,-0.0015012396825577756,0.0,0.0,0.0,0.9698667483403303,0.05064771024771686,1.020514458588047,0.00010236014760221001
2021-09-15,16:05:00.000000000,57.855,113.59,883.58,57.855,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.56631039061087,0.0,0.0005200510893949266,0.0,0.0,0.0,-0.0013936952711012252,0.0,0.0,0.0,0.9703711285993727,0.05064771024771686,1.0210188388470895,0.0004942411690476012
2021-09-15,16:06:00.000000000,57.85,113.58,883.03,57.85,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.55869472810619,0.0,0.00008697023399415667,0.0,0.0,0.0,-0.0008743689744501459,0.0,0.0,0.0,0.9704555220034881,0.05064771024771686,1.021103232251205,0.0000826560695107
2021-09-15,16:07:00.000000000,57.895,113.65,883.51,57.895,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.62200436563893,0.0,-0.0007230536924897475,0.0,0.0,0.0,-0.0007874747845304508,0.0,0.0,0.0,0.9697538305549064,0.05064771024771686,1.0204015408026232,-0.000687189528364123
2021-09-15,16:08:00.000000000,57.87,113.62,883.51,57.87,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.5891573781249,0.0,0.00037487144641164174,0.0,0.0,0.0,-0.0015099590904694704,0.0,0.0,0.0,0.9701173635760296,0.05064771024771686,1.0207650738237466,0.0003562646728633965
2021-09-15,16:09:00.000000000,57.91,113.44,883.255,57.91,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.58207545304073,0.0,0.00008085390128360627,0.0,0.0,0.0,-0.0011356536846062193,0.0,0.0,0.0,0.9701958013495776,0.05064771024771686,1.0208435115972945,0.00007684214082095727
2021-09-15,16:10:00.000000000,57.9,113.31,883.03,57.9,-10.837661481627432,1510.5305997862283,0.4514734703702066,0.9303898057918583,-0.12203793359926468,71.72811825613267,-2.574793320305296,1.8747512599571703,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.53807184047994,0.0,0.0005024271499980578,0.0,0.0,0.0,-0.0010548916053535473,0.0,0.0,0.0,0.9706832540609898,0.05064771024771686,1.0213309643087065,0.0004774999359591674
2021-09-15,16:11:00.000000000,57.88,113.35,882.49,57.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.52853449049866,0.0,0.0001089508802371884,0.0,0.0,0.0,-0.0005529944615383364,0.0,0.0,0.0,0.9707890108559513,0.05064771024771686,1.0214367211036681,0.00010354801592957774
2021-09-15,16:12:00.000000000,57.88,113.34,882.49,57.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.52591882799399,0.0,0.00002988354049216544,0.0,0.0,0.0,-0.00044410383053450353,0.0,0.0,0.0,0.9708180214686665,0.05064771024771686,1.0214657317163833,0.000028401771853142068
2021-09-15,16:13:00.000000000,57.865,113.38,882.49,57.865,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.52138147801269,0.0,0.000051840072541507244,0.0,0.0,0.0,-0.0004142335614371051,0.0,0.0,0.0,0.970868348745324,0.05064771024771686,1.0215160589930408,0.00004926966719957431
2021-09-15,16:14:00.000000000,57.88,113.335,881.4296,57.88,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.52461099674164,0.0,-0.00003689976865560607,0.0,0.0,0.0,-0.0003624149627935447,0.0,0.0,0.0,0.9708325239278602,0.05064771024771686,1.021480234175577,-0.00003507024402434187
2021-09-15,16:15:00.000000000,57.91,113.33,881.4296,57.91,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.5533031654893,0.0,-0.0003278182950018677,0.0,0.0,0.0,-0.0003993013584208116,0.0,0.0,0.0,0.9705142672651339,0.05064771024771686,1.0211619775128509,-0.00031156419094402216
2021-09-15,16:16:00.000000000,57.93,113.29,881.25,57.93,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.5628405154706,0.0,-0.00010893192645483252,0.0,0.0,0.0,-0.0007269887551322185,0.0,0.0,0.0,0.9704085472763488,0.05064771024771686,1.0210562575240658,-0.00010352910812694993
2021-09-15,16:17:00.000000000,57.96,113.33,881.32,57.96,-9.643592239279318,1440.2626061886294,0.36617193453857755,0.9276935991573527,-0.11716384459770791,71.23817850825824,-2.5013403877707265,1.9015988877990082,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.60330316548931,0.0,-0.00046209841732534586,0.0,0.0,0.0,-0.000835841489301381,0.0,0.0,0.0,0.9699601230224935,0.05064771024771686,1.0206078332702102,-0.00043917683335390254
2021-09-15,16:18:00.000000000,57.985,113.3313,881.15,57.985,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.6286432016149,0.0,-0.00028925891159297014,0.0,0.0,0.0,-0.0012975536655973618,0.0,0.0,0.0,0.9696795534130195,0.05064771024771686,1.0203272636607363,-0.0002749044249198767
2021-09-15,16:19:00.000000000,58.0073,113.27,880.41,58.0073,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.63490919046126,0.0,-0.00007150617215349007,0.0,0.0,0.0,-0.0015864372482291555,0.0,0.0,0.0,0.9696102153399394,0.05064771024771686,1.0202579255876563,-0.00006795669933517245
2021-09-15,16:20:00.000000000,58.0558,113.3266,880.4,58.0558,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.69821384023771,0.0,-0.0007223679508684402,0.0,0.0,0.0,-0.0016578299803277075,0.0,0.0,0.0,0.9689097999955432,0.05064771024771686,1.01955751024326,-0.0006865081141054835
2021-09-15,16:21:00.000000000,58.105,113.33,881.07,58.105,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.7483031654893,0.0,-0.0005711555920949535,0.0,0.0,0.0,-0.002379000367950357,0.0,0.0,0.0,0.9683564017450401,0.05064771024771686,1.019004111992757,-0.000542782770901061
2021-09-15,16:22:00.000000000,58.15,113.315,880.79,58.15,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.26156625046756643,0.0,87.78937967173229,0.0,-0.0004681173853073717,0.0,0.0,0.0,-0.0029487971806815283,0.0,0.0,0.0,0.9679030972782096,0.05064771024771686,1.0185508075259264,-0.00044485047851690606
