date,time,PRICE_MDLZ_MDLZ_ON_ZM,PRICE_ZM_MDLZ_ON_ZM,BETA_MDLZ_ON_ZM,SPREAD_MDLZ_ON_ZM,Z_MDLZ_ON_ZM,Z_VOL_MDLZ_ON_ZM,market_close,SIGNAL_MDLZ_ON_ZM,POS_MDLZ_ON_ZM,POS_BETA_MDLZ_ON_ZM,PAIR_BASE_MDLZ_ON_ZM,PAIR_RET_MDLZ_ON_ZM,SL_MDLZ_ON_ZM,LOSS_MDLZ_ON_ZM,COOLDOWN_MDLZ_ON_ZM,CAPITAL_MDLZ_ON_ZM,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-09-27,15:27:00.000000000,70.19,67.77,,,,,0,0.0,1.0,0.4985675285297281,103.97792140845966,-0.00033565268198557975,0.0,-0.0015787032108701693,0.0,0.6396168731656958,0.34502742213593296,0.9846442953016288,-0.0002180628818679206
2023-09-27,15:28:00.000000000,70.165,67.82,,,,,0,0.0,1.0,0.4985675285297281,103.97784978488616,-0.0004801824824939871,0.0,-0.0019138259968888294,0.0,0.639309740347694,0.34502742213593296,0.984337162483627,-0.0003119226094817117
2023-09-27,15:29:00.000000000,70.15,67.87,0.5089334621699125,35.60868592252804,-0.37928280709838025,0.7699971830222606,0,0.0,1.0,0.4985675285297281,103.98777816131266,-0.0003840084836251239,0.0,-0.0023930894936646796,0.0,0.6390642399837364,0.34502742213593296,0.9840916621196694,-0.0002494067818573648
2023-09-27,15:30:00.000000000,70.175,67.96,,,,,0,0.0,1.0,0.4985675285297281,104.05764923888032,-0.00019109051004872303,0.0,-0.002776179010622104,0.0,0.638942120872164,0.34502742213593296,0.9839695430080969,-0.00012409322858138335
2023-09-27,15:31:00.000000000,70.165,68.06,,,,,0,0.0,1.0,0.4985675285297281,104.0975059917333,-0.0005752268409942193,0.0,-0.0029667390192077425,0.0,0.6385745842143965,0.34502742213593296,0.9836020063503295,-0.0003735244249978059
2023-09-27,15:32:00.000000000,70.19,68.0,0.5072382936629471,35.69779603091959,-0.33840803598560887,0.7633226481081095,0,0.0,1.0,0.4985675285297281,104.0925919400215,0.0005275251427842778,0.0,-0.0035402593122878523,0.0,0.6389114483631126,0.34502742213593296,0.9839388704990456,0.000342480135808265
2023-09-27,15:33:00.000000000,70.185,67.9,,,,,0,0.0,1.0,0.4985675285297281,104.03773518716855,0.0004309312701024757,0.0,-0.0030146017453027696,0.0,0.6391867752850388,0.34502742213593296,0.9842141974209717,0.00027982116590888177
2023-09-27,15:34:00.000000000,70.22,67.895,,,,,0,0.0,1.0,0.4985675285297281,104.07024234952588,0.0003603772955572431,0.0,-0.0025849695613593404,0.0,0.6394171236864719,0.34502742213593296,0.9844445458224048,0.00023404295735288488
2023-09-27,15:35:00.000000000,70.25,67.86,0.504014290779518,36.04759022770191,-0.2425760392503968,0.7616558477131785,0,0.0,1.0,0.4985675285297281,104.08279248602734,0.00045594074182300076,0.0,-0.00222552383014174,0.0,0.6397086600041798,0.34502742213593296,0.9847360821401128,0.00029614295588829007
2023-09-27,15:36:00.000000000,70.225,67.805,,,,,0,0.0,1.0,0.4985675285297281,104.03037127195822,0.000023262385753613983,0.0,-0.0017705977953048624,0.0,0.6397235411537988,0.34502742213593296,0.9847509632897318,0.000015111815123769007
2023-09-27,15:37:00.000000000,70.22,67.74,,,,,0,0.0,1.0,0.4985675285297281,103.99296438260377,0.000263450846318693,0.0,-0.001747376597880046,0.0,0.6398920768621257,0.34502742213593296,0.9849194989980586,0.0001711455125302381
2023-09-27,15:38:00.000000000,70.245,67.68,0.49815606070624135,36.529797811401586,-0.11440562088092068,0.7671152391331999,0,0.0,1.0,0.4985675285297281,103.98805033089201,0.0005280554510375088,0.0,-0.001484386099405044,0.0,0.6402299753613884,0.34502742213593296,0.9852573974973213,0.0003430721999172807
2023-09-27,15:39:00.000000000,70.255,67.725,,,,,0,0.0,1.0,0.4985675285297281,104.02048586967582,-0.00011958622884331901,0.0,-0.0009571144865389014,0.0,0.6401534126730425,0.34502742213593296,0.9851808348089754,-0.00007770831108739855
2023-09-27,15:40:00.000000000,70.24,67.77,,,,,0,0.0,1.0,0.4985675285297281,104.02792140845966,-0.0003598862134785746,0.0,-0.0010765862576701535,0.0,0.6399230302853102,0.34502742213593296,0.9849504524212431,-0.00023384781716444
2023-09-27,15:41:00.000000000,70.245,67.72,0.4937503577925748,36.80822577028684,-0.02461351217242627,0.7780591420561018,0,0.0,1.0,0.4985675285297281,104.0079930320332,0.00028769561115210486,0.0,-0.0014360850225969557,0.0,0.6401071333325984,0.34502742213593296,0.9851345554685313,0.00018691604926486475
2023-09-27,15:42:00.000000000,70.245,67.69,,,,,0,0.0,1.0,0.4985675285297281,103.9930360061773,0.00014380650390288604,0.0,-0.0011488025668031643,0.0,0.6401991849015661,0.34502742213593296,0.9852266070374991,0.00009344060509984226
2023-09-27,15:43:00.000000000,70.21,67.56,,,,,0,0.0,1.0,0.4985675285297281,103.89322222746841,0.00028669014631984977,0.0,-0.0010051612681812871,0.0,0.6403827236995594,0.34502742213593296,0.9854101458354924,0.00018629094736403106
2023-09-27,15:44:00.000000000,70.17,67.56,0.4882614212509111,37.18305838028844,0.0917664942978956,0.7951102263456741,0,0.0,1.0,0.4985675285297281,103.85322222746842,-0.00038501067867944525,0.0,-0.0007187592916925167,0.0,0.6401361695124932,0.34502742213593296,0.9851635916484262,-0.0002502046362199384
2023-09-27,15:45:00.000000000,70.13,67.515,,,,,0,0.0,1.0,0.4985675285297281,103.79078668868459,-0.00016912774432454675,0.0,-0.001103493240369291,0.0,0.640027904726083,0.34502742213593296,0.9850553268620159,-0.00010989523702259958
2023-09-27,15:46:00.000000000,70.105,67.43,,,,,0,0.0,1.0,0.4985675285297281,103.72340844875957,0.00016743528476333014,0.0,-0.0012724343533713212,0.0,0.6401350679805673,0.34502742213593296,0.9851624901165003,0.00010878907160039639
2023-09-27,15:47:00.000000000,70.075,67.395,0.482197447894749,37.577302999133394,0.21916330184977553,0.8180429697603743,0,0.0,1.0,0.4985675285297281,103.67595858526101,-0.00012099618291711619,0.0,-0.0011052121190161524,0.0,0.6400576140807902,0.34502742213593296,0.9850850362167232,-0.0000786204312020974
2023-09-27,15:48:00.000000000,70.02,67.36,,,,,0,0.0,1.0,0.4985675285297281,103.60350872176248,-0.0003621875024246078,0.0,-0.001226074575485625,0.0,0.6398257932121385,0.34502742213593296,0.9848532153480715,-0.0002353308192986277
2023-09-27,15:49:00.000000000,70.045,67.415,,,,,0,0.0,1.0,0.4985675285297281,103.65592993583162,-0.000023370000678575853,0.0,-0.0015878180090218574,0.0,0.639810840482917,0.34502742213593296,0.98483826261885,-0.000015182698282798254
2023-09-27,15:50:00.000000000,70.04,67.46,0.4770986425986097,37.8549255702978,0.32527537553977587,0.8454096311503351,0,0.0,1.0,0.4985675285297281,103.67336547461545,-0.0002646789122514361,0.0,-0.0016111509023923887,0.0,0.6396414960456113,0.34502742213593296,0.9846689181815442,-0.00017195152111113923
2023-09-27,15:51:00.000000000,70.035,67.4,,,,,0,0.0,1.0,0.4985675285297281,103.63845142290367,0.0002403129443875179,0.0,-0.0018754033769755596,0.0,0.6397952101768785,0.34502742213593296,0.9848226323128114,0.00015610742700304306
2023-09-27,15:52:00.000000000,70.025,67.4,,,,,0,0.0,1.0,0.4985675285297281,103.62845142290368,-0.00009648928426366806,0.0,-0.0016355411162954914,0.0,0.6397334767949732,0.34502742213593296,0.9847608989309061,-0.00006268477173429227
2023-09-27,15:53:00.000000000,70.02,67.405,0.4712601333041733,38.254710714632196,0.4677156898518664,0.877534345845713,0,0.0,1.0,0.4985675285297281,103.62594426054632,-0.00007230483076583304,0.0,-0.001731872588367489,0.0,0.6396872209741983,0.34502742213593296,0.9847146431101312,-0.0000469716261329066
2023-09-27,15:54:00.000000000,70.06,67.38,,,,,0,0.0,1.0,0.4985675285297281,103.65348007233308,0.000506284295768119,0.0,-0.0018040521963789136,0.0,0.6400110845683811,0.34502742213593296,0.985038506704314,0.00032889080755405475
2023-09-27,15:55:00.000000000,70.06,67.4,,,,,0,0.0,1.0,0.4985675285297281,103.66345142290368,-0.00009619889813292996,0.0,-0.0012986812639065315,0.0,0.6399495162072527,0.34502742213593296,0.9849769383431857,-0.00006250350692822477
2023-09-27,15:56:00.000000000,70.1,67.48,0.4658582350565723,38.663886298382494,0.6204928087818443,0.9132138989831581,0,0.0,1.0,0.4985675285297281,103.74333682518605,1.1054785079915055e-6,0.0,-0.0013947552303328337,0.0,0.6399502236576892,0.34502742213593296,0.9849776457936221,7.182406094142512e-7
2023-09-27,15:57:00.000000000,70.1,67.475,,,,,0,0.0,1.0,0.4985675285297281,103.7408439875434,0.000024028893989176664,0.0,-0.0013936512936966183,0.0,0.6399656009537719,0.34502742213593296,0.9849930230897048,0.00001561182240872798
2023-09-27,15:58:00.000000000,70.095,67.47,,,,,0,0.0,1.0,0.4985675285297281,103.73335114990076,-0.000024167553115798447,0.0,-0.0013696558876065135,0.0,0.6399501345511185,0.34502742213593296,0.9849775566870514,-0.000015702042847836573
2023-09-27,15:59:00.000000000,70.09,67.48,0.46145665147479287,38.95090515848098,0.7480424778270146,0.9504818439818984,0,0.0,1.0,0.4985675285297281,103.73333682518606,-0.00009626292002145143,0.0,-0.0013937903394910522,0.0,0.6398885310824985,0.34502742213593296,0.9849159532184315,-0.00006254301755579448
2023-09-27,16:00:00.000000000,70.135,67.35,,,,,0,0.0,1.0,0.4985675285297281,103.71352304647718,0.0010586160830238869,0.0,-0.0014899190891843883,0.0,0.640565927372845,0.34502742213593296,0.985593349508778,0.0006877706550827237
2023-09-27,16:01:00.000000000,70.12,67.3383,,,,,0,0.0,1.0,0.4985675285297281,103.69268980639339,-0.00008838538743018384,0.0,-0.00043288025847065814,0.0,0.6405093107051796,0.34502742213593296,0.9855367328411125,-0.000057444246852568715
2023-09-27,16:02:00.000000000,70.115,67.28,0.4538883313451612,39.577393067097546,0.9769919995582589,0.9917674997314337,0,0.0,1.0,0.4985675285297281,103.6586233194801,0.00023209434491681306,0.0,-0.0005212273856115557,0.0,0.6406579692940608,0.34502742213593296,0.9856853914299938,0.00015084023144697125
2023-09-27,16:03:00.000000000,70.1,67.33,,,,,0,0.0,1.0,0.4985675285297281,103.66855169590659,-0.0003851910738137729,0.0,-0.0002892540146233191,0.0,0.6404111935629211,0.34502742213593296,0.985438615698854,-0.0002503595298107484
2023-09-27,16:04:00.000000000,70.075,67.315,,,,,0,0.0,1.0,0.4985675285297281,103.63607318297865,-0.0001690144868951334,0.0,-0.0006743336703726177,0.0,0.6403029547936392,0.34502742213593296,0.9853303769295721,-0.00010983816501359432
2023-09-27,16:05:00.000000000,70.1,67.29,0.4476274304565391,39.979150204579476,1.1501551193801056,1.034558039949668,0,0.0,1.0,0.4985675285297281,103.6486089947654,0.0003614975660751718,0.0,-0.0008432341851083436,0.0,0.6405344227533477,0.34502742213593296,0.9855618448892807,0.0002349140604289566
2023-09-27,16:06:00.000000000,70.09,67.27,,,,,0,0.0,1.0,0.4985675285297281,103.62863764419481,-2.7640920291947024e-7,0.0,-0.0004820414461389477,0.0,0.6405342457037384,0.34502742213593296,0.9855616678396714,-1.796433275343024e-7
2023-09-27,16:07:00.000000000,70.055,67.28,,,,,0,0.0,1.0,0.4985675285297281,103.59862331948011,-0.00038585545650598476,0.0,-0.00048231772210127755,0.0,0.6402870920699547,0.34502742213593296,0.9853145142058877,-0.0002507743978369687
2023-09-27,16:08:00.000000000,70.05,67.24,0.44198883695600844,40.33067060307799,1.3118204478242703,1.0776324421787693,0,0.0,1.0,0.4985675285297281,103.57368061833891,0.00014423648367507306,0.0,-0.000867987073682408,0.0,0.6403794448286574,0.34502742213593296,0.9854068669645903,0.00009372921779915679
2023-09-27,16:09:00.000000000,70.125,67.22,,,,,0,0.0,1.0,0.4985675285297281,103.63870926776832,0.0008203952013997718,0.0,-0.0007238757854107769,0.0,0.6409048090522699,0.34502742213593296,0.9859322311882028,0.0005331444718168059
2023-09-27,16:10:00.000000000,70.12,67.22,,,,,0,0.0,1.0,0.4985675285297281,103.63370926776832,-0.000048244522103002055,0.0,0.0,0.0,0.6408738889060437,0.34502742213593296,0.9859013110419766,-0.00003136133016863039
2023-09-27,16:11:00.000000000,70.13,67.32,0.43629611807104446,40.758545331457285,1.4994797290461457,1.1222588702618508,0,0.0,1.0,0.4985675285297281,103.69356602062129,-0.00038459255327815236,0.0,-0.00004824452210294705,0.0,0.64062741358078,0.34502742213593296,0.985654835716713,-0.0002499999974674736
2023-09-27,16:12:00.000000000,70.14,67.31,,,,,0,0.0,1.0,0.4985675285297281,103.698580345336,0.00014451885358359958,0.0,-0.0004328185208971602,0.0,0.640719996320165,0.34502742213593296,0.9857474184560979,0.00009393018329548284
2023-09-27,16:13:00.000000000,70.14,67.3,,,,,0,0.0,1.0,0.4985675285297281,103.6935946700507,0.000048078529799484505,0.0,-0.00028836221774997117,0.0,0.6407508011956011,0.34502742213593296,0.9857782233315341,0.00003125027249314105
2023-09-27,16:14:00.000000000,70.155,67.355,0.43071550043867957,41.14415746795274,1.668537027269402,1.1665843092376553,0,0.0,1.0,0.4985675285297281,103.73601588411984,-0.00011978766970765554,0.0,-0.00024029755198196057,0.0,0.6406740471502625,0.34502742213593296,0.9857014692861955,-0.00007786137238777767
2023-09-27,16:15:00.000000000,70.155,67.315,,,,,0,0.0,1.0,0.4985675285297281,103.71607318297865,0.00019224471820343718,0.0,-0.00036005643700598444,0.0,0.6407972133519172,0.34502742213593296,0.9858246354878502,0.0001249528437284741
2023-09-27,16:16:00.000000000,70.17,67.32,,,,,0,0.0,1.0,0.4985675285297281,103.73356602062128,0.0001205903961991838,0.0,-0.00016788093775077506,0.0,0.6408744873417587,0.34502742213593296,0.9859019094776916,0.00007838512759750133
2023-09-27,16:17:00.000000000,70.22,67.36,0.42472119785326423,41.61078011260412,1.8498491496189997,1.2107284963548042,0,-1.0,1.0,0.4985675285297281,103.80350872176248,0.0002897548017661423,0.0,-0.00004731078638031683,0.0,0.6410601838017954,0.34502742213593296,0.9860876059377284,0.00018835186163207823
2023-09-27,16:18:00.000000000,70.1325,67.37,,,,,0,0.0,1.0,0.4985675285297281,103.72099439704778,-0.0008909686813497227,0.0,0.0,0.0,0.6404890192551677,0.34502742213593296,0.9855164413911006,-0.0005792229241991154
2023-09-27,16:19:00.000000000,70.1,67.35,,,,,0,0.0,1.0,0.4985675285297281,103.67852304647718,-0.00021720433322453803,0.0,-0.0008909686813498574,0.0,0.6403499022648027,0.34502742213593296,0.9853773244007357,-0.00014116151138846708
2023-09-27,16:20:00.000000000,70.045,67.33,0.42049811962564704,41.73286160560519,1.9041391995358212,1.2501998939436583,0,-1.0,1.0,0.4985675285297281,103.6135516959066,-0.00043431029017667667,0.0,-0.0011079794923160025,0.0,0.6400717917129355,0.34502742213593296,0.9850992138488684,-0.0002822376210416163
2023-09-27,16:21:00.000000000,70.095,67.34,,,,,0,0.0,1.0,0.4985675285297281,103.66853737119189,0.0004344443750640973,0.0,-0.001541808575597825,0.0,0.6403498673024824,0.34502742213593296,0.9853772894384154,0.00028228181043865624
2023-09-27,16:22:00.000000000,70.115,67.34,,,,,0,0.0,1.0,0.4985675285297281,103.68853737119188,0.00019292256365482162,0.0,-0.0011080340305966718,0.0,0.6404734052405184,0.34502742213593296,0.9855008273764514,0.00012537120487767243
2023-09-27,16:23:00.000000000,70.125,67.18,0.4139795558021182,42.313853441213695,2.083741807364659,1.2901782113287694,0,-1.0,1.0,0.4985675285297281,103.61876656662713,0.0008657736606254697,0.0,-0.0009153252317077865,0.0,0.6410279102451067,0.34502742213593296,0.9860553323810397,0.0005626631547986488
2023-09-27,16:24:00.000000000,70.145,67.15,,,,,0,0.0,1.0,0.4985675285297281,103.62380954077125,0.00033736191825262644,0.0,-0.000050344035558813616,0.0,0.6412441686505606,0.34502742213593296,0.9862715907864935,0.00021931670399429268
2023-09-27,16:25:00.000000000,70.1,67.15,,,,,0,0.0,1.0,0.4985675285297281,103.57880954077123,-0.0004342631312188562,0.0,0.0,0.0,0.6409656999500065,0.34502742213593296,0.9859931220859395,-0.0002823448461411861
2023-09-27,16:26:00.000000000,70.08,67.16,0.4085889390849304,42.639166851056075,2.1590200048360493,1.3280172469261187,0,-1.0,1.0,0.4985675285297281,103.56379521605653,-0.0002412238120525164,0.0,-0.0004342631312188594,0.0,0.6408110837604697,0.34502742213593296,0.9858385058964027,-0.00015681264511229582
2023-09-27,16:27:00.000000000,70.075,67.12,,,,,0,0.0,1.0,0.4985675285297281,103.53885251491536,0.00014428498984624528,0.0,-0.0006753821886633649,0.0,0.6409035431811835,0.34502742213593296,0.9859309653171164,0.0000937875931613311
2023-09-27,16:28:00.000000000,70.12,67.12,,,,,0,0.0,1.0,0.4985675285297281,103.58385251491535,0.0004346194583672752,0.0,-0.000531194646329336,0.0,0.6411820923319865,0.34502742213593296,0.9862095144679195,0.0002825239906259162
2023-09-27,16:29:00.000000000,70.16,67.14,0.40256952592851103,43.13148202915977,2.265947935857535,1.3658117657537903,0,-1.0,1.0,0.4985675285297281,103.63382386548594,0.00028989701290633383,0.0,-0.00009680605549156063,0.0,0.6413679691052826,0.34502742213593296,0.9863953912412156,0.00018847594813192604
2023-09-27,16:30:00.000000000,70.2,67.17,,,,,0,0.0,1.0,0.4985675285297281,103.68878089134184,0.00024164865494704673,0.0,0.0,0.0,0.641522954812343,0.34502742213593296,0.986550376948276,0.00015712330819528942
2023-09-27,16:31:00.000000000,70.1969,67.16,,,,,0,0.0,1.0,0.4985675285297281,103.68069521605653,0.000018185914320567523,0.0,0.0,0.0,0.6415346214938338,0.34502742213593296,0.9865620436297667,0.000011825733143869311
2023-09-27,16:32:00.000000000,70.15,67.13,0.3973903019892288,43.47318902746308,2.307851475152556,1.4017847333489493,0,-1.0,1.0,0.4985675285297281,103.61883819020065,-0.0003080898915418773,0.0,0.0,0.0,0.6413369711618774,0.34502742213593296,0.9863643932978103,-0.000200342526080979
2023-09-27,16:33:00.000000000,70.17,67.14,,,,,0,0.0,1.0,0.4985675285297281,103.64382386548594,0.00014489956630413627,0.0,-0.00030808989154185173,0.0,0.6414299006108535,0.34502742213593296,0.9864573227467864,0.00009421411560224474
2023-09-27,16:34:00.000000000,70.125,67.14,,,,,0,0.0,1.0,0.4985675285297281,103.59882386548594,-0.0004341792720655012,0.0,-0.00016323496732950638,0.0,0.6411514050435252,0.34502742213593296,0.9861788271794582,-0.00028231892136277664
2023-09-27,16:35:00.000000000,70.155,67.11,0.39301037063273275,43.780074026837305,2.324361010586625,1.4349684032348322,0,-1.0,1.0,0.4985675285297281,103.61386683963005,0.0004339530525391519,0.0,-0.0005973433661558003,0.0,0.6414296346528836,0.34502742213593296,0.9864570567888166,0.00028212896250690386
2023-09-27,16:36:00.000000000,70.165,67.075,,,,,0,0.0,1.0,0.4985675285297281,103.60641697613153,0.00026492461227245885,0.0,-0.00016364953259373483,0.0,0.6415995651501442,0.34502742213593296,0.9866269872860771,0.0001722634514002266
2023-09-27,16:37:00.000000000,70.155,67.09,,,,,0,0.0,1.0,0.4985675285297281,103.60389548905945,-0.00016870106541738591,0.0,0.0,0.0,0.641491326619932,0.34502742213593296,0.986518748755865,-0.00010970562492910042
2023-09-27,16:38:00.000000000,70.17,67.09,0.3867267259691943,44.22450395472676,2.364491135491024,1.4660253822453007,0,-1.0,1.0,0.4985675285297281,103.61889548905947,0.00014478220079653823,0.0,-0.00016870106541733154,0.0,0.641584203145992,0.34502742213593296,0.9866116252819249,0.00009414572827639347
2023-09-27,16:39:00.000000000,70.11,67.05,,,,,0,0.0,1.0,0.4985675285297281,103.53895278791826,-0.000386582955451737,0.0,-0.000023943289532368794,0.0,0.6413361776285686,0.34502742213593296,0.9863635997645016,-0.00025139123751196225
2023-09-27,16:40:00.000000000,70.105,67.01,,,,,0,0.0,1.0,0.4985675285297281,103.51401008677709,0.00014431960859981745,0.0,-0.0004105169889163651,0.0,0.6414287350147049,0.34502742213593296,0.9864561571506378,0.00009383698481809921
2023-09-27,16:41:00.000000000,70.17,67.0689,0.380333593370256,44.66144425960964,2.3864931876753905,1.4947278307396792,0,-1.0,1.0,0.4985675285297281,103.60837571420748,0.00034424685643734323,0.0,-0.00026625662596779787,0.0,0.6416495448403623,0.34502742213593296,0.9866769669762953,0.00022384149975324328
2023-09-27,16:42:00.000000000,70.2,66.995,,,,,0,0.0,1.0,0.4985675285297281,103.60153157384914,0.0006451615508646808,0.0,0.0,0.0,0.6420635124558232,0.34502742213593296,0.9870909345917561,0.00041955739245589334
2023-09-27,16:43:00.000000000,70.205,67.01,,,,,0,0.0,1.0,0.4985675285297281,103.61401008677709,-0.000023923516286861348,0.0,0.0,0.0,0.6420481520389257,0.34502742213593296,0.9870755741748587,-0.00001556129872044473
2023-09-27,16:44:00.000000000,70.195,67.06,0.37401626135954946,45.11346951322861,2.401136493558575,1.521805524842945,0,-1.0,1.0,0.4985675285297281,103.62893846320355,-0.0003371009036059878,0.0,-0.000023923516286883384,0.0,0.6418317170267149,0.34502742213593296,0.9868591391626479,-0.00021926893732704367
2023-09-27,16:45:00.000000000,70.195,67.07,,,,,0,0.0,1.0,0.4985675285297281,103.63392413848885,-0.00004811084007254091,0.0,-0.00036101635525376263,0.0,0.6418008379636236,0.34502742213593296,0.9868282600995566,-0.00003129024383104419
2023-09-27,16:46:00.000000000,70.195,67.06,,,,,0,0.0,1.0,0.4985675285297281,103.62893846320355,0.00004810852553096296,0.0,-0.0004091098265260884,0.0,0.6418317140556227,0.34502742213593296,0.9868591361915556,0.000031288212191975094
2023-09-27,16:47:00.000000000,70.145,67.02,0.368876223954505,45.42291547056907,2.3692189706841638,1.5449495066463617,0,-1.0,1.0,0.4985675285297281,103.55899576206237,-0.00029004734878639005,0.0,-0.0003610209826655497,0.0,0.6416455524685939,0.34502742213593296,0.9866729746045269,-0.00018864048596358316
2023-09-27,16:48:00.000000000,70.15,67.02,,,,,0,0.0,1.0,0.4985675285297281,103.56399576206238,0.00004828165784358982,0.0,-0.0006509636182728817,0.0,0.6416765321796151,0.34502742213593296,0.986703954315548,0.00003139815503063722
2023-09-27,16:49:00.000000000,70.1585,67.02,,,,,0,0.0,1.0,0.4985675285297281,103.57249576206237,0.00008207485562382751,0.0,-0.0006027133900320392,0.0,0.6417291976883509,0.34502742213593296,0.9867566198242839,0.00005337518766950851
2023-09-27,16:50:00.000000000,70.14,67.03,0.3642939824677105,45.72137435518937,2.3295283320201676,1.5636707000940728,0,-1.0,1.0,0.4985675285297281,103.55898143734768,-0.0002267559076616384,0.0,-0.0005206880020226512,0.0,0.6415836818016561,0.34502742213593296,0.9866111039375891,-0.0001474688730445718
2023-09-27,16:51:00.000000000,70.145,67.015,,,,,0,0.0,1.0,0.4985675285297281,103.55650292441973,0.00012049667498411097,0.0,-0.0007473258406036631,0.0,0.6416609905020373,0.34502742213593296,0.9866884126379702,0.00007835782515785522
2023-09-27,16:52:00.000000000,70.14,67.0,,,,,0,0.0,1.0,0.4985675285297281,103.54402441149179,0.000023933918758918424,0.0,-0.0006269192158985248,0.0,0.6416763479640547,0.34502742213593296,0.9867037700999877,0.000015564652245544117
2023-09-27,16:53:00.000000000,70.1248,66.98,0.35935011450919185,46.05552933017432,2.2960854787404537,1.5790733423101357,0,-1.0,1.0,0.4985675285297281,103.51885306092117,-0.00005049687279522002,0.0,-0.0006030003017732932,0.0,0.6416439453151358,0.34502742213593296,0.9866713674510688,-0.0000328392876370808
2023-09-27,16:54:00.000000000,70.16,66.9175,,,,,0,0.0,1.0,0.4985675285297281,103.52289259038807,0.0006410471964373398,0.0,-0.0006534667249390447,0.0,0.6420552693673911,0.34502742213593296,0.9870826915033241,0.0004168804992465745
2023-09-27,16:55:00.000000000,70.085,66.93,,,,,0,0.0,1.0,0.4985675285297281,103.4541246844947,-0.0007846775923083794,0.0,-0.000012838431513673143,0.0,0.641551462984495,0.34502742213593296,0.9865788851204279,-0.0005103993690020631
2023-09-27,16:56:00.000000000,70.08,66.91,0.354395232672565,46.367414981878674,2.2560719719269,1.5912147084215302,0,-1.0,1.0,0.4985675285297281,103.43915333392411,0.000048053671960984504,0.0,-0.0007975059497925541,0.0,0.6415822918880433,0.34502742213593296,0.9866097140239762,0.00003124829044417147
2023-09-27,16:57:00.000000000,70.085,66.92,,,,,0,0.0,1.0,0.4985675285297281,103.4491390092094,1.3848445425432063e-7,0.0,-0.0007494906009208879,0.0,0.6415823807372169,0.34502742213593296,0.9866098028731498,9.005503626313504e-8
2023-09-27,16:58:00.000000000,70.08,66.875,,,,,0,0.0,1.0,0.4985675285297281,103.42170347042557,0.0001685421353027502,0.0,-0.0007493522202594027,0.0,0.6416905144016389,0.34502742213593296,0.9867179365375719,0.00010960124672102626
2023-09-27,16:59:00.000000000,70.095,66.921,0.3495221988091733,46.70462493349131,2.2209158856089153,1.6000102937926552,0,-1.0,1.0,0.4985675285297281,103.45963757673793,-0.00007671606680350292,0.0,-0.0005809363823798819,0.0,0.641641286429269,0.34502742213593296,0.986668708565202,-0.000049890622787997604
2023-09-27,17:00:00.000000000,70.07,66.94,,,,,0,0.0,1.0,0.4985675285297281,103.44411035977998,-0.00033320030738074414,0.0,-0.0006576078820289544,0.0,0.6414274913554026,0.34502742213593296,0.9864549134913355,-0.00021668374806101535
2023-09-27,17:01:00.000000000,70.07,66.96,,,,,0,0.0,1.0,0.4985675285297281,103.45408171035058,-0.00009639360361752212,0.0,-0.0009905890742613055,0.0,0.6413656618480514,0.34502742213593296,0.9863930839839844,-0.00006267849296050152
2023-09-27,17:02:00.000000000,70.095,66.995,0.3456150676939678,46.94051853984262,2.165312850489155,1.6054728559770357,0,-1.0,1.0,0.4985675285297281,103.49653157384913,0.0000729805569450241,0.0,-0.001086887191428354,0.0,0.6414124690712585,0.34502742213593296,0.9864398912071914,0.000047452910981486554
2023-09-27,17:03:00.000000000,70.09,66.99,,,,,0,0.0,1.0,0.4985675285297281,103.48903873620648,-0.000024224602691643283,0.0,-0.0010139859561159037,0.0,0.6413969311090337,0.34502742213593296,0.9864243532449667,-0.000015751555024542943
2023-09-27,17:04:00.000000000,70.06,67.067,,,,,0,0.0,1.0,0.4985675285297281,103.49742843590327,-0.0006608400322581008,0.0,-0.001038185995400731,0.0,0.6409730703403894,0.34502742213593296,0.9860004924763224,-0.0004296941445636148
2023-09-27,17:05:00.000000000,70.055,66.95,0.34205731495828745,47.15426276354266,2.108391288864105,1.6067526937699415,0,-1.0,1.0,0.4985675285297281,103.4340960350653,0.0005153017001867818,0.0,-0.0016983399527921161,0.0,0.6413033648533099,0.34502742213593296,0.9863307869892428,0.00033498412570860735
2023-09-27,17:06:00.000000000,70.045,66.9505,,,,,0,0.0,1.0,0.4985675285297281,103.42434531882957,-0.00009908999215113393,0.0,-0.001183913410070292,0.0,0.6412398181079201,0.34502742213593296,0.986267240243853,-0.0000644274174830846
2023-09-27,17:07:00.000000000,70.02,66.88,,,,,0,0.0,1.0,0.4985675285297281,103.36419630806822,0.00009812980425507258,0.0,-0.0012828860882508897,0.0,0.6413027428457515,0.34502742213593296,0.9863301649816845,0.0000638009002670197
2023-09-27,17:08:00.000000000,70.04,66.9614,0.33862217252721927,47.365385256535866,2.05505079904865,1.604757571694999,0,0.0,1.0,0.4985675285297281,103.42477970489054,-0.0001991346864533566,0.0,-0.0011848821733566606,0.0,0.6411750372251332,0.34502742213593296,0.9862024593610662,-0.00012947552974883252
2023-09-27,17:09:00.000000000,70.02,66.93,,,,,0,0.0,1.0,0.4985675285297281,103.3891246844947,-0.000042011011447883767,0.0,-0.0013837809086698627,0.0,0.6411481008133043,0.34502742213593296,0.9861755229492373,-0.000027313267750709744
