date,time,PRICE_COST_COST_ON_INTU,PRICE_INTU_COST_ON_INTU,PRICE_FAST_FAST_ON_MU,PRICE_MU_FAST_ON_MU,BETA_FAST_ON_MU,SPREAD_FAST_ON_MU,Z_FAST_ON_MU,Z_VOL_FAST_ON_MU,BETA_COST_ON_INTU,SPREAD_COST_ON_INTU,Z_COST_ON_INTU,Z_VOL_COST_ON_INTU,market_close,SIGNAL_FAST_ON_MU,SIGNAL_COST_ON_INTU,POS_FAST_ON_MU,POS_COST_ON_INTU,POS_BETA_FAST_ON_MU,POS_BETA_COST_ON_INTU,PAIR_BASE_FAST_ON_MU,PAIR_BASE_COST_ON_INTU,PAIR_RET_FAST_ON_MU,PAIR_RET_COST_ON_INTU,SL_FAST_ON_MU,SL_COST_ON_INTU,LOSS_FAST_ON_MU,LOSS_COST_ON_INTU,COOLDOWN_FAST_ON_MU,COOLDOWN_COST_ON_INTU,CAPITAL_FAST_ON_MU,CAPITAL_COST_ON_INTU,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-04-13,19:10:00.000000000,497.2,442.08,26.13,63.14,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.8563712981729,0.0,-0.00024209533243117027,0.0,0.0,0.0,-0.011137579516827145,0.0,0.0,0.0,0.9370302776113315,0.049595513856995344,0.9866257914683269,-0.0002299285293711929
2023-04-13,19:11:00.000000000,497.05,441.85,26.175,63.1609,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.6685705259177,0.0,0.00019689036289825785,0.0,0.0,0.0,-0.011376978493242706,0.0,0.0,0.0,0.937214769842737,0.049595513856995344,0.9868102836997323,0.00018699311633736982
2023-04-13,19:12:00.000000000,496.96,441.76,26.19,63.19,,,,,0.14581486446638062,432.5448254733317,2.0348222947084045,1.5879978261483132,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.563778919383,0.0,0.00013202131442141888,0.0,0.0,0.0,-0.01118232814776865,0.0,0.0,0.0,0.9373385021685467,0.049595513856995344,0.9869340160255421,0.00012538613333645088
2023-04-13,19:13:00.000000000,497.02,441.88,26.165,63.16,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.6435010614292,0.0,-0.00007071702844276509,0.0,0.0,0.0,-0.011051783139007676,0.0,0.0,0.0,0.9372722163750284,0.049595513856995344,0.9868677302320238,-0.0000671633487568336
2023-04-13,19:14:00.000000000,497.24,441.91,26.1725,63.215,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.8684315969408,0.0,-0.00037755098423438794,0.0,0.0,0.0,-0.011121718618187781,0.0,0.0,0.0,0.9369183483272405,0.049595513856995344,0.9865138621842359,-0.0003585769773875586
2023-04-13,19:15:00.000000000,497.21,441.88,26.13,63.215,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.8335010614293,0.0,0.00004399167088132146,0.0,0.0,0.0,-0.011495070586611478,0.0,0.0,0.0,0.9369595649308629,0.049595513856995344,0.9865550787878582,0.00004178005520477115
2023-04-13,19:16:00.000000000,497.32,441.86,26.14,63.245,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,569.9402140377549,0.0,-0.00019880723661098995,0.0,0.0,0.0,-0.011451584603092146,0.0,0.0,0.0,0.9367732905889427,0.049595513856995344,0.986368804445938,-0.00018881291670919042
2023-04-13,19:17:00.000000000,497.39,441.85,26.135,63.265,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.0085705259178,0.0,-0.00012570355639518818,0.0,0.0,0.0,-0.011648115181813412,0.0,0.0,0.0,0.9366555348547796,0.049595513856995344,0.9862510487117749,-0.00011938306811031646
2023-04-13,19:18:00.000000000,497.51,441.83,26.175,63.24,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.1252835022434,0.0,-0.00021628977185488392,0.0,0.0,0.0,-0.011772354528704954,0.0,0.0,0.0,0.9364529458428393,0.049595513856995344,0.9860484596998347,-0.00020541322841164612
2023-04-13,19:19:00.000000000,497.575,442.365,26.17,63.24,0.022357554528357707,24.75610825162666,0.7035491852108255,0.5973205232898531,0.14588909610266346,433.0387700025453,2.036394631806224,1.5879279543173255,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.2782113855326,0.0,0.000040215517453381833,0.0,0.0,0.0,-0.011986098060684514,0.0,0.0,0.0,0.9364906057826272,0.049595513856995344,0.9860861196396226,0.00003819278800896459
2023-04-13,19:20:00.000000000,497.79,442.855,26.19,63.285,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.5737434655546,0.0,-0.0002357935430346863,0.0,0.0,0.0,-0.011946364570366907,0.0,0.0,0.0,0.936269787344671,0.049595513856995344,0.9858653012016664,-0.00022393423206979495
2023-04-13,19:21:00.000000000,497.94,443.06,26.18,63.32,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.7574354582168,0.0,-0.00020384395298549438,0.0,0.0,0.0,-0.01217934123777309,0.0,0.0,0.0,0.9360789344101579,0.049595513856995344,0.9856744482671532,-0.00019358926039949166
2023-04-13,19:22:00.000000000,497.845,443.0,26.1825,63.29,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6525743871938,0.0,0.00014916832210613547,0.0,0.0,0.0,-0.012380702505695895,0.0,0.0,0.0,0.9362185677341628,0.049595513856995344,0.9858140815911581,0.00014166272063802216
2023-04-13,19:23:00.000000000,497.55,442.685,26.145,63.26,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.3058037643225,0.0,0.000426230228418621,0.0,0.0,0.0,-0.012233380992208942,0.0,0.0,0.0,0.9366176123881379,0.049595513856995344,0.9862131262451332,0.0004047869283131271
2023-04-13,19:24:00.000000000,497.695,442.8,26.18,63.25,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.4697041504501,0.0,-0.00022110876838366239,0.0,0.0,0.0,-0.011812365000564928,0.0,0.0,0.0,0.9364105180214163,0.049595513856995344,0.9860060318784116,-0.00020998946496493995
2023-04-13,19:25:00.000000000,497.725,442.51,26.18,63.225,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.4520423071718,0.0,-0.000136136665476298,0.0,0.0,0.0,-0.012030861951471628,0.0,0.0,0.0,0.9362830382159759,0.049595513856995344,0.9858785520729713,-0.00012928907260081245
2023-04-13,19:26:00.000000000,498.05,442.76,26.2,63.29,,,,,0.14603208281256927,433.39283501390685,2.035650693873651,1.587861299313751,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.8181301031013,0.0,-0.0004976968842501572,0.0,0.0,0.0,-0.012165360775519107,0.0,0.0,0.0,0.9358170530650796,0.049595513856995344,0.9854125669220749,-0.00047265979152963914
2023-04-13,19:27:00.000000000,497.935,442.565,26.2063,63.33,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6710816222763,0.0,0.0001453204003172248,0.0,0.0,0.0,-0.012657002997615519,0.0,0.0,0.0,0.9359530463738547,0.049595513856995344,0.98554856023085,0.00013800646890458387
2023-04-13,19:28:00.000000000,498.15,442.555,26.22,63.34,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.8844381104391,0.0,-0.0003796293851465166,0.0,0.0,0.0,-0.012513521918040671,0.0,0.0,0.0,0.9355977310943339,0.049595513856995344,0.9851932449513292,-0.00036052539048668573
2023-04-13,19:29:00.000000000,498.27,442.82,26.21,63.3,0.022266108616378986,24.80055532458321,0.7102443878477063,0.5967651164808795,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,571.0479911741245,0.0,-0.00013390965178116187,0.0,0.0,0.0,-0.012888400802555267,0.0,0.0,0.0,0.9354724455279557,0.049595513856995344,0.9850679593849511,-0.0001271685194962243
2023-04-13,19:30:00.000000000,497.89,442.59,26.16,63.175,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6301904018692,0.0,0.0005992477568149892,0.0,0.0,0.0,-0.01302058457307309,0.0,0.0,0.0,0.9360330252925007,0.049595513856995344,0.985628539149496,0.0005690772491422248
2023-04-13,19:31:00.000000000,497.92,442.65,26.145,63.2517,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6700514728924,0.0,-0.00003529243512812115,0.0,0.0,0.0,-0.01242913937235579,0.0,0.0,0.0,0.9359999904076778,0.049595513856995344,0.9855955042646731,-0.00003351656685121451
2023-04-13,19:32:00.000000000,497.82,442.41,26.1453,63.1799,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.5306071888,0.0,0.00010611335876369575,0.0,0.0,0.0,-0.01246399315288893,0.0,0.0,0.0,0.9360993125104626,0.049595513856995344,0.985694826367458,0.00010077369707459308
2023-04-13,19:33:00.000000000,497.72,442.37,26.12,63.225,,,,,0.1460984992827457,433.0904068722918,2.024184387454445,1.5877703349011407,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.4240331414512,0.0,0.00016375274432963056,0.0,0.0,0.0,-0.012359202390302415,0.0,0.0,0.0,0.9362526013418513,0.049595513856995344,0.9858481151988466,0.000155513478703711
2023-04-13,19:34:00.000000000,497.751,442.545,26.115,63.27,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.4837945986019,0.0,-3.924348763771016e-6,0.0,0.0,0.0,-0.012197473499281908,0.0,0.0,0.0,0.9362489271601127,0.049595513856995344,0.985844441017108,-3.7269247483342018e-6
2023-04-13,19:35:00.000000000,497.56,442.435,26.105,63.19,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.2747159683929,0.0,0.00030311355279187053,0.0,0.0,0.0,-0.012201349980905607,0.0,0.0,0.0,0.9365327168987216,0.049595513856995344,0.986128230755717,0.0002878646232626687
2023-04-13,19:36:00.000000000,497.41,442.515,26.125,63.22,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.1378640630904,0.0,0.00028608684574141024,0.0,0.0,0.0,-0.011901934822655336,0.0,0.0,0.0,0.9368006465896329,0.049595513856995344,0.9863961604466283,0.000271698631633277
2023-04-13,19:37:00.000000000,497.605,442.38,26.135,63.24,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.3106766532884,0.0,-0.0003809384071673095,0.0,0.0,0.0,-0.011619252963905535,0.0,0.0,0.0,0.9364437832434878,0.049595513856995344,0.9860392971004831,-0.0003617850113929577
2023-04-13,19:38:00.000000000,497.62,442.48,26.1125,63.285,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.3421117716603,0.0,2.5163799847690225e-6,0.0,0.0,0.0,-0.011995765151356252,0.0,0.0,0.0,0.9364461396918808,0.049595513856995344,0.9860416535488762,2.3898118462528605e-6
2023-04-13,19:39:00.000000000,497.64,442.52,26.1275,63.26,0.02212007550266152,24.728184023701633,0.6943119778034387,0.5961486319015542,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.368685819009,0.0,-0.00002354017417638542,0.0,0.0,0.0,-0.011993278957274756,0.0,0.0,0.0,0.9364240955866457,0.049595513856995344,0.9860196094436411,-0.000022356160265398538
2023-04-13,19:40:00.000000000,497.86,442.505,26.125,63.215,,,,,0.14611311497239943,433.2042160591384,2.0195910946727564,1.5876714410304695,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.5862205512532,0.0,-0.00039003766035360793,0.0,0.0,0.0,-0.012016536807575529,0.0,0.0,0.0,0.9360588549233044,0.049595513856995344,0.9856543687802998,-0.0003704192693970876
2023-04-13,19:41:00.000000000,497.92,442.65,26.14,63.2269,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6700514728924,0.0,-0.00006338933023285912,0.0,0.0,0.0,-0.012401887566027114,0.0,0.0,0.0,0.9359995187794323,0.049595513856995344,0.9855950326364277,-0.00006019974724560648
2023-04-13,19:42:00.000000000,497.98,442.79,26.1425,63.33,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.753060638613,0.0,-0.00006482000270377457,0.0,0.0,0.0,-0.012464490748913426,0.0,0.0,0.0,0.9359388472880943,0.049595513856995344,0.9855343611450896,-0.0000615582357144639
2023-04-13,19:43:00.000000000,497.96,443.125,26.1425,63.255,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.7881182851585,0.0,0.0001315063408712396,0.0,0.0,0.0,-0.012528502803293207,0.0,0.0,0.0,0.9360619291811805,0.049595513856995344,0.9856574430381758,0.00012488848480450438
2023-04-13,19:44:00.000000000,498.08,443.18,26.1425,63.31,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.9171576002631,0.0,-0.00019439907969509687,0.0,0.0,0.0,-0.012398644039982143,0.0,0.0,0.0,0.93587995960361,0.049595513856995344,0.9854754734606054,-0.00018461746406493889
2023-04-13,19:45:00.000000000,498.155,443.51,26.1775,63.285,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,571.0463934908901,0.0,-0.00003636974138279046,0.0,0.0,0.0,-0.012590632834686422,0.0,0.0,0.0,0.9358459218915139,0.049595513856995344,0.9854414357485093,-0.000034539380241056546
2023-04-13,19:46:00.000000000,498.26,443.44,26.1625,63.28,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,571.1398889080298,0.0,-0.00020401947055145585,0.0,0.0,0.0,-0.012626544658009164,0.0,0.0,0.0,0.9356549911020119,0.049595513856995344,0.9852505049590072,-0.0001937515336535733
2023-04-13,19:47:00.000000000,497.98,442.9,26.1525,63.205,,,,,0.14623436258156908,433.2128008126231,2.013316001853679,1.587557754067744,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.7711392688219,0.0,0.00033485729942227775,0.0,0.0,0.0,-0.012827988067604545,0.0,0.0,0.0,0.9359683020055232,0.049595513856995344,0.9855638158625185,0.00031800126154141135
2023-04-13,19:48:00.000000000,498.03,442.43,26.1675,63.1699,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.7438942124743,0.0,-0.00022293533711346822,0.0,0.0,0.0,-0.012497426313623716,0.0,0.0,0.0,0.935759641596588,0.049595513856995344,0.9853551554535833,-0.00021171679152260782
2023-04-13,19:49:00.000000000,497.91,442.25,26.1675,63.12,0.02198067408638103,24.78007985166763,0.7024827386435314,0.5954705853281909,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.594310999405,0.0,0.0001584191926493547,0.0,0.0,0.0,-0.012717575532789072,0.0,0.0,0.0,0.9359078838835235,0.049595513856995344,0.9855033977405189,0.00015044553845898533
2023-04-13,19:50:00.000000000,497.87,442.25,26.17,63.085,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.5543109994051,0.0,0.0000701023463237126,0.0,0.0,0.0,-0.012561171048188102,0.0,0.0,0.0,0.9359734932221265,0.049595513856995344,0.9855690070791219,0.00006657444180651705
2023-04-13,19:51:00.000000000,497.97,442.17,26.145,63.125,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6411629047076,0.0,-0.0001983125751855718,0.0,0.0,0.0,-0.012491949269427538,0.0,0.0,0.0,0.9357878779083803,0.049595513856995344,0.9853833917653756,-0.00018833314807288555
2023-04-13,19:52:00.000000000,497.78,441.91,26.1775,63.105,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.4084315969408,0.0,0.00025807583084914325,0.0,0.0,0.0,-0.012687784533984336,0.0,0.0,0.0,0.9360293821424701,0.049595513856995344,0.9856248959994655,0.0002450865684443821
2023-04-13,19:53:00.000000000,498.05,441.96,26.17,63.045,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.6866491561268,0.0,-0.00045893858911107073,0.0,0.0,0.0,-0.01243298311367036,0.0,0.0,0.0,0.9355998021384632,0.049595513856995344,0.9851953159954585,-0.0004358453258948315
2023-04-13,19:54:00.000000000,498.3,441.91,26.16,63.01,,,,,0.1464101580695124,433.5998870475018,2.0132308146855626,1.587434223678381,0,0.0,-1.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.9284315969409,0.0,-0.00045246819698289026,0.0,0.0,0.0,-0.01288621572705273,0.0,0.0,0.0,0.9351764729828921,0.049595513856995344,0.9847719868398874,-0.00042969058896036744
2023-04-13,19:55:00.000000000,498.21,441.88,26.1625,63.005,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.8335010614293,0.0,0.00014900197604544304,0.0,0.0,0.0,-0.013332853321239568,0.0,0.0,0.0,0.9353158161253178,0.049595513856995344,0.9849113299823131,0.00014149787391175246
2023-04-13,19:56:00.000000000,497.97,441.32,26.17,62.985,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.5014643985471,0.0,0.00025920576988318946,0.0,0.0,0.0,-0.013185837966685376,0.0,0.0,0.0,0.9355582553815204,0.049595513856995344,0.9851537692385157,0.0002461533833781276
2023-04-13,19:57:00.000000000,497.995,441.48,26.165,62.995,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.552760587942,0.0,2.272017647269923e-6,0.0,0.0,0.0,-0.012930050042083918,0.0,0.0,0.0,0.9355603809863867,0.049595513856995344,0.9851558948433821,2.15763765283685e-6
2023-04-13,19:58:00.000000000,497.895,441.715,26.1725,63.0,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.16435118371827032,0.0,570.4913831161158,0.0,0.0002429618043228195,0.0,0.0,0.0,-0.01292780740173849,0.0,0.0,0.0,0.0,0.9846880594539629,0.9846880594539629,-0.00047488462675601874
2023-04-13,19:59:00.000000000,497.93,441.88,26.19,63.0,0.021894393173720904,24.810653230055586,0.7065223884643212,0.594766504432942,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012687986560827813,0.0,0.0,0.0,0.0,0.9846880594539629,0.9846880594539629,0.0
2023-04-14,13:29:00.000000000,497.5,441.81,26.345,63.22,0.021958420123756203,24.956788679776132,0.7330484293136433,0.5940151158317366,0.14741251112144926,432.3716784614325,1.9869589178389846,1.5872767396104461,0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,562.6283215385675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349859296530241,0.04923440297269821,0.9842203326257223,-0.0004749999999999558
2023-04-14,13:30:00.000000000,496.13,437.99,26.215,62.94,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,560.6952057460835,0.0,0.0014341336484974057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936326824435611,0.04923440297269821,0.9855612274083092,0.001362392889211764
2023-04-14,13:31:00.000000000,496.89,436.93,26.375,63.01,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,561.2989484842948,0.0,-0.0016341449907165677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934796730645786,0.04923440297269821,0.9840311336184842,-0.0015525101305463032
2023-04-14,13:32:00.000000000,497.165,436.24,26.545,63.0,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,561.472233851621,0.0,-0.0006711479394199844,0.0,0.0,0.0,-0.0016341449907165684,0.0,0.0,0.0,0.9341693437462365,0.04923440297269821,0.9834037467189347,-0.0006375681399859904
2023-04-14,13:33:00.000000000,498.0,437.3534,26.475,63.0,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,562.4713629415037,0.0,-0.0011948425401470104,0.0,0.0,0.0,-0.0023041961770933206,0.0,0.0,0.0,0.9330531584746273,0.04923440297269821,0.9822875614473255,-0.0011350223906846542
2023-04-14,13:34:00.000000000,497.999,437.565,26.46,62.94,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,562.5015554288569,0.0,0.00005723400242974613,0.0,0.0,0.0,-0.0034962855656270886,0.0,0.0,0.0,0.9331065608413667,0.04923440297269821,0.9823409638140649,0.000054365308933218077
2023-04-14,13:35:00.000000000,497.4877,437.705,26.4288,62.98,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,562.010893180414,0.0,0.0009456644989211463,0.0,0.0,0.0,-0.0034392516696137854,0.0,0.0,0.0,0.9339889665896648,0.04923440297269821,0.983223369562363,0.0008982683007253073
2023-04-14,13:36:00.000000000,497.39,438.18,26.485,62.9533,,,,,0.1477647838281292,432.6424270221903,1.9851522758975908,1.5871100006320455,0,0.0,-1.0,0.0,-1.0,0.0,0.14741251112144926,0.0,561.9832141231966,0.0,0.00029843005681538066,0.0,0.0,0.0,-0.0024968395488993433,0.0,0.0,0.0,0.9342676969700291,0.04923440297269821,0.9835020999427273,0.00028348632568443174
2023-04-14,13:37:00.000000000,497.9195,438.46,26.585,63.02,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,562.5539896263107,0.0,-0.0008687528107894297,0.0,0.0,0.0,-0.002199154624052402,0.0,0.0,0.0,0.9334560492822566,0.04923440297269821,0.9826904522549548,-0.000825262790816407
2023-04-14,13:38:00.000000000,498.32,438.915,26.63,63.09,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,563.0215623188709,0.0,-0.0005927027691354438,0.0,0.0,0.0,-0.0030659969130809595,0.0,0.0,0.0,0.9329027872969807,0.04923440297269821,0.9821371902696789,-0.00056300738854873
2023-04-14,13:39:00.000000000,498.465,439.355,26.56,63.05,0.02215805462035082,25.16293465618688,0.7712821853312534,0.5933059718939532,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,563.2314238237643,0.0,-0.00014233645826368184,0.0,0.0,0.0,-0.003656882457355848,0.0,0.0,0.0,0.9327700012183325,0.04923440297269821,0.9820044041910307,-0.00013520115108535296
2023-04-14,13:40:00.000000000,498.74,439.68,26.59,62.9,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,563.5543328898789,0.0,-0.00040319294037937075,0.0,0.0,0.0,-0.0037986984079222408,0.0,0.0,0.0,0.9323939149388436,0.04923440297269821,0.9816283179115418,-0.0003829782003867358
2023-04-14,13:41:00.000000000,499.27,439.915,26.61,62.855,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,564.1189748299923,0.0,-0.0008789890006634428,0.0,0.0,0.0,-0.004200359739920945,0.0,0.0,0.0,0.9315743509433269,0.04923440297269821,0.9808087539160251,-0.0008349025599224835
2023-04-14,13:42:00.000000000,499.775,439.845,26.61,62.885,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,564.6136559542139,0.0,-0.0009134932501318886,0.0,0.0,0.0,-0.005075656670574191,0.0,0.0,0.0,0.9307233640617442,0.04923440297269821,0.9799577670344424,-0.0008676379346992998
2023-04-14,13:43:00.000000000,499.435,440.545,26.645,62.87,,,,,0.14823047730268912,434.1328043766868,2.0030425239894045,1.5869613576525665,0,0.0,-1.0,0.0,-1.0,0.0,0.14741251112144926,0.0,564.3768447119988,0.0,0.0007849416200109055,0.0,0.0,0.0,-0.0059845133425974195,0.0,0.0,0.0,0.9314539275669128,0.04923440297269821,0.980688330539611,0.0007455050918974649
2023-04-14,13:44:00.000000000,499.87,440.73,26.71,62.99,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,564.8391160265563,0.0,-0.000722440492133558,0.0,0.0,0.0,-0.005204269216184665,0.0,0.0,0.0,0.9307810075330817,0.04923440297269821,0.9800154105057799,-0.0006861711441604086
2023-04-14,13:45:00.000000000,500.09,440.2,26.745,62.9853,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,564.9809873956619,0.0,-0.0005278115881767449,0.0,0.0,0.0,-0.005922949933504396,0.0,0.0,0.0,0.930289730531251,0.04923440297269821,0.9795241335039492,-0.0005012951802229002
2023-04-14,13:46:00.000000000,499.9766,441.02,26.76,62.94,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,564.9884656547815,0.0,0.0004146657398144997,0.0,0.0,0.0,-0.006447635320069978,0.0,0.0,0.0,0.9306754898106036,0.04923440297269821,0.9799098927833018,0.000393823149586571
2023-04-14,13:47:00.000000000,499.87,441.965,26.755,62.97,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,565.0211704777913,0.0,0.00043523866053580445,0.0,0.0,0.0,-0.006035643193725515,0.0,0.0,0.0,0.9310805557641821,0.04923440297269821,0.9803149587368803,0.0004133706135245273
2023-04-14,13:48:00.000000000,500.0175,442.24,26.775,63.02,,,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,0.14741251112144926,0.0,565.2092089183498,0.0,-0.00018930540133765922,0.0,0.0,0.0,-0.005603031478448983,0.0,0.0,0.0,0.9309042971858955,0.04923440297269821,0.9801387001585937,-0.00017979790751508246
2023-04-14,13:49:00.000000000,499.7236,442.3075,26.835,63.02,0.022543825679467944,25.41428810567993,0.8183725504590867,0.5926161815913379,,,,,0,-1.0,0.0,0.0,-1.0,0.0,0.14741251112144926,28.255711894320072,564.9252592628504,0.0,0.0005375891611572083,0.0,0.0,0.0,-0.005791276195663886,0.0,0.0,0.04674929648265127,0.9314047412461374,0.0024617201486349105,0.9806157578774235,0.0004867247041184936
2023-04-14,13:50:00.000000000,499.915,442.78,26.8375,62.995,,,,,0.14875261652725758,434.0503164540609,1.9954153413654137,1.5868042377367853,0,0.0,-1.0,-1.0,-1.0,0.022543825679467944,0.14741251112144926,28.25764829867808,565.1863116743554,-0.0001084239410935627,-0.00021551096627194899,0.0,0.0,0.0,-0.0052568003618186365,0.0,0.0,0.046744227739683265,0.9312040133103612,0.0024617201486349105,0.9804099611986793,-0.00020986474782912096
2023-04-14,13:51:00.000000000,499.67,443.4,26.825,62.975,,,,,,,,,0,0.0,0.0,-1.0,-1.0,0.022543825679467944,0.14741251112144926,28.244697422164492,565.0327074312506,0.000426402203008996,0.0005951944517175558,0.0,0.0,-0.0001084239410936716,-0.005471178429965029,0.0,0.0,0.04676415958136942,0.9317582607725006,0.0024617201486349105,0.9809841405025048,0.0005856522542095748
2023-04-14,13:52:00.000000000,499.54,443.34,26.86,63.075,,,,,,,,,0,0.0,0.0,-1.0,-1.0,0.022543825679467944,0.14741251112144926,28.28195180473244,564.8938626805833,-0.0011593545132601028,0.00021442165690455163,0.0,0.0,0.0,-0.00487924039329346,0.0,0.0,0.04670994334189994,0.93195804992261,0.0024617201486349105,0.9811297134131448,0.000148394764634443
