date,time,PRICE_MU_MU_ON_CTAS,PRICE_CTAS_MU_ON_CTAS,PRICE_INTC_INTC_ON_CTAS,PRICE_CTAS_INTC_ON_CTAS,BETA_INTC_ON_CTAS,SPREAD_INTC_ON_CTAS,Z_INTC_ON_CTAS,Z_VOL_INTC_ON_CTAS,BETA_MU_ON_CTAS,SPREAD_MU_ON_CTAS,Z_MU_ON_CTAS,Z_VOL_MU_ON_CTAS,market_close,SIGNAL_INTC_ON_CTAS,SIGNAL_MU_ON_CTAS,POS_INTC_ON_CTAS,POS_MU_ON_CTAS,POS_BETA_INTC_ON_CTAS,POS_BETA_MU_ON_CTAS,PAIR_BASE_INTC_ON_CTAS,PAIR_BASE_MU_ON_CTAS,PAIR_RET_INTC_ON_CTAS,PAIR_RET_MU_ON_CTAS,SL_INTC_ON_CTAS,SL_MU_ON_CTAS,LOSS_INTC_ON_CTAS,LOSS_MU_ON_CTAS,COOLDOWN_INTC_ON_CTAS,COOLDOWN_MU_ON_CTAS,CAPITAL_INTC_ON_CTAS,CAPITAL_MU_ON_CTAS,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-02-14,19:49:00.000000000,81.73,152.1288,43.985,152.1288,,,,,0.6178720204167236,-12.266129019571665,-1.7925440281416798,0.13333554979129963,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.29034249903826,0.0,0.00007100644074065693,0.0,0.0,0.0,-0.012328544574286227,0.0,0.0,0.0,0.8922621492990318,0.04696300948754617,0.939225158786578,0.00006745574678618934
2024-02-14,19:50:00.000000000,81.73,152.12,43.985,152.12,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.28811194825502,0.0,0.00001854305787889211,0.0,0.0,0.0,-0.01225841353961521,0.0,0.0,0.0,0.8922786945677095,0.04696300948754617,0.9392417040552556,0.00001761587040432949
2024-02-14,19:51:00.000000000,81.725,152.12,44.01,152.12,-0.10110404328610233,59.389947064681884,-0.8009735338594792,1.1413614642343939,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.28311194825503,0.0,-0.00004156686740715109,0.0,0.0,0.0,-0.01224009779020796,0.0,0.0,0.0,0.8922416053375221,0.04696300948754617,0.9392046148250682,-0.00003948848313195522
2024-02-14,19:52:00.000000000,81.705,152.0725,44.01,152.0725,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.25107204345919,0.0,-0.00006617799519176068,0.0,0.0,0.0,-0.012281155875093375,0.0,0.0,0.0,0.8921825585768542,0.04696300948754617,0.9391455680644004,-0.00006286889963675415
2024-02-14,19:53:00.000000000,81.7499,152.0675,44.0599,152.0675,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.29470468505963,0.0,0.0003839247136430734,0.0,0.0,0.0,-0.01234652112801049,0.0,0.0,0.0,0.8925250895101732,0.04696300948754617,0.9394880989977193,0.00036472613508137345
2024-02-14,19:54:00.000000000,81.695,152.0675,44.055,152.0675,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.23980468505962,0.0,-0.000456379190952218,0.0,0.0,0.0,-0.011967336548956098,0.0,0.0,0.0,0.892117759631918,0.04696300948754617,0.9390807691194641,-0.0004335657670275517
2024-02-14,19:55:00.000000000,81.695,152.0725,44.04,152.0725,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.24107204345918,0.0,-0.00001054025663862997,0.0,0.0,0.0,-0.012418254096536185,0.0,0.0,0.0,0.8921083564817796,0.04696300948754617,0.9390713659693257,-0.000010013143115727486
2024-02-14,19:56:00.000000000,81.7372,152.175,44.0966,152.175,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30925289065021,0.0,0.00013488862443883812,0.0,0.0,0.0,-0.012428663461589662,0.0,0.0,0.0,0.8922286917508357,0.04696300948754617,0.9391917012383819,0.0001281428370803118
2024-02-14,19:57:00.000000000,81.73,152.175,44.095,152.175,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.3020528906502,0.0,-0.00005984577101930433,0.0,0.0,0.0,-0.012295451322468787,0.0,0.0,0.0,0.8921752956368524,0.04696300948754617,0.9391383051243986,-0.00005685326426219012
2024-02-14,19:58:00.000000000,81.694,152.175,44.0601,152.175,-0.10112081986411739,59.44816076282206,-0.8017313089551164,1.143193802801735,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.2660528906502,0.0,-0.00029924676374994147,0.0,0.0,0.0,-0.012354561262723718,0.0,0.0,0.0,0.8919083150669355,0.04696300948754617,0.9388713245544816,-0.0002842824836982396
2024-02-14,19:59:00.000000000,81.7301,152.2075,44.0888,152.2075,,,,,0.6311922037194171,-14.342087347623192,-1.7083268131595735,0.1324259519592608,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.31039072024734,0.0,0.00023167111361153752,0.0,0.0,0.0,-0.012650110963998151,0.0,0.0,0.0,0.8921149444595263,0.04696300948754617,0.9390779539470725,0.00022008276021095153
2024-02-14,20:00:00.000000000,81.74,152.2852,44.085,152.2852,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.33998546977654,0.0,-0.00008141233247220524,0.0,0.0,0.0,-0.01242137051568104,0.0,0.0,0.0,0.8920423153010646,0.04696300948754617,0.9390053247886108,-0.00007734092591191627
2024-02-14,20:01:00.000000000,81.6979,152.2513,44.045,152.2513,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.2892927798275,0.0,-0.00027843870780068286,0.0,0.0,0.0,-0.012501771595406996,0.0,0.0,0.0,0.8917939361914887,0.04696300948754617,0.9387569456790349,-0.0002645129937168188
2024-02-14,20:02:00.000000000,81.745,152.2513,44.046,152.2513,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.3363927798275,0.0,0.0003915560471887572,0.0,0.0,0.0,-0.012776729326079317,0.0,0.0,0.0,0.8921431235000508,0.04696300948754617,0.9391061329875969,0.0003719677496601197
2024-02-14,20:03:00.000000000,81.74,152.2513,44.065,152.2513,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.3313927798275,0.0,-0.000041550190133735125,0.0,0.0,0.0,-0.012390176084521531,0.0,0.0,0.0,0.8921060547836428,0.04696300948754617,0.939069064271189,-0.000039472339819605375
2024-02-14,20:04:00.000000000,81.77,152.2513,44.095,152.2513,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.3613927798275,0.0,0.0002493114997421552,0.0,0.0,0.0,-0.012431211460483205,0.0,0.0,0.0,0.89232846708209,0.04696300948754617,0.9392914765696362,0.00023684338767972367
2024-02-14,20:05:00.000000000,81.82,152.2225,44.115,152.2225,-0.10114775002073498,59.51196337753133,-0.8023862428199178,1.145023032570537,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.40409279544602,0.0,0.00047606614594666863,0.0,0.0,0.0,-0.012184999204713831,0.0,0.0,0.0,0.8927532744563322,0.04696300948754617,0.9397162839438784,0.00045226363151260415
2024-02-14,20:06:00.000000000,81.715,152.1925,44.125,152.1925,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.29148864504867,0.0,-0.0008089081304577023,0.0,0.0,0.0,-0.011714733924376941,0.0,0.0,0.0,0.8920311190741317,0.04696300948754617,0.9389941285616779,-0.0007684823542375472
2024-02-14,20:07:00.000000000,81.7,152.2975,44.125,152.2975,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30310317143946,0.0,-0.00034594738879314626,0.0,0.0,0.0,-0.012514165911317154,0.0,0.0,0.0,0.8917225232377658,0.04696300948754617,0.938685532725312,-0.00032864511819534546
2024-02-14,20:08:00.000000000,81.735,152.2975,44.14,152.2975,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.33810317143946,0.0,0.0002909318137049166,0.0,0.0,0.0,-0.012855784057090314,0.0,0.0,0.0,0.891981953688773,0.04696300948754617,0.9389449631763191,0.00027637631769392385
2024-02-14,20:09:00.000000000,81.745,152.31,44.135,152.31,,,,,0.6459450825733081,-16.638895526740555,-1.656302291343198,0.13039324303789576,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.35127156743836,0.0,0.00005677008213578294,0.0,0.0,0.0,-0.012568592399957668,0.0,0.0,0.0,0.8920325915775477,0.04696300948754617,0.9389956010650938,0.00005393062507453486
2024-02-14,20:10:00.000000000,81.675,152.24,44.1,152.24,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.2635285498445,0.0,-0.0004342038245675467,0.0,0.0,0.0,-0.012512535837844618,0.0,0.0,0.0,0.8916452676146458,0.04696300948754617,0.938608277102192,-0.0004124875158760344
2024-02-14,20:11:00.000000000,81.68,152.24,44.1301,152.24,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.2685285498445,0.0,0.00004157536420476271,0.0,0.0,0.0,-0.012941306671496289,0.0,0.0,0.0,0.8916823380913883,0.04696300948754617,0.9386453475789345,0.00003949515218101007
2024-02-14,20:12:00.000000000,81.675,152.2613,44.145,152.2613,-0.10117614456895273,59.550211301056684,-0.8035330774410624,1.1468480803238124,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.26892749662663,0.0,-0.00008646440517343315,0.0,0.0,0.0,-0.012900269346829751,0.0,0.0,0.0,0.8916052393084215,0.04696300948754617,0.9385682487959677,-0.0000821383530698389
2024-02-14,20:13:00.000000000,81.695,152.31,44.145,152.31,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30127156743835,0.0,0.00006365675114621148,0.0,0.0,0.0,-0.012985618337887583,0.0,0.0,0.0,0.8916619960012608,0.04696300948754617,0.938625005488807,0.00006047156710462166
2024-02-14,20:14:00.000000000,81.695,152.31,44.145,152.31,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30127156743835,0.0,0.0,0.0,0.0,0.0,-0.012922788209016378,0.0,0.0,0.0,0.8916619960012608,0.04696300948754617,0.938625005488807,0.0
2024-02-14,20:15:00.000000000,81.685,152.3088,44.15,152.3088,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.29096740142246,0.0,-0.00008059627182461991,0.0,0.0,0.0,-0.012922788209016378,0.0,0.0,0.0,0.8915901313686554,0.04696300948754617,0.9385531408562016,-0.00007656373118679081
2024-02-14,20:16:00.000000000,81.6326,152.3088,44.14,152.3088,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.23856740142246,0.0,-0.000435610429710337,0.0,0.0,0.0,-0.013002342952289747,0.0,0.0,0.0,0.8912017454084045,0.04696300948754617,0.9381647548959506,-0.0004138135001035931
2024-02-14,20:17:00.000000000,81.645,152.345,44.155,152.345,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.26014307623528,0.0,0.000026816064569462314,0.0,0.0,0.0,-0.013432289425799326,0.0,0.0,0.0,0.8912256439319538,0.04696300948754617,0.9381886534195,0.000025473695771045794
2024-02-14,20:18:00.000000000,81.6219,152.2988,44.1519,152.2988,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.22533268462334,0.0,-0.00009470808945269161,0.0,0.0,0.0,-0.013405833562370462,0.0,0.0,0.0,0.8911412376539458,0.04696300948754617,0.938104247141492,-0.00008996727651772778
2024-02-14,20:19:00.000000000,81.585,152.2988,44.125,152.2988,-0.10118624095530639,59.53554307400402,-0.8056898806123871,1.1486723801332976,0.6617646623451572,-19.200963957572625,-1.6313546560386512,0.12722327693239552,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.18843268462334,0.0,-0.00030692366721745226,0.0,0.0,0.0,-0.013499272010938812,0.0,0.0,0.0,0.8908677253172764,0.04696300948754617,0.9378307348048226,-0.0002915585741166964
2024-02-14,20:20:00.000000000,81.585,152.3988,44.125,152.3988,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.21377985261455,0.0,-0.00021089523696288126,0.0,0.0,0.0,-0.013802052432085876,0.0,0.0,0.0,0.8906798455572431,0.04696300948754617,0.9376428550447893,-0.00020033440263867735
2024-02-14,20:21:00.000000000,81.565,152.3963,44.115,152.3963,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.19314617341479,0.0,-0.0001610990089818325,0.0,0.0,0.0,-0.014010036881930477,0.0,0.0,0.0,0.8905363579168037,0.04696300948754617,0.9374993674043499,-0.00015303016459557173
2024-02-14,20:22:00.000000000,81.555,152.41,44.135,152.41,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.18661873542959,0.0,-0.00011209093399845101,0.0,0.0,0.0,-0.014168878887854786,0.0,0.0,0.0,0.8904365368646853,0.04696300948754617,0.9373995463522314,-0.00010647586077295201
2024-02-14,20:23:00.000000000,81.6,152.41,44.125,152.41,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.23161873542958,0.0,0.00037441772198490203,0.0,0.0,0.0,-0.01427938161898501,0.0,0.0,0.0,0.8907699320843903,0.04696300948754617,0.9377329415719364,0.00035565967681801714
2024-02-14,20:24:00.000000000,81.5,152.41,44.15,152.41,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.13161873542958,0.0,-0.0008317279684975791,0.0,0.0,0.0,-0.013910310350537247,0.0,0.0,0.0,0.8900290538183789,0.04696300948754617,0.9369920633059251,-0.0007900738399670364
2024-02-14,20:25:00.000000000,81.515,152.41,44.155,152.41,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.14661873542958,0.0,0.00012486304736337265,0.0,0.0,0.0,-0.01473046872486583,0.0,0.0,0.0,0.8901401855582807,0.04696300948754617,0.9371031950458268,0.00011860478253106968
2024-02-14,20:26:00.000000000,81.525,152.8213,44.165,152.8213,-0.10101994062126735,59.60299865166488,-0.8062971551693495,1.150488858089296,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.2608716373775,0.0,-0.0007844823511468845,0.0,0.0,0.0,-0.014607444968716465,0.0,0.0,0.0,0.8894418862926635,0.04696300948754617,0.9364048957802097,-0.000745167948747634
2024-02-14,20:27:00.000000000,81.555,152.8438,44.1734,152.8438,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.29657475017552,0.0,0.00020203485033142617,0.0,0.0,0.0,-0.015380468037090145,0.0,0.0,0.0,0.889621584551039,0.04696300948754617,0.9365845940385852,0.00019190230549336198
2024-02-14,20:28:00.000000000,81.515,152.85,44.16,152.85,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.25814627459098,0.0,-0.00034557529590347873,0.0,0.0,0.0,-0.015181540577316799,0.0,0.0,0.0,0.8893141533087157,0.04696300948754617,0.9362771627962618,-0.00032824716985541965
2024-02-14,20:29:00.000000000,81.57,152.7775,44.145,152.7775,,,,,0.6771416031861099,-21.88200128076592,-1.6187236709347277,0.12134235177976037,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.29476957779734,0.0,0.0006101598857684539,0.0,0.0,0.0,-0.015521869507843067,0.0,0.0,0.0,0.8898567771309107,0.04696300948754617,0.9368197866184569,0.0005795546914489161
2024-02-14,20:30:00.000000000,81.55,152.785,44.125,152.785,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.27667061539668,0.0,-0.00018206142857417448,0.0,0.0,0.0,-0.014921180444200433,0.0,0.0,0.0,0.8896947685348399,0.04696300948754617,0.936657778022386,-0.0001729346437649834
2024-02-14,20:31:00.000000000,81.57,152.7538,44.115,152.7538,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.28876229898341,0.0,0.0002320343277749527,0.0,0.0,0.0,-0.015100525301346979,0.0,0.0,0.0,0.8899012082623816,0.04696300948754617,0.9368642177499278,0.0002204003771554843
2024-02-14,20:32:00.000000000,81.52,152.7538,44.0999,152.7538,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.23876229898343,0.0,-0.00041566642672504845,0.0,0.0,0.0,-0.014871994813809408,0.0,0.0,0.0,0.8895313062070048,0.04696300948754617,0.936494315694551,-0.0003948299533364479
2024-02-14,20:33:00.000000000,81.555,152.6925,44.0901,152.6925,-0.10088642898219669,59.49470105736407,-0.8102589534409622,1.1523066104032855,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.2582244850048,0.0,0.00042031216067385584,0.0,0.0,0.0,-0.015281479451592084,0.0,0.0,0.0,0.8899051870323037,0.04696300948754617,0.9368681965198499,0.0003992344844310018
2024-02-14,20:34:00.000000000,81.6,152.7088,44.113,152.7088,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30735607338737,0.0,0.0003398388076360891,0.0,0.0,0.0,-0.014867590282564791,0.0,0.0,0.0,0.890207611349974,0.04696300948754617,0.9371706208375201,0.00032280348377034397
2024-02-14,20:35:00.000000000,81.571,152.72,44.115,152.72,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.28119495620238,0.0,-0.00026464618502286297,0.0,0.0,0.0,-0.014532804059082749,0.0,0.0,0.0,0.8899720213017519,0.04696300948754617,0.9369350307892981,-0.0002513843722624443
2024-02-14,20:36:00.000000000,81.595,152.72,44.125,152.72,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30519495620239,0.0,0.0001995324373751022,0.0,0.0,0.0,-0.014793604192953613,0.0,0.0,0.0,0.8901495995883579,0.04696300948754617,0.9371126090759041,0.00018953105687214168
2024-02-14,20:37:00.000000000,81.6,152.7488,44.12,152.7488,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.31749494058386,0.0,-0.000019117914087728937,0.0,0.0,0.0,-0.01459702355948067,0.0,0.0,0.0,0.8901325817847878,0.04696300948754617,0.937095591272334,-0.00001815982775740135
2024-02-14,20:38:00.000000000,81.645,152.7488,44.125,152.7488,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.36249494058386,0.0,0.0003740104464627024,0.0,0.0,0.0,-0.014615862408925984,0.0,0.0,0.0,0.8904655006691121,0.04696300948754617,0.9374285101566583,0.0003552667277756348
2024-02-14,20:39:00.000000000,81.665,152.8375,44.1599,152.8375,,,,,0.6880189493441085,-23.49009617038017,-1.5356508254160905,0.12278523433682918,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.40497787859209,0.0,-0.000020628834666808376,0.0,0.0,0.0,-0.01424731844768834,0.0,0.0,0.0,0.8904471314035223,0.04696300948754617,0.9374101408910684,-0.000019595377557672312
2024-02-14,20:40:00.000000000,81.69,152.8375,44.165,152.8375,-0.10071496169635757,59.55802295826705,-0.8109560313286697,1.1541200311435877,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.42997787859208,0.0,0.0002076326115453442,0.0,0.0,0.0,-0.014267653376778489,0.0,0.0,0.0,0.8906320172668587,0.04696300948754617,0.9375950267544049,0.00019723049204554155
2024-02-14,20:41:00.000000000,81.63,152.7725,44.1573,152.7725,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.35350221939778,0.0,-0.00036140786183304883,0.0,0.0,0.0,-0.014062983195364365,0.0,0.0,0.0,0.8903101358538182,0.04696300948754617,0.9372731453413644,-0.00034330537583447863
2024-02-14,20:42:00.000000000,81.6,152.7825,44.16,152.7825,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.3260369361969,0.0,-0.0002703262987711873,0.0,0.0,0.0,-0.014419308584509793,0.0,0.0,0.0,0.8900694616100344,0.04696300948754617,0.9370324710975806,-0.0002567813288794983
2024-02-14,20:43:00.000000000,81.6,152.7625,44.175,152.7625,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.32096750259865,0.0,0.00004213081164579753,0.0,0.0,0.0,-0.01468573696496045,0.0,0.0,0.0,0.8901069609588732,0.04696300948754617,0.9370699704464194,0.000040019262934253726
2024-02-14,20:44:00.000000000,81.585,152.7525,44.175,152.7525,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.30343278579953,0.0,-0.0001036002573749725,0.0,0.0,0.0,-0.014644224875332568,0.0,0.0,0.0,0.8900147456486266,0.04696300948754617,0.9369777551361728,-0.00009840813723086386
2024-02-14,20:45:00.000000000,81.595,152.8375,44.214,152.8375,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.33497787859208,0.0,-0.00009596644522273256,0.0,0.0,0.0,-0.014746307987241414,0.0,0.0,0.0,0.8899293340972909,0.04696300948754617,0.9368923435848371,-0.00009115643446974468
2024-02-14,20:46:00.000000000,81.58,152.9588,44.2327,152.9588,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.35072399336543,0.0,-0.00038015642317651904,0.0,0.0,0.0,-0.01484085928170642,0.0,0.0,0.0,0.8895910217447606,0.04696300948754617,0.9365540312323067,-0.00036110056277742524
2024-02-14,20:47:00.000000000,81.57,152.9963,44.235,152.9963,-0.10048833197097275,59.60934298473054,-0.8118834701196332,1.1559320279261365,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.35022918136214,0.0,-0.0001620695526334276,0.0,0.0,0.0,-0.015215373856901637,0.0,0.0,0.0,0.8894468461258397,0.04696300948754617,0.9364098556133859,-0.00015394266012733784
2024-02-14,20:48:00.000000000,81.565,152.9988,44.2401,152.9988,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.34586286056194,0.0,-0.000046810706037730126,0.0,0.0,0.0,-0.015374977460700823,0.0,0.0,0.0,0.8894052104909895,0.04696300948754617,0.9363682199785357,-0.00004446304638996324
2024-02-14,20:49:00.000000000,81.56,152.9238,44.2499,152.9238,,,,,0.6968144771948249,-24.999517747645967,-1.4655254739932735,0.13362531008780532,0,0.0,1.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.32185248456852,0.0,0.00011641759558992962,0.0,0.0,0.0,-0.015421068453188358,0.0,0.0,0.0,0.8895087529071,0.04696300948754617,0.9364717623946461,0.00011057873804475061
2024-02-14,20:50:00.000000000,81.56,152.91,44.26,152.91,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.31835457538573,0.0,0.000029071271016537127,0.0,0.0,0.0,-0.015306446141309271,0.0,0.0,0.0,0.8895346120571272,0.04696300948754617,0.9364976215446734,0.000027613379351835516
2024-02-14,20:51:00.000000000,81.6,153.0413,44.25,153.0413,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.3916354069582,0.0,0.000055844916191060765,0.0,0.0,0.0,-0.015277819848136809,0.0,0.0,0.0,0.8895842880429867,0.04696300948754617,0.9365472975305329,0.000053044433553968973
2024-02-14,20:52:00.000000000,81.61,153.0625,44.2125,153.0625,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.40700900657234,0.0,0.000038427922091332546,0.0,0.0,0.0,-0.015222828120514675,0.0,0.0,0.0,0.8896184729187013,0.04696300948754617,0.9365814824062475,0.0000365009602875824
2024-02-14,20:53:00.000000000,81.62,153.0663,44.22,153.0663,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.41797219895602,0.0,0.00007505217255124078,0.0,0.0,0.0,-0.015184985180076382,0.0,0.0,0.0,0.8896852407178356,0.04696300948754617,0.9366482502053818,0.00007128883112523569
2024-02-14,20:54:00.000000000,81.71,152.8875,44.1701,152.8875,-0.10029859828629933,59.504501945496585,-0.8158047051277308,1.1577443967337937,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.46265146258769,0.0,0.0011237586374958078,0.0,0.0,0.0,-0.01511107267365297,0.0,0.0,0.0,0.8906850321917448,0.04696300948754617,0.9376480416792909,0.0010674140198200705
2024-02-14,20:55:00.000000000,81.735,153.17,44.215,153.17,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.55925721216292,0.0,-0.00038688962105145377,0.0,0.0,0.0,-0.01400429523459612,0.0,0.0,0.0,0.8903404353971639,0.04696300948754617,0.9373034448847101,-0.0003675118800053339
2024-02-14,20:56:00.000000000,81.725,153.1075,44.2,153.1075,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.53341523216838,0.0,0.00004845733234929725,0.0,0.0,0.0,-0.014385766739171135,0.0,0.0,0.0,0.890383578919546,0.04696300948754617,0.9373465884070922,0.000046029407677480596
2024-02-14,20:57:00.000000000,81.765,153.16,44.195,153.16,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.58672249536379,0.0,0.00022145507744219912,0.0,0.0,0.0,-0.014338006502701783,0.0,0.0,0.0,0.8905807588839689,0.04696300948754617,0.9375437683715151,0.00021035971844524
2024-02-14,20:58:00.000000000,81.785,153.1925,44.195,153.1925,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.2534716799122734,0.0,120.61496032496093,0.0,0.00009754117335180721,0.0,0.0,0.0,-0.014119726649599929,0.0,0.0,0.0,0.0,0.9372721361771515,0.9372721361771515,-0.00028972748102775375
2024-02-14,20:59:00.000000000,81.81,153.1125,44.2,153.1125,,,,,0.7034296899709187,-25.893878405672297,-1.3705395707013537,0.15569039790138126,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,189.5138784056723,0.0,0.0,0.0,0.0,0.0,-0.014023562730953065,0.0,0.0,0.0,0.8899633251036099,0.046863606808857594,0.9368269319124675,-0.00047499999999993365
2024-02-15,14:29:00.000000000,82.18,153.1675,44.69,153.1675,-0.10002224099136305,60.0101565970446,-0.8080576262745335,1.1595329060418016,0.7095472124588579,-26.499572664292103,-1.2784544464497225,0.18543978011458634,0,0.0,1.0,0.0,1.0,0.0,0.7034296899709187,0.0,189.92256703862068,0.0,0.001748216910755331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915191740385081,0.046863606808857594,0.9383827808473657,0.0016607645253345594
2024-02-15,14:30:00.000000000,82.29,154.0,44.83,154.0,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.7034296899709187,0.0,190.61817225552147,0.0,-0.002504205920953505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8892866264442374,0.046863606808857594,0.936150233253095,-0.0023791438204510875
2024-02-15,14:31:00.000000000,82.535,154.135,44.95,154.135,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.7034296899709187,0.0,190.95813526366754,0.0,0.0007871074938899352,0.0,0.0,0.0,-0.0025042059209533507,0.0,0.0,0.0,0.8899865906121277,0.046863606808857594,0.9368501974209853,0.0007477049548531916
