date,time,PRICE_CPRT_CPRT_ON_MSFT,PRICE_MSFT_CPRT_ON_MSFT,BETA_CPRT_ON_MSFT,SPREAD_CPRT_ON_MSFT,Z_CPRT_ON_MSFT,Z_VOL_CPRT_ON_MSFT,market_close,SIGNAL_CPRT_ON_MSFT,POS_CPRT_ON_MSFT,POS_BETA_CPRT_ON_MSFT,PAIR_BASE_CPRT_ON_MSFT,PAIR_RET_CPRT_ON_MSFT,SL_CPRT_ON_MSFT,LOSS_CPRT_ON_MSFT,COOLDOWN_CPRT_ON_MSFT,CAPITAL_CPRT_ON_MSFT,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-12-19,17:11:00.000000000,48.7,371.4086,-0.2249878806102316,132.26243375441325,-0.1147875819422132,1.0476137470519573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:12:00.000000000,48.69,371.4,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:13:00.000000000,48.67,371.47,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:14:00.000000000,48.6718,371.55,-0.22279281604433215,131.45047080127162,-0.1321836447874246,1.0530104688511885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:15:00.000000000,48.665,371.4965,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:16:00.000000000,48.685,371.5699,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:17:00.000000000,48.67,371.57,-0.22053504907327937,130.61420818415843,-0.15004729228205183,1.0584457535713594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:18:00.000000000,48.665,371.595,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:19:00.000000000,48.665,371.56,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:20:00.000000000,48.665,371.605,-0.21821998881982865,129.75663894539244,-0.16833226685242003,1.0639211915013094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:21:00.000000000,48.64,371.393,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:22:00.000000000,48.625,371.59,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:23:00.000000000,48.615,371.615,-0.21588390511760808,128.84069740027994,-0.1876587158708824,1.0694417784830583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:24:00.000000000,48.615,371.675,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:25:00.000000000,48.625,371.69,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:26:00.000000000,48.64,371.7675,-0.21348327514686222,128.0061434931611,-0.2057075484461245,1.0749988457272273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:27:00.000000000,48.65,371.72,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:28:00.000000000,48.65,371.605,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:29:00.000000000,48.655,371.62,-0.21094003201728204,127.04453469826235,-0.22595555072357507,1.0806041795166572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:30:00.000000000,48.64,371.74,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:31:00.000000000,48.645,371.7,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:32:00.000000000,48.66,371.6499,-0.20831348647605621,126.07968641747765,-0.24634100088316271,1.0862580004517666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:33:00.000000000,48.6687,371.7258,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:34:00.000000000,48.675,371.86,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:35:00.000000000,48.6559,371.7535,-0.20562247385855756,125.09677433557728,-0.26711889204108136,1.09196059668968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:36:00.000000000,48.66,371.84,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:37:00.000000000,48.66,371.87,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:38:00.000000000,48.65,371.78,-0.20285037583252472,124.06571272701603,-0.288800482764793,1.0977160609577288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:39:00.000000000,48.645,371.89,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:40:00.000000000,48.645,371.9401,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:41:00.000000000,48.63,371.97,-0.2000152003437541,123.02965407186622,-0.31066404150131277,1.103524242254117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:42:00.000000000,48.62,371.85,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:43:00.000000000,48.64,371.925,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:44:00.000000000,48.64,372.0,-0.19704519515475813,121.94081259757003,-0.3335235359865994,1.109389265228069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:45:00.000000000,48.65,372.09,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:46:00.000000000,48.665,372.16,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:47:00.000000000,48.675,372.0999,-0.19381325634564014,120.79289330488706,-0.3574943762345666,1.1153160582805175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:48:00.000000000,48.6703,372.04,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:49:00.000000000,48.65,372.03,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:50:00.000000000,48.6426,372.129,-0.1905728842554559,119.56029684509855,-0.3830196447581957,1.1213133282153764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:51:00.000000000,48.625,372.24,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:52:00.000000000,48.63,372.24,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:53:00.000000000,48.58,372.13,-0.1874453034423023,118.33402076998395,-0.40855539917205963,1.1273794558413097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:54:00.000000000,48.58,372.305,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:55:00.000000000,48.565,372.1749,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:56:00.000000000,48.57,372.15,-0.18423386452498128,117.13263268297177,-0.43378094877573825,1.133513917288195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:57:00.000000000,48.56,372.13,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:58:00.000000000,48.57,372.1199,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,17:59:00.000000000,48.5699,372.03,-0.18090458875482024,115.87183415445577,-0.460142648891526,1.139724370583056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:00:00.000000000,48.59,371.99,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:01:00.000000000,48.58,371.995,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:02:00.000000000,48.585,372.15,-0.17738760363026373,114.59979669100264,-0.4868156857701863,1.1460124855593177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:03:00.000000000,48.545,371.94,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:04:00.000000000,48.58,371.9886,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:05:00.000000000,48.585,372.0,-0.17374375744676707,113.21767777019735,-0.5155104075613707,1.1523909324686639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:06:00.000000000,48.565,371.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:07:00.000000000,48.55,371.88,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:08:00.000000000,48.52,371.71,-0.16990407366898796,111.67504322349951,-0.5471089531903762,1.1588787737590671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:09:00.000000000,48.495,371.54,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:10:00.000000000,48.52,371.67,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:11:00.000000000,48.55,371.78,-0.16592659325692688,110.23818884106026,-0.5769875720823765,1.1654658743268766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:12:00.000000000,48.54,371.7633,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:13:00.000000000,48.53,371.8,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:14:00.000000000,48.53,371.8727,-0.16188109176890747,108.7291586750514,-0.6082462815421857,1.1721583703854754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:15:00.000000000,48.535,371.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:16:00.000000000,48.54,371.8101,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:17:00.000000000,48.54,371.86,-0.15762894978756678,107.15590126800458,-0.640749009860663,1.1789643611613014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:18:00.000000000,48.54,371.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:19:00.000000000,48.55,371.82,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:20:00.000000000,48.555,371.755,-0.15308484233712163,105.46505556303666,-0.6754398448810903,1.1858946892323314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:21:00.000000000,48.56,371.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:22:00.000000000,48.56,371.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:23:00.000000000,48.56,371.825,-0.14838505439954564,103.73327285211106,-0.7109702219225914,1.192956419553765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:24:00.000000000,48.575,371.93,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:25:00.000000000,48.59,372.11,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:26:00.000000000,48.585,372.1,-0.14351259656793253,101.9860371829277,-0.746893129537609,1.200148590402125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:27:00.000000000,48.575,372.02,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:28:00.000000000,48.58,372.02,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:29:00.000000000,48.59,372.155,-0.138410529863765,100.10017074144946,-0.7853874944915099,1.207486735739521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:30:00.000000000,48.605,372.145,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:31:00.000000000,48.605,372.07,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:32:00.000000000,48.61,372.04,-0.13302235692788333,98.09963767144973,-0.8260235005321316,1.214987449404428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:33:00.000000000,48.59,371.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:34:00.000000000,48.59,371.98,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:35:00.000000000,48.595,371.96,-0.1274180216935494,95.98940734913263,-0.86870454111792,1.2226661203154194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:36:00.000000000,48.5965,371.96,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:37:00.000000000,48.58,371.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:38:00.000000000,48.59,371.883,-0.12153288050257671,93.78601219993973,-0.9131184122611719,1.2305384519273606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:39:00.000000000,48.6,372.12,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:40:00.000000000,48.605,372.15,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:41:00.000000000,48.6038,372.125,-0.11538789048873183,91.54251874811933,-0.9583065886845386,1.2386058930346273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:42:00.000000000,48.59,372.14,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:43:00.000000000,48.58,372.13,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:44:00.000000000,48.5712,372.18,-0.10907678355025131,89.16739730173254,-1.0058866144334178,1.246888046423697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:45:00.000000000,48.58,372.3,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:46:00.000000000,48.592,372.43,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:47:00.000000000,48.6,372.4174,-0.1023133032884672,86.70325439610241,-1.0550690264441565,1.2553956088997578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:48:00.000000000,48.625,372.589,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:49:00.000000000,48.62,372.4799,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:50:00.000000000,48.615,372.38,-0.09517673853139966,84.0569138943226,-1.1075097353755428,1.26414780694809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:51:00.000000000,48.605,372.41,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:52:00.000000000,48.63,372.21,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:53:00.000000000,48.665,372.27,-0.08751024969368852,81.24244065346943,-1.1629133644935705,1.2731665380389026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:54:00.000000000,48.635,372.08,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:55:00.000000000,48.6278,372.03,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:56:00.000000000,48.6,371.84,-0.07963475598087766,78.21138766392954,-1.2220966099835333,1.2824837265971611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:57:00.000000000,48.6,371.77,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:58:00.000000000,48.6,371.81,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,18:59:00.000000000,48.6,371.9537,-0.07139023606090453,75.15386244672686,-1.281554391285324,1.2920990170217614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,19:00:00.000000000,48.605,372.005,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,19:01:00.000000000,48.595,372.02,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,19:02:00.000000000,48.6,372.0425,-0.06272742620543088,71.93726846403402,-1.343618624835665,1.3020362097745604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,19:03:00.000000000,48.59,371.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,19:04:00.000000000,48.58,371.97,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98933025960856,0.98933025960856,0.0
2023-12-19,19:05:00.000000000,48.575,371.8,-0.05347322638186783,68.45634556877846,-1.4101275223072975,1.3123223016347965,0,1.0,0.0,0.0,68.45634556877846,0.0,0.0,0.0,0.0,0.5933013566872535,0.39573210384342405,0.9890334605306775,-0.00029999999999992365
2023-12-19,19:06:00.000000000,48.5801,371.87,,,,,0,0.0,1.0,-0.05347322638186783,68.4651886946252,0.00012917905233275035,0.0,0.0,0.0,0.5933779987942581,0.39573210384342405,0.9891101026376822,0.00007749192526157791
2023-12-19,19:07:00.000000000,48.595,371.98,,,,,0,0.0,1.0,-0.05347322638186783,68.4859707495272,0.00030354192105851,0.0,0.0,0.0,0.5935581138919259,0.39573210384342405,0.98929021773535,0.00018209812758709267
2023-12-19,19:08:00.000000000,48.59,372.01,-0.0426447146077567,64.45426028123157,-1.485644678447744,1.3230179249115255,0,1.0,1.0,-0.05347322638186783,68.48257494631865,-0.000049583924581683394,0.0,0.0,0.0,0.5935286829511719,0.39573210384342405,0.989260786794596,-0.000029749551978184435
2023-12-19,19:09:00.000000000,48.5895,372.11,,,,,0,0.0,1.0,-0.05347322638186783,68.48742226895683,0.00007078183964291795,0.0,-0.00004958392458165317,0.0,0.5935706940032319,0.39573210384342405,0.989302797846656,0.000042467115467252755
2023-12-19,19:10:00.000000000,48.595,372.13,,,,,0,0.0,1.0,-0.05347322638186783,68.49399173348448,0.00009592220454501556,0.0,0.0,0.0,0.5936276306127539,0.39573210384342405,0.989359734456178,0.000057552257656529095
2023-12-19,19:11:00.000000000,48.585,372.07,-0.03884867379619416,63.039426059349964,-1.513509686378339,1.3337752868152317,0,1.0,1.0,-0.05347322638186783,68.48078333990156,-0.00019284017836643642,0.0,0.0,0.0,0.5935131553545834,0.39573210384342405,0.9892452591980074,-0.00011570640504534678
2023-12-19,19:12:00.000000000,48.57,371.9443,,,,,0,0.0,1.0,-0.05347322638186783,68.45906175534536,-0.0003171924078086194,0.0,-0.00019284017836629364,0.0,0.5933248974877704,0.39573210384342405,0.9890570013311945,-0.00019030454284471636
2023-12-19,19:13:00.000000000,48.57,372.0266,,,,,0,0.0,1.0,-0.05347322638186783,68.46346260187659,0.00006428435357401525,0.0,-0.000509971418734434,0.0,0.5933630389952648,0.39573210384342405,0.9890951428386888,0.00003856350791009605
2023-12-19,19:14:00.000000000,48.55,371.925,-0.03408058545409446,61.22542174501408,-1.5484124224017481,1.3446399138626184,0,1.0,1.0,-0.05347322638186783,68.4380297220762,-0.00037148106207082185,0.0,-0.0004457198483434066,0.0,0.5931426158633453,0.39573210384342405,0.9888747197067693,-0.0002228533154928749
2023-12-19,19:15:00.000000000,48.535,372.105,,,,,0,0.0,1.0,-0.05347322638186783,68.43265490282492,-0.00007853556382467048,0.0,-0.0008170353339315151,0.0,0.59309603307358,0.39573210384342405,0.9888281369170041,-0.00004710686686279945
2023-12-19,19:16:00.000000000,48.55,372.295,,,,,0,0.0,1.0,-0.05347322638186783,68.45781481583748,0.0003676594609442775,0.0,-0.0008955067314254661,0.0,0.593314090441388,0.39573210384342405,0.9890461942848121,0.000220520998206893
2023-12-19,19:17:00.000000000,48.5675,372.385,-0.02925869626695688,59.46299960937074,-1.5820374950331655,1.3556104664959283,0,1.0,1.0,-0.05347322638186783,68.48012740621185,0.0003259319689708725,0.0,-0.0005281765120033199,0.0,0.5935074704711037,0.39573210384342405,0.9892395743145278,0.00019552173683407164
2023-12-19,19:18:00.000000000,48.56,372.3009,,,,,0,0.0,1.0,-0.05347322638186783,68.46813030787314,-0.0001751909465288507,0.0,-0.0002024166926430926,0.0,0.59340349333558,0.39573210384342405,0.989135597179004,-0.00010510814389511301
2023-12-19,19:19:00.000000000,48.551,372.2,,,,,0,0.0,1.0,-0.05347322638186783,68.4537348593312,-0.0002102503526414761,0.0,-0.00037757217759992745,0.0,0.5932787300418475,0.39573210384342405,0.9890108338852716,-0.00012613366063083517
2023-12-19,19:20:00.000000000,48.55,372.2202,-0.02588664638744614,58.18553269566448,-1.6064858212192372,1.3666190765053803,0,1.0,1.0,-0.05347322638186783,68.45381501850412,1.170997799824459e-6,0.0,-0.000587743145557873,0.0,0.5932794247699351,0.39573210384342405,0.9890115286133592,7.024473987653972e-7
2023-12-19,19:21:00.000000000,48.53,372.14,,,,,0,0.0,1.0,-0.05347322638186783,68.4295264657483,-0.000354816641691256,0.0,-0.0005865728360039402,0.0,0.5930689193568537,0.39573210384342405,0.9888010232002777,-0.00021284424598828327
2023-12-19,19:22:00.000000000,48.51,372.04,,,,,0,0.0,1.0,-0.05347322638186783,68.4041791431101,-0.0003704149940433155,0.0,-0.0009411813518914736,0.0,0.5928492377366228,0.39573210384342405,0.9885813415800468,-0.00022216969347370723
