date,time,PRICE_TSLA_TSLA_ON_DXCM,PRICE_DXCM_TSLA_ON_DXCM,PRICE_GOOG_GOOG_ON_GOOGL,PRICE_GOOGL_GOOG_ON_GOOGL,BETA_GOOG_ON_GOOGL,SPREAD_GOOG_ON_GOOGL,Z_GOOG_ON_GOOGL,BETA_TSLA_ON_DXCM,SPREAD_TSLA_ON_DXCM,Z_TSLA_ON_DXCM,market_close,SIGNAL_GOOG_ON_GOOGL,SIGNAL_TSLA_ON_DXCM,POS_GOOG_ON_GOOGL,POS_TSLA_ON_DXCM,POS_BETA_GOOG_ON_GOOGL,POS_BETA_TSLA_ON_DXCM,PAIR_BASE_GOOG_ON_GOOGL,PAIR_BASE_TSLA_ON_DXCM,PAIR_RET_GOOG_ON_GOOGL,PAIR_RET_TSLA_ON_DXCM,SL_GOOG_ON_GOOGL,SL_TSLA_ON_DXCM,LOSS_GOOG_ON_GOOGL,LOSS_TSLA_ON_DXCM,COOLDOWN_GOOG_ON_GOOGL,COOLDOWN_TSLA_ON_DXCM,CAPITAL_GOOG_ON_GOOGL,CAPITAL_TSLA_ON_DXCM,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-07-08,16:52:00.000000000,250.0,81.27,118.8706,118.094,,,,3.679540876749045,-49.036287053394915,-1.8964444964513225,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,235.7328297725365,330.7199390278414,0.00008170282660299114,0.0003523131946117124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:53:00.000000000,249.5948,81.22,118.85,118.1,0.9773258232331901,3.427820276160247,1.1156766089046606,3.689793142467753,-50.090199031230924,-1.9806006385626427,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,235.71816719000591,330.2650774435988,0.00011257412679874924,-0.0010750437872072784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:54:00.000000000,249.9558,81.255,118.9345,118.0605,,,,3.7003948532332154,-50.71978379946489,-2.016093770664066,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,235.76357919166549,330.66084055256863,-0.0005243040865866106,0.0009878031717898885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:55:00.000000000,249.9267,81.31,119.0125,118.1873,0.9773390731894683,3.5034337552343544,1.1325397768037433,3.7074418884884497,-51.525399952995855,-2.064850615331751,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,235.96705661418616,330.6863682952354,0.00020137725548380935,-0.00025321336063521555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:56:00.000000000,249.8767,81.34,119.0629,118.2198,,,,3.7202961525360507,-52.73218904728239,-2.146989994055962,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.04961762547896,330.6661652457809,-0.00007729464006084487,-0.0002413070455759293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:57:00.000000000,249.8531,81.195,119.0635,118.2405,0.9774161609019494,3.493324426873059,1.1202631555537128,3.7305393007786907,-53.048038526725776,-2.126350102046644,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.0707017157485,330.49854665147757,0.00008423690946653675,0.0003641696882228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:58:00.000000000,249.7817,81.195,119.0905,118.3143,,,,3.74732387511817,-54.48226204021978,-2.214176031520844,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.1707319506225,330.4271466514775,0.00019498495382730302,-0.0002160372586306004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,16:59:00.000000000,249.4967,81.18,119.0,118.212,0.9773383894344979,3.4668743081691247,1.102596553820122,3.7679563900275816,-56.38599974243911,-2.336727351528246,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,235.97899898276867,330.1272481762048,-0.000045445800015856244,-0.000817431398916298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:00:00.000000000,249.6533,81.24,119.097,118.309,,,,3.783973365560691,-57.75669621815052,-2.389464331768787,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.17198723185783,330.34344207729583,-4.287461660551969e-6,0.00029384456885896896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:01:00.000000000,249.3667,81.18,119.1695,118.2745,0.9773570978392556,3.5730779316109533,1.1302132854980778,3.8081914332997684,-59.78228055527521,-2.4931576421790926,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.2103470814086,329.9972481762048,-0.0004515359831585167,-0.0006871820959467205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:02:00.000000000,248.9198,81.16,119.025,118.271,,,,3.83506646397071,-62.334194215862794,-2.6250677115428194,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.06238358788477,329.5304835425078,0.000597080137338554,-0.00129405735551761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:03:00.000000000,248.505,81.18,119.0,118.2595,0.9773575115544944,3.4181893623212716,1.068747967072535,3.8566034947848076,-64.57407170663072,-2.702634632567242,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.02600353773502,329.1355481762048,0.0000576964006007998,-0.0013190422598368934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:04:00.000000000,248.2498,81.14,119.0655,118.2845,,,,3.8795986709794876,-66.54083616327563,-2.736484493011232,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.11624277719096,328.8406189088107,-0.0001726960586252921,-0.0006546565200869681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:05:00.000000000,248.8234,81.2293,119.0205,118.3875,0.9771631222749159,3.3366008616783915,1.0326348474002827,3.9055131608439213,-68.41870019613913,-2.751066260343256,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.1731684437496,329.50291449826796,0.0006222598870390334,0.0014745879391416584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:06:00.000000000,248.9685,81.35,119.3293,118.55,,,,3.927732678791372,-70.55255341967808,-2.7753353700374004,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.6427735002134,329.76789756262946,-0.0006266374140272122,0.00007653023548181502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:07:00.000000000,249.0067,81.39,119.3168,118.532,0.9769205266498645,3.520456135138261,1.0875135928398423,3.957561790902909,-73.09925416158777,-2.8185197230760486,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.6124612478051,329.8458268300235,-0.000022448403260804587,-4.637405294345484e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:08:00.000000000,249.0537,81.4,119.353,118.6098,,,,3.9892868231391443,-75.67424740352635,-2.849549924910238,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.7256497609921,329.902759146872,0.00017238531297926062,0.0001123788149989028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:09:00.000000000,249.245,81.595,119.4675,118.7085,0.9769394654563158,3.49648146487894,1.0709706909924983,4.01712799310122,-78.53255859709407,-2.885876922265667,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.93782027836426,330.287739325418,-0.0000710927719274737,-7.214788236658658e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:10:00.000000000,249.5583,81.58,119.4571,118.715,,,,4.03887454037365,-79.93308500368235,-2.8146953261527545,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.93385248062282,330.58614085014517,0.00007104058878730495,0.0009936744123263553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:11:00.000000000,249.905,81.57,119.5548,118.8,0.9769781166924115,3.489799736941521,1.0604451062446856,4.010934138303556,-77.26689766142104,-2.497078197263184,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.1156658947731,330.92290853329666,-0.00005734337118761681,0.0010787878642806315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:12:00.000000000,249.8833,81.63,119.584,118.837,,,,3.976757926821176,-74.73944956641256,-2.2271551062752244,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.18147996916795,330.96080243438774,0.00003126775435468262,-0.00024565812458076264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:13:00.000000000,249.846,81.51,119.585,118.7755,0.977052608295088,3.535087923446781,1.0678920830203416,3.961702937436076,-73.07240643041456,-2.037777753626359,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.12162144010625,330.80431463220566,-0.0002608067420345639,0.00024742447316966404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:14:00.000000000,249.75,81.46,119.553,118.7755,,,,3.928322058691928,-70.25111490104445,-1.7928586865415979,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.08962144010624,330.65865304796307,0.0001349518437232821,-0.00014007802712297324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:15:00.000000000,249.4477,81.43,119.553,118.7755,0.9770464514354055,3.5038192075339936,1.0490365948508056,3.901088815685851,-68.21796226129885,-1.6129156958728437,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.08962144010624,330.32655609741755,0.0,-0.0008241219364519637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:16:00.000000000,249.54,81.48,119.504,118.7298,,,,3.8746108162300295,-66.1632893064228,-1.4415916116782639,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.99539811038073,330.4685176816601,0.00001592929395875906,0.00012907958797252415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:17:00.000000000,249.6055,81.515,119.583,118.7755,0.976971718206933,3.542695684112445,1.054523228028407,3.846775102216543,-63.96437245718147,-1.268569111904097,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.11962144010624,330.5687807906299,-0.00014252036344925142,0.00009301004297133429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:18:00.000000000,249.3733,81.44,119.5515,118.7654,,,,3.820734110613902,-61.78728596839616,-1.1023673846716628,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.07812678736605,330.26208841426603,0.0000906940856652057,-0.000477079605820498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:19:00.000000000,249.3953,81.455,119.598,118.8383,0.9770854159452111,3.4828302142782093,1.025843227769474,3.7962507456323555,-59.82830448548353,-0.9535082241445418,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.19676640961967,330.2989868895388,0.00010814840913863414,0.000021502694303490692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:20:00.000000000,249.3667,81.52,119.4948,118.74,,,,3.7729261649804298,-58.20224096920461,-0.827940577979757,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.99629172007877,330.33494694905414,0.000024980570135120336,-0.00028204766957536543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:21:00.000000000,249.3733,81.45,119.462,118.6715,0.9772541924578099,3.489779099743018,1.0205105956391616,3.753137458057958,-56.319745958820675,-0.6871291067160062,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.8957062039694,330.2720207311146,-0.00014762052121344984,0.0002304516026616483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:22:00.000000000,249.4717,81.5,119.54,118.7325,,,,3.738746726369345,-55.236158199101624,-0.5987310885734908,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.034069948242,330.4200823153571,-0.00007444734229264406,0.00014757052580348327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:23:00.000000000,249.4167,81.45,119.518,118.6495,0.9774621282733857,3.542607211426912,1.0312334254479838,3.7271805289938453,-54.162154086548696,-0.5112849569514106,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.92993567324817,330.31542073111456,-0.000253694648229028,-0.000016156450661443865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:24:00.000000000,249.51,81.46,119.49,118.649,,,,3.7154225521191893,-53.148321095629115,-0.42813675029171655,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,236.90144088845904,330.41865304796306,0.00011609008010204562,0.0002523881051843385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:25:00.000000000,249.51,81.57,119.5595,118.7489,0.977635016948206,3.4664171359191727,0.9969412017798346,3.7019453662264454,-52.457683523091134,-0.36641137770931725,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.0697988893251,330.5279085332967,0.00012392495696086133,-0.00033065774079576635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:26:00.000000000,250.43,81.57,119.663,118.9,,,,3.6965077768917487,-51.09413936105989,-0.25955165672439434,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.32282285259697,331.4479085332967,0.00019413676262223622,0.0027834260776419036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:27:00.000000000,250.35,81.545,119.6565,118.9324,0.9776089871754483,3.3871168936547065,0.96170888818691,3.688969816360564,-50.4670436751222,-0.20179241447778776,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.34838490693193,331.3430777411754,0.0001624877619077423,-0.00016644910545023884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:28:00.000000000,250.9166,81.545,119.825,119.04,,,,3.694689478917619,-50.366853558337226,-0.1796193843099317,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.62336259355044,331.9096777411754,-0.00026131339973442194,0.0017100100713212626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:29:00.000000000,251.184,81.565,119.875,119.03,0.9778179169385265,3.485333346807195,0.9888916712387352,3.6976499827149483,-50.414820840144756,-0.16768348556387896,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.66346689776805,332.19694237487244,-0.00025206147715724306,0.0007457913489825942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:30:00.000000000,250.8233,81.31,119.875,119.0355,,,,3.6993437913294445,-49.97034367299713,-0.120865809404114,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.66890953044833,331.5829682952354,0.00002290058607390018,-0.00032338022016393066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:31:00.000000000,250.9367,81.34,119.736,118.9728,0.978121302074824,3.3661699525123794,0.9395287255945342,3.7069904032645735,-50.58989940154041,-0.14816895838320673,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.4678635178928,331.726165245781,0.00032378651291185194,0.0002521331233757117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:32:00.000000000,251.1135,81.345,119.7688,119.0055,,,,3.7053249879776615,-50.29616114704288,-0.11087458813059285,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.53302244310117,331.9079314042052,-1.8574083459603068e-6,0.0005179990594001492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:33:00.000000000,251.1666,81.21,119.775,119.017,0.9782017593008839,3.352361213286713,0.9274783031758814,3.71981352121481,-50.91945605785472,-0.13861934314175667,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.55060249325095,331.8269451267503,0.00002180770528858822,0.0005639704862217489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:34:00.000000000,250.9867,81.28,119.85,119.0488,,,,3.7392341340886253,-52.93825041872347,-0.2683600378848594,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.65707080583894,331.7165713446899,-0.00018325227111651573,-0.0007516755995938436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:35:00.000000000,251.0367,81.23,119.773,118.9703,0.9784767097655084,3.363332296184538,0.9242336221485185,3.782116720144136,-56.18464117730821,-0.48983185088315545,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.50238959394716,331.7169097604473,-2.8663649242565138e-6,0.0003004419822577407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:36:00.000000000,251.01,81.2,119.735,118.944,,,,3.821486309605758,-59.2946883399876,-0.7028729606657279,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.43836391403948,331.6604128099018,0.00005041768258750266,9.336125034290049e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:37:00.000000000,250.92,81.22,119.7276,118.9555,0.9785183882043019,3.327455871963153,0.9043938948741297,3.895363967476193,-65.46146143841642,-1.1425598925502147,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.44234396418923,331.5902774435988,0.0000790944219803607,-0.000331256397971096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:38:00.000000000,251.4067,81.255,119.814,118.9995,,,,3.964334905076666,-70.71533271200451,-1.5042251048744644,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.57228502563174,332.1117405525686,-0.00018050250785913154,0.0013629377028615871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:39:00.000000000,251.7794,81.26,119.7905,119.0455,0.978374317511587,3.319440184674363,0.8945308906134795,3.997143248061361,-73.02846033746624,-1.6375025843124256,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.59430522623074,332.48940671099285,0.0002905229479589255,0.0011072593849405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:40:00.000000000,252.0867,81.34,119.849,119.039,,,,4.052139215009946,-77.51430374890901,-1.917989111130149,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.6463730239722,332.87616524578095,-0.0002732902297331332,0.0006852593213893538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:41:00.000000000,252.1867,81.33,119.95,119.2235,0.9782245384309235,3.3226467423807975,0.8887209667009351,4.0632289348702315,-78.2757092729959,-1.9164394132578624,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.92994861115727,332.9662329289324,0.00034326460003175554,0.00033024988967693403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:42:00.000000000,251.845,81.34,119.937,119.1658,,,,4.045919557461491,-77.25009680391767,-1.7898607238744437,0,0.0,1.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.85985044649289,332.6344652457809,-0.0001853409582181048,-0.0010560599906944928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:43:00.000000000,251.7033,81.285,119.957,119.1305,0.9785877329072971,3.3773540848872443,0.9014602514304689,3.99086153993799,-72.69388027385952,-1.4201571421586285,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.84491864038102,332.43813750311415,-0.0002309419013285535,-0.0002617655908531281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:44:00.000000000,251.6817,81.32,119.8983,119.1395,,,,3.932244396864469,-68.08841435301858,-1.056409333500009,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.7951247665852,332.4513006120839,0.0002842445682279209,-0.00016954465391098064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:45:00.000000000,251.7533,81.31,119.77,118.9973,0.9785154418892733,3.329304406869582,0.8771739207840122,3.887674280094598,-64.35349571449174,-0.7591855610271249,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.5261079725596,332.5129682952354,-0.00005221635236526692,0.00024524589525859604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:46:00.000000000,251.9117,81.33,119.846,119.0875,,,,3.8313035251540883,-59.688215700781996,-0.3907908857773113,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.69136714851678,332.69123292893244,0.000055821972878354943,0.0004166314685806664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:47:00.000000000,252.5833,81.42,119.932,119.1625,0.9785638767630416,3.3238820352240595,0.8683932261888613,3.7625872955771023,-53.76655760588767,0.07892181453358546,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.85158486688468,333.45222378056906,-0.0000495696657957792,0.0017499984692646593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:48:00.000000000,252.2934,81.39,119.948,119.192,,,,3.708303298382167,-49.525405455324545,0.42624386611187925,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.89677716944271,333.1325268300235,0.000055464429910931795,-0.0007800309336837248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:49:00.000000000,252.4367,81.45,120.016,119.1988,0.9787623608207735,3.3487011049967776,0.8706058194817412,3.646740267273153,-44.5902947693983,0.8312911191849961,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.97150624257478,333.3354207311146,-0.0002575525721575291,0.00025126966647618266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:50:00.000000000,252.2147,81.35,120.016,119.213,,,,3.571247152088822,-38.30625582242567,1.340982496959613,0,0.0,0.0,-1.0,1.0,0.9895695782388308,0.9932316848510074,237.98555813058573,333.01409756262944,0.00005904861566350147,-0.00036802818988100253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:51:00.000000000,252.4,81.43,119.9798,119.2215,0.9788971852675369,3.27420922662634,0.8366604019804251,3.4860405643850547,-31.46828315787505,1.8757018221624453,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,237.9577694720008,0.0,0.00018745398571862095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:52:00.000000000,252.4517,81.4,119.987,119.2215,,,,3.41666474872734,-25.664810546405505,2.291822247092645,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,237.96496947200077,0.0,-0.000030257469701339656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:53:00.000000000,252.7266,81.375,120.0703,119.268,0.97908320539475,3.2970042589789585,0.8383469220832559,3.36236558327541,-20.885899339036456,2.579155463591302,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,238.09428445738888,0.0,-0.0001566827869439732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:54:00.000000000,252.28,81.28,120.067,119.2585,,,,3.3040852042291435,-16.27604539974479,2.805820745434022,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,238.08158354639562,0.0,-0.000025623928802650552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:55:00.000000000,251.8477,81.1763,120.004,119.199,0.9792955359868845,3.272951405899363,0.8228382602062213,3.2523524882414065,-12.166241291230875,2.9488647810393953,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,237.9597041564904,0.0,0.000017307554970837442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:56:00.000000000,251.7933,81.135,120.004,119.1455,,,,3.1991861144347125,-7.772665394660407,3.0698679452059374,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,237.90676218405463,0.0,-0.00022248293097960274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
2022-07-08,17:57:00.000000000,251.6875,81.11,119.947,119.1383,0.9794215806243409,3.260377901103084,0.8116208368080665,3.158584769812409,-4.5053106794845235,3.088472635040171,0,0.0,-1.0,-1.0,0.0,0.9895695782388308,0.0,237.8426372830913,0.0,0.00020964136781491527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924821251673875,0.9924821251673875,0.0
