date,time,PRICE_INTC_INTC_ON_MSFT,PRICE_MSFT_INTC_ON_MSFT,PRICE_MDLZ_MDLZ_ON_TXN,PRICE_TXN_MDLZ_ON_TXN,BETA_MDLZ_ON_TXN,SPREAD_MDLZ_ON_TXN,Z_MDLZ_ON_TXN,BETA_INTC_ON_MSFT,SPREAD_INTC_ON_MSFT,Z_INTC_ON_MSFT,market_close,SIGNAL_MDLZ_ON_TXN,SIGNAL_INTC_ON_MSFT,POS_MDLZ_ON_TXN,POS_INTC_ON_MSFT,POS_BETA_MDLZ_ON_TXN,POS_BETA_INTC_ON_MSFT,PAIR_BASE_MDLZ_ON_TXN,PAIR_BASE_INTC_ON_MSFT,PAIR_RET_MDLZ_ON_TXN,PAIR_RET_INTC_ON_MSFT,SL_MDLZ_ON_TXN,SL_INTC_ON_MSFT,LOSS_MDLZ_ON_TXN,LOSS_INTC_ON_MSFT,COOLDOWN_MDLZ_ON_TXN,COOLDOWN_INTC_ON_MSFT,CAPITAL_MDLZ_ON_TXN,CAPITAL_INTC_ON_MSFT,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-12-27,16:36:00.000000000,51.845,339.8301,65.24,190.18,,,,0.09791547549834947,18.570374169848343,1.9566304789713624,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.87304188439268,0.0,0.00029806382780418284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8565708974251559,0.0,0.15110224303176567,1.0076731404569217,0.0002533573432553089
2021-12-27,16:37:00.000000000,51.835,340.13,65.27,190.18,0.08242935588339105,49.59358509809668,1.8798500441021944,0.09757146220309852,18.648018560860102,1.9659773052027711,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.90304188439268,0.0,-0.0003709517943307472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8562531509137845,0.0,0.15110224303176567,1.0073553939455502,-0.00031532696329231185
2021-12-27,16:38:00.000000000,51.855,340.16,65.23,190.25,,,,0.09725681490794758,18.772121840912547,1.9817029049320598,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.86879597489593,0.0,0.0005655422767492259,0.0,0.0,0.0,-0.0003709517943307761,0.0,0.0,0.0,0.856737398270226,0.0,0.15110224303176567,1.0078396413019917,0.0004807115337366777
2021-12-27,16:39:00.000000000,51.88,340.12,65.22,190.4,0.08221447362778743,49.56636422126927,1.8373746706438552,0.09700114596876784,18.887970233102685,1.9959545462645734,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.87112616883145,0.0,0.0002761286806158211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569739680376446,0.0,0.15110224303176567,1.0080762110694104,0.00023472957177303325
2021-12-27,16:40:00.000000000,51.8629,340.11,65.19,190.34,,,,0.09671685679049541,18.968529836984608,2.0049198027506203,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.83619409125724,0.0,0.0003099737027707207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572396074316954,0.0,0.15110224303176567,1.0083418504634611,0.0002635112218043262
2021-12-27,16:41:00.000000000,51.885,340.09,65.19,190.43,0.08132857594576,49.70259928264892,1.8345924365228632,0.09646711397137547,19.077499209474915,2.017653745599742,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.84359220761856,0.0,0.00009151985004345502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573180618720189,0.0,0.15110224303176567,1.0084203049037845,0.00007780539931704179
2021-12-27,16:42:00.000000000,51.897,340.27,65.19,190.44,,,,0.09622557845783236,19.154322418153384,2.025537851576298,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.84441422054759,0.0,0.000010167941658554717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573267790320549,0.0,0.15110224303176567,1.0084290220638206,8.644371789859115e-6
2021-12-27,16:43:00.000000000,51.91,340.1198,65.2,190.49,0.0811880705852307,49.73448443421941,1.8078849809474196,0.0960253736719739,19.24986911176297,2.03581717470567,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.85852428519277,0.0,-0.00007285519242877817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572643183245942,0.0,0.15110224303176567,1.0083665613563597,-0.00006193862542058128
2021-12-27,16:44:00.000000000,51.9,340.185,65.195,190.475,,,,0.09581258962489861,19.305994198453867,2.04025264997533,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.85229126579921,0.0,0.00004658730343841943,0.0,0.0,0.0,-0.00007285519242883343,0.0,0.0,0.0,0.8573042559575188,0.0,0.15110224303176567,1.0084064989892845,0.00003960626468120651
2021-12-27,16:45:00.000000000,51.88,340.13,65.21,190.45,0.08116621062597744,49.751895186282596,1.7789463993384484,0.09555882266060073,19.37757764844988,2.0466332540984546,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.86523623347662,0.0,-0.000210940618448528,0.0,0.0,0.0,-0.000026271283117385025,0.0,0.0,0.0,0.8571234156675686,0.0,0.15110224303176567,1.0082256586993341,-0.0001793327295407272
2021-12-27,16:46:00.000000000,51.9,340.17,65.22,190.47,,,,0.0953057760778584,19.479834151594908,2.057083086702549,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.8768802593347,0.0,-0.00010333209338323553,0.0,0.0,0.0,-0.00023720635988522254,0.0,0.0,0.0,0.8570348473107399,0.0,0.15110224303176567,1.0081370903425055,-0.00008784576752672192
2021-12-27,16:47:00.000000000,51.85,340.11,65.225,190.56,0.08112592786933168,49.76564318522015,1.7503271748058236,0.0949772018818698,19.54730386795726,2.062354264418854,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.88927837569601,0.0,0.000029651444932474976,0.0,0.0,0.0,-0.00034051394223877374,0.0,0.0,0.0,0.8570602596323201,0.0,0.15110224303176567,1.008162502664086,0.0000252072082495668
2021-12-27,16:48:00.000000000,51.8632,340.1073,65.2286,190.5226,,,,0.09464551558691205,19.67356923662743,2.075646938022224,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.88980404734143,0.0,-0.00008251190378522621,0.0,0.0,0.0,-0.00031087259403661527,0.0,0.0,0.0,0.8569895419586392,0.0,0.15110224303176567,1.008091784990405,-0.00007014511400103622
2021-12-27,16:49:00.000000000,51.85,339.9373,65.23,190.47,0.08123362583623145,49.757431286973,1.7178560373681235,0.09429768705277612,19.794698867034327,2.0879012351187733,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.8868802593347,0.0,-0.0000707603149017823,0.0,0.0,0.0,-0.00039335884713231906,0.0,0.0,0.0,0.8569289011087826,0.0,0.15110224303176567,1.0080311441405483,-0.00006015409584680119
2021-12-27,16:50:00.000000000,51.8091,339.85,65.23,190.41,,,,0.09392583225600667,19.88840590779613,2.095997090889411,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.88194818176049,0.0,-0.00006097500062306015,0.0,0.0,0.0,-0.00046409132783831186,0.0,0.0,0.0,0.8568766498685035,0.0,0.15110224303176567,1.0079788929002693,-0.000051834946353285726
2021-12-27,16:51:00.000000000,51.81,339.92,65.22,190.5,0.08126945521449097,49.73816878163947,1.6841093172672361,0.09356700457261631,20.004703805676264,2.106977460500416,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.8793462981218,0.0,0.00021510506055347483,0.0,0.0,0.0,-0.0005250380304924196,0.0,0.0,0.0,0.8570609683721603,0.0,0.15110224303176567,1.008163211403926,0.0001828594873910527
2021-12-27,16:52:00.000000000,51.82,339.74,65.205,190.42,,,,0.0932566781343923,20.13697617062156,2.119870159907722,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.85777019468952,0.0,0.0001041538656441361,0.0,0.0,0.0,-0.00031004590827632406,0.0,0.0,0.0,0.857150234585109,0.0,0.15110224303176567,1.0082524776168746,0.00008854341433890604
2021-12-27,16:53:00.000000000,51.849,339.6795,65.21,190.43,0.08123155210227616,49.741075533163546,1.6565544981897689,0.09298695254032126,20.26323845457994,2.131603047461723,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.86359220761855,0.0,-0.000051670817299322395,0.0,0.0,0.0,-0.0002059243351120177,0.0,0.0,0.0,0.8571059449319397,0.0,0.15110224303176567,1.0082081879637053,-0.000043927145385317075
2021-12-27,16:54:00.000000000,51.84,339.715,65.22,190.39,,,,0.09270724090798994,20.345959654942202,2.1369980946774607,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.87030415590242,0.0,-0.00016432675513632946,0.0,0.0,0.0,-0.000257584512132647,0.0,0.0,0.0,0.856965099493201,0.0,0.15110224303176567,1.0080673425249667,-0.00013969876501704416
2021-12-27,16:55:00.000000000,51.805,339.77,65.2,190.375,0.0812555984628828,49.73096544262869,1.6271071608916376,0.09240326478035156,20.40914272557995,2.1394337356846522,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.84907113650887,0.0,0.00023206269349827479,0.0,0.0,0.0,-0.0004218689392418984,0.0,0.0,0.0,0.8571639691224233,0.0,0.15110224303176567,1.008266212154189,0.0001972781190631676
2021-12-27,16:56:00.000000000,51.82,339.85,65.22,190.4491,,,,0.09207283556631321,20.529046832788453,2.149462549614455,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.875162252313,0.0,-0.00017203517616628337,0.0,0.0,0.0,-0.0001899041457860129,0.0,0.0,0.0,0.857016506767992,0.0,0.15110224303176567,1.0081187497997577,-0.00014625339285767326
2021-12-27,16:57:00.000000000,51.8148,339.841,65.23,190.5,0.08133583217138053,49.73552397135201,1.6019497492757884,0.09172096090376854,20.644256925502393,2.158529469911892,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.88934629812181,0.0,-0.00007191273599017657,0.0,0.0,0.0,-0.00036190665175905856,0.0,0.0,0.0,0.8569548763662016,0.0,0.15110224303176567,1.0080571193979673,-0.00006113406957529069
2021-12-27,16:58:00.000000000,51.8078,339.8112,65.215,190.43,,,,0.0913427819667632,20.76849964853584,2.168515867772317,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.86859220761856,0.0,0.00011430317983630277,0.0,0.0,0.0,-0.0004337933620517376,0.0,0.0,0.0,0.8570528290335465,0.0,0.15110224303176567,1.0081550720653123,0.00009716975899493097
2021-12-27,16:59:00.000000000,51.84,339.9,65.22,190.54,0.08131967606148913,49.725348923243864,1.5743613556329965,0.09102560645753939,20.900396365082365,2.1792462395346046,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.88263434983794,0.0,0.000049984080457497274,0.0,0.0,0.0,-0.00031953976617604685,0.0,0.0,0.0,0.8570956680311093,0.0,0.15110224303176567,1.008197911062875,0.00004249246842043147
2021-12-27,17:00:00.000000000,51.84,339.96,65.2199,190.605,,,,0.09071815319288523,20.999456640546743,2.185190493505615,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.88787743387667,0.0,0.00006729607761275987,0.0,0.0,0.0,-0.0002695716576199825,0.0,0.0,0.0,0.8571533472077065,0.0,0.15110224303176567,1.008255590239472,0.00005721017268955778
2021-12-27,17:01:00.000000000,51.8757,340.36,65.22,190.68,0.08124799189284558,49.727632905872206,1.5503845973683696,0.0903923648295225,21.109754706623725,2.192414866106769,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.89414253084443,0.0,0.0000749815319695787,0.0,0.0,0.0,-0.00020229372112245958,0.0,0.0,0.0,0.857217617878813,0.0,0.15110224303176567,1.0083198609105786,0.00006374442326792961
2021-12-27,17:02:00.000000000,51.865,340.3316,65.23,190.65,,,,0.09004122153272416,21.22112700981354,2.199518959599162,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.90167649205733,0.0,-0.0001541031080508339,0.0,0.0,0.0,-0.00012732735744602763,0.0,0.0,0.0,0.857085517979622,0.0,0.15110224303176567,1.0081877610113876,-0.000131009914920892
2021-12-27,17:03:00.000000000,51.89,340.21,65.225,190.65,0.0812163405524432,49.7411046736767,1.5295636625972338,0.08971469677404362,21.368163010502624,2.2111592395764132,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.89667649205732,0.0,0.00006180341640386831,0.0,0.0,0.0,-0.0002814108439553875,0.0,0.0,0.0,0.8571384887927834,0.0,0.15110224303176567,1.0082407318245492,0.00005254062309627743
2021-12-27,17:04:00.000000000,51.899,340.17,65.2401,190.66,,,,0.08941417156666244,21.482981258168437,2.2181195390591224,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.91259850498636,0.0,-0.00017649658416277075,0.0,0.0,0.0,-0.00021962481970305703,0.0,0.0,0.0,0.8569872067773571,0.0,0.15110224303176567,1.0080894498091229,-0.00015004553044845924
2021-12-27,17:05:00.000000000,51.855,340.2284,65.245,190.72,0.08128993997439582,49.74138264808323,1.5064514031394964,0.08903842636466591,21.561598659431894,2.2199329590943253,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.92243058256058,0.0,3.9644721337190224e-7,0.0,0.0,0.0,-0.00039608264083523803,0.0,0.0,0.0,0.856987546527547,0.0,0.15110224303176567,1.0080897895593126,3.3702385222248245e-7
2021-12-27,17:06:00.000000000,51.8674,340.3,65.255,190.78,,,,0.08865912237109881,21.696700657115077,2.2290975961681716,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.93736266013478,0.0,-0.0000626269180162966,0.0,0.0,0.0,-0.0003956863506477948,0.0,0.0,0.0,0.8569338760387297,0.0,0.15110224303176567,1.0080361190704954,-0.00005323979011897015
2021-12-27,17:07:00.000000000,51.903,340.3,65.235,190.76,0.08127306696997444,49.73134974480767,1.4817008352475391,0.08834847719789703,21.83801320955564,2.2387757278736413,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.91571863427671,0.0,0.00022679234334577514,0.0,0.0,0.0,-0.0004582884880474092,0.0,0.0,0.0,0.857128222080569,0.0,0.15110224303176567,1.0082304651123346,0.0001927967045649278
2021-12-27,17:08:00.000000000,51.925,340.25,65.24,190.75,,,,0.08808295319731067,21.95477517461504,2.244860794610752,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.91989662134768,0.0,-0.00007195156920422057,0.0,0.0,0.0,-0.00023160008102163232,0.0,0.0,0.0,0.8570665503599811,0.0,0.15110224303176567,1.008168793391747,-0.00006116827721607745
2021-12-27,17:09:00.000000000,51.92,340.37,65.23,190.88,0.08112402763223858,49.7450456055583,1.4627515301763299,0.08777076960409881,22.04546314985289,2.247225003798032,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.92058278942514,0.0,0.0002556375989238392,0.0,0.0,0.0,-0.0003035349862365866,0.0,0.0,0.0,0.857285648795033,0.0,0.15110224303176567,1.0083878918267986,0.0002173231670011619
2021-12-27,17:10:00.000000000,51.9027,340.23,65.215,190.77,,,,0.08742722289452425,22.157335954596018,2.252173735772175,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.89654064720575,0.0,0.00007362598705101709,0.0,0.0,0.0,-0.000047974982267939836,0.0,0.0,0.0,0.8573487672971103,0.0,0.15110224303176567,1.008451010328876,0.00006259347478187452
2021-12-27,17:11:00.000000000,51.94,340.3,65.2224,190.77,0.08096354166863226,49.77698515587502,1.4482240129128932,0.08714286576965885,22.28528277858509,2.2589954831041803,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.90394064720574,0.0,-0.00009147486333515379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572703414357912,0.0,0.15110224303176567,1.0083725844675568,-0.00007776863775816337
2021-12-27,17:12:00.000000000,51.97,340.1917,65.23,190.82,,,,0.08691518269028733,22.402176244780573,2.26409301618939,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.91565071185093,0.0,-0.000043136778343762585,0.0,0.0,0.0,-0.00009147486333527244,0.0,0.0,0.0,0.857233361555092,0.0,0.15110224303176567,1.0083356045868577,-0.00003667283429636179
2021-12-27,17:13:00.000000000,51.985,340.135,65.2334,190.9,0.08060910260850428,49.84512231203654,1.441893073182531,0.08671877631330814,22.488909018672935,2.265011542133853,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.92562681528322,0.0,0.00003925202855491687,0.0,0.0,0.0,-0.00013460769574802356,0.0,0.0,0.0,0.8572670097034779,0.0,0.15110224303176567,1.0083692527352435,0.00003336998934951567
2021-12-27,17:14:00.000000000,52.02,340.165,65.235,190.91,,,,0.08656678882273315,22.57300828011498,2.265454667477467,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.92804882821224,0.0,-9.613605746137885e-6,0.0,0.0,0.0,-0.00009536095081830176,0.0,0.0,0.0,0.8572587682764274,0.0,0.15110224303176567,1.0083610113081931,-8.173024939033245e-6
2021-12-27,17:15:00.000000000,52.0356,340.12,65.26,190.92,0.08051142893056815,49.88875798857593,1.4303164406160631,0.08644969059085034,22.632331236239985,2.262539838353015,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.95387084114128,0.0,-0.00029875905104661274,0.0,0.0,0.0,-0.00010497363980188634,0.0,0.0,0.0,0.8570026544603158,0.0,0.15110224303176567,1.0081048974920814,-0.0002539902011675484
2021-12-27,17:16:00.000000000,52.01,340.23,65.26,190.98,,,,0.08632016599767095,22.64128992261241,2.2530498611266543,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.9588029187155,0.0,0.00006092454286576018,0.0,0.0,0.0,-0.0004037013290235647,0.0,0.0,0.0,0.8570548669552736,0.0,0.15110224303176567,1.0081571099870392,0.00005179272026917518
2021-12-27,17:17:00.000000000,52.01,340.22,65.26,191.03,0.08032825723181401,49.91489302100658,1.415176938632331,0.08614880809248818,22.70045251077367,2.250036172099402,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.96291298336068,0.0,0.000050767359410056685,0.0,0.0,0.0,-0.00034280138147668726,0.0,0.0,0.0,0.8570983773677384,0.0,0.15110224303176567,1.0082006203995042,0.000043158364935337126
2021-12-27,17:18:00.000000000,51.99,340.246,65.28,191.035,,,,0.08597715349794575,22.73661743093795,2.2439940716520486,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.9833239898252,0.0,-0.00024195020675089074,0.0,0.0,0.0,-0.0002920514251875117,0.0,0.0,0.0,0.8568910022381284,0.0,0.15110224303176567,1.007993245269894,-0.00020568835746990186
2021-12-27,17:19:00.000000000,51.995,340.14,65.27,191.07,0.08018289595030241,49.949454070775715,1.402172051141492,0.08584712187473241,22.794959965528516,2.24078052907196,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.97620103507681,0.0,0.00015900860346564297,0.0,0.0,0.0,-0.0005339309700357342,0.0,0.0,0.0,0.8570272552797167,0.0,0.15110224303176567,1.0081294983114824,0.00013517257405011793
2021-12-27,17:20:00.000000000,51.9825,340.15,65.29,191.15,,,,0.08569936352608766,22.831861496601285,2.234802103290862,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.0027771385091,0.0,-0.0001657758254417852,0.0,0.0,0.0,-0.0003750072661878878,0.0,0.0,0.0,0.8568851808790466,0.0,0.15110224303176567,1.0079874239108122,-0.00014092872087178917
2021-12-27,17:21:00.000000000,51.995,340.1,65.335,191.185,0.08045334003983488,49.95352818448416,1.3827936022873089,0.0855727161724283,22.89171922975713,2.2317349190556466,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.05065418376071,0.0,-0.000520018649191959,0.0,0.0,0.0,-0.0005407209244904232,0.0,0.0,0.0,0.8564395846047733,0.0,0.15110224303176567,1.007541827636539,-0.0004420653112359898
2021-12-27,17:22:00.000000000,51.98,340.17,65.325,191.25,,,,0.08546187537365099,22.908433854145137,2.2231718030823178,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.04599726779945,0.0,0.00018930240839182386,0.0,0.0,0.0,-0.001060458388717711,0.0,0.0,0.0,0.8566017106807812,0.0,0.15110224303176567,1.007703953712547,0.000160912501655799
2021-12-27,17:23:00.000000000,51.97,340.2757,65.33,191.22,0.08077223675199716,49.884732888283104,1.3479789303401153,0.08539832599602448,22.911024842874575,2.212872363989681,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.04853122901234,0.0,-0.00009212100583364605,0.0,0.0,0.0,-0.0008713567276527057,0.0,0.0,0.0,0.8565227996695944,0.0,0.15110224303176567,1.0076250427013602,-0.0000783077320437336
2021-12-27,17:24:00.000000000,51.985,340.35,65.325,191.25,,,,0.08533774687625681,22.940297850665992,2.205989887867245,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.04599726779945,0.0,0.00009211812569439942,0.0,0.0,0.0,-0.000963397463228155,0.0,0.0,0.0,0.8566017009445145,0.0,0.15110224303176567,1.00770394397628,0.00007830420203561175
2021-12-27,17:25:00.000000000,51.96,340.48,65.335,191.28,0.08110130257691842,49.82194284308704,1.3151684284624923,0.08526241730755241,22.929852155124557,2.1942109597278794,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.05846330658655,0.0,-0.0000929590783859609,0.0,0.0,0.0,-0.000871368083902424,0.0,0.0,0.0,0.8565220720398509,0.0,0.15110224303176567,1.0076243150716166,-0.00007902013794765137
2021-12-27,17:26:00.000000000,51.955,340.48,65.305,191.19,,,,0.08520092328247732,22.94578964078212,2.185841777642719,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.02106519022524,0.0,0.00027883434642949717,0.0,0.0,0.0,-0.0009642461607143327,0.0,0.0,0.0,0.8567608998120105,0.0,0.15110224303176567,1.0078631428437763,0.00023702065203010897
2021-12-27,17:27:00.000000000,51.9339,340.62,65.3004,191.12,0.08122327271386039,49.777008118927,1.28684074785041,0.0850858862250477,22.951945434024253,2.1763261727627574,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.01071109972199,0.0,-0.000014244326466520197,0.0,0.0,0.0,-0.000685680679232914,0.0,0.0,0.0,0.8567486958300499,0.0,0.15110224303176567,1.0078509388618155,-0.000012108768980621958
2021-12-27,17:28:00.000000000,51.93,340.72,65.32,191.14,,,,0.08498005817070022,22.97559458007902,2.1690588920379614,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.03195512558005,0.0,-0.00022164938312692415,0.0,0.0,0.0,-0.0006999152386399921,0.0,0.0,0.0,0.8565587980101244,0.0,0.15110224303176567,1.00766104104189,-0.00018841855735131415
2021-12-27,17:29:00.000000000,51.9328,340.61,65.29,191.19,0.08125129419837766,49.755565062212185,1.2641049916783254,0.08492509611483749,23.006463012325202,2.162729113849685,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.00606519022524,0.0,0.00042094584281349,0.0,0.0,0.0,-0.0009214094859859578,0.0,0.0,0.0,0.856919362875272,0.0,0.15110224303176567,1.0080216059070377,0.00035782356413707387
2021-12-27,17:30:00.000000000,51.925,340.93,65.29,191.135,,,,0.08493813631471689,22.967041186223568,2.147824060618265,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.00154411911555,0.0,-0.000055811513607975396,0.0,0.0,0.0,-0.0005008515066651231,0.0,0.0,0.0,0.85687153690859,0.0,0.15110224303176567,1.0079737799403556,-0.000047445378553205036
2021-12-27,17:31:00.000000000,51.91,340.7302,65.28,191.1,0.08127468691843426,49.748407329887215,1.2448341785502262,0.08505077746469998,22.930631584297277,2.1334738165777303,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.98866707386392,0.0,0.00008793603660083167,0.0,0.0,0.0,-0.0005566350669924391,0.0,0.0,0.0,0.8569468867954217,0.0,0.15110224303176567,1.0080491298271874,0.00007475381635049639
2021-12-27,17:32:00.000000000,51.91,340.55,65.29,190.98,,,,0.0851633837205369,22.90760967397115,2.120934550030665,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.9888029187155,0.0,-0.00024527079980605446,0.0,0.0,0.0,-0.00046874797867324514,0.0,0.0,0.0,0.8567367027471061,0.0,0.15110224303176567,1.0078389457788717,-0.0002085057583966913
2021-12-27,17:33:00.000000000,51.92,340.6859,65.285,190.97,0.08136946681060311,49.74587292317912,1.2268761835888249,0.08525196301296258,22.875858254162136,2.1074846489503076,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.98298090578646,0.0,0.000051587218484607684,0.0,0.0,0.0,-0.0007139038082877303,0.0,0.0,0.0,0.8567808994105744,0.0,0.15110224303176567,1.0078831424423402,0.00004385290294016018
2021-12-27,17:34:00.000000000,51.897,340.9199,65.285,190.9461,,,,0.0852984580128683,22.81705822409874,2.090919956779504,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.98101629488606,0.0,-0.00002425955279023288,0.0,0.0,0.0,-0.000662353418114936,0.0,0.0,0.0,0.8567601142891155,0.0,0.15110224303176567,1.0078623573208811,-0.000020622550952405938
2021-12-27,17:35:00.000000000,51.9,340.73,65.3,190.87,0.08155687860203782,49.73323858122904,1.2070276624459941,0.08532574205455704,22.82695990975078,2.0828737803207424,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.9897607764961,0.0,-0.0002624753227664672,0.0,0.0,0.0,-0.0006865969025074969,0.0,0.0,0.0,0.856535235901584,0.0,0.15110224303176567,1.0076374789333498,-0.00022312410608245733
2021-12-27,17:36:00.000000000,51.8772,340.73,65.31,190.86,,,,0.08539994816553435,22.778875661557482,2.067948104188751,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,80.99893876356708,0.0,-0.00013362198906729958,0.0,0.0,0.0,-0.0009488920105303889,0.0,0.0,0.0,0.8564207839596566,0.0,0.15110224303176567,1.0075230269914224,-0.00011358444313577906
2021-12-27,17:37:00.000000000,51.8977,340.7499,65.3178,190.91,0.08180733782739937,49.6999611353712,1.1830400571377433,0.0854559062270888,22.77860849871011,2.058974751334956,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.01084882821226,0.0,-0.00004555535431888376,0.0,0.0,0.0,-0.001082387206759794,0.0,0.0,0.0,0.8563817694073972,0.0,0.15110224303176567,1.0074840124391629,-0.0000387232363075826
2021-12-27,17:38:00.000000000,51.885,340.76,65.32,190.93,,,,0.08546861457689876,22.760714896775976,2.0479862463604386,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.01469285407032,0.0,-6.862959096955411e-6,0.0,0.0,0.0,-0.0011278932525460306,0.0,0.0,0.0,0.8563758920943424,0.0,0.15110224303176567,1.007478135126108,-5.833653916426493e-6
2021-12-27,17:39:00.000000000,51.885,340.82,65.325,190.88,0.08211935605369389,49.650057316470914,1.1558481297871834,0.0854809596622868,22.75137932789941,2.0381716127420284,0,-1.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.01558278942514,0.0,-0.00011244953630318218,0.0,0.0,0.0,-0.001134748470957736,0.0,0.0,0.0,0.8562795930223751,0.0,0.15110224303176567,1.0073818360541407,-0.00009558427980695922
2021-12-27,17:40:00.000000000,51.87,340.75,65.33,190.8201,,,,0.0855147089893937,22.730862911864094,2.0271506542143007,0,0.0,0.0,-1.0,0.0,0.08220129290352653,0.0,81.01565893198023,0.0,-0.00012249319332444233,0.0,0.0,0.0,-0.0012470704053215709,0.0,0.0,0.0,0.8561747046006473,0.0,0.15110224303176567,1.007276947632413,-0.00010411982624033073
