date,time,PRICE_ASML_ASML_ON_CPRT,PRICE_CPRT_ASML_ON_CPRT,BETA_ASML_ON_CPRT,SPREAD_ASML_ON_CPRT,Z_ASML_ON_CPRT,market_close,SIGNAL_ASML_ON_CPRT,POS_ASML_ON_CPRT,POS_BETA_ASML_ON_CPRT,PAIR_BASE_ASML_ON_CPRT,PAIR_RET_ASML_ON_CPRT,SL_ASML_ON_CPRT,LOSS_ASML_ON_CPRT,COOLDOWN_ASML_ON_CPRT,CAPITAL_ASML_ON_CPRT,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-05-06,14:58:00.000000000,557.7,27.6238,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,14:59:00.000000000,556.95,27.6138,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:00:00.000000000,557.52,27.5725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:01:00.000000000,556.265,27.545,18.053776718167295,58.97372029808179,1.2956030187118026,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:02:00.000000000,555.74,27.52,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:03:00.000000000,554.56,27.4825,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:04:00.000000000,555.1495,27.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:05:00.000000000,554.73,27.4925,18.001226091927837,59.83129166767395,1.2941410024594344,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:06:00.000000000,556.285,27.535,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:07:00.000000000,556.08,27.535,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:08:00.000000000,556.93,27.5175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:09:00.000000000,557.895,27.495,17.90316175870509,65.64756744440353,1.320486755349664,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:10:00.000000000,556.125,27.4375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:11:00.000000000,556.07,27.4425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:12:00.000000000,556.13,27.505,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:13:00.000000000,557.335,27.5475,17.833135995549313,66.07668616260537,1.3163555422533602,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:14:00.000000000,558.3373,27.665,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:15:00.000000000,559.2,27.77,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:16:00.000000000,558.74,27.7348,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:17:00.000000000,559.86,27.7688,17.795328878098424,65.7050714498605,1.3077300275697545,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:18:00.000000000,560.08,27.7275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:19:00.000000000,560.13,27.745,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:20:00.000000000,558.84,27.7025,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:21:00.000000000,559.36,27.7375,17.75550246332333,66.8667504235691,1.3077451753127325,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:22:00.000000000,560.45,27.8125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:23:00.000000000,560.23,27.84,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:24:00.000000000,561.11,27.8075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:25:00.000000000,561.02,27.785,17.71297341789217,68.86503358386608,1.3124227371750699,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:26:00.000000000,559.95,27.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:27:00.000000000,559.425,27.7025,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:28:00.000000000,559.94,27.725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:29:00.000000000,559.325,27.6875,17.666635253804397,70.18003641029077,1.313172443138965,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:30:00.000000000,558.66,27.7238,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:31:00.000000000,557.76,27.6875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:32:00.000000000,557.04,27.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:33:00.000000000,555.42,27.565,17.64667800771325,68.98932071738426,1.299800685701618,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:34:00.000000000,554.95,27.5538,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:35:00.000000000,554.83,27.555,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:36:00.000000000,555.2375,27.5393,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:37:00.000000000,554.39,27.5175,17.626735271034182,69.3463121793169,1.2951978341759138,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:38:00.000000000,554.51,27.5175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:39:00.000000000,553.01,27.45,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:40:00.000000000,552.65,27.45,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:41:00.000000000,552.03,27.4638,17.62838580189242,67.8875380139869,1.2804045042392698,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:42:00.000000000,552.74,27.5075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:43:00.000000000,553.29,27.4925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:44:00.000000000,554.7,27.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:45:00.000000000,554.7,27.42,17.574872855240013,72.79698630931887,1.3014596343029754,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:46:00.000000000,554.7,27.43,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:47:00.000000000,554.7,27.455,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:48:00.000000000,553.78,27.4525,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:49:00.000000000,553.03,27.45,17.55562475409145,71.12810050018965,1.2853994781924387,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:50:00.000000000,552.955,27.4225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:51:00.000000000,553.68,27.51,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:52:00.000000000,553.68,27.4525,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:53:00.000000000,552.84,27.4025,17.525146360977466,72.60717684331502,1.2871125012449935,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:54:00.000000000,553.5903,27.375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:55:00.000000000,552.1447,27.3875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:56:00.000000000,553.04,27.4263,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:57:00.000000000,553.11,27.4425,17.508374555370803,72.63643126423676,1.2806583769804303,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:58:00.000000000,550.35,27.3763,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,15:59:00.000000000,550.5442,27.38,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:00:00.000000000,551.22,27.3588,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:01:00.000000000,552.1848,27.4525,17.50329009550882,71.67572865304408,1.2687063054478982,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:02:00.000000000,554.425,27.485,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:03:00.000000000,554.45,27.5025,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:04:00.000000000,554.05,27.5125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:05:00.000000000,554.51,27.5663,17.49568338650464,72.21874306259713,1.265281896933279,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:06:00.000000000,554.98,27.6283,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:07:00.000000000,557.23,27.6963,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:08:00.000000000,556.45,27.6863,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:09:00.000000000,554.4947,27.5825,17.490755544531023,72.05593519297304,1.2579214972582426,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:10:00.000000000,554.07,27.5825,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:11:00.000000000,553.57,27.5075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:12:00.000000000,553.57,27.52,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:13:00.000000000,552.2525,27.455,17.48465783101898,72.21121924937404,1.2524131043861877,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:14:00.000000000,551.84,27.46,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:15:00.000000000,551.84,27.4125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:16:00.000000000,551.84,27.4125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:17:00.000000000,551.84,27.4275,17.478141056497027,72.45828617292784,1.2474522517294484,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:18:00.000000000,553.24,27.4425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:19:00.000000000,553.44,27.4175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:20:00.000000000,553.74,27.515,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:21:00.000000000,553.74,27.512,17.46233411891839,73.3162637203173,1.2459418920179088,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:22:00.000000000,555.08,27.61,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:23:00.000000000,554.7,27.5775,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:24:00.000000000,555.845,27.5475,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:25:00.000000000,555.65,27.5725,17.442168083777762,74.72582051003758,1.2475249845844096,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:26:00.000000000,555.27,27.6075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:27:00.000000000,555.27,27.5722,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:28:00.000000000,555.23,27.5975,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:29:00.000000000,555.23,27.6225,17.43954187139752,73.50625465732207,1.2343367925917565,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:30:00.000000000,555.23,27.5425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:31:00.000000000,555.05,27.575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:32:00.000000000,555.05,27.57,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:33:00.000000000,555.135,27.5975,17.434139178956645,73.99634400874396,1.2308236991788166,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:34:00.000000000,555.5247,27.6375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:35:00.000000000,556.04,27.6488,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:36:00.000000000,555.28,27.6375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:37:00.000000000,554.02,27.5525,17.432197607224772,73.71937542693945,1.223028202770351,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:38:00.000000000,554.02,27.6025,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:39:00.000000000,554.875,27.6275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:40:00.000000000,554.98,27.6225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:41:00.000000000,554.6,27.58,17.42757432203444,73.94750019829013,1.2181037070734797,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:42:00.000000000,554.6,27.63,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:43:00.000000000,555.74,27.6375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:44:00.000000000,555.815,27.6425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:45:00.000000000,556.255,27.655,17.420919934025502,74.4794592245247,1.2149097265261162,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:46:00.000000000,555.765,27.6263,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:47:00.000000000,556.47,27.6375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:48:00.000000000,556.86,27.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:49:00.000000000,556.3581,27.6225,17.41040921258129,75.43907152547342,1.2141485874726772,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:50:00.000000000,555.91,27.575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:51:00.000000000,555.0187,27.5775,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:52:00.000000000,555.54,27.6238,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:53:00.000000000,557.46,27.695,17.39970594680315,75.57514380328684,1.2087667841032375,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:54:00.000000000,557.935,27.695,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:55:00.000000000,558.39,27.7375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:56:00.000000000,558.59,27.78,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:57:00.000000000,558.59,27.8013,17.396384992873404,74.94788189762863,1.199155645462553,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:58:00.000000000,558.69,27.8225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,16:59:00.000000000,560.17,27.8,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:00:00.000000000,559.16,27.7825,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:01:00.000000000,559.51,27.75,17.379029579848467,77.24192915920503,1.2059868103903817,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:02:00.000000000,559.28,27.74,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:03:00.000000000,559.8,27.7625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:04:00.000000000,561.45,27.8275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:05:00.000000000,559.0,27.7425,17.36375678905252,77.2859772797105,1.2001648166424757,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:06:00.000000000,559.66,27.7025,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:07:00.000000000,558.75,27.715,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:08:00.000000000,559.0,27.7625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:09:00.000000000,559.0,27.725,17.344596629495694,78.12105844723186,1.1988181450400301,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:10:00.000000000,559.78,27.71,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:11:00.000000000,559.3334,27.745,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:12:00.000000000,558.9,27.7,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:13:00.000000000,558.58,27.67,17.317387893454537,79.40787698811295,1.2000408385463048,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:14:00.000000000,558.58,27.6775,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:15:00.000000000,557.87,27.6463,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:16:00.000000000,557.02,27.6525,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:17:00.000000000,557.02,27.6325,17.29754285138825,79.04564715901415,1.1920366697623694,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:18:00.000000000,555.06,27.5475,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:19:00.000000000,554.81,27.54,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:20:00.000000000,554.36,27.5625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:21:00.000000000,555.981,27.5775,17.27905326492279,79.4679085865917,1.1884787265487693,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:22:00.000000000,555.94,27.6075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:23:00.000000000,557.39,27.6575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:24:00.000000000,558.09,27.6225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:25:00.000000000,558.135,27.5975,17.24432334699454,82.23478643131813,1.1981127270957366,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:26:00.000000000,556.62,27.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:27:00.000000000,556.96,27.6125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:28:00.000000000,558.21,27.5763,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:29:00.000000000,557.95,27.5825,17.211275254563763,83.22000029099507,1.1976962183948892,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:30:00.000000000,557.95,27.57,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:31:00.000000000,557.95,27.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:32:00.000000000,557.76,27.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:33:00.000000000,558.31,27.5725,17.16675030320918,84.97977726476478,1.2016341166452233,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:34:00.000000000,557.78,27.5825,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:35:00.000000000,557.78,27.6,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:36:00.000000000,557.26,27.545,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:37:00.000000000,556.32,27.4751,17.121744253675125,85.89836445585058,1.200859282100981,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:38:00.000000000,556.58,27.5025,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-05-06,17:39:00.000000000,556.415,27.5,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
