date,time,PRICE_ANSS_ANSS_ON_NXPI,PRICE_NXPI_ANSS_ON_NXPI,BETA_ANSS_ON_NXPI,SPREAD_ANSS_ON_NXPI,Z_ANSS_ON_NXPI,market_close,SIGNAL_ANSS_ON_NXPI,POS_ANSS_ON_NXPI,POS_BETA_ANSS_ON_NXPI,PAIR_BASE_ANSS_ON_NXPI,PAIR_RET_ANSS_ON_NXPI,SL_ANSS_ON_NXPI,LOSS_ANSS_ON_NXPI,COOLDOWN_ANSS_ON_NXPI,CAPITAL_ANSS_ON_NXPI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-01-25,15:22:00.000000000,250.78,169.69,1.054544537506249,71.8343374305646,-3.181823648003071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984056055474672,0.9984056055474672,0.0
2023-01-25,15:23:00.000000000,250.78,169.675,1.067765770292249,69.60684292566265,-3.285101218459341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984056055474672,0.9984056055474672,0.0
2023-01-25,15:24:00.000000000,250.78,169.34,1.0821238157852704,67.53315303492232,-3.3677324880874697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984056055474672,0.9984056055474672,0.0
2023-01-25,15:25:00.000000000,250.78,169.345,1.0963287214883994,65.12221265954699,-3.465269388171861,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984056055474672,0.9984056055474672,0.0
2023-01-25,15:26:00.000000000,250.78,169.65,1.1110355722233962,62.292815172300834,-3.580743108993316,0,1.0,0.0,0.0,439.26718482769917,0.0,0.0,0.0,0.0,0.549123083051107,0.44928252249636014,0.9984056055474672,0.0
2023-01-25,15:27:00.000000000,251.52,169.46,1.1250289026394447,60.8726021587197,-3.5896483100372807,0,1.0,1.0,1.1110355722233962,439.7960880689767,0.0021651896421434735,0.0,0.0,0.0,0.5503120386627912,0.44928252249636014,0.9995945611591514,0.0011908543031789582
2023-01-25,15:28:00.000000000,251.225,169.54,1.139639421631535,58.010532456589544,-3.6887461869923692,0,1.0,1.0,1.1110355722233962,439.5899709147546,-0.0008728655306221888,0.0,0.0,0.0,0.549831690253156,0.44928252249636014,0.9991142127495162,-0.0004805432405295964
2023-01-25,15:29:00.000000000,251.585,169.765,1.1539621005543603,55.68262399938905,-3.7416997326809867,0,1.0,1.0,1.1110355722233962,440.1999539185049,0.0002502718522463496,0.0,-0.0008728655306221578,0.0,0.5499692976486994,0.44928252249636014,0.9992518201450595,0.00013772939448501156
2023-01-25,15:30:00.000000000,251.3,169.835,1.1706054167706885,52.490229042750116,-3.8394224623818283,0,1.0,1.0,1.1110355722233962,439.99272640856054,-0.0008241084235161189,0.0,-0.0006228121320490665,0.0,0.5495160633178319,0.44928252249636014,0.998798585814192,-0.0004535736855617931
2023-01-25,15:31:00.000000000,251.93,170.07,1.1866585422754812,50.11498171520893,-3.875028745523051,0,1.0,1.0,1.1110355722233962,440.883819768033,0.0008384380431438316,0.0,-0.0014464072908407788,0.0,0.5499767984906362,0.44928252249636014,0.9992593209869963,0.0004612893724000802
