date,time,PRICE_CDW_CDW_ON_MELI,PRICE_MELI_CDW_ON_MELI,PRICE_ROST_ROST_ON_TXN,PRICE_TXN_ROST_ON_TXN,PRICE_KHC_KHC_ON_MSFT,PRICE_MSFT_KHC_ON_MSFT,BETA_KHC_ON_MSFT,SPREAD_KHC_ON_MSFT,Z_KHC_ON_MSFT,BETA_ROST_ON_TXN,SPREAD_ROST_ON_TXN,Z_ROST_ON_TXN,BETA_CDW_ON_MELI,SPREAD_CDW_ON_MELI,Z_CDW_ON_MELI,market_close,SIGNAL_KHC_ON_MSFT,SIGNAL_ROST_ON_TXN,SIGNAL_CDW_ON_MELI,POS_KHC_ON_MSFT,POS_ROST_ON_TXN,POS_CDW_ON_MELI,POS_BETA_KHC_ON_MSFT,POS_BETA_ROST_ON_TXN,POS_BETA_CDW_ON_MELI,PAIR_BASE_KHC_ON_MSFT,PAIR_BASE_ROST_ON_TXN,PAIR_BASE_CDW_ON_MELI,PAIR_RET_KHC_ON_MSFT,PAIR_RET_ROST_ON_TXN,PAIR_RET_CDW_ON_MELI,SL_KHC_ON_MSFT,SL_ROST_ON_TXN,SL_CDW_ON_MELI,LOSS_KHC_ON_MSFT,LOSS_ROST_ON_TXN,LOSS_CDW_ON_MELI,COOLDOWN_KHC_ON_MSFT,COOLDOWN_ROST_ON_TXN,COOLDOWN_CDW_ON_MELI,CAPITAL_KHC_ON_MSFT,CAPITAL_ROST_ON_TXN,CAPITAL_CDW_ON_MELI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-10-22,15:22:00.000000000,191.32,1512.58,110.18,200.29,36.405,308.82,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.73095454878717,0.0,0.0,0.0008670619268590074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:23:00.000000000,191.3,1509.46,110.18,200.125,36.415,308.91,-0.13859852345486334,79.22946988044184,2.5535478275773014,0.3231819504608413,45.503212164024134,-1.1300989258157113,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.67091555700347,0.0,0.0,-0.0000950927775496612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:24:00.000000000,191.3,1510.515,110.19,199.96,36.415,308.75,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.68445438275086,0.0,0.0,0.00006426528176228407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:25:00.000000000,191.25,1507.93,110.13,199.7,36.42,308.6901,,,,0.3252321699791213,45.18113565516947,-1.1478658521304972,-0.05933160673418821,280.71790974268447,2.58720829914872,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.60128105141723,0.0,0.0,0.0000798666836416316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:26:00.000000000,191.38,1508.49,110.28,199.7,36.43,308.88,-0.1392098391763386,79.42913512478748,2.5432835956351614,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.73846753712198,0.0,0.0,-0.0005831565396093723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:27:00.000000000,191.35,1507.805,110.19,199.555,36.45,308.67,,,,0.32727487319499193,44.880662679573376,-1.1643606930099988,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.69967692514382,0.0,0.0,0.00010064317288493433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:28:00.000000000,191.21,1508.26,110.22,199.52,36.44,308.92,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.56551594477895,0.0,0.0,0.0006921653690381194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:29:00.000000000,191.35,1509.03,110.22,199.64,36.43,308.92,-0.140303333387546,79.77250575008071,2.5540355068513603,0.3293244366054859,44.4736694760808,-1.1867500680953018,-0.058376531288848996,279.4419370108118,2.561994831977457,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.715397362623,0.0,0.0,-0.0006179482028293732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:30:00.000000000,191.13,1513.0,110.15,199.62,36.425,308.94,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.54634441306575,0.0,0.0,0.0012858436252594604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:31:00.000000000,191.05,1512.995,110.1396,199.44,36.405,308.9,,,,0.3313075011166155,44.06363197730221,-1.209214708039043,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.46628024801484,0.0,0.0,0.00037965909677458224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:32:00.000000000,191.17,1512.925,110.14,199.4,36.44,308.96,-0.1417735591986474,80.24235885001409,2.5819947120233873,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.58538193730172,0.0,0.0,-0.0005744307856375191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:33:00.000000000,191.24,1511.0,110.14,199.4,36.425,308.763,,,,0.33324246728366874,43.69145202363646,-1.229459058479366,-0.057415807273742424,277.9952847906248,2.5352168281641556,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.6306783926916,0.0,0.0,-0.00044971566278209933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:34:00.000000000,191.2167,1510.0,110.17,199.4,36.405,308.65,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.5945453825045,0.0,0.0,0.00004969356739849293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:35:00.000000000,191.2167,1506.82,110.04,199.31,36.41,308.56,-0.1432652673476178,80.61593089278094,2.5943244311217954,0.3350880549932511,43.25359975929513,-1.2532821046627565,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.55373641010956,0.0,0.0,-0.00019377981666526914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:36:00.000000000,191.2167,1503.2,109.98,199.19,36.41,308.35,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.5072809132323,0.0,0.0,-0.00022063487292751244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:37:00.000000000,191.2167,1505.175,109.96,199.02,36.43,308.17,,,,0.3369323233057376,42.90372901569209,-1.2720695497888022,-0.056341876643876784,276.0210841774472,2.502923057370329,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.5326261083518,0.0,0.0,0.00012040056291417122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:38:00.000000000,190.7502,1504.93,109.99,198.81,36.42,307.975,-0.14462652846506535,80.96135510402851,2.601557157056653,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.06298202085597,0.0,0.0,0.002200874615346798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:39:00.000000000,190.885,1507.81,109.98,198.8401,36.445,308.122,,,,0.33867908460365187,42.6370169495014,-1.2861308895998418,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.23474109019475,0.0,0.0,-0.00046576950265077256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:40:00.000000000,191.02,1506.73,109.94,198.965,36.455,308.22,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.35588143919273,0.0,0.0,-0.0007080639966074494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:41:00.000000000,190.87,1504.51,110.015,198.88,36.45,308.13,-0.14605261936425976,81.45319360470936,2.6282058265671333,0.3403712608173813,42.32196364863921,-1.302802290786654,-0.05519485454100752,273.9112106054912,2.469520237868326,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.17739215657738,0.0,0.0,0.0005776435465142488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:42:00.000000000,190.805,1501.01,109.9,198.56,36.42,307.98,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.06747662092258,0.0,0.0,0.00009555958487783626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:43:00.000000000,190.86,1502.78,109.92,198.64,36.45,308.22,,,,0.3421183297557396,41.9616149773199,-1.3219135402349231,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.14519104895373,0.0,0.0,-0.0001536914351911654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:44:00.000000000,190.93,1509.13,110.04,198.68,36.475,308.29,-0.14759562496410056,81.97725522018257,2.657303978048865,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.29668066364172,0.0,0.0,0.00005467464961083156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:45:00.000000000,190.905,1511.42,109.94,198.585,36.465,308.205,,,,0.3440205221212326,41.62268461455503,-1.3397175595878899,-0.0544353675538639,273.17970322826096,2.4519682260126863,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.30106825697015,0.0,0.0,0.00025862316588549776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:46:00.000000000,190.9,1510.165,109.91,198.5,36.4612,308.31,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.27996282918537,0.0,0.0,-0.00005280728184998328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:47:00.000000000,190.875,1510.0,109.87,198.44,36.455,308.17,-0.149361702521359,82.4837958660072,2.6818892452857663,0.3459972671590751,41.210302304953146,-1.3615103145365852,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.2528453825045,0.0,0.0,0.00010881946625472549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:48:00.000000000,190.8494,1505.25,109.8611,198.26,36.47,307.82,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.16628858411582,0.0,0.0,-0.0001681632337690985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:49:00.000000000,190.8494,1505.25,109.88,198.27,36.4722,308.04,,,,0.34782467249133897,40.91680218514222,-1.3765579232530785,-0.05353879384491054,271.43866943505157,2.423409558660842,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.16628858411582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:50:00.000000000,190.785,1506.38,109.88,198.29,36.45,308.2625,-0.15116067894704044,83.04716879391205,2.712090480778288,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.11638988562723,0.0,0.0,0.0003754232043729655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:51:00.000000000,190.93,1506.24,110.0,198.485,36.465,308.46,,,,0.3496550627915825,40.59871486181275,-1.3928614095296497,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.25959326420104,0.0,0.0,-0.0006986443156867046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:52:00.000000000,190.93,1506.12,109.92,198.44,36.455,308.23,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.2580533029786,0.0,0.0,-7.324094936840524e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:53:00.000000000,190.97,1506.62,109.91,198.46,36.46,308.2578,-0.15260148915324262,83.50059932310242,2.725547028840419,0.3515523385315691,40.14092289502479,-1.416822315525407,-0.052821325277114826,270.55166508900675,2.404745343707171,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.30446980807213,0.0,0.0,-0.00015972513004321726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:54:00.000000000,190.97,1513.44,109.97,198.47,36.46,308.28,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.3919909375481,0.0,0.0,0.0004161639053883777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:55:00.000000000,191.04,1514.56,109.97,198.63,36.46,308.45,,,,0.3535307862223861,39.748179932647446,-1.4370241565031139,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.4763639089576,0.0,0.0,-0.0002643970825247651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:56:00.000000000,191.04,1513.8,110.01,198.61,36.46,308.48,-0.1542083641842095,84.03019618354494,2.7474673020202225,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.46661082121543,0.0,0.0,-0.00004633816149732582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:57:00.000000000,191.04,1516.42,110.02,198.84,36.445,308.66,,,,0.35561694259053567,39.309127135297885,-1.459660828826864,-0.052458783057751285,270.5895478044352,2.396609919298551,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.5002333079056,0.0,0.0,0.00015975211725501926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:58:00.000000000,191.04,1518.45,110.07,198.78,36.415,308.44,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.5262843185854,0.0,0.0,0.00012375763328341825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,15:59:00.000000000,191.04,1517.02,110.09,198.845,36.415,308.31,-0.15591978164830353,84.48662787998846,2.7581407863484273,0.3578800690992342,38.927337659962774,-1.478979933343253,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.50793311401785,0.0,0.0,-0.00008716823472636235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,16:00:00.000000000,191.14,1515.05,110.03,198.81,36.4,308.02,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,0.0,210.58265208394928,0.0,0.0,-0.0005951368588123157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974517517645413,0.9974517517645413,0.0
2021-10-22,16:01:00.000000000,191.08,1513.95,110.01,198.75,36.38,308.08,,,,0.36043268744116264,38.37400337106894,-1.5076933497493523,-0.05206572850847454,269.90490967540507,2.3806324343038416,0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.012833010187089069,0.0,181.64599662893107,210.5085357727435,0.0,0.0,0.00021788921518507275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5485984634704978,0.0,0.4488532882940435,0.9974517517645413,0.0
2021-10-22,16:02:00.000000000,191.17,1515.965,110.02,198.985,36.3837,308.11,-0.15725334591016432,84.83502840838074,2.7539514709410726,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,181.74069831047973,210.62439428827048,0.0,-0.0004112487086698109,-0.0003046977845222109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483728530608173,0.0,0.4488532882940435,0.9972261413548608,-0.00022618678976841038
2021-10-22,16:03:00.000000000,191.17,1516.33,110.19,199.22,36.4,308.33,,,,0.3631069264208891,37.85183811843048,-1.5344783524180248,,,,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,181.9953999920284,210.62907833698875,0.0,0.00046934076541073523,0.000022238870925198106,0.0,0.0,0.0,0.0,-0.0004112487086698202,0.0,0.0,0.0,0.0,0.0,0.5486302267954034,0.0,0.4488532882940435,0.9974835150894469,0.00025808963876181967
2021-10-22,16:04:00.000000000,191.42,1515.0,110.23,199.27,36.395,308.35,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.0534216264005,210.86201043343993,0.0,0.00012076330296758773,-0.00126795362566955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486964811936991,0.0,0.4488532882940435,0.9975497694877425,0.00006642154711671685
2021-10-22,16:05:00.000000000,191.48,1513.86,110.23,199.33,36.4091,308.48,-0.15875680347080914,85.3823987346752,2.774035892670461,0.3658913331493962,37.29688056333086,-1.5629048251375346,-0.05183954121088764,269.95780785751435,2.3730894327753247,0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.07504758764696,210.90738080182666,0.0,-0.00011878909527364247,-0.0003539263969828953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486313020351182,0.0,0.4488532882940435,0.9974845903291617,-0.00006533925481664134
2021-10-22,16:06:00.000000000,191.51,1513.47,110.19,199.42,36.41,308.5029,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.06748652951666,210.93237592785368,0.0,-0.0003978521100472103,-0.00016597273096796643,0.0,0.0,0.0,0.0,-0.00011878909527363035,0.0,0.0,0.0,0.0,0.0,0.5484130279139656,0.0,0.4488532882940435,0.9972663162080091,-0.0002188245545533466
2021-10-22,16:07:00.000000000,191.475,1513.8,110.19,199.44,36.415,308.43,,,,0.3686775146393313,36.66095648033176,-1.595589409378799,,,,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.07469518326548,210.90161082121543,0.0,-0.00003959330623078882,0.0001860069758810129,0.0,0.0,0.0,0.0,-0.0005165939448286139,0.0,0.0,0.0,0.0,0.0,0.5483913144290105,0.0,0.4488532882940435,0.9972446027230539,-0.000021773005467314823
2021-10-22,16:08:00.000000000,191.525,1513.49,110.26,199.53,36.42,308.44,-0.1603014985517866,85.86339421331306,2.7841525927099156,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.17713412513518,210.94763258805744,0.0,0.00020629477419968297,-0.0002559403550680504,0.0,0.0,0.0,0.0,-0.0005561667973972284,0.0,0.0,0.0,0.0,0.0,0.5485044446913936,0.0,0.4488532882940435,0.9973577329854371,0.00011344284248239708
2021-10-22,16:09:00.000000000,191.575,1513.49,110.26,199.51,36.405,308.4,,,,0.3715452219031924,36.1330127780941,-1.6220648431487181,-0.05165725409476321,269.75773749988315,2.362977264070236,0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.16992547138636,210.99763258805743,0.0,0.00003956947606754768,-0.00023702565127916794,0.0,0.0,0.0,0.0,-0.0003499867575015303,0.0,0.0,0.0,0.0,0.0,0.5485261487248907,0.0,0.4488532882940435,0.9973794370189342,0.00002176153327867381
2021-10-22,16:10:00.000000000,191.59,1511.01,110.23,199.48,36.39,308.225,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.12911249076313,210.98080672279346,0.0,-0.00010532484616826729,-0.00022192602205835281,0.0,0.0,0.0,0.0,-0.0003104311302266627,0.0,0.0,0.0,0.0,0.0,0.5484683752926569,0.0,0.4488532882940435,0.9973216635867004,-0.00005792522894442904
2021-10-22,16:11:00.000000000,191.57,1512.495,110.23,199.33,36.385,308.08,-0.161638973419423,86.18273493105582,2.773507582783496,0.3745656626810334,35.56782645778961,-1.6503731262303276,,,,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.07504758764696,210.97986374292128,0.0,0.0002968493195666254,0.00018512120004905938,0.0,0.0,0.0,0.0,-0.0004157232802840527,0.0,0.0,0.0,0.0,0.0,0.5486311877566663,0.0,0.4488532882940435,0.9974844760507098,0.00016324970162973385
2021-10-22,16:12:00.000000000,191.56,1511.62,110.21,199.4,36.38,308.15,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.08027787576782,210.9586348590076,0.0,-0.0002484156325654877,-5.824650238701151e-6,0.0,0.0,0.0,0.0,-0.00011899736789033888,0.0,0.0,0.0,0.0,0.0,0.5484948991931146,0.0,0.4488532882940435,0.997348187487158,-0.00013663226528732127
2021-10-22,16:13:00.000000000,191.62,1511.37,110.27,199.49,36.38,308.34,,,,0.37760525688151514,34.94152730470654,-1.6818015541924276,-0.051456229964097704,269.38940228083834,2.351167112410388,0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.17271681763754,211.0154266064608,0.0,0.0001513676190075526,-0.00029962391721500864,0.0,0.0,0.0,0.0,-0.0003673834396494824,0.0,0.0,0.0,0.0,0.0,0.5485779235600432,0.0,0.4488532882940435,0.9974312118540867,0.00008324511737252269
2021-10-22,16:14:00.000000000,191.71,1511.19,110.28,199.47,36.39,308.4,-0.16313818234028202,86.70181543374298,2.78655808661348,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.1755081638887,211.10311666462712,0.0,0.00009446339742555887,-0.00043745589276677094,0.0,0.0,0.0,0.0,-0.00021607143059843015,0.0,0.0,0.0,0.0,0.0,0.5486297440944553,0.0,0.4488532882940435,0.9974830323884988,0.000051953993214006884
2021-10-22,16:15:00.000000000,191.71,1509.69,110.27,199.34,36.38,308.4,,,,0.38077598334894347,34.366115479221605,-1.7101507120151496,,,,0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.11865191452137,211.0838671493465,0.0,0.0002023117692318439,-0.00009118536753392108,0.0,0.0,0.0,0.0,-0.00012162844401442108,0.0,0.0,0.0,0.0,0.0,0.5487407383486362,0.0,0.4488532882940435,0.9975940266426797,0.00011127432806064967
2021-10-22,16:16:00.000000000,191.74,1510.095,110.24,199.23,36.36,308.3,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.0490043189028,211.11906451847227,0.0,0.00005297423145356761,-0.0001175013098309666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5487698074675176,0.0,0.4488532882940435,0.997623095761561,0.00002913922708536218
2021-10-22,16:17:00.000000000,191.99,1507.66,110.27,199.315,36.395,308.52,-0.16463257731780848,87.18744275409027,2.7942273821408214,0.38407459754301543,33.71817159071388,-1.742210810594442,-0.05132244077572744,269.36679105993323,2.343303920536516,0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.36043268744116264,0.012833010187089069,0.0,182.10964109733533,211.3378161386667,0.0,-3.4978407868268047e-6,-0.0013321789789427216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5487678879581025,0.0,0.4488532882940435,0.997621176252146,-1.9240827755869653e-6
