date,time,PRICE_ALXN_ALXN_ON_BIIB,PRICE_BIIB_ALXN_ON_BIIB,PRICE_CSCO_CSCO_ON_MNST,PRICE_MNST_CSCO_ON_MNST,PRICE_CMCSA_CMCSA_ON_REGN,PRICE_REGN_CMCSA_ON_REGN,PRICE_GOOG_GOOG_ON_GOOGL,PRICE_GOOGL_GOOG_ON_GOOGL,BETA_GOOG_ON_GOOGL,SPREAD_GOOG_ON_GOOGL,Z_GOOG_ON_GOOGL,BETA_CMCSA_ON_REGN,SPREAD_CMCSA_ON_REGN,Z_CMCSA_ON_REGN,BETA_CSCO_ON_MNST,SPREAD_CSCO_ON_MNST,Z_CSCO_ON_MNST,BETA_ALXN_ON_BIIB,SPREAD_ALXN_ON_BIIB,Z_ALXN_ON_BIIB,market_close,SIGNAL_GOOG_ON_GOOGL,SIGNAL_CMCSA_ON_REGN,SIGNAL_CSCO_ON_MNST,SIGNAL_ALXN_ON_BIIB,POS_GOOG_ON_GOOGL,POS_CMCSA_ON_REGN,POS_CSCO_ON_MNST,POS_ALXN_ON_BIIB,POS_BETA_GOOG_ON_GOOGL,POS_BETA_CMCSA_ON_REGN,POS_BETA_CSCO_ON_MNST,POS_BETA_ALXN_ON_BIIB,PAIR_BASE_GOOG_ON_GOOGL,PAIR_BASE_CMCSA_ON_REGN,PAIR_BASE_CSCO_ON_MNST,PAIR_BASE_ALXN_ON_BIIB,PAIR_RET_GOOG_ON_GOOGL,PAIR_RET_CMCSA_ON_REGN,PAIR_RET_CSCO_ON_MNST,PAIR_RET_ALXN_ON_BIIB,SL_GOOG_ON_GOOGL,SL_CMCSA_ON_REGN,SL_CSCO_ON_MNST,SL_ALXN_ON_BIIB,LOSS_GOOG_ON_GOOGL,LOSS_CMCSA_ON_REGN,LOSS_CSCO_ON_MNST,LOSS_ALXN_ON_BIIB,COOLDOWN_GOOG_ON_GOOGL,COOLDOWN_CMCSA_ON_REGN,COOLDOWN_CSCO_ON_MNST,COOLDOWN_ALXN_ON_BIIB,CAPITAL_GOOG_ON_GOOGL,CAPITAL_CMCSA_ON_REGN,CAPITAL_CSCO_ON_MNST,CAPITAL_ALXN_ON_BIIB,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-03-02,14:37:00.000000000,152.445,272.67,45.84,43.5575,54.59,464.37,104.1025,103.4825,0.980026846230444,2.68687188495808,-0.6871884443883335,-0.020254466489091655,63.995566603539494,1.5266003597157463,,,,0.1787654219112227,103.7010324074669,-0.27323584600946615,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.97398320305078,0.0,0.0,0.0,-0.0002345253043248049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:38:00.000000000,152.33,273.19,45.825,43.5575,54.655,463.52,104.1028,103.5045,0.9803252766161039,2.6347224064884784,-0.6851135159349263,,,,-0.1551522007754198,52.58304198527535,1.1951455166059175,0.18128387923594852,102.80505703153123,-0.3256661651143807,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.02180641358851,0.0,0.0,0.0,-0.0007475415496005597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:39:00.000000000,152.3,274.13,45.87,43.725,54.65,463.085,104.006,103.5118,0.9803212803973551,2.5311796877650607,-0.6838562318347716,,,,,,,0.18282215226337442,102.18296340004119,-0.3623466230312784,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.00801593898134,0.0,0.0,0.0,0.00021540277258149418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:40:00.000000000,152.32,275.07,45.835,43.785,54.6414,465.105,104.1125,103.5103,0.9804396648126817,2.6268961633398646,-0.6794502314385817,,,,,,,0.18264450325374246,102.07997648999306,-0.3691806471969612,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.04023607393874,0.0,0.0,0.0,-0.0005033765612749829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:41:00.000000000,152.31,275.64,45.845,43.7775,54.61,466.0,104.17,103.552,0.9808642091991806,2.5995494090064426,-0.6769988591418085,-0.02021905806737585,64.03208105939714,1.5172934173805062,-0.15618642460321905,52.68245120306742,1.220069330143108,0.17978557910320295,102.75390297599314,-0.3313423136873826,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.02692222284313,0.0,0.0,0.0,0.00020789822011657626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:42:00.000000000,152.23,274.83,45.755,43.745,54.61,466.0,104.2315,103.783,0.9782747764115384,2.7032088796813127,-0.6724672968386828,,,,,,,0.17856670986759138,103.15451112708985,-0.3092564546886095,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.02692222284313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:43:00.000000000,152.21,274.675,45.735,43.78,54.605,465.4142,104.2295,103.685,0.9776097983362971,2.8660280595010335,-0.6669920207773691,,,,,,,0.1777901586159678,103.37548818215905,-0.29753164992271064,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.01008438370548,0.0,0.0,0.0,0.0002629806111723951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:44:00.000000000,152.25,274.4438,45.76,43.78,54.64,464.5,104.294,103.7568,0.9772699110489117,2.8956012932802793,-0.6636455768622009,,,,-0.15723313169445596,52.64366650558328,1.1974103037764154,0.17726175999352903,103.60160899268791,-0.28552435220180467,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.02661024143913,0.0,0.0,0.0,-0.00025817584670863677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:45:00.000000000,152.2,274.8,45.77,43.735,54.69,464.5,104.6045,104.0983,0.9762368761195249,2.9799007986468666,-0.6594239611136784,-0.020209105557817193,64.07712953160609,1.5117593517072712,,,,0.17589768787588678,103.8633153717063,-0.2714787823322274,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.07661024143913,0.0,0.0,0.0,-0.0007809253029553062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:46:00.000000000,152.02,273.98,45.77,43.71,54.705,464.255,104.4805,103.9645,0.9758138329378045,3.0305027655376193,-0.6557441245916287,,,,,,,0.17591391741160708,103.8231049075679,-0.27486217222424947,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.08665928447647,0.0,0.0,0.0,-0.0001568285681698309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:47:00.000000000,152.02,273.725,45.8,43.805,54.76,464.08,104.3383,103.722,0.9768560205145768,3.0168398401870746,-0.6531012813264863,,,,-0.15818429494767325,52.72926304018282,1.217601685513131,0.17655294685166908,103.69304462302688,-0.2834427049852055,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.138122886646,0.0,0.0,0.0,-0.0008030314381202222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:48:00.000000000,151.99,273.675,45.75,43.86,54.69,463.99,104.1787,103.6,0.9775639375220302,2.903076072717681,-0.6520797930958586,,,,,,,0.17702398670622932,103.5429604381727,-0.2931929687064647,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.06630416776176,0.0,0.0,0.0,0.0011197508697155542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:49:00.000000000,152.02,274.0,45.765,43.835,54.62,463.6,104.078,103.6075,0.9771196633267454,2.84107448187423,-0.6502275790840469,-0.020235361976889406,64.00111381248593,1.4576449025040141,,,,0.17730090013138902,103.43955336399941,-0.3002569058391811,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.98842305259672,0.0,0.0,0.0,0.0012156330254527834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:50:00.000000000,151.97,274.0,45.75,43.835,54.6,463.384,104.0685,103.551,0.977459978215061,2.8515417958522136,-0.6472038103154638,,,,-0.15897891628314856,52.71884079527182,1.2046760113234933,0.17703870844943836,103.46139388485389,-0.30009215448652593,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.964058127274555,0.0,0.0,0.0,0.00038077083572039756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:51:00.000000000,151.93,273.66,45.76,43.91,54.61,463.12,104.036,103.483,0.976860869982932,2.947506591556248,-0.6427897396876711,,,,,,,0.17731199914265308,103.40679831462157,-0.30436014271072426,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.968723218547446,0.0,0.0,0.0,-0.00007293300971630356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:52:00.000000000,151.91,273.54,45.75,43.91,54.6,463.8247,104.005,103.4735,0.9759440750549397,3.0206507498026838,-0.638746915741506,,,,,,,0.17768383723833955,103.30636316182459,-0.31129154512011054,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.97296378741105,0.0,0.0,0.0,-0.00006629128502554478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:53:00.000000000,151.95,273.9,45.785,44.015,54.66,464.37,104.179,103.7175,0.9750612689795305,3.048082834615542,-0.6354522509155103,-0.020234727164702277,64.05640025347279,1.4579566473039798,-0.15933715057190867,52.79822468242256,1.222690347428606,0.17705028267760897,103.4559275746029,-0.30375399086991967,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.04398320305077,0.0,0.0,0.0,-0.001110147340925615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:54:00.000000000,152.02,273.9,45.825,44.0,54.72,464.32,104.1735,103.6355,0.9753433741488007,3.0933017484019842,-0.6318666928881915,,,,,,,0.17685665259848576,103.57896285327476,-0.29776569767178934,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.10297280367064,0.0,0.0,0.0,-0.000921079509262271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:55:00.000000000,151.965,273.78,45.805,44.01,54.72,464.32,104.2165,103.6795,0.9757054641126474,3.0558453335327727,-0.6296436750723715,,,,,,,0.1767537592632351,103.5733557889115,-0.29924899060018445,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.10297280367064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:56:00.000000000,152.0,273.58,45.795,44.025,54.74,464.465,104.2363,103.719,0.9757354985837108,3.0339898223961086,-0.627167379602382,,,,-0.15974851821487587,52.82792851440991,1.2234979571932734,0.17694685193326842,103.59088024809643,-0.2993991206131927,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.12590296187304,0.0,0.0,0.0,-0.00035770818730401034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:57:00.000000000,152.06,273.25,45.79,44.06,54.75,464.185,104.2015,103.674,0.9761922762297738,2.9957419541544255,-0.6249664717248227,-0.020217187358720995,64.1345151141079,1.4675955626339936,,,,0.1777217316959369,103.49753681408524,-0.30599533320008415,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.13024472534428,0.0,0.0,0.0,-0.00006770685901806236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:58:00.000000000,152.13,273.41,45.84,44.045,54.73,463.95,104.2825,103.685,0.9761631886823509,3.0690197814704447,-0.6209161162994354,,,,,,,0.17848627608370934,103.33006725595303,-0.3169062407383934,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.10549584825766,0.0,0.0,0.0,0.00038591583725614405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,14:59:00.000000000,151.98,273.47,45.78,43.9825,54.69,463.606,104.2875,103.778,0.9750742820189464,3.096241160637774,-0.6176318849996042,,,,-0.16036462146969016,52.83323696379065,1.2159353002779427,0.178699657556249,103.11100464809257,-0.33082199593763706,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.05854430052234,0.0,0.0,0.0,0.000732410647699475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:00:00.000000000,151.895,272.65,45.755,43.965,54.65,462.925,104.346,103.852,0.9734914059526608,3.246970509004271,-0.6122823900029036,,,,,,,0.1799659162981314,102.8272929213145,-0.3485025953473895,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,64.00478266096492,0.0,0.0,0.0,0.0008392579029770971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:01:00.000000000,151.82,272.4,45.72,44.01,54.625,462.945,104.42,103.9068,0.9728840242404506,3.3307342700523463,-0.6080493873018568,-0.02024005021818896,63.99503004825949,1.3891840309966723,,,,0.18159393716844782,102.35381151531482,-0.37723342627247536,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.98018682071698,0.0,0.0,0.0,0.00038428128688796736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:02:00.000000000,151.85,272.345,45.74,44.15,54.625,462.69,104.376,103.823,0.9720609653366704,3.4537143958508807,-0.6031529050177469,,,,-0.16063045968085282,52.83183479490965,1.2061489014802553,0.18324314034428132,101.94464694293669,-0.40221774077072076,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.975033783878295,0.0,0.0,0.0,0.000080541134603508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:03:00.000000000,152.25,272.745,45.7483,44.045,54.62,462.5301,104.517,103.929,0.9728752662425932,3.4070464546735195,-0.6011151005087693,,,,,,,0.183992592403342,102.06694038495048,-0.39622250169044465,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.96680252666063,0.0,0.0,0.0,0.00012866358532100426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:04:00.000000000,152.14,272.96,45.745,44.07,54.61,462.845,104.4795,103.9738,0.9724282844663119,3.3724360365565786,-0.5988778323449033,,,,,,,0.18462770932333297,101.74402046310303,-0.41620101997351777,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.96316602195671,0.0,0.0,0.0,0.0000568498746268283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:05:00.000000000,152.12,272.64,45.72,44.1025,54.57,463.07,104.481,103.978,0.9710557088628099,3.51256950386275,-0.5936741905828218,-0.020250268969187045,63.94729205156145,1.349681123778782,-0.16087970018014525,52.81519697719485,1.1912173238564774,0.18567468311552038,101.49765439538453,-0.43171196670909584,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.92771281916731,0.0,0.0,0.0,0.0005542752961482247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:06:00.000000000,152.15,272.64,45.705,44.14,54.52,463.23,104.4355,103.8685,0.9720766510527209,3.46735637013046,-0.5916234228437068,,,,,,,0.1868897113963824,101.19638908489031,-0.4504315649683414,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.88094609718374,0.0,0.0,0.0,0.0007315563144869977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:07:00.000000000,152.12,273.0,45.738,44.18,54.585,463.48,104.5145,103.8685,0.9738751862340496,3.35954521864862,-0.5906486644940495,,,,,,,0.18802467193477776,100.78926456180568,-0.4753374405044234,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.950998094084404,0.0,0.0,0.0,-0.001096602370198062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:08:00.000000000,152.24,272.79,45.73,44.105,54.56,463.48,104.4485,103.915,0.9733945151656028,3.29820895656637,-0.5888852500531976,,,,-0.16094582978040795,52.82851582246489,1.1867351128746573,0.18925104746184082,100.61420676288445,-0.4866708984951247,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.925998094084406,0.0,0.0,0.0,0.00039092431306887027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:09:00.000000000,152.29,272.41,45.7401,44.085,54.55,463.39,104.4955,103.988,0.974223398630819,3.187957223178401,-0.5879709109395441,-0.02025622081552771,63.93653016370738,1.3261007353389571,,,,0.19101871342898116,100.25459227481123,-0.5088027604474331,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.91417937520016,0.0,0.0,0.0,0.00018488125702547878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:10:00.000000000,152.24,273.0,45.775,44.1275,54.555,463.39,104.5795,104.0207,0.9737216175529171,3.292295737013262,-0.5833555347605762,,,,,,,0.1925544247539979,99.67264204215859,-0.5439486551856862,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.919179375200166,0.0,0.0,0.0,-0.00007822990217320456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:11:00.000000000,152.0,272.57,45.76,44.0425,54.51,462.84,104.471,104.008,0.9702646892311476,3.5557102024468037,-0.5759721537824534,,,,-0.16111851752335254,52.85606230802225,1.1872065279601256,0.19480258178133247,98.90266028386222,-0.5900981577390461,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.8630649820187,0.0,0.0,0.0,0.0008778960200987594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:12:00.000000000,152.04,272.75,45.715,43.94,54.52,461.5001,104.2375,103.7557,0.9677357199342673,3.8294029632161255,-0.5683889769055364,,,,,,,0.19745651988831991,98.18373420046073,-0.6332372227478711,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.845988299429884,0.0,0.0,0.0,0.0002673952869882339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:13:00.000000000,152.0,272.46,45.694,43.9075,54.525,461.5001,104.1715,103.7268,0.9646157527592512,4.114994736691699,-0.5605751084412023,-0.020314471200702625,63.90013049057138,1.2926459464049433,,,,0.2002482730536443,97.44035552380407,-0.6777881275232254,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.85098829942988,0.0,0.0,0.0,-0.00007831345607097604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:14:00.000000000,152.0,272.45,45.735,43.905,54.48,462.07,104.175,103.6998,0.9660222555167548,3.9986853073636297,-0.5597902233964364,,,,-0.1617642147044955,52.83725784660088,1.171718253129164,0.20309812520312823,96.66591578840772,-0.7241324410752135,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.81750483156464,0.0,0.0,0.0,0.000524400150365996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:15:00.000000000,151.95,272.31,45.74,43.93,54.47,463.35,104.2885,103.798,0.9655750694090045,4.063738945484147,-0.5558208949787262,,,,,,,0.20588575304722354,95.88525058771054,-0.7708055226424555,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.833371055696055,0.0,0.0,0.0,-0.00024861868500328986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:16:00.000000000,151.94,272.47,45.77,43.9225,54.49,462.95,104.49,103.9595,0.9635438642712201,4.320461642296081,-0.5484558624230973,,,,,,,0.20840771838043545,95.15514897288274,-0.814467611970477,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.84528786065499,0.0,0.0,0.0,-0.00018668612924325318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
2021-03-02,15:17:00.000000000,151.91,272.49,45.765,43.99,54.52,462.93,104.4875,103.9715,0.9630712912298066,4.355533243900155,-0.5450018880502877,-0.0203409810964274,63.93645037896914,1.28969744739791,-0.16216794142359936,52.898767743224134,1.184087432100945,0.21070828161215557,94.49410034350373,-0.8540298831118038,0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.020207987602667656,0.0,0.0,0.0,63.87488370090294,0.0,0.0,0.0,-0.0004635555925841243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265593110778948,1.0265593110778948,0.0
