date,time,PRICE_FAST_FAST_ON_PCAR,PRICE_PCAR_FAST_ON_PCAR,PRICE_INTC_INTC_ON_MU,PRICE_MU_INTC_ON_MU,PRICE_ISRG_ISRG_ON_PCAR,PRICE_PCAR_ISRG_ON_PCAR,PRICE_MELI_MELI_ON_TSLA,PRICE_TSLA_MELI_ON_TSLA,BETA_MELI_ON_TSLA,SPREAD_MELI_ON_TSLA,Z_MELI_ON_TSLA,BETA_ISRG_ON_PCAR,SPREAD_ISRG_ON_PCAR,Z_ISRG_ON_PCAR,BETA_INTC_ON_MU,SPREAD_INTC_ON_MU,Z_INTC_ON_MU,BETA_FAST_ON_PCAR,SPREAD_FAST_ON_PCAR,Z_FAST_ON_PCAR,market_close,SIGNAL_MELI_ON_TSLA,SIGNAL_ISRG_ON_PCAR,SIGNAL_INTC_ON_MU,SIGNAL_FAST_ON_PCAR,POS_MELI_ON_TSLA,POS_ISRG_ON_PCAR,POS_INTC_ON_MU,POS_FAST_ON_PCAR,POS_BETA_MELI_ON_TSLA,POS_BETA_ISRG_ON_PCAR,POS_BETA_INTC_ON_MU,POS_BETA_FAST_ON_PCAR,PAIR_BASE_MELI_ON_TSLA,PAIR_BASE_ISRG_ON_PCAR,PAIR_BASE_INTC_ON_MU,PAIR_BASE_FAST_ON_PCAR,PAIR_RET_MELI_ON_TSLA,PAIR_RET_ISRG_ON_PCAR,PAIR_RET_INTC_ON_MU,PAIR_RET_FAST_ON_PCAR,SL_MELI_ON_TSLA,SL_ISRG_ON_PCAR,SL_INTC_ON_MU,SL_FAST_ON_PCAR,LOSS_MELI_ON_TSLA,LOSS_ISRG_ON_PCAR,LOSS_INTC_ON_MU,LOSS_FAST_ON_PCAR,COOLDOWN_MELI_ON_TSLA,COOLDOWN_ISRG_ON_PCAR,COOLDOWN_INTC_ON_MU,COOLDOWN_FAST_ON_PCAR,CAPITAL_MELI_ON_TSLA,CAPITAL_ISRG_ON_PCAR,CAPITAL_INTC_ON_MU,CAPITAL_FAST_ON_PCAR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-08-06,15:07:00.000000000,27.695,53.7067,54.035,82.245,338.035,53.7067,1757.45,233.27,26.09220760948408,-4329.079269064352,-1.2881288795423829,-7.5938730683135205,745.8768627179938,2.159685847097651,-0.017499475512809604,55.47424436355102,1.4251018355400602,0.016002317884696908,26.83556831406195,1.4270037472326624,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.46149749380874,55.25316540052199,0.0,0.0,0.0000413270663107744,-0.00035539485580151655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:08:00.000000000,27.695,53.6733,54.0511,82.3,338.4167,53.6733,1759.95,232.8555,,,,-7.572583628377227,744.8622528609794,2.122696940034262,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.7832302082318,55.270080028730746,0.0,0.0,0.000740532167474005,-0.00030612957802762645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:09:00.000000000,27.675,53.74,54.04,82.24,338.4533,53.74,1759.95,233.1033,24.83309080228329,-4028.725415211882,-1.1948187932392356,-7.56426706481603,744.9570120632135,2.105548873644808,-0.016892329448775972,55.42922517386734,1.4079209582519863,0.01658683891904841,26.78362327649034,1.416805885035597,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.93958523661445,55.25809134341211,0.0,0.0,0.0003596160512164574,0.00021691094553151328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:10:00.000000000,27.665,53.7467,53.99,82.14,338.18,53.7467,1758.919,233.2034,,,,-7.530523902343288,742.920809022074,2.0524907739848692,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.67831460228405,55.20661020121439,0.0,0.0,-0.000600705576587759,0.0009316489394789858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:11:00.000000000,27.6675,53.7433,53.97,82.0699,338.3333,53.7433,1759.95,233.447,23.751730651117487,-3784.820265311424,-1.1188426949403762,-7.50495450694663,741.6743215531849,2.0140108583020457,-0.016446256170547888,55.319742599291246,1.3704613424652319,0.01724518617959592,26.74068678559412,1.4081592307711506,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.8255101480637,55.185571920533775,0.0,0.0,0.00033863098487977596,0.000381082638545175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:12:00.000000000,27.655,53.8033,53.985,81.98,338.7933,53.8033,1759.95,233.2981,,,,-7.384260855495912,736.0909020865031,1.9029510953336466,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.3932358107767,55.19924037369802,0.0,0.0,0.0013056401923605074,-0.00024768164374422647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:13:00.000000000,27.64,53.8,54.03,82.1,338.7633,53.8,1768.16,233.5,22.67928817336998,-3527.45378848189,-1.0390646214641721,-7.288469544725783,730.882961506247,1.8003457201635877,-0.015789604468545736,55.326326526867604,1.3697119958050552,0.017808707168950607,26.681891554310457,1.3966104634320122,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.35731089932744,55.24601774433529,0.0,0.0,-0.00008251141380809528,-0.0008474277964803575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:14:00.000000000,27.635,53.78,54.0249,82.1537,338.81,53.78,1768.16,233.7567,,,,-7.171067919834489,724.4700327286989,1.6791367916692104,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.36810234508977,55.241713117695475,0.0,0.0,0.000024787560682121657,0.00007791741044097955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:15:00.000000000,27.615,53.7967,54.004,82.045,338.6033,53.7967,1767.79,233.6463,21.686563437656986,-3299.1953069238352,-0.9682793352914766,-7.007138334711856,715.5642188509933,1.5176185840118843,-0.015041784617845657,55.23810321897115,1.338894274424423,0.01837865027928243,26.626289264520526,1.3856041636026801,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.1913859878782,55.219203116126536,0.0,0.0,-0.0004059010209054639,0.0004074819606151686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:16:00.000000000,27.6175,53.7267,54.07,82.08,338.6033,53.7267,1767.83,233.7533,,,,-6.92098636214421,710.4450579830134,1.4218412340376603,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.0657060480464,55.285721515895744,0.0,0.0,-0.00028879234258395617,-0.0012046244062834336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:17:00.000000000,27.6,53.6333,54.0982,82.1199,338.6733,53.6333,1767.33,233.8767,20.787390517436034,-3094.3562958292323,-0.9047270108692222,-6.900733721911114,708.7824219273753,1.3853497624236177,-0.013764764678974178,55.22856109896089,1.3331253257489768,0.019351766812692336,26.56210088500483,1.3730536354358227,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.9680130997565,55.31451249163264,0.0,0.0,-0.0002245475727731653,-0.0005207669348878535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:18:00.000000000,27.615,53.6267,54.105,82.19,339.0017,53.6267,1771.45,234.0997,,,,-6.942508814714462,711.3055374540481,1.41976115322671,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2845632768581,55.32235077231324,0.0,0.0,0.0007277550706446808,-0.00014170387349590345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:19:00.000000000,27.615,53.68,54.095,82.19,338.8733,53.68,1772.23,234.1831,19.973381836679998,-2905.1984759974152,-0.846044061578055,-6.977807831195437,713.442024378571,1.4473316393680153,-0.012467651390843378,55.119716267813416,1.2956602376725475,0.020069368202731176,26.537676314877388,1.3674556271669407,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2518595739014,55.312350772313245,0.0,0.0,-0.00007513177749854171,0.00018075876856994723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:20:00.000000000,27.63,53.69,54.105,82.245,338.68,53.69,1770.01,233.9233,,,,-6.9834357680171015,713.6206663848382,1.441740543257258,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.0765138510203,55.323165400521994,0.0,0.0,-0.00040286036469266924,-0.00019551922957073437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:21:00.000000000,27.6225,53.6733,54.11,82.295,338.89,53.6733,1769.16,234.2,19.188406176213253,-2724.764726469144,-0.7901127278992265,-6.974338348434022,713.2257544770038,1.4265824307545543,-0.011053649474945913,55.01966008354067,1.2610405994182248,0.02076168735410644,26.508151726136838,1.360940713496485,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2565302082318,55.32890597162086,0.0,0.0,0.00041375792873332484,-0.00010376432832989661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:22:00.000000000,27.63,53.6933,54.095,82.35,338.89,53.6933,1769.16,234.2833,,,,-6.929500651447618,710.9577573283723,1.3801476845240945,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2924387624695,55.31472059982961,0.0,0.0,0.00008249974841385063,0.0002563826546385283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:23:00.000000000,27.64,53.7267,54.085,82.33,339.0267,53.7267,1770.85,234.36,18.454498427915023,-2554.1462515661656,-0.7372446912709423,-6.862104690039397,707.7049400503397,1.317616725564669,-0.009689198054490686,54.88271167582622,1.214496092882211,0.0211516415799191,26.503592098328163,1.3587317482279007,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.48910604804644,55.30442437139007,0.0,0.0,0.00045180496618795553,0.00018613903004284285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:24:00.000000000,27.63,53.7467,54.085,82.36,339.0967,53.7467,1771.03,234.4667,,,,-6.7783702422257965,703.4117318978372,1.2381110889531661,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.59501460228404,55.30486871404939,0.0,0.0,0.0002431944973289789,-8.034486650422798e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:25:00.000000000,27.615,53.6933,54.015,82.33,338.6667,53.6933,1769.825,234.2561,17.713532596458883,-2379.6780632693317,-0.6833147308404123,-6.757408908495317,701.4942837465117,1.1990967486659123,-0.0085441429964019,54.71843929289377,1.1589771063593588,0.021870698004793614,26.440690050819214,1.3463393908668235,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.0691387624695,55.23442437139007,0.0,0.0,-0.001207258628280427,0.001273745771345194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:26:00.000000000,27.63,53.75,54.026,82.34,338.805,53.75,1771.55,234.0567,,,,-6.6743892412708234,697.5534217183067,1.1262908700606113,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.3092395137333,55.24557248560985,0.0,0.0,0.0005518680363005378,-0.00020183272201444946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:27:00.000000000,27.6325,53.75,54.045,82.37,339.1133,53.75,1771.55,234.2396,16.974656298521353,-2204.5867015031226,-0.6292863598623976,-6.57531185330009,692.5363121148798,1.0357285304686121,-0.007145500096491069,54.63357484294797,1.1291069618856007,0.022311938482917747,26.433233306543173,1.343651607077935,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.6175395137333,55.26501682826916,0.0,0.0,0.0007082321531800335,-0.00035196200861846953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:28:00.000000000,27.6321,53.7333,54.0794,82.345,339.22,53.7333,1771.55,234.4871,,,,-6.50183949439152,688.585292103988,0.9635187967199506,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.69425587094486,55.29904654271973,0.0,0.0,0.00017610943144579693,-0.0006157550726223875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:29:00.000000000,27.6425,53.7,54.055,82.305,339.2017,53.7,1773.735,234.507,16.30098168791921,-2048.9593126888703,-0.581193817417824,-6.43517761080203,684.770737700069,0.8938445204062515,-0.0058761844729444445,54.53863936304569,1.0958428716403563,0.022798311959836413,26.418230647756783,1.3395934470782234,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.6161681281391,55.27405408584064,0.0,0.0,-0.00017922600941717534,0.0004519509547019589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:30:00.000000000,27.645,53.6833,54.06,82.325,339.27,53.6833,1773.29,234.8838,,,,-6.369245032954397,681.1920918776008,0.8283288744284582,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.6544844853506,55.27935031428019,0.0,0.0,0.00008795898778538569,-0.0000958176223390932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:31:00.000000000,27.6425,53.6667,54.055,82.31,339.2933,53.6667,1775.12,234.49,15.64170850596633,-1892.7042275640447,-0.532978479283814,-6.312430670647033,678.0606230724131,0.7705187945985411,-0.004618783884081615,54.43517210149876,1.0596603119051926,0.02307141199897577,26.404333453674564,1.3356633250708243,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.64798038533337,55.274128142950524,0.0,0.0,-0.000014929491716207676,0.00009446875370230522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:32:00.000000000,27.6475,53.6533,54.025,82.3,338.8175,53.6533,1773.38,234.8667,,,,-6.261802356113835,674.7838603532824,0.7103207103726676,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.14812165399417,55.243980028730746,0.0,0.0,-0.0011473913660682508,0.0005454290322193394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:33:00.000000000,27.655,53.6533,53.99,82.3269,338.9633,53.6533,1773.75,234.65,15.046364392211403,-1756.879404632406,-0.49097018649230256,-6.206431601766294,671.9588366590475,0.6578659348415924,-0.0036698418546609276,54.29212670338449,1.01024292636404,0.023271270599893066,26.40641953712276,1.334400931870081,0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2939216539942,55.20937845598194,0.0,0.0,0.0003350583232344514,0.0006263410552753423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:34:00.000000000,27.655,53.6133,53.9789,82.42,338.9333,53.6133,1773.75,234.6505,,,,-6.178234141011221,670.1688204722768,0.6230904478060569,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.1921045455188,55.19965739936803,0.0,0.0,-0.00023390427343548162,0.0001760761828112785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:35:00.000000000,27.65,53.62,53.965,82.41,338.9333,53.62,1773.75,234.7033,14.469844865896906,-1622.3703405140614,-0.44940604567964154,-6.147142987317295,668.5431069799533,0.5911318056102853,-0.002865473524161739,54.201143673126175,0.977845985838378,0.023598586314647094,26.384643801808622,1.3288456012390644,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2041339111884,55.18560928514825,0.0,0.0,0.00002764150715042827,0.00025449640236239096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:36:00.000000000,27.6425,53.62,54.005,82.4899,338.9333,53.62,1775.56,234.8,,,,-6.114708985965624,666.8039958274767,0.55723460592875,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2041339111884,55.22679271776424,0.0,0.0,0.0,-0.0007462712317479315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:37:00.000000000,27.635,53.6233,53.995,82.5,338.9333,53.6233,1779.22,234.5967,13.861221265492322,-1472.5767668543224,-0.4032883678099526,-6.076716108616019,664.7868709071493,0.5185601858857283,-0.0017738600053046262,54.14134345043763,0.9556899405280708,0.02418503347262473,26.338118694587404,1.3188993771024744,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2100588226376,55.216942313126204,0.0,0.0,0.000013614097356915578,0.0001783627864898356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:38:00.000000000,27.62,53.6152,53.9909,82.515,338.9333,53.6152,1778.72,234.4833,,,,-6.035845694780625,662.5463740948021,0.4760252859902753,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.19551585817135,55.21306448445587,0.0,0.0,-0.00003341596585707458,0.00007022896429763972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:39:00.000000000,27.6125,53.6333,54.0077,82.515,338.9333,53.6333,1780.0,234.6719,13.267337765879596,-1333.47136146072,-0.3604327398009644,-5.985675112150248,659.9648089924879,0.427581991401042,-0.0006561654491544795,54.061843492036985,0.9268104152369919,0.02482469795960541,26.281069526923098,1.307086337639154,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2280130997565,55.22986448445587,0.0,0.0,0.0000746727399547108,-0.0003042758114744034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:40:00.000000000,27.625,53.64,53.985,82.53,338.9333,53.64,1780.0,234.9079,,,,-5.917454453856407,656.3455569048576,0.361184765058101,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2400424654261,55.20738665578553,0.0,0.0,0.000027639226583624555,0.00040698685177230554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:41:00.000000000,27.635,53.62,53.9774,82.55,338.9333,53.62,1778.78,234.9217,12.73847312105277,-1213.7637610020226,-0.323454485140845,-5.881595409309473,654.3044458471738,0.3220287862512139,0.0002931182282558136,53.95320309025749,0.8879699216515516,0.025347725684993615,26.275854948770643,1.3041641781445006,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,435.2041339111884,55.200082884225075,0.0,0.0,-0.0000825028736654375,0.00013229699869674882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:42:00.000000000,27.63,53.6233,53.96,82.535,338.38,53.6233,1777.98,234.73,,,,-5.8395019861516895,651.5133668540079,0.269823302672122,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.65675882263764,55.18246071289541,0.0,0.0,-0.0012577433114697434,0.0003192417548832833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:43:00.000000000,27.6275,53.6033,53.955,82.5001,338.38,53.6033,1778.24,234.6667,12.138877389159331,-1070.350298618636,-0.27937170019669516,-5.814406222943736,650.0513610903199,0.2406756809791795,0.0012016794759756313,53.85586132306406,0.8527230899117373,0.026049977888275327,26.23113522026141,1.2942411976546728,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.6208502684,55.176943794268404,0.0,0.0,-0.00008261358763851005,0.00009997594445294415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:44:00.000000000,27.635,53.5867,53.96,82.55,338.38,53.5867,1779.54,234.8367,,,,-5.796308680149928,648.9850543505902,0.21839969314215868,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.5910461683827,55.18268288422507,0.0,0.0,-0.00006857494296201701,-0.00010401246538895812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
2021-08-06,15:45:00.000000000,27.6175,53.5867,53.93,82.505,338.3567,53.5867,1778.53,234.6567,11.552197985080257,-932.2706569255822,-0.2369313981822392,-5.774190665967939,647.7765229600242,0.1936241121652072,0.0020892962211178463,53.757622615276674,0.8169748327059242,0.02683930675559531,26.17927012067994,1.2830495692983512,0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.7954277118834099,-0.014811421977287366,0.0,0.0,434.5677461683827,55.15201637023609,0.0,0.0,-0.00005361362183006984,0.0005557271300730752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298067544196017,1.0298067544196017,0.0
