date,time,PRICE_BIDU_BIDU_ON_PEP,PRICE_PEP_BIDU_ON_PEP,PRICE_COST_COST_ON_MAR,PRICE_MAR_COST_ON_MAR,PRICE_GILD_GILD_ON_MU,PRICE_MU_GILD_ON_MU,PRICE_CDW_CDW_ON_VRSK,PRICE_VRSK_CDW_ON_VRSK,PRICE_MAR_MAR_ON_MU,PRICE_MU_MAR_ON_MU,PRICE_PDD_PDD_ON_ADP,PRICE_ADP_PDD_ON_ADP,PRICE_GILD_GILD_ON_MAR,PRICE_MAR_GILD_ON_MAR,BETA_GILD_ON_MAR,SPREAD_GILD_ON_MAR,Z_GILD_ON_MAR,BETA_PDD_ON_ADP,SPREAD_PDD_ON_ADP,Z_PDD_ON_ADP,BETA_MAR_ON_MU,SPREAD_MAR_ON_MU,Z_MAR_ON_MU,BETA_CDW_ON_VRSK,SPREAD_CDW_ON_VRSK,Z_CDW_ON_VRSK,BETA_GILD_ON_MU,SPREAD_GILD_ON_MU,Z_GILD_ON_MU,BETA_COST_ON_MAR,SPREAD_COST_ON_MAR,Z_COST_ON_MAR,BETA_BIDU_ON_PEP,SPREAD_BIDU_ON_PEP,Z_BIDU_ON_PEP,market_close,SIGNAL_GILD_ON_MAR,SIGNAL_PDD_ON_ADP,SIGNAL_MAR_ON_MU,SIGNAL_CDW_ON_VRSK,SIGNAL_GILD_ON_MU,SIGNAL_COST_ON_MAR,SIGNAL_BIDU_ON_PEP,POS_GILD_ON_MAR,POS_PDD_ON_ADP,POS_MAR_ON_MU,POS_CDW_ON_VRSK,POS_GILD_ON_MU,POS_COST_ON_MAR,POS_BIDU_ON_PEP,POS_BETA_GILD_ON_MAR,POS_BETA_PDD_ON_ADP,POS_BETA_MAR_ON_MU,POS_BETA_CDW_ON_VRSK,POS_BETA_GILD_ON_MU,POS_BETA_COST_ON_MAR,POS_BETA_BIDU_ON_PEP,PAIR_BASE_GILD_ON_MAR,PAIR_BASE_PDD_ON_ADP,PAIR_BASE_MAR_ON_MU,PAIR_BASE_CDW_ON_VRSK,PAIR_BASE_GILD_ON_MU,PAIR_BASE_COST_ON_MAR,PAIR_BASE_BIDU_ON_PEP,PAIR_RET_GILD_ON_MAR,PAIR_RET_PDD_ON_ADP,PAIR_RET_MAR_ON_MU,PAIR_RET_CDW_ON_VRSK,PAIR_RET_GILD_ON_MU,PAIR_RET_COST_ON_MAR,PAIR_RET_BIDU_ON_PEP,SL_GILD_ON_MAR,SL_PDD_ON_ADP,SL_MAR_ON_MU,SL_CDW_ON_VRSK,SL_GILD_ON_MU,SL_COST_ON_MAR,SL_BIDU_ON_PEP,LOSS_GILD_ON_MAR,LOSS_PDD_ON_ADP,LOSS_MAR_ON_MU,LOSS_CDW_ON_VRSK,LOSS_GILD_ON_MU,LOSS_COST_ON_MAR,LOSS_BIDU_ON_PEP,COOLDOWN_GILD_ON_MAR,COOLDOWN_PDD_ON_ADP,COOLDOWN_MAR_ON_MU,COOLDOWN_CDW_ON_VRSK,COOLDOWN_GILD_ON_MU,COOLDOWN_COST_ON_MAR,COOLDOWN_BIDU_ON_PEP,CAPITAL_GILD_ON_MAR,CAPITAL_PDD_ON_ADP,CAPITAL_MAR_ON_MU,CAPITAL_CDW_ON_VRSK,CAPITAL_GILD_ON_MU,CAPITAL_COST_ON_MAR,CAPITAL_BIDU_ON_PEP,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-09-17,17:17:00.000000000,162.08,154.145,457.3,144.56,71.2501,73.86,191.015,201.34,144.56,73.86,100.3459,197.76,71.2501,144.56,0.05291377142695073,63.600885202520004,-1.1576435659421935,0.8562760704530971,-68.99125569280446,-1.256459866989831,0.540372429785154,104.64809233606853,-0.15195126276698184,0.852875664364852,19.297013736780684,-0.8273079256997672,-0.13916063567438283,81.52850455090991,0.7123851920604561,-0.805877560729088,573.7976601789969,1.8947254654485708,0.9294264923481838,18.81355333698923,1.8753592072232583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943131488766779,0.9943131488766779,0.0
2021-09-17,17:18:00.000000000,161.9948,154.11,457.17,144.55,71.225,73.84,191.01,201.26,144.55,73.84,100.23,197.81,71.225,144.55,,,,,,,,,,,,,,,,-0.8397835230948562,578.5607082633614,1.9308047893686011,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943131488766779,0.9943131488766779,0.0
2021-09-17,17:19:00.000000000,161.93,154.07,457.15,144.485,71.25,73.82,191.01,201.26,144.485,73.82,100.1966,197.7,71.25,144.485,0.05331686800352773,63.546512326510296,-1.1627883199801163,,,,,,,,,,-0.1391303660107379,81.52060361891267,0.7093399767777703,-0.8681316557354348,582.5820022789343,1.9601688907776542,0.9161479910841457,20.779079013665694,1.8863047438092204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943131488766779,0.9943131488766779,0.0
2021-09-17,17:20:00.000000000,161.83,154.14,457.29,144.445,71.23,73.8282,191.04,201.26,144.445,73.8282,100.25,197.73,71.23,144.445,,,,,,,0.5743860645179132,102.0391107515586,-0.1773692576149011,0.8535223889579131,19.2600839983304,-0.8242701349897577,,,,-0.8845701098164293,585.0617295124341,1.9760940859848208,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943131488766779,0.9943131488766779,0.0
2021-09-17,17:21:00.000000000,161.8761,154.12,457.2799,144.53,71.21,73.82,191.05,201.19,144.53,73.82,100.17,197.73,71.21,144.53,0.053706584998323224,63.447787270192336,-1.1737581404922053,0.8542026134986906,-68.7314827670961,-1.2541751117684463,,,,,,,-0.1390927074292317,81.47782366242588,0.7026529145735011,-0.9017770579336464,587.61373818315,1.9924128313544178,0.9049239419219305,22.409222070992087,1.8894591559926153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943131488766779,0.9943131488766779,0.0
2021-09-17,17:22:00.000000000,161.87,154.09,457.2,144.59,71.215,73.785,190.98,201.23,144.59,73.785,100.17,197.71,71.215,144.59,,,,,,,,,,,,,,,,-0.9282428408767048,591.4146323623627,2.019067412501954,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.4146323623627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468722318821728,0.0,0.44744091699450506,0.9943131488766779,0.0
2021-09-17,17:23:00.000000000,161.78,154.08,457.18,144.61,71.2281,73.76,190.98,201.18,144.61,73.76,100.085,197.75,71.2281,144.61,0.054104197673099694,63.40409197449305,-1.1774666992709286,,,,0.6012142577336327,100.26443634956726,-0.19454675238547056,0.8544120976411539,19.089374196552654,-0.8227574434070342,-0.13910732313901647,81.48865615473386,0.7015463045485371,-0.9558436727633168,595.4045535183033,2.0469708893860217,0.8935823651137916,24.096829183266976,1.8933498382600682,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.4131972191803,0.0,0.0,0.0,0.0,0.0,0.0,2.4266277900526596e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468735589375283,0.0,0.44744091699450506,0.9943144759320334,1.3346452845289385e-6
2021-09-17,17:24:00.000000000,161.7613,154.075,457.15,144.64,71.215,73.7885,190.97,201.18,144.64,73.7885,100.1,197.79,71.215,144.64,,,,,,,,,,,,,,,,-0.9816315373119651,599.1331855568026,2.072295800317637,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.4110445044066,0.0,0.0,0.0,0.0,0.0,0.0,3.639950518268529e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5468755495302227,0.0,0.44744091699450506,0.9943164665247277,2.0019749712276986e-6
2021-09-17,17:25:00.000000000,161.725,154.04,457.11,144.58,71.209,73.77,190.93,201.11,144.58,73.77,100.105,197.73,71.209,144.58,0.054467508662251966,63.334087597611614,-1.1846317140039846,0.8523907608965499,-68.43822515207479,-1.2517719359546307,,,,,,,-0.13910578660609008,81.47083387793127,0.6974414732081405,-0.9984468233222583,601.4654417159321,2.085528106065384,0.8820045856860232,25.86101362092498,1.8983314075343698,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.3153499339539,0.0,0.0,0.0,0.0,0.0,0.0,0.0001618072089486753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469640379365344,0.0,0.44744091699450506,0.9944049549310394,0.00008899420787124575
2021-09-17,17:26:00.000000000,161.71,154.09,457.3715,144.63,71.21,73.805,190.93,201.21,144.63,73.805,100.13,197.79,71.21,144.63,,,,,,,0.6210364218858978,98.79440688271131,-0.20870562487573688,0.8553232716201039,18.830404517318897,-0.8222691563412708,,,,-1.0070588959448878,603.0224281205092,2.092027241810586,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.6232620759979,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005207240807774605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466792205906615,0.0,0.44744091699450506,0.9941201375851666,-0.00028641987799887304
2021-09-17,17:27:00.000000000,161.81,154.1,457.485,144.665,71.205,73.795,190.91,201.21,144.665,73.795,100.13,197.85,71.205,144.665,0.054844807014462336,63.2708759932528,-1.1908862724474736,,,,,,,,,,-0.13906445945428672,81.46726178542909,0.6948140857196184,-1.0121782240725234,603.9117627854516,2.0927585882875106,0.8702115996439,27.71039249487501,1.904522192515485,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.7692505754285,0.0,0.0,0.0,0.0,0.0,0.0,-0.00024675922802344695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005207240807774127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465443224482122,0.0,0.44744091699450506,0.9939852394427172,-0.00013569601635579309
2021-09-17,17:28:00.000000000,161.8716,154.1167,457.64,144.68,71.2,73.835,190.91,201.155,144.68,73.835,100.18,197.84,71.2,144.68,,,,,,,,,,,,,,,,-1.008860170624824,603.6018894859995,2.0833569437691506,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.9381742180417,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002854552554884345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007673548153286358,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,-4.4804489965474486e-8
2021-09-17,17:29:00.000000000,161.9064,154.17,457.84,144.7,71.205,73.845,190.959,201.21,144.7,73.845,100.21,197.89,71.205,144.7,0.055214213994015715,63.215503235065924,-1.1960864094016483,0.851226547437078,-68.23922147232336,-1.249822084344685,0.639284436861861,97.49204075993586,-0.22119321238777767,0.8561009439114156,18.70292907558408,-0.8203396269445273,-0.13901655608055516,81.47067758376859,0.692901023590616,-1.0049466444174244,603.2557794472013,2.073656238588236,0.8586239673577146,29.532342952461136,1.9096002857922127,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.1567390748592,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003692359545930498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010525910253521564,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:30:00.000000000,161.945,154.19,457.6917,144.7,71.17,73.81,190.87,201.12,144.7,73.81,100.2,197.84,71.17,144.7,,,,,,,,,,,,,,,,-1.0083583362764157,603.6011512591974,2.0697003669565106,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.0084390748592,0.0,0.0,0.0,0.0,0.0,0.0,0.00025044044965466734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:31:00.000000000,161.87,154.205,457.6337,144.7,71.13,73.775,190.89,201.12,144.7,73.775,100.2,197.82,71.13,144.7,0.05555841429547303,63.09069745144505,-1.2104516647989256,,,,,,,,,,-0.1390943502453709,81.39168568935223,0.6823955541735074,-1.0155479302118595,604.583485501656,2.0709661364377068,0.8468456598392032,31.28216502449567,1.912741221261196,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.9504390748591,0.0,0.0,0.0,0.0,0.0,0.0,0.00009797157636932324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:32:00.000000000,161.74,154.1,457.59,144.51,71.11,73.75,190.87,200.96,144.51,73.75,100.17,197.7,71.11,144.51,,,,,,,0.6506204385473054,96.52674265713621,-0.2303480814368371,0.8568114393954754,18.685173139085265,-0.8171990063786888,,,,-1.015115871298228,604.284394561307,2.0615605389263147,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.7303729350926,0.0,0.0,0.0,0.0,0.0,0.0,0.0003717644674956124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:33:00.000000000,161.81,154.18,457.69,144.62,71.12,73.79,190.78,200.885,144.62,73.79,100.2,197.855,71.12,144.62,0.0558567641434847,63.04199476956924,-1.214728791704792,0.8503007822412701,-68.03626127034649,-1.2478863746602855,,,,,,,-0.13917969510301603,81.39006970165156,0.6799501851617589,-1.0236187031711692,605.7257368526145,2.0665384555540927,0.8354912240119787,32.99396308183313,1.914743094257045,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,591.932479647589,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034155203406902225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:34:00.000000000,161.86,154.26,457.77,144.62,71.16,73.76,190.705,200.84,144.62,73.76,100.2,197.91,71.16,144.62,,,,,,,,,,,,,,,,-1.0200331860293717,605.2871993635677,2.0559928323248973,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.0124796475891,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013515054968375693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:35:00.000000000,161.91,154.29,457.88,144.77,71.15,73.8,190.79,200.92,144.77,73.8,100.22,197.93,71.15,144.77,0.05620086408092007,63.013800907005205,-1.2162638793121823,,,,0.6585846947523768,96.16644952727461,-0.23354120606089912,0.8574881007321948,18.50349080088742,-0.8159505777542083,-0.1392288010687144,81.42508551887113,0.6813009460627637,-1.0116745454821072,604.3401239494447,2.0413872301735587,0.8230183974549042,34.926491456682825,1.920721545027991,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.2617160737205,0.0,0.0,0.0,0.0,0.0,0.0,-0.000420998601718371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:36:00.000000000,161.86,154.2229,457.79,144.76,71.15,73.77,190.88,200.985,144.76,73.77,100.215,197.9,71.15,144.76,,,,,,,,,,,,,,,,-1.009002835041736,603.8532504006417,2.0307249226943442,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.1624336453118,0.0,0.0,0.0,0.0,0.0,0.0,0.0001676326963473424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:37:00.000000000,161.8,154.22,457.9245,144.79,71.17,73.815,191.0,201.12,144.79,73.815,100.15,197.88,71.17,144.79,0.05660359908637355,62.97436488828397,-1.2192777262160293,0.849137966732797,-67.87742085708587,-1.2461844257876125,,,,,,,-0.1393921552190267,81.45923193749246,0.6825347695378015,-1.0109511526552248,604.30011739295,2.027825125241364,0.8098329403224921,36.90756394346528,1.92716048600829,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.324780930538,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002741600547451951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:38:00.000000000,161.66,154.23,457.825,144.87,71.1501,73.83,190.97,201.12,144.87,73.83,100.2,197.93,71.1501,144.87,,,,,,,0.6705157184680396,95.36582450550463,-0.241054468008968,0.8581540506959078,18.37805732403902,-0.8140887455854903,,,,-1.0126195232960364,604.5231903398968,2.0231538288483413,,,,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.2995403578082,0.0,0.0,0.0,0.0,0.0,0.0,0.000042612724543191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:39:00.000000000,161.56,154.22,457.76,144.98,71.155,73.84,190.96,201.17,144.98,73.84,100.16,197.94,71.155,144.98,0.05695561847667053,62.89757443325231,-1.2272358295533925,,,,,,,,,,-0.139588147224025,81.462188791022,0.6805021533590337,-0.9843341814555054,600.4687696274192,1.9837962089175891,0.798182344167257,38.46431888252563,1.9250050476656135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.3366470703047,0.0,0.0,0.0,0.0,0.0,0.0,-0.00006264855865688482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:40:00.000000000,161.62,154.23,457.845,145.0,71.165,73.87,190.93,201.17,145.0,73.87,100.15,197.85,71.165,145.0,,,,,,,,,,,,,,,,-0.9576998945245835,596.7114847060647,1.947243463834943,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.4402119271222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001748412112093486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:41:00.000000000,161.7706,154.2,457.6,144.98,71.16,73.87,190.93,201.14,144.98,73.87,100.17,197.83,71.16,144.98,0.057255616996285716,62.85908064787849,-1.2300926194402784,0.8477315362336144,-67.53672981309596,-1.2437039374584125,0.6816657533622604,94.62535079912982,-0.24796335939463826,0.8587547057432829,18.200078486796087,-0.8128617219316271,-0.13983084356344036,81.48930441403134,0.6809717362762044,-0.9511387814967537,595.4961005413993,1.9316327883452482,0.7857796253744819,40.6033817672549,1.9338056701185762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.1766470703046,0.0,0.0,0.0,0.0,0.0,0.0,0.0004448800934025057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
2021-09-17,17:42:00.000000000,161.71,154.19,457.7,144.96,71.145,73.8607,190.765,201.12,144.96,73.8607,100.16,197.88,71.145,144.96,,,,,,,,,,,,,,,,-0.9464888267746766,594.9030203292571,1.9212506004361283,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9282428408767048,0.0,0.0,0.0,0.0,0.0,0.0,592.2580822134871,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013751832934543387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9939851949077155,0.9939851949077155,0.0
