date,time,PRICE_BIIB_BIIB_ON_SIRI,PRICE_SIRI_BIIB_ON_SIRI,PRICE_JD_JD_ON_TMUS,PRICE_TMUS_JD_ON_TMUS,BETA_JD_ON_TMUS,SPREAD_JD_ON_TMUS,Z_JD_ON_TMUS,BETA_BIIB_ON_SIRI,SPREAD_BIIB_ON_SIRI,Z_BIIB_ON_SIRI,market_close,SIGNAL_JD_ON_TMUS,SIGNAL_BIIB_ON_SIRI,POS_JD_ON_TMUS,POS_BIIB_ON_SIRI,POS_BETA_JD_ON_TMUS,POS_BETA_BIIB_ON_SIRI,PAIR_BASE_JD_ON_TMUS,PAIR_BASE_BIIB_ON_SIRI,PAIR_RET_JD_ON_TMUS,PAIR_RET_BIIB_ON_SIRI,SL_JD_ON_TMUS,SL_BIIB_ON_SIRI,LOSS_JD_ON_TMUS,LOSS_BIIB_ON_SIRI,COOLDOWN_JD_ON_TMUS,COOLDOWN_BIIB_ON_SIRI,CAPITAL_JD_ON_TMUS,CAPITAL_BIIB_ON_SIRI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-05-27,16:38:00.000000000,267.65,61.7,72.77,141.41,-0.24651100049221275,107.6291205796038,0.6691930915297403,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:39:00.000000000,267.62,61.7,72.795,141.33,-0.24586989305791945,107.54379198587577,0.6668088367803998,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:40:00.000000000,267.58,61.7,72.82,141.3,-0.2451540621631288,107.4602689836501,0.6645122106668804,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:41:00.000000000,267.45,61.7,72.815,141.286,-0.24431847452480376,107.33377999171142,0.660930534392719,-1.8533452624749327,381.80140269470337,0.5146822438164339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:42:00.000000000,267.45,61.7,72.8101,141.33,-0.2432540495615353,107.1891948245318,0.6568293533154785,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:43:00.000000000,267.55,61.6,72.825,141.26,-0.2423589026974668,107.06061859504416,0.6532560804494151,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:44:00.000000000,267.61,61.7,72.82,141.18,-0.24146918508648393,106.91061955050981,0.6490563116613217,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:45:00.000000000,267.74,61.65,72.83,141.225,-0.24045507575917913,106.78826807409007,0.6457341403165541,-2.016187408781589,392.037953751385,0.5768094534301678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:46:00.000000000,267.79,61.7,72.81,141.27,-0.23948064707631156,106.64143101247055,0.6416878602659736,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:47:00.000000000,267.75,61.65,72.815,141.3,-0.23838873228801877,106.49932787229704,0.637816664547541,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:48:00.000000000,267.72,61.6,72.775,141.3,-0.2375862878860135,106.34594247829372,0.6336408500889079,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:49:00.000000000,267.68,61.55,72.745,141.245,-0.2369686569527016,106.21563795128435,0.6302070888387782,-2.1715690792628375,401.3400768286276,0.6334780084227625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:50:00.000000000,267.62,61.55,72.78,141.17,-0.23614960718186626,106.11724004586407,0.6277839644174175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:51:00.000000000,267.85,61.55,72.805,141.25,-0.23499805942963473,105.99847589443591,0.6247659307192022,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:52:00.000000000,267.69,61.55,72.81,141.19,-0.2340618447113618,105.85719185479718,0.6210842390107078,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:53:00.000000000,267.94,61.5,72.86,141.205,-0.23299118118895573,105.7595197397865,0.6187767119839027,-2.3159225891713966,410.3692392340409,0.6884307724399084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:54:00.000000000,267.96,61.6,72.86,141.235,-0.23189943863622986,105.61231721578793,0.6149761688057185,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:55:00.000000000,268.1301,61.55,72.865,141.24,-0.23070966267821277,105.45043275667078,0.6107635560880634,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:56:00.000000000,267.99,61.6,72.87,141.21,-0.2294354193780262,105.26857557037108,0.6059792178748378,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:57:00.000000000,267.92,61.55,72.87,141.2,-0.2283654348449934,105.11519940011307,0.6021212995735072,-2.4644700450771686,419.6081312744997,0.7445039515943433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:58:00.000000000,267.87,61.6,72.89,141.21,-0.22708379720755914,104.95650300367943,0.5981288979054917,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,16:59:00.000000000,267.87,61.6,72.88,141.2,-0.2258039605894177,104.76351923522577,0.5931007056478278,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:00:00.000000000,267.81,61.6,72.89,141.17,-0.2243295974819608,104.5586092765284,0.587728679287183,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:01:00.000000000,267.555,61.55,72.85,141.195,-0.2228707602956499,104.31823699994428,0.5812992275875896,-2.6042198819900033,427.8447337364847,0.7946295482134089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:02:00.000000000,267.8,61.6,72.96,141.33,-0.22051181308992807,104.12493454399953,0.5763504753029798,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:03:00.000000000,267.78,61.6,72.91,141.31,-0.21846864436313612,103.78180413495477,0.56677828959655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:04:00.000000000,267.7244,61.6,72.93,141.2627,-0.21681913958805726,103.55845706988586,0.5609394524682974,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:05:00.000000000,267.54,61.6,72.91,141.228,-0.21542621383226182,103.33421332710267,0.5550997542703111,-2.754676170569583,437.22805210708634,0.8511911483853936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:06:00.000000000,267.83,61.6,72.91,141.34,-0.21392577417725311,103.14626892221295,0.5504108106860983,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:07:00.000000000,267.92,61.6,72.88,141.41,-0.21238878201003714,102.91389766403935,0.5443688577374408,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:08:00.000000000,268.07,61.6,72.85,141.31,-0.21123842268305407,102.70010150934236,0.5389294670642216,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:09:00.000000000,268.16,61.6,72.865,141.24,-0.21015058453944313,102.54666856035095,0.5353864472094418,-2.92716387493252,448.47329469584326,0.918312252634639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:10:00.000000000,268.015,61.6,72.86,141.24,-0.209069515307952,102.38897834209514,0.5317306169482985,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:11:00.000000000,268.085,61.59,72.91,141.25,-0.2079238276952822,102.27924066195861,0.5295831416121622,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:12:00.000000000,267.925,61.6,72.95,141.21,-0.20682097618412945,102.15519004696093,0.5270095636784566,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:13:00.000000000,267.925,61.6,72.91,141.24,-0.20570082343468848,101.9631843019154,0.5223314599921562,-3.087734012071064,458.12941514357755,0.9758795360127954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:14:00.000000000,267.76,61.6,72.905,141.305,-0.20457207550391113,101.81205712908016,0.5189508430771914,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:15:00.000000000,267.65,61.6,72.8878,141.23,-0.20345389219377885,101.62159319452738,0.5143661183587945,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:16:00.000000000,267.57,61.6,72.87,141.17,-0.20238662516301306,101.44091987426256,0.5101063630409111,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:17:00.000000000,267.605,61.6,72.88,141.13,-0.20131114380449278,101.29104172512805,0.5068303404327248,-3.2399155990429946,467.18380090104847,1.0296125515094852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:18:00.000000000,267.59,61.6,72.91,141.1,-0.20015220930875036,101.15147673346468,0.5038951037359565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:19:00.000000000,267.53,61.55,72.935,141.12,-0.19874340831584292,100.98166978153176,0.5000316305314102,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:20:00.000000000,267.5,61.6,72.94,141.11,-0.19727912247960144,100.77805697309657,0.49514089105799663,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:21:00.000000000,267.38,61.6,72.925,141.145,-0.1957537790371777,100.55466714220245,0.48966346389865567,-3.4052765906562685,477.14503798442615,1.088202637297967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:22:00.000000000,267.35,61.6,72.96,141.155,-0.19417860303391854,100.36928071125277,0.4854104429655504,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:23:00.000000000,267.36,61.6,72.93,141.17,-0.19285174838856228,100.15488132001335,0.4802719685847708,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:24:00.000000000,267.12,61.6,72.945,141.165,-0.19155752456267022,99.98621795488933,0.4766122041983204,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:25:00.000000000,267.14,61.6,72.96,141.14,-0.19028421656434688,99.81671432589191,0.47295831122265153,-3.5167543469372364,483.77206777133375,1.1269903839209368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:26:00.000000000,267.07,61.6,72.92,141.135,-0.1893836897295399,99.64866704997861,0.46936744366607536,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:27:00.000000000,266.84,61.6,72.92,141.16,-0.18853117801143843,99.53306108809466,0.4674497908960742,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:28:00.000000000,266.83,61.6,72.95,141.18,-0.18781737277407087,99.46605668824333,0.4670841735993941,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:29:00.000000000,266.68,61.7,72.92,141.305,-0.1871645039957385,99.36728023711782,0.46572931774228654,-3.6125544182143243,489.57460760382384,1.160619858167068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:30:00.000000000,266.68,61.65,72.93,141.32,-0.18658587935376672,99.29831647027432,0.46533408342017446,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:31:00.000000000,266.68,61.65,72.94,141.365,-0.18565421267841267,99.18500777528381,0.4635436335573465,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:32:00.000000000,267.26,61.65,72.975,141.365,-0.18475501867467659,99.09289321494565,0.4624460578072317,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:33:00.000000000,267.195,61.7,73.06,141.35,-0.18363860266169613,99.01731648623075,0.46189799040163176,-3.689825855807657,494.8572553033324,1.1909037124890305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:34:00.000000000,267.195,61.65,73.06,141.375,-0.18275293225485134,98.89669579752962,0.45993518837374886,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:35:00.000000000,267.195,61.65,73.08,141.38,-0.18181026506782189,98.78433527528865,0.45825464860102255,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:36:00.000000000,267.295,61.7,73.1,141.465,-0.18052431590214393,98.63787234909678,0.45551620643905555,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:37:00.000000000,266.99,61.65,73.01,141.32,-0.18020584375543391,98.47668983951792,0.45233257665925747,-3.793864341797967,500.8817366718447,1.22513536996354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:38:00.000000000,267.09,61.7,73.04,141.445,-0.1797185401547722,98.46028891219176,0.45382214036177737,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:39:00.000000000,267.18,61.7,73.0446,141.48,-0.1791697741377941,98.39353964501511,0.45373949692672744,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:40:00.000000000,267.06,61.65,73.06,141.55,-0.17810528672542528,98.27080333598396,0.4519020115506334,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:41:00.000000000,267.06,61.663,73.07,141.57,-0.17670847768980863,98.0866191865462,0.4481335021021102,-3.898603079585563,507.45956169648457,1.2622084039189838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:42:00.000000000,267.09,61.65,73.065,141.54,-0.17531440689847766,97.87900115241052,0.44364525157755474,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:43:00.000000000,267.02,61.7,73.08,141.55,-0.17366578695514812,97.66239214350122,0.43889157172077864,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:44:00.000000000,267.05,61.7,73.055,141.43,-0.17245440730088965,97.44522682456483,0.43414090416165635,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:45:00.000000000,267.165,61.65,73.04,141.5,-0.1713090848863014,97.28023551141166,0.43110613972379586,-3.974833538480625,512.2134876473306,1.2883266491723886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:46:00.000000000,266.98,61.7,73.03,141.54,-0.17018807334651395,97.11841990146559,0.4282009297213156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:47:00.000000000,267.11,61.8,73.04,141.56,-0.16891511115882638,96.95162313564347,0.4251520310498213,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:48:00.000000000,267.15,61.85,73.06,141.565,-0.16747615088460097,96.76876129997854,0.4215939934416463,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:49:00.000000000,267.11,61.85,73.09,141.615,-0.16582774543664303,96.57369617001021,0.41764619460092406,-4.000520181961498,514.5421732543186,1.30011458675009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:50:00.000000000,267.21,61.85,73.1,141.64,-0.16403867267978972,96.33443759836541,0.41224891507703815,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:51:00.000000000,267.24,61.75,73.1025,141.64,-0.16222052718808683,96.07941547092062,0.4063375265650356,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:52:00.000000000,267.17,61.75,73.12,141.59,-0.16049844791599557,95.84497524042581,0.4010986964620988,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:53:00.000000000,267.28,61.75,73.09,141.57,-0.15905141898690042,95.6069093859755,0.3957338472344275,-4.019506301210078,515.4845140997223,1.3037403353561159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:54:00.000000000,267.215,61.75,73.07,141.53,-0.1579369952483554,95.42282293749973,0.3921398096300824,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:55:00.000000000,267.38,61.75,73.05,141.535,-0.15705662782655175,95.279009819431,0.3898670114679929,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:56:00.000000000,267.47,61.75,73.055,141.59,-0.15599147366652993,95.14183275644399,0.38780017327799104,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:57:00.000000000,267.28,61.8,73.06,141.535,-0.15463021910386374,94.94558806086536,0.38377381557521695,-4.030176402321963,516.3449016634972,1.3067892676431556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
2021-05-27,17:58:00.000000000,267.1995,61.75,73.065,141.445,-0.15329779197537236,94.74820618595655,0.37969757102521,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941845140594223,0.9941845140594223,0.0
