date,time,PRICE_PTON_PTON_ON_XLNX,PRICE_XLNX_PTON_ON_XLNX,PRICE_PTON_PTON_ON_SGEN,PRICE_SGEN_PTON_ON_SGEN,PRICE_MAR_MAR_ON_INCY,PRICE_INCY_MAR_ON_INCY,PRICE_INTC_INTC_ON_MU,PRICE_MU_INTC_ON_MU,PRICE_CMCSA_CMCSA_ON_QCOM,PRICE_QCOM_CMCSA_ON_QCOM,BETA_CMCSA_ON_QCOM,SPREAD_CMCSA_ON_QCOM,Z_CMCSA_ON_QCOM,BETA_INTC_ON_MU,SPREAD_INTC_ON_MU,Z_INTC_ON_MU,BETA_MAR_ON_INCY,SPREAD_MAR_ON_INCY,Z_MAR_ON_INCY,BETA_PTON_ON_SGEN,SPREAD_PTON_ON_SGEN,Z_PTON_ON_SGEN,BETA_PTON_ON_XLNX,SPREAD_PTON_ON_XLNX,Z_PTON_ON_XLNX,market_close,SIGNAL_CMCSA_ON_QCOM,SIGNAL_INTC_ON_MU,SIGNAL_MAR_ON_INCY,SIGNAL_PTON_ON_SGEN,SIGNAL_PTON_ON_XLNX,POS_CMCSA_ON_QCOM,POS_INTC_ON_MU,POS_MAR_ON_INCY,POS_PTON_ON_SGEN,POS_PTON_ON_XLNX,POS_BETA_CMCSA_ON_QCOM,POS_BETA_INTC_ON_MU,POS_BETA_MAR_ON_INCY,POS_BETA_PTON_ON_SGEN,POS_BETA_PTON_ON_XLNX,PAIR_BASE_CMCSA_ON_QCOM,PAIR_BASE_INTC_ON_MU,PAIR_BASE_MAR_ON_INCY,PAIR_BASE_PTON_ON_SGEN,PAIR_BASE_PTON_ON_XLNX,PAIR_RET_CMCSA_ON_QCOM,PAIR_RET_INTC_ON_MU,PAIR_RET_MAR_ON_INCY,PAIR_RET_PTON_ON_SGEN,PAIR_RET_PTON_ON_XLNX,SL_CMCSA_ON_QCOM,SL_INTC_ON_MU,SL_MAR_ON_INCY,SL_PTON_ON_SGEN,SL_PTON_ON_XLNX,LOSS_CMCSA_ON_QCOM,LOSS_INTC_ON_MU,LOSS_MAR_ON_INCY,LOSS_PTON_ON_SGEN,LOSS_PTON_ON_XLNX,COOLDOWN_CMCSA_ON_QCOM,COOLDOWN_INTC_ON_MU,COOLDOWN_MAR_ON_INCY,COOLDOWN_PTON_ON_SGEN,COOLDOWN_PTON_ON_XLNX,CAPITAL_CMCSA_ON_QCOM,CAPITAL_INTC_ON_MU,CAPITAL_MAR_ON_INCY,CAPITAL_PTON_ON_SGEN,CAPITAL_PTON_ON_XLNX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-07-09,17:19:00.000000000,119.37,135.57,119.37,148.42,142.08,81.68,55.94,78.55,58.13,141.235,0.004910083586581153,57.436524344649214,0.12563032175232391,,,,2.9642616151834504,-100.04088872818423,-1.3633742388427563,0.23325677675105602,84.75002919460827,0.43100193271801507,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.02775311108962,0.0,0.0,0.0,0.0,0.00023484060430126148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038756658204908145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739208593673429,0.0,0.0,0.05118393072622551,1.0251047900935684,0.00022311229402243373
2021-07-09,17:20:00.000000000,119.1683,135.64,119.1683,148.39,142.045,81.74,55.9558,78.535,58.15,141.296,,,,,,,2.964306460987596,-100.2574101211261,-1.3478389022943555,0.20287479951405282,89.0637085001097,0.4620614714131284,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.06690670054434,0.0,0.0,0.0,0.0,-0.0004491404296729956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015281699411817673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973483432134099,0.0,0.0,0.05118393072622551,1.0246673628603244,-0.00042671465148844676
2021-07-09,17:21:00.000000000,119.11,135.61,119.11,148.38,142.08,81.69,55.9519,78.535,58.155,141.3066,0.004912824299266545,57.46078550187326,0.1257076231056889,0.12075142101788923,46.46868715036007,0.2869350014104334,2.96142120006005,-99.83849783290546,-1.329224348889952,0.16932578215043234,93.98544044451884,0.49706512748601694,-0.016320827235223812,121.3232673813687,-0.31382326738857963,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0401120426654,0.0,0.0,0.0,0.0,0.00039822228041202536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006018887875007817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738710949263868,0.0,0.0,0.05118393072622551,1.0250550256526123,0.0003783303795347884
2021-07-09,17:22:00.000000000,119.0621,135.64,119.0621,148.3,142.0044,81.69,55.9737,78.53,58.155,141.32,,,,,,,2.9570155062381738,-99.5541967045964,-1.3116737197117032,0.13810700813365123,98.58083069377952,0.5301697992521209,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,242.9645120426654,0.0,0.0,0.0,0.0,-0.00031105976443401677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020390619261434484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735681628130098,0.0,0.0,0.05118393072622551,1.0247520935392354,-0.0002955276602678841
2021-07-09,17:23:00.000000000,119.07,135.63,119.07,148.35,142.04,81.69,55.955,78.51,58.12,141.325,0.004873063732135366,57.431314268055964,0.1231447535772729,,,,2.9524429452419816,-99.14506419681749,-1.2937895705499456,0.10468244923814889,103.5403586555206,0.5656979759017905,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0001120426654,0.0,0.0,0.0,0.0,0.00014652345604174738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005149025300361654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737108133849175,0.0,0.0,0.05118393072622551,1.0248947441111431,0.00013920495777187066
2021-07-09,17:24:00.000000000,119.1843,135.68,119.1843,148.38,142.08,81.7,55.965,78.545,58.1441,141.31,,,,,,,2.9484794187622936,-98.81076851287938,-1.2766263783079992,0.06960431601737957,108.8564115893412,0.6035864908598478,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0524709742412,0.0,0.0,0.0,0.0,0.00011374920032696687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036845451929257145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738215722112897,0.0,0.0,0.05118393072622551,1.0250055029375154,0.0001080684889922959
2021-07-09,17:25:00.000000000,118.96,135.68,118.96,148.31,142.07,81.71,55.98,78.54,58.155,141.31,0.004798951577082053,57.47686015264254,0.12426526440869864,0.12086144829345076,46.487541851032375,0.28827346158528905,2.944047842548338,-98.48814921462468,-1.2598314511180193,0.032012168251186676,114.2122753266665,0.6419055564908523,-0.014753317264344689,120.96173008642629,-0.32728870874118643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.05482990581697,0.0,0.0,0.0,0.0,-0.00009199220022809163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000254747230372554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737319882222325,0.0,0.0,0.05118393072622551,1.024915918948458,-0.00008739854449620578
2021-07-09,17:26:00.000000000,118.92,135.63,118.92,148.335,142.1,81.68,56.0,78.59,58.13,141.3032,,,,,,,2.939368038889316,-97.98758141647937,-1.242399644550901,-0.004358601076123582,119.56653309062679,0.6803981763902082,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0477531110896,0.0,0.0,0.0,0.0,0.0002759739222354163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034671599584235047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740007128582282,0.0,0.0,0.05118393072622551,1.0251846435844536,0.00026219188425846023
2021-07-09,17:27:00.000000000,119.02,135.61,119.02,148.36,142.105,81.65,55.995,78.599,58.13,141.31,0.004770778254517008,57.455841324854205,0.12211302516669345,,,,2.9324545483276787,-97.32991387095498,-1.224448291069395,-0.036472804818745416,124.43110532290906,0.7159578186313384,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0156763163622,0.0,0.0,0.0,0.0,0.0001731215129075758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00007083775818028659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9741693333352112,0.0,0.0,0.05118393072622551,1.0253532640614367,0.00016447815331441958
2021-07-09,17:28:00.000000000,118.9,135.57,118.9,148.365,142.12,81.65,55.995,78.58,58.1475,141.3067,,,,,,,2.925113924900372,-96.71555196811539,-1.2070313143799112,-0.07298655686925172,129.72865050990654,0.7544731120306423,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.03067631636225,0.0,0.0,0.0,0.0,0.0000617244131217589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742294633655926,0.0,0.0,0.05118393072622551,1.0254133940918182,0.000058643233009613124
2021-07-09,17:29:00.000000000,118.7937,135.635,118.7937,148.38,142.1401,81.65,55.9801,78.5899,58.155,141.3,0.004774683629140376,57.48033720320247,0.12220002652289857,0.12097333793118953,46.47281746932161,0.2831421551686251,2.914107030915525,-95.79673907425263,-1.1883271002737243,-0.11115431846657946,135.28677777407106,0.7948450898535514,-0.013094596467666487,120.56978559189194,-0.3415061163148163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0507763163622,0.0,0.0,0.0,0.0,0.0000827056086278598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743100376063034,0.0,0.0,0.05118393072622551,1.0254939683325288,0.00007857732420394267
2021-07-09,17:30:00.000000000,118.9073,135.71,118.9073,148.46,142.155,81.66,55.99,78.6,58.155,141.31,,,,,,,2.904890574160631,-95.05836428595711,-1.1708740461450315,-0.1505989391542522,141.26521850684028,0.8380614367743076,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.07803524793803,0.0,0.0,0.0,0.0,0.000010454887092869094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743202239077401,0.0,0.0,0.05118393072622551,1.0255041546339656,9.933068112873121e-6
2021-07-09,17:31:00.000000000,118.88,135.685,118.88,148.445,142.15,81.66,55.9999,78.595,58.16,141.3,0.00478868451510699,57.48335887801538,0.1212308425046717,,,,2.8952567135444722,-94.2766632280416,-1.1534812297941315,-0.19372051011318303,147.63684112375145,0.8840132076636941,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.07303524793804,0.0,0.0,0.0,0.0,-0.000020569526139601568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743001826024261,0.0,0.0,0.05118393072622551,1.0254841133286516,-0.000019542880663531137
2021-07-09,17:32:00.000000000,118.85,135.78,118.85,148.395,142.08,81.66,55.9976,78.5899,58.155,141.3512,,,,,,,2.8844386806121727,-93.46326265879,-1.136198737873973,-0.2352765138209666,153.76385826846234,0.928576765953752,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.00303524793804,0.0,0.0,0.0,0.0,-0.0002879792895521799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000020569526139602168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740196043280297,0.0,0.0,0.05118393072622551,1.0252035350542552,-0.00027360567633338346
2021-07-09,17:33:00.000000000,118.84,135.86,118.84,148.435,142.06,81.68,55.98,78.57,58.13,141.34,0.004818909354377255,57.44889535185232,0.11841527641578398,0.12108782658414022,46.4661294652841,0.2795405351731745,2.8767687409186538,-92.91447075823567,-1.1205665040893085,-0.2791836383938041,160.2806233649843,0.9758582806663719,-0.011592941580296862,120.41501704309914,-0.3499004684833033,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.0077531110896,0.0,0.0,0.0,0.0,-0.00018402182962849766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030854289209425456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738403634583472,0.0,0.0,0.05118393072622551,1.0250242941845729,-0.0001748344241447289
2021-07-09,17:34:00.000000000,118.72,135.92,118.72,148.48,142.06,81.76,55.985,78.56,58.12,141.39,,,,,,,2.866879849131339,-92.33609646497828,-1.1050372769902652,-0.31269306238175976,165.14866590244367,1.0125344100238707,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.10662456369596,0.0,0.0,0.0,0.0,-0.00040686542441780365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004925079430951884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734441414855536,0.0,0.0,0.05118393072622551,1.024628072211779,-0.00038654886039454
2021-07-09,17:35:00.000000000,118.705,136.0,118.705,148.465,142.08,81.75,55.955,78.56,58.12,141.38,0.004813061145036902,57.43952941531468,0.11683568719139374,,,,2.8563209293117384,-91.4242359712346,-1.088020601647801,-0.3405635870789813,169.26677295568095,1.0444330977127507,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.11426563212018,0.0,0.0,0.0,0.0,0.0001331059226949854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008991729830596373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735737126661981,0.0,0.0,0.05118393072622551,1.0247576433924235,0.0001264567935999341
2021-07-09,17:36:00.000000000,118.8,135.85,118.8,148.39,142.1288,81.75,55.985,78.57,58.12,141.44,,,,,,,2.8503106036761383,-90.8840918505243,-1.0731947083314508,-0.37014503041978547,173.72582106399196,1.0786826083781622,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.16306563212018,0.0,0.0,0.0,0.0,0.0002007286568442017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000766186745614239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737691368098803,0.0,0.0,0.05118393072622551,1.0249530675361058,0.000190702791964936
2021-07-09,17:37:00.000000000,118.82,135.905,118.82,148.4,142.07,81.745,55.99,78.56,58.11,141.445,0.004844804086508131,57.424726685983856,0.11498466516903312,0.12118707167510233,46.46954364920396,0.2778909421224415,2.8483764563817395,-90.77053342692531,-1.0608157356732755,-0.40464899001444166,178.86991011814314,1.1175406627083646,-0.01016400065032652,120.20133850838262,-0.35972775302153287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.09808616633228,0.0,0.0,0.0,0.0,-0.0002164001925018238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005656118844065139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735584129812224,0.0,0.0,0.05118393072622551,1.0247423437074479,-0.00020559363675500263
2021-07-09,17:38:00.000000000,118.92,135.99,118.92,148.38,142.09,81.79,56.0,78.6,58.1,141.55,,,,,,,2.8449508220209907,-90.59852773309683,-1.048331606464285,-0.4303617605723156,182.7770780337202,1.1483188434102327,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.17370135842336,0.0,0.0,0.0,0.0,-0.0001465054400580649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007818896783875484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734157813775063,0.0,0.0,0.05118393072622551,1.0245997121037318,-0.0001391877720208671
2021-07-09,17:39:00.000000000,118.826,136.04,118.826,148.38,142.1,81.82,55.99,78.63,58.11,141.59,0.00488380889090339,57.41850149913699,0.11355456613188468,,,,2.8402695216613068,-90.29085226232812,-1.0353359787836105,-0.448026512291975,185.30417389388325,1.1699880882674476,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.22077815315072,0.0,0.0,0.0,0.0,-0.00011134754529836541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009282805673542782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733073939196951,0.0,0.0,0.05118393072622551,1.0244913246459206,-0.00010578517301026935
2021-07-09,17:40:00.000000000,118.6,135.91,118.6,148.36,142.06,81.815,55.985,78.635,58.1,141.61,,,,,,,2.830768391839033,-89.5393159783105,-1.0202188434317774,-0.46209954052825736,187.15708783277228,1.1872258116545193,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.17459868736285,0.0,0.0,0.0,0.0,-0.0001390528164119315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010395247508901972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973172052785336,0.0,0.0,0.05118393072622551,1.0243559835115614,-0.00013210569099350586
2021-07-09,17:41:00.000000000,118.31,135.97,118.31,148.31,142.05,81.78,55.9869,78.64,58.1,141.6,0.004917340471328357,57.40370458925991,0.11170031538379947,0.1212893300952841,46.44870708130686,0.27149671935177894,2.8224950596098686,-88.77364597489503,-1.0052453737921756,-0.46920495401796997,187.89778673040513,1.1970251828338259,-0.008574215723553432,119.47583611193156,-0.3822784389370557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.12134242684755,0.0,0.0,0.0,0.0,0.00013675877618304685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011784330184577696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733051426042906,0.0,0.0,0.05118393072622551,1.024489073330516,0.00012992535905185628
2021-07-09,17:42:00.000000000,118.16,135.88,118.16,148.3,142.09,81.8,56.03,78.64,58.1001,141.59,,,,,,,2.8156689332919465,-88.23171874328122,-0.9916674745792816,-0.44681976998939793,184.4233718894277,1.1785433610604357,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.18606028999915,0.0,0.0,0.0,0.0,0.00006285806377939291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010418354033320254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733663226810212,0.0,0.0,0.05118393072622551,1.0245502534072468,0.0000597176468967466
2021-07-09,17:43:00.000000000,118.16,135.88,118.16,148.24,142.06,81.8,56.035,78.63,58.095,141.57,0.004957447517482956,57.39317415494994,0.11005424929551237,,,,2.80872478679912,-87.693687560168,-0.9783169322719488,-0.39211062211022046,176.2864786216191,1.1286360548795917,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.15606028999915,0.0,0.0,0.0,0.0,-0.00012336233402616156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009790428273088736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732462459395927,0.0,0.0,0.05118393072622551,1.0244301766658181,-0.00011719946486698695
2021-07-09,17:44:00.000000000,118.1282,135.865,118.1282,148.23,142.11,81.735,56.05,78.64,58.0964,141.55,,,,,,,2.8022697496366504,-86.9335179865516,-0.9639942684426203,-0.35106898962030647,170.16715633141803,1.0920659651097322,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.12572723475648,0.0,0.0,0.0,0.0,0.0005360057861080315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011022843843268015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737679115587243,0.0,0.0,0.05118393072622551,1.02495184228495,0.0005092251585458514
2021-07-09,17:45:00.000000000,118.2685,135.93,118.2685,148.31,142.1,81.8,56.055,78.63,58.075,141.585,0.004994586191167263,57.36784151412358,0.10767704367717976,0.12137225068906206,46.511499928319054,0.2815068178351128,2.802065800823977,-87.10898250740132,-0.9548502256494728,-0.3191516004096976,165.60187385676227,1.0658384351712191,-0.007013518354210232,119.2218475498878,-0.3931207942386675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.19606028999914,0.0,0.0,0.0,0.0,-0.0003715487302397142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005668694290267284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734061093276365,0.0,0.0,0.05118393072622551,1.024590040053862,-0.000352994371210149
2021-07-09,17:46:00.000000000,118.3,135.965,118.3,148.3,142.0634,81.79,56.065,78.6201,58.08,141.59,,,,,,,2.8004781023918017,-86.98770399462549,-0.9443008866812752,-0.28627158345090625,160.7540758257694,1.0375266752340688,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.14710135842336,0.0,0.0,0.0,0.0,-0.00009967706053830348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009382075396499046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9733090830679487,0.0,0.0,0.05118393072622551,1.0244930137941743,-0.00009469764090469657
2021-07-09,17:47:00.000000000,118.22,135.9,118.22,148.3,142.08,81.76,56.0463,78.6186,58.085,141.56,0.005021518978179577,57.3741537734489,0.106863341960841,,,,2.800765138986166,-86.91055776350893,-0.9341756592475381,-0.26131980986383,156.973727802806,1.0162850603556228,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.126624563696,0.0,0.0,0.0,0.0,0.00022075852201202837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010377910824184156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735239493425877,0.0,0.0,0.05118393072622551,1.0247078800688132,0.000209729370279547
2021-07-09,17:48:00.000000000,118.18,135.875,118.18,148.29,142.07,81.76,56.0424,78.615,58.075,141.6,,,,,,,2.800616184472923,-86.90837924250619,-0.9246449664962562,-0.23712412062908408,153.3431358480869,0.9959345695626979,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.11662456369595,0.0,0.0,0.0,0.0,-0.000041130830561913456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000817261661631874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734839074939793,0.0,0.0,0.05118393072622551,1.0246678382202048,-0.00003907635472238924
2021-07-09,17:49:00.000000000,118.189,135.87,118.189,148.3,142.1,81.76,56.0368,78.63,58.07,141.62,0.005029903278230132,57.35766509773705,0.10492243850470506,0.1214566365792836,46.48666466577093,0.2743027249147483,2.801600382998446,-86.95884731395296,-0.9155806595785224,-0.2089546732059878,149.176978036448,0.9718086449196907,-0.0053629211507517155,118.91766009675263,-0.4052290166488518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.14662456369598,0.0,0.0,0.0,0.0,0.00012339756712993196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008583588775429307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736040330398043,0.0,0.0,0.05118393072622551,1.0247879637660298,0.00011723364523045745
2021-07-09,17:50:00.000000000,118.14,135.79,118.14,148.26,142.14,81.75,56.02,78.63,58.085,141.58,,,,,,,2.8042235843921777,-87.10527802406054,-0.9072337960360631,-0.17330764736578697,143.83459179845158,0.9394941306256631,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.17426563212015,0.0,0.0,0.0,0.0,0.00021533892016699471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007350672298100935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9738136878809491,0.0,0.0,0.05118393072622551,1.0249976186071748,0.0002045836295486166
2021-07-09,17:51:00.000000000,118.185,135.75,118.185,148.16,142.14,81.79,56.027,78.6178,58.12,141.48,0.005048932747190711,57.405676994927454,0.10617058678905615,,,,2.8022850931365815,-87.05889776764104,-0.8980147844493956,-0.13866524940646047,138.72964335206117,0.908650428800585,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2358931575794516,0.0,0.0,0.0,0.0,243.22370135842334,0.0,0.0,0.0,0.0,-0.00020329341254380435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005198865982267709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736157179731579,0.0,0.0,0.05118393072622551,1.0247996486993833,-0.00019314182218338268
