date,time,PRICE_DDOG_DDOG_ON_ILMN,PRICE_ILMN_DDOG_ON_ILMN,PRICE_AAPL_AAPL_ON_FAST,PRICE_FAST_AAPL_ON_FAST,PRICE_DXCM_DXCM_ON_FAST,PRICE_FAST_DXCM_ON_FAST,PRICE_ADSK_ADSK_ON_MELI,PRICE_MELI_ADSK_ON_MELI,BETA_ADSK_ON_MELI,SPREAD_ADSK_ON_MELI,Z_ADSK_ON_MELI,BETA_DXCM_ON_FAST,SPREAD_DXCM_ON_FAST,Z_DXCM_ON_FAST,BETA_AAPL_ON_FAST,SPREAD_AAPL_ON_FAST,Z_AAPL_ON_FAST,BETA_DDOG_ON_ILMN,SPREAD_DDOG_ON_ILMN,Z_DDOG_ON_ILMN,market_close,SIGNAL_ADSK_ON_MELI,SIGNAL_DXCM_ON_FAST,SIGNAL_AAPL_ON_FAST,SIGNAL_DDOG_ON_ILMN,POS_ADSK_ON_MELI,POS_DXCM_ON_FAST,POS_AAPL_ON_FAST,POS_DDOG_ON_ILMN,POS_BETA_ADSK_ON_MELI,POS_BETA_DXCM_ON_FAST,POS_BETA_AAPL_ON_FAST,POS_BETA_DDOG_ON_ILMN,PAIR_BASE_ADSK_ON_MELI,PAIR_BASE_DXCM_ON_FAST,PAIR_BASE_AAPL_ON_FAST,PAIR_BASE_DDOG_ON_ILMN,PAIR_RET_ADSK_ON_MELI,PAIR_RET_DXCM_ON_FAST,PAIR_RET_AAPL_ON_FAST,PAIR_RET_DDOG_ON_ILMN,SL_ADSK_ON_MELI,SL_DXCM_ON_FAST,SL_AAPL_ON_FAST,SL_DDOG_ON_ILMN,LOSS_ADSK_ON_MELI,LOSS_DXCM_ON_FAST,LOSS_AAPL_ON_FAST,LOSS_DDOG_ON_ILMN,COOLDOWN_ADSK_ON_MELI,COOLDOWN_DXCM_ON_FAST,COOLDOWN_AAPL_ON_FAST,COOLDOWN_DDOG_ON_ILMN,CAPITAL_ADSK_ON_MELI,CAPITAL_DXCM_ON_FAST,CAPITAL_AAPL_ON_FAST,CAPITAL_DDOG_ON_ILMN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-08-09,19:40:00.000000000,87.4,185.65,178.8938,28.625,110.75,28.625,204.96,1320.6,,,,1.9234695462555385,55.69068423843521,-0.06576769872838488,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,234.48376899781354,0.0,0.0,0.0,-0.0000839138023824007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:41:00.000000000,87.29,185.56,178.88,28.605,110.77,28.605,204.97,1322.93,0.018166358449032343,180.93717941702164,-1.246543629953548,1.8279145424043768,58.482504514522795,-0.05759014584491142,4.682012140206643,44.95104272938897,-1.8244505207962554,3.8811817009218514,-632.9020764230588,-2.3627379241344966,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,234.43112884480198,0.0,0.0,0.0,-0.00010678842769621758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:42:00.000000000,87.16,185.355,178.91,28.615,110.7201,28.615,205.015,1321.72,,,,1.7429965013879376,60.84425511278417,-0.050680999538096023,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,234.48054892130776,0.0,0.0,0.0,-0.00004513019899001457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:43:00.000000000,87.075,185.47,178.78,28.6125,110.81,28.6125,205.1,1318.81,,,,1.6886143495977166,62.494521922135334,-0.04586058574284744,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,234.34569390218132,0.0,0.0,0.0,0.0005337115656256073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:44:00.000000000,86.99,185.5,178.75,28.6,110.83,28.6,204.99,1318.16,,,,1.6260559656335067,64.32479938288171,-0.04052013501532951,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,234.29141880654907,0.0,0.0,0.0,0.000024429313261274704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:45:00.000000000,86.99,185.39,178.605,28.585,110.78,28.585,205.0,1317.9387,0.01826722268596716,180.92492028064592,-1.2036304812943366,1.5804752877457429,65.60211389978794,-0.036803103219814864,4.758178844215973,42.59245773808641,-1.7068055230802026,3.885133881693819,-633.274970327217,-2.354602497960867,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,234.11728869179038,0.0,0.0,0.0,0.0004945545416539384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:46:00.000000000,86.945,185.4,178.43,28.565,110.67,28.565,204.645,1316.16,,,,1.5473463740227429,66.47005082604035,-0.034287590278343036,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.90344853877883,0.0,0.0,0.0,0.0005815881763762908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:47:00.000000000,86.9725,185.36,178.35,28.5475,110.7341,28.5475,204.57,1314.91,,,,1.499310203746243,67.93254195855414,-0.030037611133135873,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.7894634048937,0.0,0.0,0.0,0.00019672589866608574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:48:00.000000000,87.03,185.225,178.275,28.5275,110.7,28.5275,204.575,1315.64,,,,1.4605767083003351,69.0333979539622,-0.026851280699027247,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.67562325188214,0.0,0.0,0.0,0.0001546684203033872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:49:00.000000000,87.11,185.265,178.3167,28.5155,110.7,28.5155,204.57,1315.07,0.01836503992139495,180.41868695057113,-1.2593339706422377,1.420533539491514,70.19277585462973,-0.023499577532518932,4.747245928552772,42.94660872435344,-1.583573063631358,3.888591777985944,-633.3099557485658,-2.3450742569473046,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.6940191600752,0.0,0.0,0.0,-0.00027818088554687525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:50:00.000000000,86.96,185.55,178.3,28.5405,110.62,28.5405,204.79,1315.19,,,,1.402858255287455,70.5817239649684,-0.022404745878213766,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.72586935133967,0.0,0.0,0.0,0.00027921207183209483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:51:00.000000000,86.805,185.16,178.215,28.5375,110.58,28.5375,204.55,1315.28,,,,1.386141432374823,71.02298887360348,-0.021158747495279573,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.63504332838792,0.0,0.0,0.0,0.00033874717106840817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:52:00.000000000,86.895,184.87,178.2541,28.56,110.49,28.56,204.58,1316.37,,,,1.38286258551017,70.99544455782954,-0.021284214857979204,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.71783850052591,0.0,0.0,0.0,0.000019668163099796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:53:00.000000000,86.85,184.83,178.23,28.5575,110.62,28.5575,204.48,1315.38,0.018419678558934977,180.2511232171481,-1.2539245901217415,1.370922201044478,71.46988924367233,-0.019942305839770372,4.710435007138926,43.71175228363009,-1.4730077055649062,3.892666029299023,-632.6314621953385,-2.3325470174142118,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.68888348139947,0.0,0.0,0.0,0.00008234279846603433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:54:00.000000000,86.86,184.61,178.25,28.555,110.8,28.555,204.65,1314.23,,,,1.3798602044873034,71.39809186086505,-0.02019929798954083,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.70402846227304,0.0,0.0,0.0,-0.00010635944147692776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:55:00.000000000,86.75,184.27,178.06,28.535,110.9,28.535,204.67,1312.28,,,,1.381592056707816,71.47627066184248,-0.020017209033797063,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.47518830926145,0.0,0.0,0.0,0.0006468003482140333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:56:00.000000000,86.79,184.555,178.19,28.565,111.15,28.565,204.95,1314.4,,,,1.3964832674625562,71.25945546493207,-0.020698173955656877,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.66344853877882,0.0,0.0,0.0,-0.0003072693548387259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:57:00.000000000,86.76,184.54,178.14,28.555,111.02,28.555,204.89,1315.065,0.01843428115203999,180.64772205679253,-1.1346887076940217,1.4204400115379852,70.45933547053284,-0.0230844952927912,4.724080443571878,43.243882933805025,-1.3863006537096079,3.896427748221441,-632.2867766567847,-2.321589630327708,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.59402846227303,0.0,0.0,0.0,0.00013087166043924427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:58:00.000000000,86.725,184.41,178.1,28.55,111.015,28.55,204.87,1314.725,,,,1.4497680189609734,69.62412305866421,-0.025552390676284915,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.942007650578639,0.0,0.0,0.0,233.54431842402013,0.0,0.0,0.0,0.0001296692468830774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-09,19:59:00.000000000,86.76,184.54,178.2,28.54,110.96,28.54,204.77,1312.72,,,,1.469251380215586,69.02756560864717,-0.027358149859771443,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:29:00.000000000,88.71,178.6,179.41,28.61,112.88,28.61,208.52,1342.0,0.019238782741475894,182.70155356093937,-0.6430531444640643,1.6444272442090737,65.83293654317839,-0.03678886341247739,4.86157193106377,40.32042705226556,-1.3302220822344193,3.803190464515073,-590.5398169623919,-2.1322093834866105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:30:00.000000000,88.81,178.76,179.18,28.695,113.03,28.695,208.39,1344.34,,,,2.1211152212660225,52.164598725771484,-0.07684833587731627,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:31:00.000000000,88.72,177.46,179.62,28.73,113.48,28.73,208.0049,1344.34,,,,2.7680839724700914,33.95294747093428,-0.130210311843024,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:32:00.000000000,88.71,177.02,179.19,28.72,113.95,28.72,207.31,1346.71,,,,3.436714220381762,15.247567590635796,-0.1849990274316313,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:33:00.000000000,89.58,177.63,179.34,28.72,114.12,28.72,207.3975,1350.93,0.0200726282923385,180.28078426103116,-1.1864601067672833,4.0980436022504865,-3.5758122566339665,-0.24009734707522834,5.06258817962762,33.94246748109475,-1.310609822677601,3.68519350820713,-565.0209228628324,-2.014583527026409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:34:00.000000000,89.57,178.38,179.6028,28.745,114.65,28.745,207.7,1349.94,,,,4.9431671937457455,-27.441340984221455,-0.3098937740568488,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:35:00.000000000,89.715,178.335,179.65,28.755,114.355,28.755,208.29,1349.295,,,,5.6648146503587835,-48.536745271066806,-0.37150618856840917,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:36:00.000000000,89.67,182.2949,179.62,28.74,114.515,28.74,208.17,1349.07,,,,6.334785599124711,-67.54673811884417,-0.42693355347422324,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:37:00.000000000,89.91,181.8301,179.815,28.785,114.5,28.785,208.26,1350.0,0.021043085564334648,179.85183448814823,-1.260771851816453,7.041672599242375,-88.19454576919176,-0.4870593270080335,5.414184827311047,23.967689745851516,-1.326817724469275,3.666218221648286,-576.71882586413,-2.058098920567609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:38:00.000000000,89.5649,183.0,179.89,28.7475,114.515,28.7475,208.38,1348.315,,,,7.644250361863832,-105.23808727768049,-0.5365505327212406,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:39:00.000000000,89.58,185.075,179.66,28.71,115.09,28.71,208.11,1351.44,,,,8.250801352960503,-121.79050684349605,-0.5845324161594482,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:40:00.000000000,89.93,184.845,179.83,28.72,115.22,28.72,208.2,1356.42,,,,8.836616959924404,-138.5676390890289,-0.6331091225441627,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:41:00.000000000,90.27,186.13,179.67,28.705,115.075,28.705,208.0,1358.8657,0.022192015308688955,177.84403158314765,-1.7261877951495541,9.31523277553216,-152.31875682165065,-0.6727720902637656,5.760159541293052,14.324620367182945,-1.3429606398280458,3.667595294418956,-592.3795121502003,-2.1181771961118003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:42:00.000000000,90.22,187.95,179.67,28.68,115.53,28.68,207.945,1358.0,,,,9.752793309597081,-164.18011211924428,-0.7068384231231782,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:43:00.000000000,90.36,188.205,179.4682,28.665,115.47,28.665,207.84,1353.6563,,,,10.12557011096371,-174.77946723077477,-0.7371582776987725,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:44:00.000000000,90.375,188.53,179.4,28.67,115.44,28.67,207.92,1354.2045,,,,10.494665931220272,-185.4420722480852,-0.7675863738890216,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:45:00.000000000,90.24,190.845,179.7,28.705,115.77,28.705,208.17,1356.995,0.02329469112977457,176.55922061035156,-1.9752019416167896,10.999886594064565,-199.98174468262334,-0.8092351730547146,6.258900022651138,0.03827484979908036,-1.4038107648133444,3.6103535245714613,-598.7779183968405,-2.1379784854509256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:46:00.000000000,90.42,189.07,179.92,28.7225,115.47,28.7225,208.65,1360.93,,,,11.478644663833498,-214.22537135695765,-0.8499080370960439,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:47:00.000000000,90.86,189.015,179.818,28.745,115.695,28.745,209.0,1363.51,,,,12.010870368114208,-229.55746873144295,-0.8936354132484083,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:48:00.000000000,90.745,188.22,179.94,28.7275,115.61,28.7275,208.795,1362.22,,,,12.490450369191672,-243.20941298095374,-0.9323422527033499,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:49:00.000000000,90.73,188.72,179.8499,28.72,115.71,28.72,208.86,1357.7,0.024546272724711805,175.5335255216588,-2.11799616941072,12.958793749935047,-256.4665564981346,-0.9697827720577897,6.744271761962093,-13.84558500355132,-1.4609624686495832,3.592302258597337,-587.2092822424894,-2.0808084675317233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:50:00.000000000,90.65,189.36,179.81,28.685,115.155,28.685,208.86,1360.0,,,,13.275441643427952,-265.6510435417308,-0.995272113132192,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:51:00.000000000,90.615,190.345,179.86,28.7,115.105,28.7,208.71,1357.85,,,,13.591633503558482,-274.9748815521284,-1.021086646087608,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:52:00.000000000,90.77,190.62,179.97,28.6775,115.26,28.6775,208.54,1357.85,,,,13.877350781459745,-282.7077270353118,-1.0422015403026545,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:53:00.000000000,90.995,190.54,180.17,28.695,115.067,28.695,208.8,1360.0,0.025849272637122018,173.64498921351407,-2.4134729477991392,14.163374208112302,-291.35102290178247,-1.0658880037546494,7.216243111984962,-26.90009609840851,-1.5096760144786259,3.544539124015952,-584.3814846899995,-2.061454678865152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
2023-08-10,13:54:00.000000000,91.33,191.74,180.235,28.7075,115.08,28.7075,208.975,1363.4099,,,,14.467139037009005,-300.235393904936,-1.0901839294532645,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005417477373416,1.005417477373416,0.0
