date,time,PRICE_QCOM_QCOM_ON_FOXA,PRICE_FOXA_QCOM_ON_FOXA,PRICE_CMCSA_CMCSA_ON_FOX,PRICE_FOX_CMCSA_ON_FOX,PRICE_QCOM_QCOM_ON_FOX,PRICE_FOX_QCOM_ON_FOX,PRICE_SBUX_SBUX_ON_FOXA,PRICE_FOXA_SBUX_ON_FOXA,BETA_SBUX_ON_FOXA,SPREAD_SBUX_ON_FOXA,Z_SBUX_ON_FOXA,BETA_QCOM_ON_FOX,SPREAD_QCOM_ON_FOX,Z_QCOM_ON_FOX,BETA_CMCSA_ON_FOX,SPREAD_CMCSA_ON_FOX,Z_CMCSA_ON_FOX,BETA_QCOM_ON_FOXA,SPREAD_QCOM_ON_FOXA,Z_QCOM_ON_FOXA,market_close,SIGNAL_SBUX_ON_FOXA,SIGNAL_QCOM_ON_FOX,SIGNAL_CMCSA_ON_FOX,SIGNAL_QCOM_ON_FOXA,POS_SBUX_ON_FOXA,POS_QCOM_ON_FOX,POS_CMCSA_ON_FOX,POS_QCOM_ON_FOXA,POS_BETA_SBUX_ON_FOXA,POS_BETA_QCOM_ON_FOX,POS_BETA_CMCSA_ON_FOX,POS_BETA_QCOM_ON_FOXA,PAIR_BASE_SBUX_ON_FOXA,PAIR_BASE_QCOM_ON_FOX,PAIR_BASE_CMCSA_ON_FOX,PAIR_BASE_QCOM_ON_FOXA,PAIR_RET_SBUX_ON_FOXA,PAIR_RET_QCOM_ON_FOX,PAIR_RET_CMCSA_ON_FOX,PAIR_RET_QCOM_ON_FOXA,SL_SBUX_ON_FOXA,SL_QCOM_ON_FOX,SL_CMCSA_ON_FOX,SL_QCOM_ON_FOXA,LOSS_SBUX_ON_FOXA,LOSS_QCOM_ON_FOX,LOSS_CMCSA_ON_FOX,LOSS_QCOM_ON_FOXA,COOLDOWN_SBUX_ON_FOXA,COOLDOWN_QCOM_ON_FOX,COOLDOWN_CMCSA_ON_FOX,COOLDOWN_QCOM_ON_FOXA,CAPITAL_SBUX_ON_FOXA,CAPITAL_QCOM_ON_FOX,CAPITAL_CMCSA_ON_FOX,CAPITAL_QCOM_ON_FOXA,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-10-11,16:04:00.000000000,126.1,42.38,53.13,39.22,126.1,39.22,112.12,42.38,,,,1.027134256771853,85.81579444940792,-0.1419356575484405,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.19737065831409,0.0,0.0,0.0,0.0010235781826922305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:05:00.000000000,126.03,42.35,53.085,39.17,126.03,39.17,112.04,42.35,-0.3527715630696073,126.97987569599788,1.1165725318264794,1.0455801611737723,85.07462508682335,-0.15083908699871262,-0.6969626263709788,80.38502607495124,1.8287148775014432,-0.7617490718433018,158.29007319256382,2.1022753491328183,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.12678757486391,0.0,0.0,0.0,0.0009642844109750382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:06:00.000000000,126.05,42.35,53.085,39.17,126.05,39.17,112.05,42.35,,,,1.0619370155142127,84.45392710230828,-0.15835902500195304,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.12678757486391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:07:00.000000000,126.06,42.34,53.05,39.17,126.06,39.17,112.055,42.34,-0.3686773053298486,127.6647971076658,1.127158832402351,1.0765583638913658,83.89120888637521,-0.16521312298018495,,,,-0.7791224451099258,159.04804432595427,2.1078073545786307,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.0917875748639,0.0,0.0,0.0,0.0004786207785235934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:08:00.000000000,126.085,42.33,53.04,39.17,126.085,39.17,112.065,42.33,,,,1.0900106913180467,83.38928122107211,-0.1713700504376296,-0.7088276997998237,80.8047810011591,1.8475663408577145,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.08178757486391,0.0,0.0,0.0,0.00013681427601901862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:09:00.000000000,126.07,42.31,53.08,39.17,126.07,39.17,112.07,42.31,-0.380644550917723,128.17507094932884,1.1338223126348577,1.102435093889705,82.88761737234026,-0.1775242574970187,,,,-0.7959553858874491,159.74687237689795,2.111868837111043,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.1217875748639,0.0,0.0,0.0,-0.000547331986905994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:10:00.000000000,126.06,42.28,53.045,39.17,126.06,39.17,112.05,42.28,,,,1.1157797685092754,82.35490646749167,-0.1840337111783601,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.0867875748639,0.0,0.0,0.0,0.00047865350616822273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:11:00.000000000,126.03,42.25,52.985,39.09,126.03,39.09,112.005,42.25,-0.37438020739146993,127.8225637622896,1.121530232699447,1.1607259856355958,80.65722122150456,-0.20390597857189774,-0.7211167211603147,81.1734526301567,1.863749596422286,-0.8116666635796126,160.32291653623864,2.113176797172538,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.98585464134364,0.0,0.0,0.0,0.0013810010929387504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:12:00.000000000,126.08,42.2624,52.965,39.1,126.08,39.1,112.03,42.2624,,,,1.19743081069866,79.26045530168238,-0.22031393302562777,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.97097125803367,0.0,0.0,0.0,0.00020392147743014246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:13:00.000000000,126.0029,42.25,53.005,39.1,126.0029,39.1,111.98,42.25,-0.37041487837668025,127.63002861141474,1.1127975742846257,1.239463756400564,77.53986712473795,-0.24043094262548634,,,,-0.8277345270224848,160.97468376669997,2.1158727431149886,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.01097125803368,0.0,0.0,0.0,-0.0005481631847623584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:14:00.000000000,125.93,42.235,52.99,39.08,125.93,39.08,111.91,42.235,,,,1.2933661147175242,75.38525223683916,-0.26552031803064613,-0.7329573989757852,81.63397515197369,1.8843925456527153,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.9857380246536,0.0,0.0,0.0,0.0003456087892722216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:15:00.000000000,125.8862,42.24,52.995,39.08,125.8862,39.08,111.87,42.24,-0.35696617258899216,126.94825113015904,1.0934178176544302,1.3512554924768194,73.0791353540059,-0.29233925343738404,,,,-0.8471398291480989,161.6693863832157,2.1192579475319024,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.9907380246536,0.0,0.0,0.0,-0.0000685065347740475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:16:00.000000000,125.895,42.24,53.02,39.07,125.895,39.07,111.9,42.24,,,,1.4119911836325292,70.72850445547708,-0.3196569523001706,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.01062140796357,0.0,0.0,0.0,-0.00027240967618738423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:17:00.000000000,125.85,42.24,52.97,39.07,125.85,39.07,111.911,42.24,-0.3468744807688611,126.5629780676767,1.080607277917195,1.4728594627666414,68.30538078970731,-0.34779391044168245,-0.7440899714832051,82.04159518584882,1.9022651953288852,-0.8682526312336813,162.5249911433107,2.125732685626181,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.96062140796357,0.0,0.0,0.0,0.0006848318646763832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:18:00.000000000,125.94,42.25,52.96,39.08,125.94,39.08,111.9,42.25,,,,1.5201812488597417,66.53131679456129,-0.36846718355271757,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.9557380246536,0.0,0.0,0.0,0.00006693176696875686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:19:00.000000000,125.968,42.25,52.95,39.0971,125.968,39.0971,111.86,42.25,-0.32999287888014456,125.80219913268611,1.0596652231052197,1.560629282752298,64.95192086930513,-0.3868976009601368,,,,-0.890035037551909,163.57198033656817,2.135839554816157,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.95448743919357,0.0,0.0,0.0,0.00001714170117236234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:20:00.000000000,126.0459,42.3,52.935,39.1,126.0459,39.1,111.88,42.3,,,,1.5921016137207908,63.79472690351708,-0.4004755907812968,-0.7550876512394686,82.45892716346323,1.9204953611592182,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.94097125803367,0.0,0.0,0.0,0.0001852686741328424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:21:00.000000000,126.0501,42.3,52.935,39.115,126.0501,39.115,111.895,42.3,-0.3178985949294115,125.3421105655141,1.045356609550946,1.6187357168182919,62.73325243665251,-0.4129524909484608,,,,-0.9112125764102503,164.59439198215358,2.1451111791773125,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.94864618306872,0.0,0.0,0.0,-0.00010522104247689322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:22:00.000000000,126.04,42.31,52.99,39.12,126.04,39.12,111.9316,42.31,,,,1.6439986313261623,61.72677354252055,-0.4247970741722499,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.00620449141374,0.0,0.0,0.0,-0.0007890250382519344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:23:00.000000000,125.9792,42.28,52.955,39.12,125.9792,39.12,111.93,42.28,-0.30272638017521036,124.7292713538079,1.0277486898256898,1.6718918057371024,60.57479255956457,-0.43831175451789023,-0.765626646321386,82.90631440409261,1.9401021855738023,-0.9288523649105108,165.2510779884164,2.1466754861908535,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.97120449141374,0.0,0.0,0.0,0.00047941130817330654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:24:00.000000000,126.01,42.295,52.975,39.14,126.01,39.14,111.96,42.295,,,,1.6925304914005839,59.76435656658116,-0.4478982908580777,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.00143772479382,0.0,0.0,0.0,-0.00041431731312083355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:25:00.000000000,125.95,42.33,53.015,39.16,125.95,39.16,111.97,42.33,-0.2884916279130105,124.18185060955773,1.011607219617961,1.7056866304770582,59.155311550518405,-0.45517204311247106,,,,-0.9497060553300083,166.15105732211924,2.152939334781063,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.05167095817387,0.0,0.0,0.0,-0.0006881129323702937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:26:00.000000000,125.93,42.31,52.995,39.15,125.93,39.15,112.04,42.31,,,,1.7239460745258581,58.43751118231266,-0.4636941046499515,-0.7766160580244286,83.39951867165638,1.9618501090775233,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.02655434148383,0.0,0.0,0.0,0.00034381987928000296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:27:00.000000000,125.8884,42.36,53.02,39.19,125.8884,39.19,112.15,42.36,-0.2820259166390679,124.09661782883092,1.0055628069007874,1.7196490841891081,58.49535239062887,-0.4632990581110923,,,,-0.9712649713001417,167.031184184274,2.1585310533785727,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.07202080824398,0.0,0.0,0.0,-0.0006226018353205857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:28:00.000000000,125.94,42.365,53.04,39.19,125.94,39.19,112.06,42.365,,,,1.7163361797538046,58.676785115448396,-0.4614881975415626,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.09202080824397,0.0,0.0,0.0,-0.0002737025715010693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:29:00.000000000,125.965,42.3615,53.055,39.1847,125.965,39.1847,112.05,42.3615,-0.27877871767392187,123.85948464874384,0.9962173206965655,1.7151922195034246,58.75570743642416,-0.4608589397374897,-0.7880732670147882,83.93541454599438,1.9855542019238053,-0.9944111904885106,168.08974964587904,2.1674064830759803,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.10430900139826,0.0,0.0,0.0,-0.0001681194885352611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:30:00.000000000,125.93,42.37,53.04,39.1847,125.93,39.1847,112.0601,42.37,,,,1.7133022209754982,58.7947664617414,-0.46069042060008675,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.08930900139826,0.0,0.0,0.0,0.00020518626336668696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:31:00.000000000,125.91,42.38,53.035,39.19,125.91,39.19,112.045,42.38,-0.2686083750389361,123.42862293415011,0.982687090054915,1.7087499444858987,58.94408967559764,-0.45925277257539643,,,,-1.0183874527359469,169.06926024694943,2.1743807915540723,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.08702080824398,0.0,0.0,0.0,0.00003130681060675711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:32:00.000000000,125.92,42.37,53.05,39.19,125.92,39.19,112.02,42.37,,,,1.7047896943209417,59.10929187956229,-0.4576326420017998,-0.7978112297947718,84.31622209565711,2.0014249209172355,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.10202080824398,0.0,0.0,0.0,-0.0002052347986567352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:33:00.000000000,125.9856,42.38,53.085,39.19,125.9856,39.19,112.07,42.38,-0.2596681169418747,123.07473479599665,0.9708828487306808,1.7021773481107036,59.27726972754154,-0.45598107694020623,,,,-1.0398217481888858,170.053245688245,2.181133356995931,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.13702080824397,0.0,0.0,0.0,-0.00047878293394660183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:34:00.000000000,125.9,42.37,53.055,39.18,125.9,39.18,112.06,42.37,,,,1.703020604989437,59.175652696513865,-0.4574309927639383,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.10190419155394,0.0,0.0,0.0,0.0004801483065888625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:35:00.000000000,125.905,42.37,53.02,39.18,125.905,39.18,112.09,42.37,-0.2506607321933515,122.71049522303231,0.958898656194762,1.7052963027895094,59.091490856707026,-0.4586773922613644,-0.8078396674578951,84.67115817100034,2.0158980421225476,-1.058787467417408,170.76582499447557,2.1822956160873743,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.06690419155395,0.0,0.0,0.0,0.0004787836977308236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:36:00.000000000,125.93,42.33,53.02,39.17,125.93,39.17,112.09,42.33,,,,1.7159898931429751,58.71467588558967,-0.46328944325138494,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.06178757486391,0.0,0.0,0.0,0.00007002646063418482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:37:00.000000000,125.9084,42.34,52.99,39.16,125.9084,39.16,112.0611,42.34,-0.23979329363910876,122.21394805267987,0.9440794325738026,1.7334243594865446,58.02750208250691,-0.4714681911552493,,,,-1.0772382713594602,171.51866840935955,2.184101999477752,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.02667095817388,0.0,0.0,0.0,0.00048064272522828637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:38:00.000000000,125.87,42.32,52.985,39.14,125.87,39.14,112.0205,42.32,,,,1.76206836261706,56.902644287168286,-0.4846742112692605,-0.8181590894984032,85.0077467629675,2.0293627199355857,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,73.01143772479381,0.0,0.0,0.0,0.00020859821733894632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:39:00.000000000,125.9,42.31,52.93,39.14,125.9,39.14,111.92,42.31,-0.22854640021817504,121.58979819323099,0.9265349254873834,1.7860503407590542,55.99398966269062,-0.4953770400147214,,,,-1.0921816072519541,172.1102038028302,2.182611746556414,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.9564377247938,0.0,0.0,0.0,0.0007533066285767645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:40:00.000000000,125.845,42.29,52.915,39.14,125.845,39.14,111.88,42.29,,,,1.814814854072284,54.813146611610804,-0.5092007146356746,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.94143772479381,0.0,0.0,0.0,0.0002056021437966769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:41:00.000000000,125.8491,42.32,52.955,39.12,125.8491,39.12,111.88,42.32,-0.21415668059835408,120.94311072292234,0.9085596700339311,1.8479208250329213,53.55843732471213,-0.5238582981284471,-0.8279437502256395,85.344159508827,2.0427122452925923,-1.1091737171373703,172.78933170925353,2.1827405717858577,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.97120449141374,0.0,0.0,0.0,-0.00040809130651136985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:42:00.000000000,125.78,42.31,52.95,39.13,125.78,39.13,111.865,42.31,,,,1.8800968886073437,52.21180874879464,-0.5395571513418701,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.97132110810378,0.0,0.0,0.0,-1.5981192971794103e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:43:00.000000000,125.78,42.29,52.94,39.12,125.78,39.12,111.83,42.29,-0.1951151235195079,120.08141857364,0.8859520011601167,1.9161883609294503,50.8187113204399,-0.5557729234348285,,,,-1.1216481538741052,173.2145004273359,2.177856364832666,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.95620449141373,0.0,0.0,0.0,0.00020715832549689396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:44:00.000000000,125.795,42.29,52.925,39.12,125.795,39.12,111.85,42.29,,,,1.951061648809561,49.46946829856998,-0.5714642661958914,-0.8378462457505412,85.70154513376116,2.056985392633213,,,,0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.94120449141374,0.0,0.0,0.0,0.00020560280108529658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
2021-10-11,16:45:00.000000000,125.83,42.31,52.925,39.12,125.83,39.12,111.83,42.31,-0.18089663729972497,119.48373672415136,0.8691733142544142,1.983769840119894,48.224923854509754,-0.5859312674930187,,,,-1.1369618716848753,173.93485679098708,2.1786484557643044,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.5116616690034187,0.0,0.0,0.0,72.94120449141374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661468175643939,0.9661468175643939,0.0
