date,time,PRICE_BKNG_BKNG_ON_EA,PRICE_EA_BKNG_ON_EA,PRICE_ORLY_ORLY_ON_VRTX,PRICE_VRTX_ORLY_ON_VRTX,PRICE_ATVI_ATVI_ON_MSFT,PRICE_MSFT_ATVI_ON_MSFT,PRICE_DXCM_DXCM_ON_ORLY,PRICE_ORLY_DXCM_ON_ORLY,BETA_DXCM_ON_ORLY,SPREAD_DXCM_ON_ORLY,Z_DXCM_ON_ORLY,BETA_ATVI_ON_MSFT,SPREAD_ATVI_ON_MSFT,Z_ATVI_ON_MSFT,BETA_ORLY_ON_VRTX,SPREAD_ORLY_ON_VRTX,Z_ORLY_ON_VRTX,BETA_BKNG_ON_EA,SPREAD_BKNG_ON_EA,Z_BKNG_ON_EA,market_close,SIGNAL_DXCM_ON_ORLY,SIGNAL_ATVI_ON_MSFT,SIGNAL_ORLY_ON_VRTX,SIGNAL_BKNG_ON_EA,POS_DXCM_ON_ORLY,POS_ATVI_ON_MSFT,POS_ORLY_ON_VRTX,POS_BKNG_ON_EA,POS_BETA_DXCM_ON_ORLY,POS_BETA_ATVI_ON_MSFT,POS_BETA_ORLY_ON_VRTX,POS_BETA_BKNG_ON_EA,PAIR_BASE_DXCM_ON_ORLY,PAIR_BASE_ATVI_ON_MSFT,PAIR_BASE_ORLY_ON_VRTX,PAIR_BASE_BKNG_ON_EA,PAIR_RET_DXCM_ON_ORLY,PAIR_RET_ATVI_ON_MSFT,PAIR_RET_ORLY_ON_VRTX,PAIR_RET_BKNG_ON_EA,SL_DXCM_ON_ORLY,SL_ATVI_ON_MSFT,SL_ORLY_ON_VRTX,SL_BKNG_ON_EA,LOSS_DXCM_ON_ORLY,LOSS_ATVI_ON_MSFT,LOSS_ORLY_ON_VRTX,LOSS_BKNG_ON_EA,COOLDOWN_DXCM_ON_ORLY,COOLDOWN_ATVI_ON_MSFT,COOLDOWN_ORLY_ON_VRTX,COOLDOWN_BKNG_ON_EA,CAPITAL_DXCM_ON_ORLY,CAPITAL_ATVI_ON_MSFT,CAPITAL_ORLY_ON_VRTX,CAPITAL_BKNG_ON_EA,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-12-17,18:46:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:47:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.16891556690122483,-22.4905897434073,-2.079959821800414,0.08437887040628056,55.40211401823689,1.6303934104159807,1.7385361607596737,281.8641782004514,-1.076481306638421,17.122011951637536,-146.73983558993564,-0.5766098823316494,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:48:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:49:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.735577756522935,282.7658998118094,-1.064800669449187,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:50:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.17069763454452502,-23.937218794209087,-2.085533281689993,0.08415430867494814,55.4571451161172,1.6265626150715278,,,,17.117023400956718,-146.13228000251888,-0.576177394651596,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:51:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.7311002548495864,284.13064232184604,-1.051883176766726,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:52:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:53:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.17259056001553733,-25.473838903812748,-2.0941656547015186,0.08392979445651265,55.51216457048701,1.6227906430297705,1.7287286175784562,284.85351736208656,-1.0409557939610805,17.115899580173416,-145.99540986932038,-0.575976985446794,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:54:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:55:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.7128328459955888,289.6985485405445,-1.0181270266665081,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:56:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.17452179524904968,-27.041557729321056,-2.1020956219162397,0.08370532773966778,55.567172384117015,1.6190400791739168,,,,17.107994727441405,-145.03267785508865,-0.5753369490043355,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:57:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.6904071949661719,296.5338869743108,-0.9897019225643715,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:58:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,18:59:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.17640374332646272,-28.56926672012264,-2.1055338921013584,0.08348090851311105,55.62216855977701,1.615343250286533,1.6765749107791839,300.74996719450473,-0.9691377038099898,17.106772408682293,-144.8838116534164,-0.5751016039009326,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:00:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:01:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.6455481104868146,310.20693592361886,-0.9334551612197313,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:02:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.17840727647432872,-30.195674823565838,-2.1122030867085657,0.0832565367654371,55.67715310026198,1.6116766309820196,,,,17.102136693015655,-144.3192278423769,-0.5746420475252606,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:03:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.620526521865028,317.8335161355394,-0.9033560528356431,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:04:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:05:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.1806127340366556,-31.985999108935914,-2.124762416521257,0.08303221248503118,55.73212600841826,1.6080701290998698,1.5852852478579609,328.5750564528935,-0.8643442921801551,17.09263865167401,-143.16246138737802,-0.573860687085114,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:06:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:07:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.5536414894211603,338.2200740244303,-0.8287479721342144,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:08:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.18275883573905047,-33.72814008788899,-2.1314971229854938,0.08280793566081547,55.787087286960556,1.60451238071786,,,,17.077693490690724,-141.3422902312234,-0.5727243316820496,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:09:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.5193980885608376,348.6574626066567,-0.790994317027174,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:10:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:11:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.18505132819254777,-35.589116686864514,-2.1414599462789625,0.08258370628086308,55.84203693881169,1.6009994359532553,1.4809322175895658,360.3818600787003,-0.7496084173596732,17.05208546388083,-138.22348864604623,-0.570907348161888,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:12:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:13:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.465741105137118,365.01211115420637,-0.7292174286843833,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:14:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.18740548826803716,-37.500153211344525,-2.1507548610467233,0.08235952433442367,55.89697496660614,1.5975330756445238,,,,17.026346919790505,-135.08879136128576,-0.569077416404843,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:15:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.4532508212915076,368.81914967034845,-0.7113087186151742,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:16:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:17:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.18975959080226984,-39.4111430255586,-2.156862593996598,0.08213538980979121,55.951901373212564,1.5941122101575844,1.4426096585227828,372.06257608225576,-0.695102052836246,16.996399363222444,-131.44147844686154,-0.5669695852554256,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:18:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:19:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.4235502523139625,377.8718830947042,-0.671328399703951,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:20:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.19230207227233362,-41.475053208512264,-2.1673103751261498,0.08191130269568989,56.006816161394234,1.5907404516539438,,,,16.966842098232476,-127.8416991437332,-0.5648808797149574,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:21:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.4105309492152982,381.84016667917706,-0.6530520307576559,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:22:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:23:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.19482255115807384,-43.52110235358961,-2.1736471155779324,0.08168726298052799,56.06171933399181,1.5873968907672042,1.401417817433353,384.617849246314,-0.6383406859397921,16.94347055625905,-124.99527904678985,-0.5631721734999218,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:24:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:25:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.3947338554719593,386.65512085214675,-0.6258526891648134,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:26:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.19731315952908512,-45.54290351092544,-2.1760290975161958,0.08146327065325053,56.11661089371442,1.5841131336835355,,,,16.911762399177505,-121.13354259582843,-0.5609298015829707,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:27:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.3897998513383665,388.15900531206586,-0.6149674586379678,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:28:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:29:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,0.19988783922604875,-47.632951248529594,-2.1789774904152583,0.08123932570216685,56.17149084342699,1.5808694551418299,1.38507653451281,389.59867228049546,-0.6042815731709048,16.88320832748234,-117.65594220407434,-0.5588744108501252,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:30:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
2022-12-17,19:31:00.000000000,1938.55,121.79,811.77,304.8,76.08,245.06,114.63,811.77,,,,,,,1.3836034795093386,390.04765944555356,-0.5965810501662369,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1517727704305224,0.0,0.0,0.0,237.83458185238516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154474529137326,0.0,0.0,0.0,0.20386186322843303,1.0193093161421656,0.0
