date,time,PRICE_ATVI_ATVI_ON_MCHP,PRICE_MCHP_ATVI_ON_MCHP,PRICE_ANSS_ANSS_ON_GOOGL,PRICE_GOOGL_ANSS_ON_GOOGL,PRICE_MSFT_MSFT_ON_ODFL,PRICE_ODFL_MSFT_ON_ODFL,PRICE_NXPI_NXPI_ON_SNPS,PRICE_SNPS_NXPI_ON_SNPS,PRICE_KDP_KDP_ON_TXN,PRICE_TXN_KDP_ON_TXN,BETA_KDP_ON_TXN,SPREAD_KDP_ON_TXN,Z_KDP_ON_TXN,BETA_NXPI_ON_SNPS,SPREAD_NXPI_ON_SNPS,Z_NXPI_ON_SNPS,BETA_MSFT_ON_ODFL,SPREAD_MSFT_ON_ODFL,Z_MSFT_ON_ODFL,BETA_ANSS_ON_GOOGL,SPREAD_ANSS_ON_GOOGL,Z_ANSS_ON_GOOGL,BETA_ATVI_ON_MCHP,SPREAD_ATVI_ON_MCHP,Z_ATVI_ON_MCHP,market_close,SIGNAL_KDP_ON_TXN,SIGNAL_NXPI_ON_SNPS,SIGNAL_MSFT_ON_ODFL,SIGNAL_ANSS_ON_GOOGL,SIGNAL_ATVI_ON_MCHP,POS_KDP_ON_TXN,POS_NXPI_ON_SNPS,POS_MSFT_ON_ODFL,POS_ANSS_ON_GOOGL,POS_ATVI_ON_MCHP,POS_BETA_KDP_ON_TXN,POS_BETA_NXPI_ON_SNPS,POS_BETA_MSFT_ON_ODFL,POS_BETA_ANSS_ON_GOOGL,POS_BETA_ATVI_ON_MCHP,PAIR_BASE_KDP_ON_TXN,PAIR_BASE_NXPI_ON_SNPS,PAIR_BASE_MSFT_ON_ODFL,PAIR_BASE_ANSS_ON_GOOGL,PAIR_BASE_ATVI_ON_MCHP,PAIR_RET_KDP_ON_TXN,PAIR_RET_NXPI_ON_SNPS,PAIR_RET_MSFT_ON_ODFL,PAIR_RET_ANSS_ON_GOOGL,PAIR_RET_ATVI_ON_MCHP,SL_KDP_ON_TXN,SL_NXPI_ON_SNPS,SL_MSFT_ON_ODFL,SL_ANSS_ON_GOOGL,SL_ATVI_ON_MCHP,LOSS_KDP_ON_TXN,LOSS_NXPI_ON_SNPS,LOSS_MSFT_ON_ODFL,LOSS_ANSS_ON_GOOGL,LOSS_ATVI_ON_MCHP,COOLDOWN_KDP_ON_TXN,COOLDOWN_NXPI_ON_SNPS,COOLDOWN_MSFT_ON_ODFL,COOLDOWN_ANSS_ON_GOOGL,COOLDOWN_ATVI_ON_MCHP,CAPITAL_KDP_ON_TXN,CAPITAL_NXPI_ON_SNPS,CAPITAL_MSFT_ON_ODFL,CAPITAL_ANSS_ON_GOOGL,CAPITAL_ATVI_ON_MCHP,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-03-02,20:37:00.000000000,81.435,69.88,324.38,135.0285,300.46,159.14,188.74,316.09,38.64,170.7,0.16917377611505807,9.762036417159589,-0.49489599067935713,0.8740434912322794,-87.5364071436112,-0.8569182106569871,1.1625719660838527,115.44829731741567,-0.7857503001698699,2.229793654240996,23.294307558319645,-1.2184917464167557,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:38:00.000000000,81.47,69.83,324.38,135.0225,300.31,159.13,188.66,316.13,38.65,170.69,,,,,,,,,,,,,0.0773036420809896,76.0718866734845,-3.0412612837155417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:39:00.000000000,81.45,69.75,324.1427,134.9011,300.143,159.12,188.55,315.855,38.635,170.525,,,,0.871148549607178,-86.60662513617524,-0.8448732437645663,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:40:00.000000000,81.47,69.79,323.94,134.9225,300.16,159.055,188.62,315.665,38.64,170.49,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:41:00.000000000,81.47,69.85,324.28,134.9828,300.03,159.055,188.79,315.78,38.63,170.455,0.16954311618649803,9.730528130430478,-0.49807722307193447,0.8684225042157027,-85.44045838123455,-0.8305878075558811,1.1656877985553151,114.62152720078433,-0.7873257300279018,2.219608379149862,24.671046078889958,-1.083252549513106,0.07896118116632928,75.9545614955319,-3.333552539580697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:42:00.000000000,81.5,69.8,324.25,134.9678,299.88,158.8675,188.575,315.89,38.63,170.26,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:43:00.000000000,81.495,69.77,324.28,134.91,299.85,158.61,188.57,315.693,38.605,170.06,,,,0.8654125390852455,-84.63468070143841,-0.8198704254041024,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:44:00.000000000,81.485,69.82,324.375,135.0025,300.08,158.595,188.715,316.03,38.635,170.1,,,,,,,,,,,,,0.08061110422914283,75.85673270272125,-3.521178140197364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:45:00.000000000,81.505,69.84,324.41,134.985,300.39,158.735,188.83,315.86,38.67,170.16,0.16994561570095199,9.752054032326011,-0.4936089534207957,0.8623713773640586,-83.55862325421154,-0.8065922512961645,1.171117524240932,114.49265978961563,-0.780968247616552,2.22128147156787,24.570320560411062,-0.9964881538561375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:46:00.000000000,81.505,69.84,324.64,135.0265,300.57,158.82,188.98,316.09,38.695,170.085,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:47:00.000000000,81.485,69.8,324.64,134.9685,300.49,158.82,188.74,316.26,38.69,170.045,,,,0.8586105831841412,-82.80418303781647,-0.7964746773059826,,,,,,,0.0823537787774878,75.73670624133135,-3.7399905685002333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:48:00.000000000,81.51,69.8,324.86,135.0075,300.5,158.98,188.77,316.2,38.7,170.05,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:49:00.000000000,81.54,69.85,324.78,135.0615,300.7,159.1055,188.83,316.4,38.725,170.1,0.17040375302180716,9.739321610990604,-0.4942485516165082,0.8544025347872765,-81.50296200669422,-0.7811120308016541,1.1796616399825468,113.00934493975689,-0.7903510014353438,2.2238076751763236,24.42919967917294,-0.9217637340801026,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:50:00.000000000,81.47,69.855,325.13,134.9995,300.63,159.105,188.92,316.52,38.745,170.075,,,,,,,,,,,,,0.08391925526430737,75.60782042351181,-3.9439908034553826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:51:00.000000000,81.53,69.8472,325.27,134.9845,300.92,159.19,188.86,316.65,38.76,170.095,,,,0.8494596281128887,-80.12139124194618,-0.765018167150972,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:52:00.000000000,81.54,69.885,325.17,134.9665,301.035,159.025,189.05,316.84,38.745,170.28,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:53:00.000000000,81.56,69.9,324.8,134.9537,300.85,159.1,188.92,316.42,38.71,170.31,0.17083807038643486,9.614568232486278,-0.5113757525139954,0.8444758717647661,-78.28905534380735,-0.7446177609452029,1.189485394289097,111.6028737686047,-0.7989742444645458,2.2260236529678905,24.3898717444672,-0.8547382701275067,0.08505191930735138,75.61487084041615,-3.7284441866300666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:54:00.000000000,81.5,69.9283,324.87,135.0105,300.925,159.11,188.65,316.51,38.68,170.23,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:55:00.000000000,81.48,69.9,324.03,134.8198,300.47,159.04,188.43,315.92,38.625,170.1,,,,0.8395029183925912,-76.7857619785874,-0.7274562492383495,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:56:00.000000000,81.49,69.885,323.98,134.7485,300.51,158.81,188.43,315.87,38.63,170.14,,,,,,,,,,,,,0.08604495392748014,75.47674839477804,-3.917530044831609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:57:00.000000000,81.49,69.85,323.785,134.565,300.355,158.895,188.425,315.53,38.625,170.13,0.17136868455374696,9.47004569687103,-0.5314736678610053,0.8344337125668704,-74.86386932622457,-0.7063221810975988,1.2000147694227252,109.67865321257608,-0.8138435983058374,2.2181995978965094,25.292971109056225,-0.7593025958120742,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:58:00.000000000,81.485,69.79,323.42,134.576,300.37,159.015,188.3,315.72,38.625,170.08,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-02,20:59:00.000000000,81.47,69.73,323.21,134.497,300.33,158.87,188.31,315.21,38.59,170.09,,,,0.8296979243231292,-73.21908272589354,-0.6879383056159396,,,,,,,0.08721410813005892,75.388560240091,-3.9396207305370865,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824340985207446,0.9824340985207446,0.0
2022-03-03,14:29:00.000000000,81.43,70.08,326.12,136.015,303.11,159.28,189.44,315.0,38.61,171.93,0.1716883279378133,9.091625777651757,-0.5858908873305692,0.8262022804337809,-70.81371833664099,-0.6622992501741829,1.2226020907778348,108.3739389809065,-0.8216389804132123,2.2228267138945528,23.782224509632442,-0.7555336409725146,0.08862763256191378,75.21897551006109,-4.136085965749418,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64102448993893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350689837426328,0.14736511477811176,0.9824340985207446,0.0
2022-03-03,14:30:00.000000000,81.49,70.27,326.11,135.7905,301.48,160.025,189.77,317.97,38.865,172.03,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.71786374012568,0.0,0.0,0.0,0.0,0.0004924719908788828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354802318275778,0.14736511477811176,0.9828453466056896,0.00041860119224708175
2022-03-03,14:31:00.000000000,81.5,70.28,324.92,135.614,301.03,160.13,188.7,316.92,38.82,172.04,,,,0.8203965477393935,-71.3000739095686,-0.6646035641308968,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.7287500164513,0.0,0.0,0.0,0.0,0.0001038981489721349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8355670366771675,0.14736511477811176,0.9829321514552792,0.00008831994767992502
2022-03-03,14:32:00.000000000,81.5,70.44,324.92,135.4,301.53,160.41,189.775,318.61,38.77,172.28,,,,,,,,,,,,,0.0902356546807131,75.14380048429057,-4.078886238071267,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.7429304376612,0.0,0.0,0.0,0.0,-0.00016163938511880307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354319761351334,0.14736511477811176,0.9827970909132452,-0.0001374057627823906
2022-03-03,14:33:00.000000000,81.55,70.33,324.92,135.5465,301.51,160.82,188.55,318.46,38.79,172.0,0.1721615749605353,9.178209106787929,-0.5722966876675021,0.8115670677729017,-69.90164840295824,-0.6487377956374474,1.2316128414833,103.44202283265568,-0.8727461600798346,2.224177102714699,23.440578346882035,-0.7059138296135259,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.78318139807939,0.0,0.0,0.0,0.0,0.0006809555970352817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016163938511881693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360008682152249,0.14736511477811176,0.9833659829933367,0.0005788499837365662
2022-03-03,14:34:00.000000000,81.54,70.23,326.49,135.607,301.93,161.585,188.995,318.14,38.68,172.205,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.76431863482321,0.0,0.0,0.0,0.0,-0.000012955064121500123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359900377703716,0.14736511477811176,0.9833551525484834,-0.000011013646028628121
2022-03-03,14:35:00.000000000,81.49,70.14,325.91,135.4824,301.5001,161.27,188.87,318.14,38.76,172.36,,,,0.8047749631039618,-67.16110676189442,-0.6200060443029846,,,,,,,0.09244505170581817,75.0059040733539,-4.1527679474786785,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.70634214789263,0.0,0.0,0.0,0.0,-0.00047882230185472937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000012955064121356052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8355897470961589,0.14736511477811176,0.9829548618742706,-0.0004070662295055505
2022-03-03,14:36:00.000000000,81.38,70.07,324.57,135.4,301.87,161.245,188.81,316.885,38.8,172.53,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.59013821361329,0.0,0.0,0.0,0.0,-0.0011834499441971337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004917711628024124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346008684565862,0.14736511477811176,0.981965983234698,-0.0010060265002271595
2022-03-03,14:37:00.000000000,81.29,69.96,324.57,135.369,301.81,161.105,188.68,317.0,38.78,172.28,0.17257688018932438,9.048455080983196,-0.5905424833020939,0.7998224395419803,-64.86371333480776,-0.5956693572355609,1.2365678667002777,102.59273383525178,-0.8753795462249275,2.2238665454662474,23.527409606779543,-0.6434819754452221,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.49038917403149,0.0,0.0,0.0,0.0,-0.0009162099986926491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00167463912044441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338361987959887,0.14736511477811176,0.9812013135741005,-0.0007787129835991012
2022-03-03,14:38:00.000000000,81.28,69.93,324.5602,135.439,301.63,160.925,188.895,317.0,38.76,172.15,,,,,,,,,,,,,0.09438029053360715,74.67998628298486,-4.559410339820091,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.47773034505464,0.0,0.0,0.0,0.0,-0.00008390831372979838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025893147980307063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8337662330066208,0.14736511477811176,0.9811313477847325,-0.00007130625326321041
2022-03-03,14:39:00.000000000,81.37,70.1,325.06,135.6255,301.96,160.925,189.31,318.37,38.715,172.07,,,,0.7922903481218779,-62.93147813156227,-0.5749327261807031,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.58279704259016,0.0,0.0,0.0,0.0,0.0008565986128002362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002673005846722143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8344804360052139,0.14736511477811176,0.9818455507833257,0.0007279382115409191
2022-03-03,14:40:00.000000000,81.465,69.93,324.9,135.6552,301.6239,161.09,189.32,317.59,38.8,171.86,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.66273034505464,0.0,0.0,0.0,0.0,0.001256715944821808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018186969270223008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8355291408747836,0.14736511477811176,0.9828942556528953,0.0010680955561014492
2022-03-03,14:41:00.000000000,81.46,69.77,324.41,135.825,301.85,161.1213,188.9,317.59,38.76,171.965,0.1729615500394171,9.016667047471635,-0.5945532354700035,0.7851885030838031,-60.468016694385,-0.5491766504116918,1.24459572828661,101.31911828401465,-0.8833049787438693,2.2129240027432466,23.839597327398565,-0.5735286656751429,0.09682160828674169,74.70475638983403,-4.225516583966773,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.64354992384472,0.0,0.0,0.0,0.0,0.00010472433580119285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000564266567627425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356166411091043,0.14736511477811176,0.982981755887216,0.00008902303967843353
2022-03-03,14:42:00.000000000,81.46,69.71,324.41,135.845,301.8713,161.1213,188.75,317.59,38.78,171.78,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.638232265891,0.0,0.0,0.0,0.0,0.00006067369428020072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045960132426769995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356673410577224,0.14736511477811176,0.9830324558358342,0.00005157771068946323
2022-03-03,14:43:00.000000000,81.35,69.67,324.41,135.87,301.42,161.275,188.57,317.59,38.76,172.06,,,,0.7777524042371642,-58.43638606168096,-0.5276614612942687,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08862763256191378,0.0,0.0,0.0,0.0,87.52468716058853,0.0,0.0,0.0,0.0,-0.0012147083749309406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039895551569757437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346522489398833,0.14736511477811176,0.9820173637179951,-0.0010326130249443588
