date,time,PRICE_ALGN_ALGN_ON_IDXX,PRICE_IDXX_ALGN_ON_IDXX,PRICE_ABNB_ABNB_ON_EBAY,PRICE_EBAY_ABNB_ON_EBAY,PRICE_EBAY_EBAY_ON_SPLK,PRICE_SPLK_EBAY_ON_SPLK,PRICE_CSCO_CSCO_ON_WDAY,PRICE_WDAY_CSCO_ON_WDAY,BETA_CSCO_ON_WDAY,SPREAD_CSCO_ON_WDAY,Z_CSCO_ON_WDAY,BETA_EBAY_ON_SPLK,SPREAD_EBAY_ON_SPLK,Z_EBAY_ON_SPLK,BETA_ABNB_ON_EBAY,SPREAD_ABNB_ON_EBAY,Z_ABNB_ON_EBAY,BETA_ALGN_ON_IDXX,SPREAD_ALGN_ON_IDXX,Z_ALGN_ON_IDXX,market_close,SIGNAL_CSCO_ON_WDAY,SIGNAL_EBAY_ON_SPLK,SIGNAL_ABNB_ON_EBAY,SIGNAL_ALGN_ON_IDXX,POS_CSCO_ON_WDAY,POS_EBAY_ON_SPLK,POS_ABNB_ON_EBAY,POS_ALGN_ON_IDXX,POS_BETA_CSCO_ON_WDAY,POS_BETA_EBAY_ON_SPLK,POS_BETA_ABNB_ON_EBAY,POS_BETA_ALGN_ON_IDXX,PAIR_BASE_CSCO_ON_WDAY,PAIR_BASE_EBAY_ON_SPLK,PAIR_BASE_ABNB_ON_EBAY,PAIR_BASE_ALGN_ON_IDXX,PAIR_RET_CSCO_ON_WDAY,PAIR_RET_EBAY_ON_SPLK,PAIR_RET_ABNB_ON_EBAY,PAIR_RET_ALGN_ON_IDXX,SL_CSCO_ON_WDAY,SL_EBAY_ON_SPLK,SL_ABNB_ON_EBAY,SL_ALGN_ON_IDXX,LOSS_CSCO_ON_WDAY,LOSS_EBAY_ON_SPLK,LOSS_ABNB_ON_EBAY,LOSS_ALGN_ON_IDXX,COOLDOWN_CSCO_ON_WDAY,COOLDOWN_EBAY_ON_SPLK,COOLDOWN_ABNB_ON_EBAY,COOLDOWN_ALGN_ON_IDXX,CAPITAL_CSCO_ON_WDAY,CAPITAL_EBAY_ON_SPLK,CAPITAL_ABNB_ON_EBAY,CAPITAL_ALGN_ON_IDXX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-09-20,19:59:00.000000000,232.36,337.92,116.71,39.89,39.89,88.62,42.585,152.62,-0.05428192457977022,50.86950732936453,2.356252313863643,0.39850505564863736,4.574481968417757,-2.7114759141930125,,,,1.127515579273332,-148.65006454804438,-0.24485874922713227,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:29:00.000000000,233.42,338.0,116.39,39.93,39.93,88.63,42.27,153.52,-0.05474341912853301,50.674209704612394,2.3296846035156005,0.399141878002008,4.554055352682035,-2.6959228893724183,2.991316123888051,-3.053252826849871,-0.9879519815281333,1.1195003111998407,-144.97110518554618,-0.21003267415405577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:30:00.000000000,232.17,339.965,117.28,40.13,40.13,89.105,42.48,153.4648,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:31:00.000000000,233.81,340.825,117.8935,40.13,40.13,89.62,42.5,153.84,-0.05507027696974622,50.97201140902576,2.345971228168695,,,,,,,1.086023279138853,-136.33388411249962,-0.13326963657679633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:32:00.000000000,234.93,340.3,117.21,40.04,40.04,89.32,42.485,153.22,,,,0.39978545715962677,4.331162966502141,-2.6998264603880213,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:33:00.000000000,233.5,340.285,116.33,40.02,40.02,89.32,42.57,153.17,-0.05513162894042823,51.01451160480539,2.340075212478732,,,,2.991339126329733,-3.3833918357159263,-0.9887584147971524,1.0581668757675395,-126.57831532055724,-0.04672737875026917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:34:00.000000000,233.82,340.28,115.74,39.915,39.915,88.69,42.6,152.63,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:35:00.000000000,232.2,340.36,115.56,39.855,39.855,88.87,42.597,152.65,-0.05503699887070746,50.9983978776135,2.3292149039583054,0.40051243515665363,4.261459887628185,-2.689077455774417,,,,1.0263849749973886,-117.14039009011123,0.03750607155835434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:36:00.000000000,232.2,339.555,115.75,39.87,39.87,88.93,42.645,152.75,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:37:00.000000000,232.2,339.395,115.73,39.86,39.86,88.91,42.64,152.88,-0.0550545696093944,51.05674260188422,2.324851205912923,,,,2.9919377327839234,-3.528638028767176,-0.9860594733578919,1.0051891528206387,-108.95617252156069,0.11135267863466015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:38:00.000000000,232.2,339.395,115.88,39.82,39.82,88.95,42.64,152.95,,,,0.4012205523976655,4.13143186422765,-2.6841342634787786,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:39:00.000000000,230.9847,340.0,116.2011,39.89,39.89,88.97,42.635,153.28,-0.05506267598315407,51.07500697469786,2.3171004473688446,,,,,,,0.9749172986604282,-100.48718154454556,0.1879792914581551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:40:00.000000000,231.6,340.57,116.07,39.86,39.86,88.95,42.585,153.39,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:41:00.000000000,230.99,339.885,116.29,39.875,39.875,88.88,42.57,153.27,-0.055149626765636006,51.022783294369034,2.303420191512226,0.4018804695681109,4.155863864786305,-2.664757571945678,2.990112834371278,-2.9407492705547043,-0.9693443730160227,0.9463302962473127,-90.65347274001783,0.27664489711046214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:42:00.000000000,231.15,339.885,116.13,39.91,39.91,89.04,42.64,153.26,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:43:00.000000000,231.7,341.34,116.31,39.945,39.945,88.88,42.61,153.47,-0.05520302510248129,51.0820082624778,2.299373683390196,,,,,,,0.9049706403494077,-77.2026783768668,0.3968184803755648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:44:00.000000000,232.26,340.2819,116.12,39.86,39.86,88.85,42.58,153.54,,,,0.40253222266555594,4.095012016165356,-2.653636809042293,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:45:00.000000000,231.86,340.26,116.245,39.94,39.94,88.83,42.64,153.78,-0.055293531026750005,51.14303920129362,2.2955163961852465,,,,2.9896647121700193,-3.162208604070557,-0.9682155153414561,0.877346633967791,-66.66596567388052,0.4923792283803909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:46:00.000000000,232.17,341.2746,116.19,39.97,39.97,88.92,42.685,153.91,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:47:00.000000000,233.1,343.19,116.4,39.98,39.98,89.04,42.685,154.09,-0.05532647712653105,51.21025686042717,2.2922150311830403,0.40315037799132986,4.083490343651981,-2.6380921891300515,,,,0.8243729612193206,-49.81655656085863,0.6428463414048455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:48:00.000000000,234.51,342.75,116.4189,39.98,39.98,89.24,42.685,154.31,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:49:00.000000000,235.195,343.87,116.735,39.99,39.99,89.27,42.69,154.33,-0.055326062197183085,51.22847117889126,2.2848044053850356,,,,2.9879562597013885,-2.753370825458532,-0.9549911420641383,0.7793490887209789,-32.79977113848298,0.795123398325247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:50:00.000000000,235.36,344.8076,116.4034,40.02,40.02,89.6,42.71,154.36,,,,0.4037630356068053,3.84283200963025,-2.643909578292283,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:51:00.000000000,234.99,344.8076,116.22,39.99,39.99,89.51,42.71,154.69,-0.05525293095412922,51.25707588929425,2.278344331183832,,,,,,,0.727073223369965,-15.710373174461523,0.9482322767324359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:52:00.000000000,234.72,344.57,115.88,40.005,40.005,89.36,42.755,154.53,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:53:00.000000000,234.57,344.57,115.66,39.95,39.95,89.18,42.74,154.16,-0.055225084311549884,51.25349899746853,2.2692433466673774,0.40434413829151294,3.8905897471628776,-2.6230568433773516,2.9902128528939937,-3.7990034731150644,-0.9698614800953008,0.6797480124588265,0.34922734706213987,1.092359368824215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:54:00.000000000,234.21,344.57,115.88,40.01,40.01,89.1999,42.765,153.97,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:55:00.000000000,234.335,344.18,115.16,40.005,40.005,88.82,42.725,153.625,-0.05530930261908934,51.2218916148576,2.257884271708461,,,,,,,0.6383225534259624,14.637143561852241,1.220666104220333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:56:00.000000000,234.24,343.9,114.71,40.015,40.015,88.7,42.715,153.37,,,,0.4048516345568232,4.104660014809781,-2.5873490037303104,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:57:00.000000000,234.125,343.99,114.91,40.06,40.06,88.75,42.75,153.815,-0.055444356680645006,51.278173722833415,2.2540044054456447,,,,2.99601131528073,-5.1102132901460635,-0.9898767321464599,0.6003212138377455,27.62050565195392,1.3372612520024305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:58:00.000000000,234.48,344.7,115.05,40.07,40.07,88.8175,42.7592,153.74,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,13:59:00.000000000,235.0,344.7,114.88,40.015,40.015,88.81,42.775,153.55,-0.055428497703118085,51.28604582231378,2.2461112938099212,0.4053973849057441,4.0116582465208666,-2.5802013028908277,,,,0.5630553665843412,40.914815138377605,1.45601978442354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,14:00:00.000000000,235.09,344.75,114.98,40.11,40.11,88.84,42.785,153.4,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9834631109453689,0.9834631109453689,0.0
2022-09-21,14:01:00.000000000,236.815,345.74,114.66,40.135,40.135,88.82,42.81,153.67,-0.05539617333535271,51.32272995644365,2.240698997726585,,,,3.0027715684548943,-5.856236899937187,-0.998950257891508,0.531224163856075,53.149557588400626,1.5647737185875858,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.48044241159937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540904711019953,0.4425583999254159,0.9834631109453689,0.0
2022-09-21,14:02:00.000000000,236.57,345.66,114.42,40.13,40.13,88.9,42.825,153.5,,,,0.4058446230625303,4.050413009741057,-2.561184885843313,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,420.19294447849086,0.0,0.0,0.0,0.000481596874589713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411652090382311,0.4425583999254159,0.983723608963647,0.00026487828102438076
2022-09-21,14:03:00.000000000,236.49,345.66,114.39,40.11,40.11,88.82,42.8399,153.26,-0.055444569059616707,51.337334654076855,2.233497633886132,,,,,,,0.4997738702942899,63.73816399407576,1.6583017477988817,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,420.11294447849093,0.0,0.0,0.0,0.00019038872749106613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412682407937423,0.4425583999254159,0.9838266407191582,0.00010473648753812953
2022-09-21,14:04:00.000000000,236.16,344.42,114.14,40.11,40.11,88.71,42.81,153.17,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,419.1242265153094,0.0,0.0,0.0,-0.0007824514038470953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408447246988753,0.4425583999254159,0.9834031246242912,-0.0004304783763095933
2022-09-21,14:05:00.000000000,235.86,343.79,113.55,40.04,40.04,88.545,42.7915,152.99,-0.055656228900194706,51.30634645944079,2.2225738052435444,0.40622076535116985,4.0711823319806655,-2.544084798160846,3.012609370946831,-7.07487921271111,-1.0172407591350563,0.47636254347806967,72.09132117767444,1.7313357724011968,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.48955529208,0.0,0.0,0.0,-0.00008272302347588592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007824514038470287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5407999843880172,0.4425583999254159,0.9833583843134331,-0.00004549539221282992
2022-09-21,14:06:00.000000000,234.63,343.79,113.33,40.025,40.025,88.51,42.7697,152.89,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,417.25955529208,0.0,0.0,0.0,0.0029391414539403585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008651097005771824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423894720404223,0.4425583999254159,0.9849478719658382,0.0016163869427063794
2022-09-21,14:07:00.000000000,234.755,343.47,113.55,40.085,40.085,88.72,42.8,153.16,-0.05592184083601757,51.36498914244444,2.219197747598436,,,,,,,0.453046192552731,79.14722424391348,1.7921635212581342,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,417.2145635596461,0.0,0.0,0.0,-0.0007069741811603317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5420060166875565,0.4425583999254159,0.9845644166129724,-0.0003893153777777479
2022-09-21,14:08:00.000000000,235.61,344.035,113.65,40.1,40.1,88.92,42.825,153.37,,,,0.40663419435153364,3.9420874382616304,-2.5406968256239155,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.36970521222474,0.0,0.0,0.0,-0.0013299112636129741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007069741811603913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412851967810178,0.4425583999254159,0.9838435967064337,-0.0007321206153462557
2022-09-21,14:09:00.000000000,235.61,344.335,113.43,40.09,40.09,88.905,42.845,153.45,-0.0560498229737881,51.44584533532778,2.2176873404834594,,,,3.0228015707796634,-7.754114972556707,-1.0250226031724088,0.4301366924136551,87.49888201774411,1.8632763776365135,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.5290724613816,0.0,0.0,0.0,0.0003809244483320657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002035945231846581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541491385545992,0.4425583999254159,0.9840497854714079,0.00020957473897719508
2022-09-21,14:10:00.000000000,235.61,344.421,113.12,40.045,40.045,88.92,42.83,153.42,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.57475773947317,0.0,0.0,0.0,0.00010915676137606016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016557963248288177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415504929919511,0.4425583999254159,0.984108892917367,0.00006006550362779239
2022-09-21,14:11:00.000000000,235.61,344.505,113.17,40.07,40.07,88.75,42.83,153.33,-0.05620959022567574,51.44861646930286,2.2097320223089643,0.40701829220112146,3.9471265671504696,-2.525316637777091,,,,0.4075499818556592,95.20699350081614,1.9277138071100284,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.61938056923714,0.0,0.0,0.0,0.0001066065952110839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015468203048171203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416082258461439,0.4425583999254159,0.9841666257715598,0.00005866510770124376
2022-09-21,14:12:00.000000000,235.61,344.5,113.155,40.025,40.025,88.73,42.805,153.34,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.6167244484178,0.0,0.0,0.0,-6.344954253325987e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001440378610852222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416047893667276,0.4425583999254159,0.9841631892921435,-3.4917658517003066e-6
2022-09-21,14:13:00.000000000,235.78,344.625,113.17,40.02,40.02,88.705,42.8,153.37,-0.05628479574698429,51.43239912371498,2.2002853738203823,,,,3.0335008868433473,-8.230705491470772,-1.0288784405106526,0.38767796331173654,102.1764818936928,1.9846072360186364,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.531224163856075,0.0,0.0,0.0,418.85312746889986,0.0,0.0,0.0,-0.0002474745356972792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00144671442596922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414707559729477,0.4425583999254159,0.9840291558983636,-0.00013619021239387553
