date,time,PRICE_MAR_MAR_ON_QCOM,PRICE_QCOM_MAR_ON_QCOM,PRICE_TSLA_TSLA_ON_CTAS,PRICE_CTAS_TSLA_ON_CTAS,PRICE_FOXA_FOXA_ON_XLNX,PRICE_XLNX_FOXA_ON_XLNX,PRICE_FOX_FOX_ON_XLNX,PRICE_XLNX_FOX_ON_XLNX,PRICE_QCOM_QCOM_ON_CMCSA,PRICE_CMCSA_QCOM_ON_CMCSA,BETA_QCOM_ON_CMCSA,SPREAD_QCOM_ON_CMCSA,Z_QCOM_ON_CMCSA,BETA_FOX_ON_XLNX,SPREAD_FOX_ON_XLNX,Z_FOX_ON_XLNX,BETA_FOXA_ON_XLNX,SPREAD_FOXA_ON_XLNX,Z_FOXA_ON_XLNX,BETA_TSLA_ON_CTAS,SPREAD_TSLA_ON_CTAS,Z_TSLA_ON_CTAS,BETA_MAR_ON_QCOM,SPREAD_MAR_ON_QCOM,Z_MAR_ON_QCOM,market_close,SIGNAL_QCOM_ON_CMCSA,SIGNAL_FOX_ON_XLNX,SIGNAL_FOXA_ON_XLNX,SIGNAL_TSLA_ON_CTAS,SIGNAL_MAR_ON_QCOM,POS_QCOM_ON_CMCSA,POS_FOX_ON_XLNX,POS_FOXA_ON_XLNX,POS_TSLA_ON_CTAS,POS_MAR_ON_QCOM,POS_BETA_QCOM_ON_CMCSA,POS_BETA_FOX_ON_XLNX,POS_BETA_FOXA_ON_XLNX,POS_BETA_TSLA_ON_CTAS,POS_BETA_MAR_ON_QCOM,PAIR_BASE_QCOM_ON_CMCSA,PAIR_BASE_FOX_ON_XLNX,PAIR_BASE_FOXA_ON_XLNX,PAIR_BASE_TSLA_ON_CTAS,PAIR_BASE_MAR_ON_QCOM,PAIR_RET_QCOM_ON_CMCSA,PAIR_RET_FOX_ON_XLNX,PAIR_RET_FOXA_ON_XLNX,PAIR_RET_TSLA_ON_CTAS,PAIR_RET_MAR_ON_QCOM,SL_QCOM_ON_CMCSA,SL_FOX_ON_XLNX,SL_FOXA_ON_XLNX,SL_TSLA_ON_CTAS,SL_MAR_ON_QCOM,LOSS_QCOM_ON_CMCSA,LOSS_FOX_ON_XLNX,LOSS_FOXA_ON_XLNX,LOSS_TSLA_ON_CTAS,LOSS_MAR_ON_QCOM,COOLDOWN_QCOM_ON_CMCSA,COOLDOWN_FOX_ON_XLNX,COOLDOWN_FOXA_ON_XLNX,COOLDOWN_TSLA_ON_CTAS,COOLDOWN_MAR_ON_QCOM,CAPITAL_QCOM_ON_CMCSA,CAPITAL_FOX_ON_XLNX,CAPITAL_FOXA_ON_XLNX,CAPITAL_TSLA_ON_CTAS,CAPITAL_MAR_ON_QCOM,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-06-15,17:14:00.000000000,144.2,136.719,201.2696,89.56,37.52,127.2699,35.805,127.2699,136.719,57.4,,,,,,,0.16749572667976054,16.202835615039547,-1.2557140056278049,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.3553975612756,0.0,0.0,0.0,0.0,0.0003276165789618031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003454739735797352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952173986565241,0.0,0.29872288961452176,0.9939402882710459,0.00022913078806188273
2021-06-15,17:15:00.000000000,144.1,136.53,201.0466,89.455,37.51,127.04,35.795,127.04,136.53,57.39,0.5705243789199176,103.78760589378592,-0.28653517976890724,0.25591023059078,3.2841643057473107,-1.1244605302577302,,,,,,,-0.07398920080823276,154.201745586348,-2.0490163096313614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0091951411781,0.0,0.0,0.0,0.0,0.0011300679630697162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031282549868489884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960030415661145,0.0,0.29872288961452176,0.9947259311806362,0.0007904327039172547
2021-06-15,17:16:00.000000000,144.1,136.51,200.8,89.4275,37.5,127.03,35.79,127.03,136.51,57.38,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,305.73032784067635,0.0,0.0,0.0,0.0,0.0009113036631892791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020017221645203254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966373116874847,0.0,0.29872288961452176,0.9953602013020064,0.0006376330419147426
2021-06-15,17:17:00.000000000,144.12,136.53,200.9667,89.43,37.505,127.1099,35.8,127.1099,136.53,57.385,0.5627409153170387,104.23711257453174,-0.28552016201204833,0.2661195050710438,1.9735763223701284,-1.161303517812375,0.1692038762837723,15.997512205957335,-1.266639518749732,-1.3404809290116833,320.84590948151487,1.1636922572922797,-0.07322711725031314,154.11769831818526,-2.0114291324752047,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,305.8999612316311,0.0,0.0,0.0,0.0,-0.0005548464627400117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001092242678072064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962507849392822,0.0,0.29872288961452176,0.9949736745538039,-0.00038832851433771604
2021-06-15,17:18:00.000000000,144.14,136.58,200.9633,89.415,37.515,127.23,35.81,127.23,136.58,57.39,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,305.87896088590287,0.0,0.0,0.0,0.0,0.00006865102448419011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016464831138256475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962985832689662,0.0,0.29872288961452176,0.995021472883488,0.00004803979331963812
2021-06-15,17:19:00.000000000,144.14,136.6,201.1967,89.415,37.515,127.3,35.81,127.3,136.6,57.39,0.558071277848743,104.57228936426063,-0.28570973486299556,0.27909924639736144,0.280665933615893,-1.2094928713244093,,,,,,,-0.07256272000867942,154.0520675531856,-1.9281945689403917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.11236088590283,0.0,0.0,0.0,0.0,-0.0007630469232796367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001577945122093971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957672747773188,0.0,0.29872288961452176,0.9944901643918406,-0.000533966860139923
2021-06-15,17:20:00.000000000,144.145,136.58,201.1917,89.415,37.525,127.24,35.815,127.24,136.58,57.39,,,,,,,0.17057677315383474,15.820811383906069,-1.275335348703792,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.10736088590284,0.0,0.0,0.0,0.0,0.000016333871606900256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023397879992032022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957786393506532,0.0,0.29872288961452176,0.994501528965175,0.000011427537185692966
2021-06-15,17:21:00.000000000,144.2,136.52,201.4067,89.415,37.535,127.18,35.83,127.18,136.52,57.385,0.5518553071738221,104.85178319783023,-0.2864796029754004,0.28749820773113716,-0.7340220592460298,-1.2372030483803456,,,,-1.3645610065793616,323.41892240329366,1.1912578817946715,-0.07185737551216427,154.00996890492067,-1.8106343253646258,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.32236088590287,0.0,0.0,0.0,0.0,-0.0007023679514853941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023234923453931966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952899467330452,0.0,0.29872288961452176,0.994012836347567,-0.0004913945362321211
2021-06-15,17:22:00.000000000,144.18,136.49,201.2784,89.4075,37.57,127.1304,35.87,127.1304,136.49,57.3614,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.1852607130387,0.0,0.0,0.0,0.0,0.00044756828220983885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003024228350319569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956011364601423,0.0,0.29872288961452176,0.9943240260746641,0.00031306409305592055
2021-06-15,17:23:00.000000000,144.09,136.45,201.2883,89.4175,37.57,127.15,35.8749,127.15,136.45,57.33,0.5481801486644715,105.02283207706584,-0.2884036044354404,0.2907943968550937,-1.0996075601251647,-1.245379351569125,0.1723802904259779,15.651846072336909,-1.2830288834105341,,,,-0.07123906880357833,153.81057093824828,-2.0081680265319757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.20689427685755,0.0,0.0,0.0,0.0,-0.00007065514443272891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025780136167975476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955519886613781,0.0,0.29872288961452176,0.9942748782758999,-0.000049428352805891606
2021-06-15,17:24:00.000000000,144.035,136.55,201.2233,89.4075,37.575,127.15,35.865,127.15,136.55,57.365,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.1301607130387,0.0,0.0,0.0,0.0,0.0002505938476664586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026484866113057892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957262897104688,0.0,0.29872288961452176,0.9944491793249906,0.00017530468977845103
2021-06-15,17:25:00.000000000,144.01,136.56,201.3326,89.4075,37.55,127.24,35.85,127.24,136.56,57.35,0.5457481712513172,105.26134237873696,-0.2896080386278169,0.2900243504270547,-1.0526983483384384,-1.2411797495263712,,,,-1.385532177679566,325.2095681758858,1.210965221924861,-0.0707317019299804,153.6691212155581,-2.0180510071716897,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.23946071303874,0.0,0.0,0.0,0.0,-0.0003570376722941547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00239855645808984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954778892154367,0.0,0.29872288961452176,0.9942007788299585,-0.0002497870179757818
2021-06-15,17:26:00.000000000,144.02,136.5717,201.3367,89.4075,37.57,127.235,35.86,127.235,136.5717,57.3644,,,,,,,0.17398544507577998,15.432961895783134,-1.2937592162427725,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.24356071303873,0.0,0.0,0.0,0.0,-0.000013388215844057721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027547377553692742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954685780073412,0.0,0.29872288961452176,0.994191467621863,-9.365520822173047e-6
2021-06-15,17:27:00.000000000,144.04,136.58,201.5433,89.4075,37.61,127.24,35.885,127.24,136.58,57.375,0.5413143412593052,105.52208967024737,-0.29057695666852223,0.28928141773840665,-0.9231675930348615,-1.2345251701627318,,,,,,,-0.07012017638731279,153.61701369097918,-1.8634797208643683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.4501607130387,0.0,0.0,0.0,0.0,-0.000674626429757235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027680890901896626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949993965235518,0.0,0.29872288961452176,0.9937222861380736,-0.00047192266185071914
2021-06-15,17:28:00.000000000,144.005,136.515,201.3747,89.4075,37.61,127.22,35.885,127.22,136.515,57.385,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.28156071303874,0.0,0.0,0.0,0.0,0.0005501710281622179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034408480938866726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6953817650561093,0.0,0.29872288961452176,0.994104654670631,0.00038478409701715786
2021-06-15,17:29:00.000000000,144.0264,136.47,201.2733,89.4075,37.625,127.15,35.91,127.15,136.47,57.38,0.5348680986322432,105.77926850048189,-0.29158909637161945,0.2949303499539091,-1.5903939966395484,-1.2517344417948197,0.1751634742060564,15.352964254699927,-1.2945806923460916,-1.4080417499865776,327.16279276192495,1.2323456665148782,-0.06942510697485786,153.50084434885883,-1.8436011811709943,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.18016071303873,0.0,0.0,0.0,0.0,0.0003310679224826598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028925701206580223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956119836523987,0.0,0.29872288961452176,0.9943348732669205,0.00023158386313535875
2021-06-15,17:30:00.000000000,144.04,136.51,201.3137,89.375,37.615,127.15,35.91,127.15,136.51,57.375,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.1824266306276,0.0,0.0,0.0,0.0,-7.400602258517509e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002562459835355857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956068357047814,0.0,0.29872288961452176,0.9943297253193032,-5.177277550758459e-6
2021-06-15,17:31:00.000000000,144.05,136.52,201.2656,89.375,37.6126,127.235,35.9064,127.235,136.52,57.385,0.5294057554473329,106.14005072365481,-0.2914775462305691,0.28360726409829007,-0.1783702475459421,-1.2066797194847676,,,,,,,-0.06876248220411398,153.43745407050565,-1.7521036258681848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.1343266306276,0.0,0.0,0.0,0.0,0.00015709588734189647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002569841473868406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957161126778775,0.0,0.29872288961452176,0.9944390022923992,0.00010990013706061961
2021-06-15,17:32:00.000000000,144.02,136.53,201.265,89.3875,37.63,127.2,35.92,127.2,136.53,57.4,,,,,,,0.17634814239238414,15.19851628768874,-1.3001898009576323,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.1483935854011,0.0,0.0,0.0,0.0,-0.0000459502693746731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002413149298053252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956841443350916,0.0,0.29872288961452176,0.9944070339496134,-0.00003214711280647136
2021-06-15,17:33:00.000000000,144.0,136.56,201.3567,89.4025,37.6,127.2851,35.9,127.2851,136.56,57.405,0.5226904094305234,106.55495704664081,-0.29077045777730964,0.2724173063096999,1.225335924639218,-1.1620084277095721,,,,-1.4298626767598164,329.1899979590195,1.2545146863950958,-0.06804647318836725,153.29242637860344,-1.801324656659265,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.2576939311293,0.0,0.0,0.0,0.0,-0.00035701753795987055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024589886825676643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954357728946834,0.0,0.29872288961452176,0.9941586625092051,-0.00024976838651447015
2021-06-15,17:34:00.000000000,144.04,136.62,201.3333,89.4025,37.585,127.265,35.89,127.265,136.62,57.405,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.23429393112934,0.0,0.0,0.0,0.0,0.00007640624370809486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002815128318442217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954889085298306,0.0,0.29872288961452176,0.9942117981443523,0.00005344784203065027
2021-06-15,17:35:00.000000000,144.0,136.64,201.1,89.4025,37.59,127.29,35.89,127.29,136.64,57.459,0.5169962752991968,106.93391101758344,-0.2904485090606651,0.25997335908869956,2.7979911215994306,-1.112410262769443,0.17739027305129335,15.009992143300874,-1.308061191674707,,,,-0.06731768019051869,153.19828782123247,-1.7534823858143698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0009939311293,0.0,0.0,0.0,0.0,0.0007618349891684912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027389371681143526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960187563149272,0.0,0.29872288961452176,0.9947416459294489,0.0005329325060168327
2021-06-15,17:36:00.000000000,144.02,136.6379,201.09,89.4025,37.59,127.27,35.89,127.27,136.6379,57.455,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,305.9909939311293,0.0,0.0,0.0,0.0,0.00003267963241400965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019791887971137845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960415019520367,0.0,0.29872288961452176,0.9947643915665585,0.00002286587397105038
2021-06-15,17:37:00.000000000,144.01,136.605,201.1408,89.3875,37.59,127.231,35.89,127.231,136.605,57.445,0.5145431101381485,107.04707103811405,-0.29303306606982277,0.2513086400626636,3.9157504161872474,-1.0765597408802592,,,,-1.4462627816387956,330.41861439373787,1.2687122853496164,-0.066531050595142,153.09847416654935,-1.7120599265699412,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0241935854011,0.0,0.0,0.0,0.0,-0.00010849879548835343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019465738438622093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695965982287465,0.0,0.29872288961452176,0.9946888719019867,-0.00007591713697434044
2021-06-15,17:38:00.000000000,144.02,136.6512,201.1226,89.395,37.57,127.25,35.87,127.25,136.6512,57.427,,,,,,,0.1792028655277073,14.766435361599246,-1.3194542652618104,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0147937582652,0.0,0.0,0.0,0.0,0.00003071596080612162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002054861438433253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959873595512993,0.0,0.29872288961452176,0.9947102491658211,0.00002149140745231822
2021-06-15,17:39:00.000000000,143.95,136.6,201.1798,89.395,37.59,127.21,35.87,127.21,136.6,57.435,0.5131458035667136,107.1274707721458,-0.295978518011188,0.23947405087811433,5.406505987795075,-1.0296722383897778,,,,,,,-0.06590969541222656,152.95326439331015,-1.7422871969036815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0719937582652,0.0,0.0,0.0,0.0,-0.00018691906785771607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020242085946705624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958572662428112,0.0,0.29872288961452176,0.994580155857333,-0.0001307851292345886
2021-06-15,17:40:00.000000000,143.9,136.5873,201.14,89.395,37.585,127.18,35.87,127.18,136.5873,57.425,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0321937582652,0.0,0.0,0.0,0.0,0.00013003476571413376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022107492993446165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959477518793975,0.0,0.29872288961452176,0.9946706414939193,0.00009097872710753378
2021-06-15,17:41:00.000000000,143.96,136.52,201.1,89.4,37.59,127.17,35.87,127.17,136.52,57.44,0.5126200383942716,107.07510499463305,-0.3003787758757896,0.2240455174312151,7.378131548272375,-0.9685670664837636,0.1801793604826043,14.676590727427214,-1.3201681017226476,-1.4604746672101416,331.66643524858665,1.2831384934013204,-0.06528348763539535,152.8725017319842,-1.6780086681791442,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,305.9980605401746,0.0,0.0,0.0,0.0,0.00011153472996221966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020810020078977365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960253742239713,0.0,0.29872288961452176,0.994748263838493,0.00007803823832296388
2021-06-15,17:42:00.000000000,143.95,136.53,201.1267,89.4,37.59,127.18,35.89,127.18,136.53,57.395,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0247605401746,0.0,0.0,0.0,0.0,-0.00008725545499495028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001969699381932477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6959646422132553,0.0,0.29872288961452176,0.994687531827777,-0.00006105264308945994
2021-06-15,17:43:00.000000000,144.01,136.55,201.2033,89.4,37.59,127.21,35.89,127.21,136.55,57.37,0.5135456267275228,107.08788739464202,-0.3040663855521388,0.20828512972549215,9.394048647620146,-0.9063383484641411,,,,,,,-0.06456997362000891,152.8270298978122,-1.5779301221737718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.10136054017465,0.0,0.0,0.0,0.0,-0.0002503065433817594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020567829699116302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6957904377093469,0.0,0.29872288961452176,0.9945133273238687,-0.00017513490250376724
2021-06-15,17:44:00.000000000,144.03,136.52,201.0857,89.3975,37.585,127.16,35.88,127.16,136.52,57.355,,,,,,,0.18290282766248037,14.327076434438997,-1.3384189685461862,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,305.9808271492199,0.0,0.0,0.0,0.0,0.00039376953680319866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023065746870578607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6960644187877159,0.0,0.29872288961452176,0.9947873084022376,0.00027549261617861986
2021-06-15,17:45:00.000000000,143.9817,136.51,201.1145,89.3975,37.58,127.16,35.88,127.16,136.51,57.36,0.5166729060150584,106.87364211097623,-0.31027086909525603,0.19068833364234705,11.632071494039153,-0.8376728362803985,,,,-1.4775494620032956,333.2037280294396,1.3005384679006686,-0.06387646253851062,152.70147590113208,-1.597510907522852,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.0096271492199,0.0,0.0,0.0,0.0,-0.00009412354449889964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019137134091006258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69599890273742,0.0,0.29872288961452176,0.9947217923519418,-0.00006585935480121711
2021-06-15,17:46:00.000000000,143.91,136.47,201.1733,89.3963,37.59,127.115,35.88,127.115,136.47,57.34,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.06701912156166,0.0,0.0,0.0,0.0,-0.00018754956462125097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002007656828110327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958683684462348,0.0,0.29872288961452176,0.9945912580607565,-0.0001312269341929465
2021-06-15,17:47:00.000000000,144.0,136.4882,201.29,89.41,37.58,127.15,35.88,127.15,136.4882,57.345,0.518322515590145,106.76499534348315,-0.3153166651885134,0.1732766398302514,13.847875245583534,-0.769895804259355,0.18665614907217176,13.846670645473356,-1.3652399841837919,,,,-0.06317057011079434,152.62203740739614,-1.5581210038553603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.1733563818811479,0.0,0.0,0.0,0.0,306.19979410399344,0.0,0.0,0.0,0.0,-0.0004338101596599951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021948298575674707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955664936782168,0.0,0.29872288961452176,0.9942893832927385,-0.00030351640995378347
