date,time,PRICE_DLTR_DLTR_ON_FANG,PRICE_FANG_DLTR_ON_FANG,BETA_DLTR_ON_FANG,SPREAD_DLTR_ON_FANG,Z_DLTR_ON_FANG,market_close,SIGNAL_DLTR_ON_FANG,POS_DLTR_ON_FANG,POS_BETA_DLTR_ON_FANG,PAIR_BASE_DLTR_ON_FANG,PAIR_RET_DLTR_ON_FANG,SL_DLTR_ON_FANG,LOSS_DLTR_ON_FANG,COOLDOWN_DLTR_ON_FANG,CAPITAL_DLTR_ON_FANG,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-04-24,14:39:00.000000000,151.52,141.78,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:40:00.000000000,151.61,141.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:41:00.000000000,151.705,141.53,-0.22802642146548488,183.97757943001008,2.6658622276877972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:42:00.000000000,151.685,141.3175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:43:00.000000000,151.61,141.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:44:00.000000000,151.53,141.255,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:45:00.000000000,151.5,141.4,-0.23166831342590602,184.2578995184231,2.6425819546021994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:46:00.000000000,151.5,141.57,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:47:00.000000000,151.5,141.455,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:48:00.000000000,151.555,141.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:49:00.000000000,151.59,141.355,-0.23554865958670532,184.88598077587872,2.645996907335669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:50:00.000000000,151.51,141.435,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:51:00.000000000,151.51,141.24,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:52:00.000000000,151.495,141.085,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:53:00.000000000,151.615,141.1775,-0.2392284084150142,185.38866862901068,2.63930729935916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:54:00.000000000,151.72,141.1775,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:55:00.000000000,151.84,141.1,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:56:00.000000000,151.81,141.13,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:57:00.000000000,151.92,141.055,-0.24317439926530862,186.2209648883681,2.6565278978854314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:58:00.000000000,151.795,141.06,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,14:59:00.000000000,151.83,141.05,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:00:00.000000000,151.9,141.06,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:01:00.000000000,151.88,140.885,-0.24707024225344343,186.68849107987637,2.645730641589929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:02:00.000000000,151.86,140.81,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:03:00.000000000,151.92,140.77,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:04:00.000000000,151.96,140.82,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:05:00.000000000,152.05,141.03,-0.25107674992862034,187.45935404243335,2.656748932803512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:06:00.000000000,152.05,140.89,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:07:00.000000000,152.07,140.895,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:08:00.000000000,151.98,140.94,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:09:00.000000000,151.97,140.955,-0.2552985271770283,187.95560389823802,2.6472578308178143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:10:00.000000000,152.08,140.8884,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:11:00.000000000,152.09,140.81,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:12:00.000000000,152.08,140.765,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:13:00.000000000,152.06,140.97,-0.25953514045569426,188.64666875003923,2.6512772898976946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:14:00.000000000,152.05,140.97,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:15:00.000000000,152.15,140.94,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:16:00.000000000,152.19,140.87,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:17:00.000000000,152.205,140.99,-0.26372767038568873,189.38796424767827,2.6579650817422107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:18:00.000000000,152.265,141.015,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:19:00.000000000,152.29,141.04,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:20:00.000000000,152.29,141.0175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:21:00.000000000,152.21,141.08,-0.2675828643880939,189.9605905078723,2.6520472141936713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:22:00.000000000,152.12,141.25,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:23:00.000000000,152.25,141.245,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:24:00.000000000,152.2367,141.185,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:25:00.000000000,152.27,141.245,-0.27128300636203423,190.58736823360553,2.6493961419115637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:26:00.000000000,152.265,141.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:27:00.000000000,152.23,141.215,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:28:00.000000000,152.205,141.3675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:29:00.000000000,152.18,141.35,-0.2749472174646876,191.04378918863358,2.6348339826962777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:30:00.000000000,152.265,141.53,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:31:00.000000000,152.35,141.715,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:32:00.000000000,152.3876,141.725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:33:00.000000000,152.415,141.725,-0.2787791077585887,191.92496904708597,2.648778148289116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:34:00.000000000,152.43,141.8,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:35:00.000000000,152.42,141.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:36:00.000000000,152.42,141.915,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:37:00.000000000,152.46,142.02,-0.28251874819869266,192.58331261917834,2.646656123909785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:38:00.000000000,152.45,142.135,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:39:00.000000000,152.435,142.1325,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:40:00.000000000,152.32,142.05,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:41:00.000000000,152.34,142.01,-0.28625461933216534,192.9910184913608,2.627782929992954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:42:00.000000000,152.245,142.1021,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:43:00.000000000,152.4,142.1,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:44:00.000000000,152.4,142.04,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:45:00.000000000,152.4,141.93,-0.290040403890008,193.56543452410884,2.6200272271595133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:46:00.000000000,152.475,141.89,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:47:00.000000000,152.51,142.06,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:48:00.000000000,152.48,142.09,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:49:00.000000000,152.505,142.37,-0.29344481242065645,194.28273794432886,2.621131011173094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:50:00.000000000,152.495,142.37,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:51:00.000000000,152.577,142.46,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:52:00.000000000,152.7,142.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:53:00.000000000,152.69,142.505,-0.2967414405287752,194.9771389825531,2.620155452853083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:54:00.000000000,152.61,142.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:55:00.000000000,152.52,142.31,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:56:00.000000000,152.59,142.32,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:57:00.000000000,152.65,142.33,-0.30041056769969465,195.40743610069757,2.602328403748551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:58:00.000000000,152.63,142.275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,15:59:00.000000000,152.57,142.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:00:00.000000000,152.575,142.31,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:01:00.000000000,152.46,142.42,-0.30375545664981163,195.72085213606618,2.5778598699344806,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:02:00.000000000,152.44,142.43,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:03:00.000000000,152.49,142.419,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:04:00.000000000,152.5,142.56,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:05:00.000000000,152.6,142.73,-0.3069293868255425,196.40803138160967,2.576901974964999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:06:00.000000000,152.54,143.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:07:00.000000000,152.51,143.19,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:08:00.000000000,152.45,143.22,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:09:00.000000000,152.39,143.2701,-0.30982972069484593,196.77933506692264,2.5564782981229603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:10:00.000000000,152.335,143.34,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:11:00.000000000,152.385,143.515,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:12:00.000000000,152.385,143.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:13:00.000000000,152.38,143.6,-0.3123709213005512,197.23646429875913,2.5418064224851404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:14:00.000000000,152.43,143.65,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:15:00.000000000,152.48,143.44,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:16:00.000000000,152.42,143.3,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:17:00.000000000,152.485,143.64,-0.31465238536680296,197.6816686340876,2.526768289320079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:18:00.000000000,152.55,143.75,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:19:00.000000000,152.53,143.77,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:20:00.000000000,152.62,143.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:21:00.000000000,152.565,143.65,-0.31696291777472224,198.09672313833886,2.510234707419264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:22:00.000000000,152.54,143.71,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:23:00.000000000,152.57,143.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:24:00.000000000,152.6,143.61,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:25:00.000000000,152.57,143.705,-0.31893983266772663,198.40324865351565,2.487820699695411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:26:00.000000000,152.56,143.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:27:00.000000000,152.62,143.615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:28:00.000000000,152.72,143.545,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:29:00.000000000,152.76,143.58,-0.3208259601300666,198.82419135547497,2.4726489092975736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:30:00.000000000,152.73,143.56,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:31:00.000000000,152.745,143.53,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:32:00.000000000,152.85,143.4359,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:33:00.000000000,152.8285,143.4237,-0.3227979871688564,199.1253816723099,2.45119151015778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:34:00.000000000,152.825,143.42,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:35:00.000000000,152.89,143.515,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:36:00.000000000,152.9,143.49,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:37:00.000000000,152.9,143.4175,-0.3244020273034603,199.424927750794,2.4301683014209394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:38:00.000000000,152.76,143.465,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:39:00.000000000,152.78,143.38,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:40:00.000000000,152.71,143.36,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:41:00.000000000,152.725,143.375,-0.3289330015079055,199.88576909119595,2.4184352368935707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:42:00.000000000,152.75,143.43,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:43:00.000000000,152.73,143.4,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:44:00.000000000,152.7,143.39,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:45:00.000000000,152.76,143.36,-0.3327357642798873,200.46099916716463,2.4130058724117727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:46:00.000000000,152.64,143.33,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:47:00.000000000,152.64,143.375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:48:00.000000000,152.64,143.44,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:49:00.000000000,152.69,143.46,-0.3368521818091847,201.01481400234564,2.406299167875297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:50:00.000000000,152.68,143.44,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:51:00.000000000,152.72,143.3999,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:52:00.000000000,152.65,143.395,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:53:00.000000000,152.62,143.42,-0.34015735873293496,201.40536838947753,2.3908569001176456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:54:00.000000000,152.54,143.29,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:55:00.000000000,152.535,143.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:56:00.000000000,152.585,143.31,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:57:00.000000000,152.58,143.24,-0.34390072994773796,201.840340557714,2.378159563643139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:58:00.000000000,152.53,143.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,16:59:00.000000000,152.53,143.18,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:00:00.000000000,152.54,143.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:01:00.000000000,152.53,143.27,-0.3471170841827165,202.2614646508578,2.3650969681357505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:02:00.000000000,152.39,143.225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:03:00.000000000,152.4,143.3233,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:04:00.000000000,152.41,143.32,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:05:00.000000000,152.36,143.28,-0.3501243931757768,202.52582305422533,2.3443423956143707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:06:00.000000000,152.34,143.23,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:07:00.000000000,152.375,143.28,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:08:00.000000000,152.37,143.285,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:09:00.000000000,152.35,143.22,-0.35274442726921945,202.87005687349762,2.3283469619672617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:10:00.000000000,152.43,143.16,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:11:00.000000000,152.435,143.13,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:12:00.000000000,152.49,143.22,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:13:00.000000000,152.47,143.3,-0.35530223793810983,203.38481069653113,2.3214190121516696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:14:00.000000000,152.43,143.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:15:00.000000000,152.52,143.29,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:16:00.000000000,152.518,143.24,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:17:00.000000000,152.54,143.25,-0.35815718079359155,203.846016148682,2.3117828297222083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:18:00.000000000,152.435,143.25,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:19:00.000000000,152.5069,143.325,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:20:00.000000000,152.49,143.36,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-04-24,17:21:00.000000000,152.65,143.37,-0.3614153730479363,204.46612203388264,2.3102264193864315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
