date,time,PRICE_CSX_CSX_ON_ILMN,PRICE_ILMN_CSX_ON_ILMN,PRICE_CSGP_CSGP_ON_ILMN,PRICE_ILMN_CSGP_ON_ILMN,PRICE_AMZN_AMZN_ON_LRCX,PRICE_LRCX_AMZN_ON_LRCX,BETA_AMZN_ON_LRCX,SPREAD_AMZN_ON_LRCX,Z_AMZN_ON_LRCX,BETA_CSGP_ON_ILMN,SPREAD_CSGP_ON_ILMN,Z_CSGP_ON_ILMN,BETA_CSX_ON_ILMN,SPREAD_CSX_ON_ILMN,Z_CSX_ON_ILMN,market_close,SIGNAL_AMZN_ON_LRCX,SIGNAL_CSGP_ON_ILMN,SIGNAL_CSX_ON_ILMN,POS_AMZN_ON_LRCX,POS_CSGP_ON_ILMN,POS_CSX_ON_ILMN,POS_BETA_AMZN_ON_LRCX,POS_BETA_CSGP_ON_ILMN,POS_BETA_CSX_ON_ILMN,PAIR_BASE_AMZN_ON_LRCX,PAIR_BASE_CSGP_ON_ILMN,PAIR_BASE_CSX_ON_ILMN,PAIR_RET_AMZN_ON_LRCX,PAIR_RET_CSGP_ON_ILMN,PAIR_RET_CSX_ON_ILMN,SL_AMZN_ON_LRCX,SL_CSGP_ON_ILMN,SL_CSX_ON_ILMN,LOSS_AMZN_ON_LRCX,LOSS_CSGP_ON_ILMN,LOSS_CSX_ON_ILMN,COOLDOWN_AMZN_ON_LRCX,COOLDOWN_CSGP_ON_ILMN,COOLDOWN_CSX_ON_ILMN,CAPITAL_AMZN_ON_LRCX,CAPITAL_CSGP_ON_ILMN,CAPITAL_CSX_ON_ILMN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-07-26,13:30:00.000000000,33.17,188.21,86.66,188.21,126.68,64.1615,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:31:00.000000000,33.11,188.91,86.0,188.91,126.9,64.153,,,,,,,0.13804939009456063,7.031089717236551,-1.1447359135427275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:32:00.000000000,33.15,188.8,85.0,188.8,126.64,63.847,0.3332307891690318,105.36421380392483,1.2086031332766043,-0.04177303755488115,92.88674949036157,-1.2946911383329558,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:33:00.000000000,33.185,188.4,85.11,188.4,126.53,63.9625,,,,,,,0.13694344517137852,7.38485492971229,-1.1032947244650888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:34:00.000000000,33.185,188.51,84.97,188.51,126.93,63.94,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:35:00.000000000,33.04,188.6,84.16,188.6,127.23,63.932,0.33215868268412774,105.99443109863834,1.282295245591043,-0.043776475901607034,92.41624335504308,-1.3155332811375815,0.13609251243097495,7.372952155518124,-1.0897935879134184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:36:00.000000000,32.995,188.87,84.16,188.87,126.92,64.097,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:37:00.000000000,32.94,188.87,83.685,188.87,126.91,64.101,,,,,,,0.13548118015706193,7.35166950373571,-1.077256775804393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:38:00.000000000,32.93,188.795,83.99,188.795,127.1601,64.079,0.3304699696894278,105.98391481227115,1.2586636443304677,-0.04604630671609021,92.68331247646424,-1.295248085703093,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:39:00.000000000,32.925,188.4525,83.38,188.4525,127.42,64.0525,,,,,,,0.1346478020912026,7.55028507640764,-1.0480004942160634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:40:00.000000000,32.8548,188.43,83.11,188.43,127.38,64.063,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:41:00.000000000,32.96,188.63,83.955,188.63,127.48,64.32,0.32792885797981003,106.38761585473863,1.2995578588243244,-0.04800931279091522,93.01099667175033,-1.2717281404592065,0.13393226956837487,7.69635599131745,-1.0230237115253615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:42:00.000000000,32.935,188.655,83.495,188.655,127.69,64.431,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:43:00.000000000,32.955,188.61,83.385,188.61,127.84,64.541,,,,,,,0.13316516770700096,7.838717718782547,-0.9984946638013866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:44:00.000000000,32.915,187.84,83.44,187.84,127.89,64.523,0.3250237125859767,106.91849499281503,1.3601216651872248,-0.04921760732676633,92.68503536025979,-1.284649084455016,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:45:00.000000000,32.915,187.54,83.21,187.54,128.0699,64.468,,,,,,,0.13173112691106023,8.210144459099766,-0.9558221426909721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:46:00.000000000,33.1,187.39,82.7,187.39,128.09,64.236,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:47:00.000000000,33.22,187.33,82.47,187.33,128.185,64.2293,0.3231710698545759,107.4279484029895,1.4167202620788975,-0.04977989654006971,91.79526801885126,-1.3287726772824244,0.12932703518853872,8.993166498131039,-0.8798573948087243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:48:00.000000000,33.19,187.33,82.25,187.33,128.1757,64.3145,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:49:00.000000000,33.09,187.01,81.9,187.01,128.2728,64.4,,,,,,,0.12686212684628825,9.365513658475638,-0.8370059722507097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:50:00.000000000,33.07,186.7,82.3307,186.7,128.35,64.319,0.32129746789084684,107.68446816272862,1.432816226827026,-0.04925441722959515,91.52649969676541,-1.3381696452904766,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:51:00.000000000,33.09,186.9,81.92,186.9,128.42,64.287,,,,,,,0.12424531984566294,9.8685497208456,-0.783078930732158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:52:00.000000000,33.085,187.03,81.9408,187.03,128.405,64.424,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:53:00.000000000,33.13,186.69,82.28,186.69,128.4404,64.516,0.3189805884051346,107.86104835845434,1.436095563419425,-0.048550990983197116,91.34398450665307,-1.3427308743165092,0.12126470525776716,10.491092175427454,-0.7186326555106447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:54:00.000000000,33.12,186.48,82.36,186.48,128.47,64.491,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:55:00.000000000,33.12,186.095,82.64,186.095,128.5899,64.4603,,,,,,,0.11758395315338152,11.238214237921465,-0.6428032091370385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:56:00.000000000,33.16,186.15,82.44,186.15,128.4212,64.38,0.3170972737141613,108.0064775182823,1.4345084516543514,-0.04703351473977402,91.19528876880894,-1.345389949706062,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:57:00.000000000,33.165,186.3,82.405,186.3,128.46,64.378,,,,,,,0.11406130636625728,11.915378623966266,-0.5719358588514366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:58:00.000000000,33.095,186.055,82.66,186.055,128.65,64.3705,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,13:59:00.000000000,33.065,186.56,82.725,186.56,128.57,64.4285,0.3152792578912168,108.25703033295574,1.4504912055247379,-0.04593716432908453,91.29503737723401,-1.3342935354375804,0.11142027638001703,12.278433238544022,-0.5275534832274403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:00:00.000000000,33.09,186.325,82.525,186.325,128.62,64.301,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:01:00.000000000,33.105,186.25,82.045,186.25,128.535,64.173,,,,,,,0.10833524515757903,12.927560589400901,-0.45687151446893226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:02:00.000000000,33.105,186.13,82.0427,186.13,128.35,64.0735,0.3140852074725403,108.22546145900819,1.4204089478229285,-0.04400949708489585,90.23418769241167,-1.387429534125248,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:03:00.000000000,33.085,186.3342,82.2,186.3342,128.3505,64.063,,,,,,,0.10565750471372913,13.397393385171053,-0.4010882185310221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:04:00.000000000,33.105,186.795,81.715,186.795,128.3415,64.131,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:05:00.000000000,33.135,186.96,81.89,186.96,128.4255,64.162,0.3122576546745801,108.39042436076959,1.423674856156657,-0.043384470228178956,90.00116055386034,-1.394470638140208,0.10361296217417201,13.763520591916798,-0.3537398364160372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:06:00.000000000,33.125,187.62,81.925,187.62,128.29,64.047,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:07:00.000000000,33.1,187.835,82.02,187.835,128.47,64.074,,,,,,,0.102521059897184,13.842956714212441,-0.3323784392014095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:08:00.000000000,33.145,187.835,81.98,187.835,128.54,64.002,0.3105814850181323,108.66216379586949,1.4453797743729349,-0.044527573076025194,90.3438366887352,-1.3697105380833177,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:09:00.000000000,33.145,187.9,82.285,187.9,128.38,63.9515,,,,,,,0.1014175351414958,14.088645146912942,-0.29468032425926954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:10:00.000000000,33.18,187.35,82.507,187.35,128.2942,63.929,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:11:00.000000000,33.115,187.18,82.55,187.18,128.3779,64.036,0.30876307492875005,108.60594773386256,1.411422333756658,-0.04447355817557764,90.87456061930462,-1.33475957957174,0.09960273038362417,14.471360926793228,-0.2426962233800605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:12:00.000000000,33.13,187.1,82.71,187.1,128.2995,64.006,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:13:00.000000000,33.17,187.4,82.8808,187.4,128.3801,64.1015,,,,,,,0.09779869148473766,14.842525215760162,-0.1905163161474361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:14:00.000000000,33.145,187.115,83.415,187.115,128.42,64.116,0.30673156677953034,108.75359886436362,1.4135632565505363,-0.044147600526257484,91.67567827247068,-1.2851204813279695,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:15:00.000000000,33.15,187.01,83.28,187.01,128.36,64.116,,,,,,,0.09574873153561067,15.244029715525446,-0.13384281133935946,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:16:00.000000000,33.14,187.38,83.06,187.38,128.49,64.125,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:17:00.000000000,33.085,187.69,83.0,187.69,128.48,64.18,0.3044977060764588,108.93733722401286,1.4219028681539567,-0.04491981403940695,91.4309998970563,-1.2934550860088088,0.09448832816048473,15.35048568755862,-0.10618804954800741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:18:00.000000000,33.085,187.88,83.18,187.88,128.355,64.039,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:19:00.000000000,33.08,187.805,83.46,187.805,128.369,64.0645,,,,,,,0.09341027310063751,15.537083660334769,-0.06934434526555117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:20:00.000000000,33.1,187.84,83.43,187.84,128.39,64.047,0.30242981637693733,109.02027755050628,1.4127262433707912,-0.04599119390223934,92.06898586259665,-1.2530918023364035,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:21:00.000000000,33.125,187.84,83.23,187.84,128.26,64.0105,,,,,,,0.09227535488721242,15.791997337986018,-0.02405361668746838,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:22:00.000000000,33.115,187.77,83.05,187.77,128.3704,63.864,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:23:00.000000000,33.1,187.87,83.32,187.87,128.36,63.829,0.30092103376675583,109.15251133570176,1.413150390888377,-0.047292185039967134,92.20478280345861,-1.2406444604060949,0.09122843711378886,15.960913519432488,0.01312855538777856,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:24:00.000000000,33.09,187.55,83.51,187.55,128.42,63.923,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:25:00.000000000,33.12,187.785,83.8,187.785,128.32,63.991,,,,,,,0.090259513491505,16.17061725899773,0.056033386261742875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:26:00.000000000,33.145,187.675,83.565,187.675,128.145,64.009,0.2987402936618245,109.02293254300028,1.3669320511568035,-0.04775433206524501,92.52729427034485,-1.21797946467961,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:27:00.000000000,33.11,187.7,83.54,187.7,128.165,64.044,,,,,,,0.08932221448684961,16.344220340818328,0.09615716465463939,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:28:00.000000000,33.11,187.9,83.55,187.9,128.105,64.0225,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:29:00.000000000,33.125,188.175,83.58,188.175,128.02,64.092,0.29621824079077735,109.0347805112375,1.347003220415339,-0.04854032290736296,92.71407526309302,-1.2029261720816533,0.08870520750089052,16.432897578519924,0.1275353546840405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:30:00.000000000,33.075,188.2,83.54,188.2,128.0463,64.073,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:31:00.000000000,33.105,188.3878,83.52,188.3878,128.0501,64.113,,,,,,,0.08839627382976613,16.45222044501278,0.1514850413362153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:32:00.000000000,33.115,188.3,83.5,188.3,128.02,64.113,0.2936597701009885,109.19259115951533,1.3546747298084998,-0.04945724231988031,92.81279872883346,-1.192813635796882,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:33:00.000000000,33.13,187.99,83.595,187.99,128.0547,64.049,,,,,,,0.08755290594113563,16.670929212125916,0.20082065199296426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-07-26,14:34:00.000000000,33.095,187.9,83.51,187.9,128.0,63.9885,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
