date,time,PRICE_ROST_ROST_ON_TXN,PRICE_TXN_ROST_ON_TXN,PRICE_COST_COST_ON_INTC,PRICE_INTC_COST_ON_INTC,BETA_COST_ON_INTC,SPREAD_COST_ON_INTC,Z_COST_ON_INTC,BETA_ROST_ON_TXN,SPREAD_ROST_ON_TXN,Z_ROST_ON_TXN,market_close,SIGNAL_COST_ON_INTC,SIGNAL_ROST_ON_TXN,POS_COST_ON_INTC,POS_ROST_ON_TXN,POS_BETA_COST_ON_INTC,POS_BETA_ROST_ON_TXN,PAIR_BASE_COST_ON_INTC,PAIR_BASE_ROST_ON_TXN,PAIR_RET_COST_ON_INTC,PAIR_RET_ROST_ON_TXN,SL_COST_ON_INTC,SL_ROST_ON_TXN,LOSS_COST_ON_INTC,LOSS_ROST_ON_TXN,COOLDOWN_COST_ON_INTC,COOLDOWN_ROST_ON_TXN,CAPITAL_COST_ON_INTC,CAPITAL_ROST_ON_TXN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-11-09,18:43:00.000000000,118.79,191.8,506.32,51.0701,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:44:00.000000000,118.78,191.76,506.42,51.055,3.2308275398104143,341.47009995497933,0.7607201052331889,0.41647886590327,38.91601267438895,0.18426850303418793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:45:00.000000000,118.76,191.89,506.42,51.08,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:46:00.000000000,118.78,191.73,506.34,51.05,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:47:00.000000000,118.8,191.695,506.31,51.0232,3.197518083292647,343.1623953325426,0.7757272057120567,0.4163612511374505,38.985629963206435,0.18606195059463138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:48:00.000000000,118.82,191.525,505.9549,51.005,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:49:00.000000000,118.82,191.55,506.03,51.0,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:50:00.000000000,118.78,191.76,506.5,51.055,3.1639645277356068,344.9637910364586,0.7915488864850488,0.4167164142290974,38.8704604074283,0.18564169896620533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:51:00.000000000,118.8,191.66,505.98,51.075,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:52:00.000000000,118.72,191.6904,506.0,51.06,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:53:00.000000000,118.73,191.63,505.76,51.025,3.130508605180961,346.0257984206414,0.8019708656282787,0.4171263146031421,38.79608433259989,0.1857131276379342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:54:00.000000000,118.76,191.61,505.68,51.05,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:55:00.000000000,118.785,191.58,505.54,51.055,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:56:00.000000000,118.815,191.41,505.27,51.01,3.096091753811882,347.33835963805586,0.8142341234961634,0.41719244852432336,38.96019342795927,0.18864514729792756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:57:00.000000000,118.94,191.45,505.29,51.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:58:00.000000000,118.93,191.51,505.13,51.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,18:59:00.000000000,118.97,191.55,505.18,51.02,3.0620732604291883,348.95302225290277,0.8287203740607085,0.4174097165379888,39.015168797148235,0.19026656033319297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:00:00.000000000,119.06,191.56,505.285,51.045,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:01:00.000000000,119.09,191.58,505.205,51.065,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:02:00.000000000,119.0994,191.53,505.5989,51.08,3.0279686505683006,350.93026132897126,0.8458769013448144,0.4177481046141276,39.08810552325615,0.1921069928235413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:03:00.000000000,119.0994,191.565,505.8,51.0729,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:04:00.000000000,119.14,191.495,505.8911,51.0555,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:05:00.000000000,119.13,191.545,506.045,51.0682,2.99495800866781,353.09788542175056,0.86446084560751,0.4178821155941046,39.08677016852724,0.19305611165193612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:06:00.000000000,119.12,191.57,506.54,51.07,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:07:00.000000000,119.16,191.58,506.28,51.075,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:08:00.000000000,119.155,191.64,506.48,51.09,2.962631826529194,355.1191399826235,0.8819822230139128,0.4182085938377999,39.00950507692403,0.19309280568621984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:09:00.000000000,119.15,191.54,506.36,51.06,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:10:00.000000000,119.105,191.49,506.308,51.065,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:11:00.000000000,119.14,191.5,506.46,51.06,2.931496278707899,356.77780000917465,0.8968426368069249,0.41874355099630306,38.95060998420796,0.1933517595898078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:12:00.000000000,119.08,191.54,506.3325,51.07,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:13:00.000000000,119.06,191.445,506.65,51.055,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:14:00.000000000,119.08,191.58,506.65,51.095,2.901920513639839,358.37637135557236,0.9112748833107844,0.4199133862832889,38.63299345584751,0.1905050478017916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:15:00.000000000,119.14,191.64,507.03,51.1198,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:16:00.000000000,119.155,191.6,506.895,51.1105,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:17:00.000000000,119.14,191.645,506.96,51.125,2.8732035974630543,360.0674660797013,0.9263996081682309,0.42100844448457464,38.45583665675369,0.18934958679604288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:18:00.000000000,119.185,191.64,506.96,51.1194,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:19:00.000000000,119.2,191.6,506.9,51.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:20:00.000000000,119.21,191.61,506.78,51.125,2.8462861825885333,361.2636189151612,0.9378652607771816,0.4221626159741734,38.319421153188614,0.18868898632370812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:21:00.000000000,119.225,191.58,506.84,51.125,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:22:00.000000000,119.28,191.59,506.785,51.13,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:23:00.000000000,119.37,191.6,506.79,51.142,2.8195974969411512,362.59014481143566,0.9503054301523821,0.42331975435290126,38.26193506598413,0.18897778881689833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:24:00.000000000,119.37,191.33,506.48,51.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:25:00.000000000,119.24,191.3701,506.52,51.14,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:26:00.000000000,119.22,191.31,506.67,51.12,2.798721015826507,363.599381670949,0.9603967646669413,0.42476082448481794,37.959006667809476,0.18630851675816762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:27:00.000000000,119.18,191.205,506.48,51.09,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:28:00.000000000,119.18,191.2925,506.48,51.09,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:29:00.000000000,119.19,191.3325,506.485,51.105,2.776888930853726,364.5720911887204,0.9702217849820204,0.4258211677453151,37.7165714223695,0.18437404673925495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:30:00.000000000,119.27,191.2995,506.64,51.1,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:31:00.000000000,119.22,191.26,506.695,51.07,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:32:00.000000000,119.2,191.32,506.87,51.0681,2.755079754911297,366.17331156821444,0.9847437412385694,0.4267105442301946,37.56173867787918,0.1835005779600997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:33:00.000000000,119.145,191.35,506.96,51.0701,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:34:00.000000000,119.17,191.34,506.9339,51.07,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:35:00.000000000,119.17,191.36,506.78,51.095,2.735965484483809,366.9858435702997,0.9933786505880325,0.42749985795966944,37.36362718083765,0.1821054963445863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:36:00.000000000,119.14,191.3941,506.94,51.0718,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:37:00.000000000,119.13,191.38,507.1,51.0764,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:38:00.000000000,119.12,191.425,507.04,51.0825,2.71311907429639,368.44709488725465,1.0068548329850497,0.4280473471682318,37.18103656832123,0.18090075918944667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:39:00.000000000,119.16,191.52,507.3,51.095,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:40:00.000000000,119.13,191.525,507.07,51.11,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:41:00.000000000,119.11,191.58,507.0863,51.12,2.6902598395009374,369.56021700471206,1.017725873338278,0.42836235173533116,37.04434065454525,0.18025213639310708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:42:00.000000000,119.04,191.51,507.09,51.105,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:43:00.000000000,119.15,191.56,507.335,51.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:44:00.000000000,119.16,191.47,507.35,51.1251,2.668628604062262,370.9160957544565,1.0304153132768967,0.4281896150510581,37.174534406173905,0.1828341354250748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:45:00.000000000,119.21,191.54,507.46,51.1364,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:46:00.000000000,119.18,191.46,507.4484,51.1429,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:47:00.000000000,119.24,191.43,507.8,51.125,2.6491901636687705,372.36015288243414,1.0437581957688273,0.4278815252240447,37.33063962636112,0.18572943286732288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:48:00.000000000,119.21,191.38,507.58,51.15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:49:00.000000000,119.17,191.258,507.4324,51.123,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:50:00.000000000,119.1511,191.31,506.985,51.115,2.629744099777222,372.5656303398873,1.0477636466562086,0.42780640551044163,37.30745656179741,0.18645682413684778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:51:00.000000000,119.09,191.3,506.9152,51.115,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:52:00.000000000,119.13,191.33,507.085,51.125,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:53:00.000000000,119.12,191.385,506.96,51.13,2.6085831249097864,373.5831448233626,1.0578860432393236,0.4281209635856549,37.18406938415944,0.18597233769847438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:54:00.000000000,119.12,191.5,506.73,51.16,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:55:00.000000000,119.16,191.5,506.25,51.145,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:56:00.000000000,119.1,191.55,506.0,51.15,2.5872484423121227,373.66224217573495,1.0609128616433245,0.42856262179117066,37.00882979590125,0.1848620384854119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:57:00.000000000,119.12,191.51,505.74,51.17,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:58:00.000000000,119.125,191.5,505.2,51.165,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,19:59:00.000000000,119.1,191.53,505.85,51.18,2.565315292774537,374.55716331579924,1.0701002133196071,0.428948370433541,36.94351861086389,0.18508523362421458,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:00:00.000000000,119.11,191.59,506.1,51.175,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:01:00.000000000,119.11,191.5,506.245,51.17,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:02:00.000000000,119.115,191.5,506.35,51.16,2.5431455512085286,376.2426736001717,1.0852713502392446,0.4290329899240589,36.95518242954272,0.18624485381422592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:03:00.000000000,119.13,191.44,506.675,51.145,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:04:00.000000000,119.15,191.47,506.46,51.155,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:05:00.000000000,119.185,191.49,506.56,51.1424,2.5200460437610297,377.6787972115559,1.0985444933181676,0.4294359356050041,36.95231269099776,0.18722839728379914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:06:00.000000000,119.09,191.36,506.69,51.1488,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:07:00.000000000,119.05,191.38,506.81,51.1596,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:08:00.000000000,119.08,191.45,507.0,51.1701,2.498065756535196,379.1737254315184,1.1122574479176,0.42970362158323266,36.81324164789011,0.18655697372696298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:09:00.000000000,119.045,191.52,506.935,51.17,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:10:00.000000000,119.05,191.45,506.76,51.18,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:11:00.000000000,118.98,191.48,506.76,51.15,2.4770922522879117,380.0567312954733,1.1213108854065241,0.43012841049981904,36.61901195749466,0.18521631556998228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:12:00.000000000,118.935,191.4718,506.8196,51.13,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:13:00.000000000,118.895,191.38,506.8196,51.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:14:00.000000000,118.885,191.38,506.8658,51.1,2.457578275992504,381.283550096783,1.1329630045941135,0.43017961812879574,36.55722468251108,0.1854877718132352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:15:00.000000000,118.88,191.3954,507.17,51.125,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:16:00.000000000,118.835,191.41,507.14,51.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:17:00.000000000,118.82,191.315,506.9,51.1199,2.437910146908767,382.2742770810385,1.1428038049653777,0.43031056499732806,36.49513425753618,0.1857549708994037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-11-09,20:18:00.000000000,118.785,191.13,506.898,51.115,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
