date,time,PRICE_EBAY_EBAY_ON_SPLK,PRICE_SPLK_EBAY_ON_SPLK,PRICE_ADI_ADI_ON_IDXX,PRICE_IDXX_ADI_ON_IDXX,BETA_ADI_ON_IDXX,SPREAD_ADI_ON_IDXX,Z_ADI_ON_IDXX,BETA_EBAY_ON_SPLK,SPREAD_EBAY_ON_SPLK,Z_EBAY_ON_SPLK,market_close,SIGNAL_ADI_ON_IDXX,SIGNAL_EBAY_ON_SPLK,POS_ADI_ON_IDXX,POS_EBAY_ON_SPLK,POS_BETA_ADI_ON_IDXX,POS_BETA_EBAY_ON_SPLK,PAIR_BASE_ADI_ON_IDXX,PAIR_BASE_EBAY_ON_SPLK,PAIR_RET_ADI_ON_IDXX,PAIR_RET_EBAY_ON_SPLK,SL_ADI_ON_IDXX,SL_EBAY_ON_SPLK,LOSS_ADI_ON_IDXX,LOSS_EBAY_ON_SPLK,COOLDOWN_ADI_ON_IDXX,COOLDOWN_EBAY_ON_SPLK,CAPITAL_ADI_ON_IDXX,CAPITAL_EBAY_ON_SPLK,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-10-26,15:30:00.000000000,40.41,84.87,145.39,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.3310954786255,0.0,0.0006063692013912957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:31:00.000000000,40.49,85.12,145.57,365.5,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,403.0959012187392,0.0,-0.001900936190884863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:32:00.000000000,40.465,85.07,145.42,365.5,,,,0.14985258455105213,27.717040632242,-1.824513659756112,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.9459012187392,0.0,0.00037211988399400784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:33:00.000000000,40.45,85.04,145.47,365.31,-0.040661142116389035,160.32392182653808,0.5402197751425244,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.86203002521916,0.0,0.0002081450469315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:34:00.000000000,40.495,85.19,145.55,365.55,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,403.11113048019183,0.0,-0.0006183269616078811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:35:00.000000000,40.495,85.07,145.47,365.47,,,,0.15153399441296167,27.60400309528935,-1.8005452717758257,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.97476366186766,0.0,0.00033828591674393843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:36:00.000000000,40.48,84.98,145.4,365.4991,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.9252670920331,0.0,0.00012282796417517508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:37:00.000000000,40.5,84.97,145.4,365.41,-0.011824153522320632,149.7206639385912,0.4299935992029332,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.8624885481245,0.0,0.00015580691764927623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:38:00.000000000,40.51,85.05,145.57,365.6575,,,,0.15313169570559051,27.486149280239523,-1.7873430218248492,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,403.206873392315,0.0,-0.0008548446529029219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:39:00.000000000,40.5,85.29,145.6,365.6575,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,403.23687339231503,0.0,-0.00007440349354074615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:40:00.000000000,40.51,85.13,145.445,365.0,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.61860860421285,0.0,0.001533254592768013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:41:00.000000000,40.505,85.09,145.44,365.48,0.01982689874675762,138.19366504603502,0.31037152450442024,0.1546309729727265,27.347450509750708,-1.8139687719276285,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.95180951415813,0.0,-0.0008275844752938965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:42:00.000000000,40.53,85.11,145.54,365.77,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,403.25613923058336,0.0,-0.0007552508990893029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:43:00.000000000,40.495,84.905,145.315,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.2560954786255,0.0,0.0024799219520028285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:44:00.000000000,40.5,84.925,145.28,364.4525,,,,0.1561382086929479,27.2399626267514,-1.7911080308142375,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.06784819130655,0.0,0.00046797870668680887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:45:00.000000000,40.46,84.79,145.26,364.4525,0.053520535632650725,125.75430698734135,0.18152681907788995,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.0478481913065,0.0,0.000049742848352605707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:46:00.000000000,40.465,84.7,145.24,364.59,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,402.1247286603013,0.0,-0.00019122218746011246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:47:00.000000000,40.45,84.7,144.93,364.59,,,,0.15753614731295812,27.106688322592447,-1.804535646049097,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.8147286603013,0.0,0.0007709050896541051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:48:00.000000000,40.485,84.72,144.6,364.44,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.37904087594336,0.0,0.0010843001843425693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:49:00.000000000,40.51,84.72,144.51,364.76,0.08861822464473418,112.18561637858676,0.041209193493425035,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.5145081492402,0.0,-0.0003375046016384386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:50:00.000000000,40.5,84.68,144.37,364.52,,,,0.15911555423805457,27.026094867121536,-1.7471037846097297,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.2054076942676,0.0,0.0007698363289471265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:51:00.000000000,40.505,84.68,144.17,364.6,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.0617745125918,0.0,0.00035800410194183896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:52:00.000000000,40.535,84.85,144.07,364.73,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.05337059236865,0.0,0.00002095417902481087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:53:00.000000000,40.51,84.74,143.84,364.8,0.13412904171862608,94.90972558104521,-0.13739107604434933,0.1607753432118728,26.885897416225895,-1.7651439129561468,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.8726915584024,0.0,0.0004505111968000729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:54:00.000000000,40.49,84.69,143.63,364.395,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.377334540636,0.0,0.0012356965894599952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:55:00.000000000,40.495,84.72,143.755,364.9375,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.8845720273971,0.0,-0.0012668986053944644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:56:00.000000000,40.505,84.69,143.68,364.9375,,,,0.16231581727697936,26.758473434812622,-1.7574384389401672,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.8095720273971,0.0,0.00018708627179312605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:57:00.000000000,40.5,84.71,143.81,365.41,0.18412636499337026,76.52838496777257,-0.3269643947802885,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.27248854812444,0.0,-0.0011549537561834744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:58:00.000000000,40.53,84.8,143.83,365.02,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.0177003087939,0.0,0.0006349506796551305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,15:59:00.000000000,40.5,84.71,143.64,365.065,,,,0.16390177605675924,26.61588055023193,-1.767493215677823,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.8594066441013,0.0,0.00039472986995519455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:00:00.000000000,40.51,84.78,143.78,365.065,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.9994066441013,0.0,-0.00034924963136599333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:01:00.000000000,40.54,84.95,143.7,365.065,0.26351255788332484,47.50078805632401,-0.6266008423751392,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.9194066441013,0.0,0.00019950154208343572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:02:00.000000000,40.54,85.0,143.74,365.67,,,,0.16556319841996478,26.467128134302992,-1.7734882964736922,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.38568070767815,0.0,-0.001163011956641889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:03:00.000000000,40.545,85.09,143.78,365.69,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,401.43977241225923,0.0,-0.00013476241724845415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:04:00.000000000,40.54,84.95,143.42,365.24,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.76270905918545,0.0,0.001686587626844471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:05:00.000000000,40.49,84.84,143.19,364.7,0.3918181881734378,0.2939067731472562,-1.1127844089806704,0.1671649529044089,26.30772539558995,-1.7783803915540894,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1522330354971,0.0,0.0015232855000942894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:06:00.000000000,40.5201,84.88,143.11,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.05109547862554,0.0,0.0002527477008046024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:07:00.000000000,40.49,84.82,142.93,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.87109547862553,0.0,0.00044994252492835404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:08:00.000000000,40.49,84.81,142.92,364.39,,,,0.16877692636048233,26.176028875367493,-1.750391749913337,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.6638116144908,0.0,0.0005183767130921112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:09:00.000000000,40.49,84.775,142.89,364.14,0.4459215570191639,-19.487875772958347,-1.3100534130985915,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.45766530722756,0.0,0.0005157992824781204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:10:00.000000000,40.53,84.91,143.005,364.84,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.0658749675644,0.0,-0.0015225885323018472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:11:00.000000000,40.545,85.09,143.25,364.84,,,,0.1704083928838441,26.044949849513706,-1.7191980462825662,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.3108749675644,0.0,-0.0006123991455653848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:12:00.000000000,40.495,84.99,143.21,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1510954786255,0.0,0.0003991385169135251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:13:00.000000000,40.525,85.07,143.24,364.67,0.4686512115358762,-27.663037310787956,-1.3852031478567823,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.18109547862554,0.0,-0.00007497168029527996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:14:00.000000000,40.51,85.055,143.19,364.67,,,,0.17192567855815055,25.886861410236502,-1.7208875872630223,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1310954786255,0.0,0.00012494343327290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:15:00.000000000,40.51,84.98,143.11,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.05109547862554,0.0,0.00019993447373613975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:16:00.000000000,40.5,84.98,143.23,364.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1710954786255,0.0,-0.00029996168328542727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:17:00.000000000,40.515,85.01,143.13,364.67,0.4592820791754394,-24.356395812907493,-1.3416011566144008,0.17339338832793297,25.77482805824242,-1.6787803923052114,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.0710954786255,0.0,0.00024989311104631554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:18:00.000000000,40.545,85.14,143.45,364.6,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.3417745125918,0.0,-0.0006765773309428311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:19:00.000000000,40.54,85.2,143.33,364.6,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.2217745125919,0.0,0.00029974388794685574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:20:00.000000000,40.52,85.21,143.19,364.6307,,,,0.17482963229779613,25.622767031904793,-1.6800076459363344,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1034052791237,0.0,0.0002957591040925439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:21:00.000000000,40.5,85.17,143.15,365.02,0.4437961865766626,-18.844484024213358,-1.2761387578344805,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.33770030879396,0.0,-0.0005855861924164298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:22:00.000000000,40.49,85.13,142.96,365.02,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1477003087939,0.0,0.0004745993191585533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:23:00.000000000,40.445,85.02,142.89,365.02,,,,0.1762436937939063,25.46076115364209,-1.693176839303329,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.0777003087939,0.0,0.00017493540496665155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:24:00.000000000,40.445,84.975,142.84,365.02,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.0277003087939,0.0,0.00012497572336928457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:25:00.000000000,40.375,84.86,142.8,364.1,0.42835557521013734,-13.164264934011015,-1.2100086742569376,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.3394818980655,0.0,0.001720426885930961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:26:00.000000000,40.32,84.705,142.99,364.1,,,,0.17753943456936339,25.281522194802076,-1.7245569585706926,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.5294818980655,0.0,-0.00047578566260697634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:27:00.000000000,40.32,84.62,143.19,363.47,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.28559320376235,0.0,0.0006104397931900081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:28:00.000000000,40.335,84.785,143.34,363.9,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.73856485225497,0.0,-0.0011344552776324738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:29:00.000000000,40.295,84.69,143.39,364.12,0.41200756176927283,-6.630193391427639,-1.1362443438051386,0.17876545842363234,25.155353326102578,-1.7040958651408082,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.94357360264655,0.0,-0.0005128570731406833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:30:00.000000000,40.3,84.6782,143.51,364.12,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.06357360264656,0.0,-0.00030004232576875305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:31:00.000000000,40.305,84.705,143.69,363.7466,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.9804814781183,0.0,0.00020769730115642346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:32:00.000000000,40.315,84.755,143.78,364.53,,,,0.1800378710608272,25.05589023823959,-1.6584343219229094,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.62245354655806,0.0,-0.0016050084895827363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:33:00.000000000,40.25,84.73,143.6653,364.53,0.4022463650621435,-2.965567456103173,-1.0928012100950892,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.5077535465581,0.0,0.00028630447191507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:34:00.000000000,40.225,84.705,143.59,364.53,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.4324535465581,0.0,0.00018801134143640674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:35:00.000000000,40.21,84.67,143.62,364.53,,,,0.18119090550614614,24.868566030794607,-1.6978246160991153,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.4624535465581,0.0,-0.00007491900252906106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:36:00.000000000,40.22,84.6814,143.81,364.53,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.6524535465581,0.0,-0.0004744514705868878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:37:00.000000000,40.235,84.7,144.07,364.34,0.4161716593138004,-7.557982354390049,-1.1340818133660144,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.7785823530381,0.0,-0.000314808521359338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:38:00.000000000,40.1847,84.49,143.984,363.67,,,,0.18225763102076892,24.785752755055235,-1.6368666827703902,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.22051024957284,0.0,0.001392469877478734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:39:00.000000000,40.19,84.445,143.85,363.67,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.0865102495728,0.0,0.00033481542441803823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:40:00.000000000,40.17,84.4539,143.85,363.8,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1781063293497,0.0,-0.00022894068515266907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:41:00.000000000,40.175,84.47,143.84,363.8,0.4220386768136423,-9.697670624803067,-1.1505771519324517,0.18322034704203768,24.698377285359072,-1.5849320884209888,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1681063293497,0.0,0.000024988873308728256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:42:00.000000000,40.15,84.315,143.72,363.105,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.5584195951581,0.0,0.001523576528334841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:43:00.000000000,40.145,84.315,143.64,363.105,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.47841959515813,0.0,0.00020022103421332466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:44:00.000000000,40.125,84.25,143.64,363.105,,,,0.18418565457487832,24.6073586020665,-1.5455706756379353,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.47841959515813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:45:00.000000000,40.11,84.27,143.77,363.335,0.4393137153227204,-15.8480487567806,-1.2082957938999621,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.77047419784026,0.0,-0.0007310898120056253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:46:00.000000000,40.085,84.28,143.84,363.77,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,400.1469687724781,0.0,-0.0009417768418072573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:47:00.000000000,40.03,84.13,143.85,363.21,,,,0.18507582910981585,24.459570496991194,-1.5636811805962798,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.7624010442086,0.0,0.0009610662038730508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:48:00.000000000,40.0311,84.09,143.915,363.21,,,,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.8274010442086,0.0,-0.00016259658194520788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:49:00.000000000,40.01,83.97,143.77,362.82,0.4241399008520618,-10.11643882714506,-1.1467777575065023,,,,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.4076128048781,0.0,0.0010499236376350432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
2022-10-26,16:50:00.000000000,39.99,83.89,143.77,362.3,,,,0.18591204608733167,24.39383845373375,-1.5070800214145046,0,0.0,0.0,-1.0,0.0,-0.704585229052638,0.0,399.0412284857708,0.0,0.0009173193183133662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965110934343385,0.9965110934343385,0.0
