date,time,PRICE_ASML_ASML_ON_CSCO,PRICE_CSCO_ASML_ON_CSCO,BETA_ASML_ON_CSCO,SPREAD_ASML_ON_CSCO,Z_ASML_ON_CSCO,market_close,SIGNAL_ASML_ON_CSCO,POS_ASML_ON_CSCO,POS_BETA_ASML_ON_CSCO,PAIR_BASE_ASML_ON_CSCO,PAIR_RET_ASML_ON_CSCO,SL_ASML_ON_CSCO,LOSS_ASML_ON_CSCO,COOLDOWN_ASML_ON_CSCO,CAPITAL_ASML_ON_CSCO,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-09-08,17:10:00.000000000,856.15,58.5702,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:11:00.000000000,856.15,58.575,6.47463220638033,476.8984185112721,-0.40831952411597977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:12:00.000000000,856.15,58.59,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:13:00.000000000,856.15,58.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:14:00.000000000,856.15,58.5675,6.378161628442001,482.59701882622306,-0.40110631769677113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:15:00.000000000,856.29,58.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:16:00.000000000,856.29,58.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:17:00.000000000,855.69,58.55,6.290061407008536,487.4069046196503,-0.39506907576620587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:18:00.000000000,855.69,58.5664,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:19:00.000000000,855.69,58.585,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:20:00.000000000,856.28,58.62,6.191984677508034,493.305858204479,-0.38760737098330894,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:21:00.000000000,856.03,58.575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:22:00.000000000,856.03,58.58,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:23:00.000000000,855.84,58.575,6.093266983847201,498.92688642115024,-0.3805180551255175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:24:00.000000000,856.08,58.5773,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:25:00.000000000,855.93,58.5875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:26:00.000000000,855.93,58.585,6.020724554546038,503.2058519719203,-0.3752055527434405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:27:00.000000000,855.345,58.595,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:28:00.000000000,855.3,58.595,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:29:00.000000000,855.28,58.595,5.990142014122022,504.2876286825201,-0.37411062333673356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:30:00.000000000,855.39,58.6,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:31:00.000000000,855.57,58.615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:32:00.000000000,855.4,58.625,5.961324941767652,505.9173252888714,-0.37229351956682666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:33:00.000000000,855.4,58.625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:34:00.000000000,855.0,58.6158,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:35:00.000000000,854.59,58.615,5.952325923217817,505.6944160105877,-0.3729204090064543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:36:00.000000000,854.49,58.6,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:37:00.000000000,854.35,58.59,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:38:00.000000000,854.25,58.5943,5.922169305255228,507.2446350770836,-0.37121048048951416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:39:00.000000000,854.25,58.595,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:40:00.000000000,854.45,58.615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:41:00.000000000,854.9,58.6153,5.90569765677174,508.73576013902743,-0.36957823450431265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:42:00.000000000,854.505,58.61,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:43:00.000000000,854.69,58.595,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:44:00.000000000,854.8,58.62,5.890813508728995,509.4805121183063,-0.3689307688245447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:45:00.000000000,854.8,58.625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:46:00.000000000,854.57,58.615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:47:00.000000000,854.815,58.615,5.8824889405689875,510.01291074854885,-0.36856300450140983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:48:00.000000000,854.595,58.605,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:49:00.000000000,854.32,58.595,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:50:00.000000000,854.84,58.565,5.897415541015664,509.4578588404177,-0.36963247860657306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:51:00.000000000,854.85,58.555,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:52:00.000000000,854.85,58.55,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:53:00.000000000,855.28,58.565,5.901708563356626,509.64643798701917,-0.3697196995064218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:54:00.000000000,854.85,58.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:55:00.000000000,854.81,58.5699,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:56:00.000000000,854.81,58.63,5.966736402373981,504.98024472881343,-0.3762162135043843,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:57:00.000000000,854.81,58.63,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:58:00.000000000,854.81,58.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,17:59:00.000000000,854.81,58.6275,5.986855139343243,503.815650318154,-0.3780876787033686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:00:00.000000000,854.69,58.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:01:00.000000000,855.21,58.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:02:00.000000000,856.06,58.665,5.962308941430013,506.2811459510082,-0.37516648000696295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:03:00.000000000,857.0,58.7293,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:04:00.000000000,857.0,58.7187,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:05:00.000000000,856.19,58.67,5.929946902269146,508.2800152438693,-0.3728649526428813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:06:00.000000000,856.13,58.655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:07:00.000000000,856.13,58.63,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:08:00.000000000,855.83,58.64,5.843511043125325,513.166512431131,-0.36675530530539097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:09:00.000000000,855.5657,58.675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:10:00.000000000,856.5671,58.675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:11:00.000000000,857.01,58.669,5.750047882949094,519.6604407552596,-0.3585280749469636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:12:00.000000000,857.0,58.675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:13:00.000000000,856.91,58.6662,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:14:00.000000000,857.03,58.675,5.698326304018804,522.6807041116967,-0.3548973200464864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:15:00.000000000,856.87,58.67,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:16:00.000000000,856.88,58.65,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:17:00.000000000,856.39,58.645,5.648716664728218,525.1210111970137,-0.3520366029335454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:18:00.000000000,856.39,58.635,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:19:00.000000000,856.59,58.63,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:20:00.000000000,856.78,58.615,5.587811146117402,529.2504496703284,-0.34694721077861207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:21:00.000000000,856.4,58.615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:22:00.000000000,856.85,58.625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:23:00.000000000,857.19,58.635,5.482889625296062,535.7007668207655,-0.33879531362225074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:24:00.000000000,857.02,58.635,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:25:00.000000000,856.8599,58.63,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:26:00.000000000,856.8599,58.635,5.368390170180752,542.0843423714516,-0.3307402137494157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:27:00.000000000,856.8599,58.645,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:28:00.000000000,856.8599,58.645,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:29:00.000000000,857.24,58.645,5.32639970931522,544.8732890472089,-0.3274436390291311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:30:00.000000000,857.24,58.645,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:31:00.000000000,857.1317,58.645,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:32:00.000000000,857.1317,58.635,5.2582489262491645,548.8142742093803,-0.32262764075215283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:33:00.000000000,857.2,58.677,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:34:00.000000000,858.0,58.6761,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:35:00.000000000,857.815,58.669,5.207532615054891,552.2942690073446,-0.3184256160682765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:36:00.000000000,857.815,58.6533,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:37:00.000000000,857.815,58.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:38:00.000000000,857.1602,58.655,5.1876233463860295,552.8801526177274,-0.3180573319330836,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:39:00.000000000,857.18,58.655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:40:00.000000000,856.58,58.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:41:00.000000000,856.58,58.65,5.164796662660619,553.6646757349547,-0.3174280854775926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:42:00.000000000,856.53,58.665,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:43:00.000000000,856.59,58.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:44:00.000000000,856.59,58.7125,5.1889966704472785,551.9310329863642,-0.32013268507196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:45:00.000000000,856.66,58.7,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:46:00.000000000,856.66,58.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:47:00.000000000,856.14,58.699,5.20736138771192,550.473093902698,-0.322471790627792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:48:00.000000000,856.16,58.685,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:49:00.000000000,856.16,58.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:50:00.000000000,856.41,58.68,5.211418879353703,550.6039401595247,-0.3227070030034568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:51:00.000000000,856.41,58.72,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:52:00.000000000,856.74,58.715,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:53:00.000000000,856.95,58.715,5.2110583064314975,550.9827115378746,-0.3226143763001319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:54:00.000000000,856.95,58.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:55:00.000000000,856.95,58.7,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:56:00.000000000,856.62,58.73,5.219254333351935,550.0931930022409,-0.3242022265478783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:57:00.000000000,857.0,58.735,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:58:00.000000000,857.0,58.725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,18:59:00.000000000,857.35,58.745,5.220734243407052,550.6579668710527,-0.3238634567518316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:00:00.000000000,857.35,58.735,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:01:00.000000000,857.35,58.735,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:02:00.000000000,857.58,58.745,5.215189706634757,551.2136806837414,-0.3235399408544461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:03:00.000000000,857.6,58.745,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:04:00.000000000,857.2,58.71,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:05:00.000000000,857.3,58.705,5.200175435488102,552.0237010596709,-0.3228802977145545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:06:00.000000000,857.3,58.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:07:00.000000000,857.34,58.695,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:08:00.000000000,857.34,58.695,5.193704263683818,552.4955282430783,-0.3226718184401866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:09:00.000000000,857.5787,58.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:10:00.000000000,857.39,58.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:11:00.000000000,857.65,58.695,5.188547684308659,553.1081936695032,-0.3222766092602805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:12:00.000000000,857.75,58.7193,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:13:00.000000000,857.7,58.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:14:00.000000000,857.89,58.72,5.189917647452584,553.1380357415842,-0.3226551896517091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:15:00.000000000,857.62,58.72,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:16:00.000000000,857.62,58.735,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:17:00.000000000,857.38,58.72,5.204487971455765,551.7724663161175,-0.3248842691444986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:18:00.000000000,857.38,58.7233,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:19:00.000000000,858.01,58.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:20:00.000000000,857.38,58.715,5.2267748245363,550.4899161773511,-0.3270018509553358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:21:00.000000000,857.38,58.705,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:22:00.000000000,857.725,58.715,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:23:00.000000000,857.6,58.695,5.249914875259007,549.4562463966727,-0.32878892568811896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:24:00.000000000,857.6414,58.685,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:25:00.000000000,857.685,58.67,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:26:00.000000000,857.42,58.685,5.254406143282526,549.0651754814648,-0.3297232365020898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:27:00.000000000,857.34,58.665,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:28:00.000000000,857.12,58.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:29:00.000000000,857.42,58.665,5.268081188120054,548.368017098937,-0.3310650292528187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:30:00.000000000,857.42,58.65,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:31:00.000000000,857.365,58.665,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:32:00.000000000,857.04,58.655,5.28647677633482,546.961704684081,-0.3333510501100736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:33:00.000000000,857.42,58.649,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:34:00.000000000,857.42,58.625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:35:00.000000000,857.42,58.615,5.297687384169717,546.896053976892,-0.3338570244028079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:36:00.000000000,857.32,58.62,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:37:00.000000000,857.07,58.615,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:38:00.000000000,857.07,58.62,5.3137782811038825,545.5763171616904,-0.3360302790319505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:39:00.000000000,857.35,58.625,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:40:00.000000000,857.0501,58.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:41:00.000000000,857.15,58.635,5.324775340744312,544.9317978954573,-0.33730717973982993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:42:00.000000000,857.07,58.645,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:43:00.000000000,857.11,58.665,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:44:00.000000000,857.64,58.665,5.323730401993822,545.3233559670325,-0.33720947524521017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:45:00.000000000,857.81,58.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:46:00.000000000,858.0,58.685,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:47:00.000000000,858.305,58.685,5.329809336154456,545.5251391077757,-0.3373646313068399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-09-08,19:48:00.000000000,858.59,58.685,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
