date,time,PRICE_MDLZ_MDLZ_ON_SIRI,PRICE_SIRI_MDLZ_ON_SIRI,PRICE_COST_COST_ON_PCAR,PRICE_PCAR_COST_ON_PCAR,PRICE_LULU_LULU_ON_PCAR,PRICE_PCAR_LULU_ON_PCAR,BETA_LULU_ON_PCAR,SPREAD_LULU_ON_PCAR,Z_LULU_ON_PCAR,BETA_COST_ON_PCAR,SPREAD_COST_ON_PCAR,Z_COST_ON_PCAR,BETA_MDLZ_ON_SIRI,SPREAD_MDLZ_ON_SIRI,Z_MDLZ_ON_SIRI,market_close,SIGNAL_LULU_ON_PCAR,SIGNAL_COST_ON_PCAR,SIGNAL_MDLZ_ON_SIRI,POS_LULU_ON_PCAR,POS_COST_ON_PCAR,POS_MDLZ_ON_SIRI,POS_BETA_LULU_ON_PCAR,POS_BETA_COST_ON_PCAR,POS_BETA_MDLZ_ON_SIRI,PAIR_BASE_LULU_ON_PCAR,PAIR_BASE_COST_ON_PCAR,PAIR_BASE_MDLZ_ON_SIRI,PAIR_RET_LULU_ON_PCAR,PAIR_RET_COST_ON_PCAR,PAIR_RET_MDLZ_ON_SIRI,SL_LULU_ON_PCAR,SL_COST_ON_PCAR,SL_MDLZ_ON_SIRI,LOSS_LULU_ON_PCAR,LOSS_COST_ON_PCAR,LOSS_MDLZ_ON_SIRI,COOLDOWN_LULU_ON_PCAR,COOLDOWN_COST_ON_PCAR,COOLDOWN_MDLZ_ON_SIRI,CAPITAL_LULU_ON_PCAR,CAPITAL_COST_ON_PCAR,CAPITAL_MDLZ_ON_SIRI,REMAINING_CAPITAL,CAPITAL,PORT_RET
2021-11-09,16:29:00.000000000,62.01,64.45,506.23,58.936,467.32,58.936,2.2173466915562274,336.63845538644216,-0.29087523569782875,2.8616207357366514,337.5775203186247,1.2859949485422697,0.3823416736672103,37.368079132148296,-1.1012835378240826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:30:00.000000000,62.03,64.4,506.23,58.9267,467.32,58.9267,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:31:00.000000000,62.01,64.45,506.01,58.9333,467.62,58.9333,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:32:00.000000000,62.01,64.327,505.93,58.9133,467.5,58.9133,,,,,,,0.3830615829078732,37.368797556285244,-1.098308518799176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:33:00.000000000,62.015,64.4,506.0119,58.8867,467.62,58.8867,2.2046249646590903,337.79691109360954,-0.2880563049925872,2.855682095421931,337.8502051515174,1.2920845080269519,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:34:00.000000000,62.01,64.35,505.665,58.91,467.62,58.91,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:35:00.000000000,62.08,64.4,505.8785,58.96,467.35,58.96,,,,,,,0.38374702877840516,37.366691346670706,-1.0967171383725784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:36:00.000000000,62.12,64.45,506.115,58.9733,467.87,58.9733,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:37:00.000000000,62.115,64.4,505.78,58.9633,467.68,58.9633,2.195537838006799,338.22384379625373,-0.28744431732140824,2.8504146316452843,337.7101469499096,1.2884612752997366,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:38:00.000000000,62.145,64.45,506.07,58.98,467.45,58.98,,,,,,,0.38443435698715533,37.36820569217784,-1.0933163083305482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:39:00.000000000,62.145,64.45,505.59,58.9867,467.45,58.9867,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:40:00.000000000,62.14,64.45,505.71,58.9533,466.62,58.9533,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:41:00.000000000,62.16,64.45,505.835,58.95,466.46,58.95,2.197996817398473,336.88808761435996,-0.29212817082322956,2.845169053477862,338.11228429748,1.2984258546974854,0.3851959734146034,37.3341195134288,-1.1075836327244548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:42:00.000000000,62.16,64.45,505.9,58.9633,466.42,58.9633,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:43:00.000000000,62.14,64.475,505.925,58.9633,466.445,58.9633,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:44:00.000000000,62.165,64.5,505.82,58.9933,467.51,58.9933,,,,,,,0.38591241647113145,37.273649137612026,-1.1350120522776013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:45:00.000000000,62.23,64.55,505.74,58.9933,467.575,58.9933,2.1916194802449795,338.28413451606383,-0.28864576964565114,2.8397822180134638,338.21187567806635,1.3011129594543462,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:46:00.000000000,62.24,64.55,505.55,58.9933,467.5,58.9933,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:47:00.000000000,62.2,64.55,505.48,58.9867,467.68,58.9867,,,,,,,0.3866785827616671,37.23989748273439,-1.1491992844663381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:48:00.000000000,62.19,64.55,505.2,58.9267,467.43,58.9267,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:49:00.000000000,62.18,64.5,505.45,58.8667,467.4,58.8667,2.18371264297903,338.85204295954634,-0.28766278035595044,2.8336804709261023,338.64058182213444,1.3120321055775452,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:50:00.000000000,62.18,64.45,505.33,58.84,467.3,58.84,,,,,,,0.38743685688695156,37.20969457363597,-1.1616602599025283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:51:00.000000000,62.12,64.45,505.17,58.8133,467.305,58.8133,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:52:00.000000000,62.13,64.45,504.78,58.8067,467.1,58.8067,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:53:00.000000000,62.13,64.35,505.055,58.8208,466.845,58.8208,2.1798509513779933,338.62442315918537,-0.2890799549867815,2.8277858018571584,338.7223769061205,1.314555031226004,0.38823708220297415,37.146943760238614,-1.1904332765187264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:54:00.000000000,62.1184,64.45,504.94,58.8,466.73,58.8,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:55:00.000000000,62.13,64.45,504.945,58.84,466.59,58.84,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:56:00.000000000,62.11,64.5,504.85,58.8133,466.59,58.8133,,,,,,,0.3889456652628981,37.023004590543074,-1.2500482409929776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:57:00.000000000,62.12,64.45,505.035,58.8133,466.7,58.8133,2.1793565332207843,338.52485040472607,-0.29013099652541646,2.821739011088238,339.07921701916416,1.3237457594930906,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:58:00.000000000,62.13,64.45,505.08,58.85,466.57,58.85,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,16:59:00.000000000,62.14,64.5,505.015,58.8633,466.4,58.8633,,,,,,,0.38976411368556885,37.000214667280815,-1.258574890709477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:00:00.000000000,62.13,64.35,505.04,58.8467,466.4,58.8467,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:01:00.000000000,62.14,64.45,505.07,58.8667,466.4,58.8667,2.1825396418460072,337.9210936653436,-0.2927122942130998,2.815865486326978,339.3092911760357,1.3298514991424808,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:02:00.000000000,62.19,64.45,505.154,58.8933,466.205,58.8933,,,,,,,0.3906924776072076,37.00986981821546,-1.2507332572785896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:03:00.000000000,62.2,64.45,505.154,58.8933,466.27,58.8933,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:04:00.000000000,62.23,64.45,505.35,58.9232,465.94,58.9232,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:05:00.000000000,62.2387,64.5,505.5789,58.94,466.3789,58.94,2.1863920419374403,337.51295304820724,-0.2947194996813829,2.809965730172678,339.95951986362235,1.3466349933513844,0.3915953929017669,36.98079715783604,-1.2625534687015156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:06:00.000000000,62.2,64.5,505.48,58.9267,466.3789,58.9267,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:07:00.000000000,62.18,64.5,505.34,58.9067,466.53,58.9067,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:08:00.000000000,62.18,64.45,505.1676,58.8867,466.66,58.8867,,,,,,,0.39248712492145965,36.88420479881192,-1.3088657804977961,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:09:00.000000000,62.18,64.45,505.28,58.92,466.59,58.92,2.188650970511926,337.6346848174373,-0.29514951315797994,2.803998651745812,340.0683994391367,1.350209045070852,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:10:00.000000000,62.18,64.4,505.665,58.97,466.74,58.97,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:11:00.000000000,62.2,64.45,506.07,59.04,467.27,59.04,,,,,,,0.39332688114643066,36.85008251011254,-1.3232392799046027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:12:00.000000000,62.22,64.45,506.21,59.0333,467.5,59.0333,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:13:00.000000000,62.215,64.4,506.3,59.02,467.27,59.02,2.1890391715706436,338.0729080939006,-0.29464843324296675,2.7983830376655257,341.1394331169807,1.378129790172956,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:14:00.000000000,62.205,64.4,506.15,59.0267,467.27,59.0267,,,,,,,0.3940693054581199,36.826936728497074,-1.3318560529371108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:15:00.000000000,62.21,64.4,506.2,59.0133,467.27,59.0133,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:16:00.000000000,62.2,64.4,505.93,59.03,466.98,59.03,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:17:00.000000000,62.215,64.4,506.07,59.0067,466.965,59.0067,2.1901158909746417,337.73348865602657,-0.29650148917530456,2.7921672737875918,341.31342332579766,1.3837435031183298,0.39484381728693185,36.78705816672159,-1.3491370936185485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:18:00.000000000,62.2,64.4,505.86,59.0067,466.75,59.0067,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:19:00.000000000,62.19,64.4,505.73,59.01,466.75,59.01,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:20:00.000000000,62.2,64.4,506.05,59.0333,467.05,59.0333,,,,,,,0.3955949282772799,36.72368661894318,-1.3784678951886162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:21:00.000000000,62.1901,64.4,505.88,59.0267,466.87,59.0267,2.194402896892807,337.3416385259774,-0.2985256476756362,2.7865118442787824,341.4014013213096,1.3872187826462854,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:22:00.000000000,62.205,64.4,505.82,59.0267,466.87,59.0267,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:23:00.000000000,62.21,64.4,505.81,59.03,467.14,59.03,,,,,,,0.3962992865327376,36.6883259472917,-1.3932579307642892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:24:00.000000000,62.2335,64.4,506.03,59.0267,466.94,59.0267,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:25:00.000000000,62.22,64.45,505.95,59.0267,467.15,59.0267,2.195033287786335,337.58442863182233,-0.2986594566347413,2.771239053672151,342.37290375061,1.41338468289568,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:26:00.000000000,62.21,64.45,506.0,59.0267,466.75,59.0267,,,,,,,0.3971386789377062,36.61441214246483,-1.4280986374369014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:27:00.000000000,62.22,64.45,505.98,58.9867,466.75,58.9867,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:28:00.000000000,62.245,64.4,506.01,59.0067,466.59,59.0067,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:29:00.000000000,62.26,64.45,506.105,59.0133,466.78,59.0133,2.1926959478408783,337.3817762212818,-0.3001525538704259,2.7610962748541983,343.16359720314676,1.4352772088734866,0.3979490069014309,36.61218650520277,-1.4255515554297464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:30:00.000000000,62.27,64.5,506.2,59.0733,466.74,59.0733,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:31:00.000000000,62.27,64.55,506.14,59.1067,466.73,59.1067,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
2021-11-09,17:32:00.000000000,62.27,64.6,506.14,59.1867,466.73,59.1867,,,,,,,0.39876147175340426,36.51000892473009,-1.4749501929306152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010720986524198,1.0010720986524198,0.0
