date,time,PRICE_FAST_FAST_ON_MU,PRICE_MU_FAST_ON_MU,BETA_FAST_ON_MU,SPREAD_FAST_ON_MU,Z_FAST_ON_MU,market_close,SIGNAL_FAST_ON_MU,POS_FAST_ON_MU,POS_BETA_FAST_ON_MU,PAIR_BASE_FAST_ON_MU,PAIR_RET_FAST_ON_MU,SL_FAST_ON_MU,LOSS_FAST_ON_MU,COOLDOWN_FAST_ON_MU,CAPITAL_FAST_ON_MU,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-03-31,14:08:00.000000000,26.63,61.01,0.016793442246406307,25.60543208854675,5.205633006665296,0,-1.0,-1.0,0.02363360677504441,28.07188634934546,-0.0008955740003646172,0.0,-0.00042160582100270183,0.0,0.4976172218025569,0.49852261057136255,0.9961398323739195,-0.0004475806107436257
2023-03-31,14:09:00.000000000,26.61,60.97,0.01571888867239606,25.651619357644012,5.259850924915051,0,-1.0,-1.0,0.02363360677504441,28.050941005074456,0.0006787807378481103,0.0,-0.0013168022421556902,0.0,0.49795499478753796,0.49852261057136255,0.9964776053589005,0.0003390818979460966
2023-03-31,14:10:00.000000000,26.6,61.095,0.014793046023801973,25.69621885317582,5.303854594921052,0,-1.0,-1.0,0.02363360677504441,28.043895205921338,0.0004618098496066157,0.0,-0.000638915324305156,0.0,0.49818495530879164,0.49852261057136255,0.9967075658801542,0.00023077339622786173
2023-03-31,14:11:00.000000000,26.615,61.18,0.013945660647832106,25.76180448156563,5.406089405960836,0,-1.0,-1.0,0.02363360677504441,28.060904062497215,-0.00046324318817785124,0.0,-0.0001774005320883676,0.0,0.4979541745217922,0.49852261057136255,0.9964767850931547,-0.0002315431274926241
2023-03-31,14:12:00.000000000,26.625,61.175,0.013006437800901905,25.829331167529826,5.50368012375263,0,-1.0,-1.0,0.02363360677504441,28.07078589446334,-0.0003605788327896247,0.0,-0.0006405615406781529,0.0,0.49777462278676043,0.49852261057136255,0.996297233358123,-0.00018018657104482063
2023-03-31,14:13:00.000000000,26.59,61.075,0.01224939532914682,25.841868180272357,5.431765210894944,0,-1.0,-1.0,0.02363360677504441,28.03342253378584,0.0011626549910358761,0.0,-0.0010009094005349883,0.0,0.4983533629363545,0.49852261057136255,0.9968759735077171,0.0005808910536098974
2023-03-31,14:14:00.000000000,26.59,61.01,0.011409186669786265,25.89392552127634,5.475249617206986,0,-1.0,-1.0,0.02363360677504441,28.03188634934546,-0.00005479831934640754,0.0,0.0,0.0,0.498326054009625,0.49852261057136255,0.9968486645809875,-0.000027394507897946352
2023-03-31,14:15:00.000000000,26.59,61.12,0.010460620629297248,25.95064686713735,5.525899872274444,0,-1.0,-1.0,0.02363360677504441,28.034486046090713,0.00009274069938979376,0.0,-0.00005479831934640522,0.0,0.498372269116398,0.49852261057136255,0.9968948796877606,0.00004636120648511566
2023-03-31,14:16:00.000000000,26.6,61.25,0.009548641037549396,26.0151457364501,5.590328170915043,0,-1.0,-1.0,0.02363360677504441,28.047558414971473,-0.00024711104415660383,0.0,0.0,0.0,0.4982491158245979,0.49852261057136255,0.9967717263959605,-0.00012353688870254771
2023-03-31,14:17:00.000000000,26.5625,61.332,0.008744462740548497,26.02618461119668,5.504050861506806,0,-1.0,-1.0,0.02363360677504441,28.011996370727022,0.0014061101209615766,0.0,-0.00024711104415664487,0.0,0.498949708949119,0.49852261057136255,0.9974723195204815,0.0007028621558661483
2023-03-31,14:18:00.000000000,26.59,61.43,0.007803500339816794,26.110630974125055,5.613671668649573,0,-1.0,-1.0,0.02363360677504441,28.04181246419098,-0.0008990400470835571,0.0,0.0,0.0,0.49850113317929307,0.49852261057136255,0.9970237437506556,-0.0004497124993318885
2023-03-31,14:19:00.000000000,26.6,61.2375,0.006748646136519211,26.186729782214908,5.68986679465129,0,-1.0,-1.0,0.02363360677504441,28.047262994886783,-0.000518849105163196,0.0,-0.0008990400470835214,0.0,0.49824248631242013,0.49852261057136255,0.9967650968837827,-0.0002594189641862937
2023-03-31,14:20:00.000000000,26.58,61.2153,0.005632726634449124,26.235190949254203,5.68727935961402,0,-1.0,-1.0,0.02363360677504441,28.026738328816375,0.0006943755593245959,0.0,-0.0014174226861228822,0.0,0.4985884537175325,0.49852261057136255,0.9971110642888951,0.0003470902083088575
2023-03-31,14:21:00.000000000,26.55,61.24,0.004562682840153651,26.27058130286899,5.649589017390627,0,-1.0,-1.0,0.02363360677504441,27.99732207890372,0.0010912347248019285,0.0,-0.0007240313504688345,0.0,0.4991325307516144,0.49852261057136255,0.997655141322977,0.0005456533916509059
2023-03-31,14:22:00.000000000,26.55,61.3392,0.003405283417649436,26.341122639388118,5.696174256920914,0,-1.0,-1.0,0.02363360677504441,27.999666532695805,0.00008373850132796745,0.0,0.0,0.0,0.49917432736170353,0.49852261057136255,0.997696937933066,0.000041894847585957694
2023-03-31,14:23:00.000000000,26.565,61.201,0.002155779967839391,26.433064110188262,5.7853111525586876,0,-1.0,-1.0,0.02363360677504441,28.011400368239492,-0.0006523707857371883,0.0,0.0,0.0,0.4988486806135427,0.49852261057136255,0.9973712911849053,-0.0003263984640820457
2023-03-31,14:24:00.000000000,26.5511,61.2,0.0008406292836381209,26.49965348784135,5.805440929865564,0,-1.0,-1.0,0.02363360677504441,27.99747673463272,0.0004953828159537591,0.0,-0.0006523707857372107,0.0,0.49909580167767986,0.49852261057136255,0.9976184122490424,0.0002477723855911864
2023-03-31,14:25:00.000000000,26.55,61.165,-0.00036883053571321435,26.5725595197169,5.834261851546057,0,-1.0,-1.0,0.02363360677504441,27.99554955839559,9.744583965892195e-6,0.0,-0.00015731114306039018,0.0,0.4991006651586264,0.49852261057136255,0.997623275729989,4.875091404611488e-6
2023-03-31,14:26:00.000000000,26.56,61.175,-0.0016971704128458556,26.663824400005844,5.896835761661429,0,-1.0,-1.0,0.02363360677504441,28.00578589446334,-0.00034875771636064707,0.0,-0.00014756809202598475,0.0,0.49892659995041155,0.49852261057136255,0.997449210521774,-0.00017447989882511303
2023-03-31,14:27:00.000000000,26.5875,61.3293,-0.0030793082326326117,26.776351818391593,5.99473309668037,0,-1.0,-1.0,0.02363360677504441,28.03693255998873,-0.0008517288022017098,0.0,-0.0004962743428759131,0.0,0.4985016497950492,0.49852261057136255,0.9970242603664117,-0.0004260368857679221
2023-03-31,14:28:00.000000000,26.6142,61.27,-0.004561931344047888,26.893709533449815,6.088845746977842,0,-1.0,-1.0,0.02363360677504441,28.062231087106973,-0.001002301975140642,0.0,-0.0013475804539261338,0.0,0.49800200060684874,0.49852261057136255,0.9965246111782113,-0.0005011404517044664
2023-03-31,14:29:00.000000000,26.59,61.1155,-0.006062836368551278,26.960533276082195,6.06804865426813,0,-1.0,-1.0,0.02363360677504441,28.034379694860228,0.0007322513911838054,0.0,-0.0023485317465161692,0.0,0.49836666326460544,0.49852261057136255,0.996889273835968,0.0003659344221569701
2023-03-31,14:30:00.000000000,26.6125,61.1662,-0.0077748571946262965,27.088058470137952,6.1637320869449415,0,-1.0,-1.0,0.02363360677504441,28.058077918723722,-0.0007598447466420214,0.0,-0.0016180000709709041,0.0,0.4979879819736223,0.49852261057136255,0.9965105925449849,-0.0003798629405711546
2023-03-31,14:31:00.000000000,26.6,61.2,-0.00971963062669264,27.194841394353592,6.205875293419955,0,-1.0,-1.0,0.02363360677504441,28.04637673463272,0.0004739745875508317,0.0,-0.002376615388758885,0.0,0.49822401562198354,0.49852261057136255,0.9967466261933461,0.00023686014993419882
2023-03-31,14:32:00.000000000,26.6075,61.25,-0.011801589787657711,27.330347374494036,6.292027693124897,0,-1.0,-1.0,0.02363360677504441,28.055058414971473,-0.00022528113777509719,0.0,-0.001903767256506761,0.0,0.49811177514887733,0.49852261057136255,0.9966343857202399,-0.00011260682520176843
2023-03-31,14:33:00.000000000,26.59,61.215,-0.013873166285721716,27.439245874180454,6.316536263355536,0,-1.0,-1.0,0.02363360677504441,28.036731238734344,0.000594289397521882,0.0,-0.002128619511428287,0.0,0.49840779769562915,0.49852261057136255,0.9969304082669916,0.0002970222089395748
2023-03-31,14:34:00.000000000,26.5875,61.18,-0.015954966814139427,27.56362486968905,6.360261613862956,0,-1.0,-1.0,0.02363360677504441,28.033404062497215,0.0000596654349121459,0.0,-0.001535595129913303,0.0,0.4984375354136422,0.49852261057136255,0.9969601459850048,0.000029829281729777896
2023-03-31,14:35:00.000000000,26.6,61.31,-0.018129009154512234,27.711489551263146,6.433645290552679,0,-1.0,-1.0,0.02363360677504441,28.048976431377973,-0.0003362999048645766,0.0,-0.0014760213169525693,0.0,0.4982699109179017,0.49852261057136255,0.9967925214892642,-0.0001681356034297421
2023-03-31,14:36:00.000000000,26.5825,61.32,-0.02020500049892461,27.821470630594057,6.431673165575009,0,-1.0,-1.0,0.02363360677504441,28.031712767445722,0.0006323345206961318,0.0,-0.001811824835988629,0.0,0.4985849841831993,0.49852261057136255,0.9971075947545618,0.0003160871079036824
2023-03-31,14:37:00.000000000,26.59,61.3201,-0.020549444822698135,27.850094011472333,6.29512209455017,0,-1.0,-1.0,0.02363360677504441,28.0392151308064,-0.00026746980113283894,0.0,-0.0011806359946816558,0.0,0.49845162775663204,0.49852261057136255,0.9969742383279946,-0.00013374326629216486
2023-03-31,14:38:00.000000000,26.5875,61.3822,-0.020673299353006155,27.856472595546094,6.133496563106587,0,-1.0,-1.0,0.02363360677504441,28.038182777787128,0.00014150349652157339,0.0,-0.0014477900113396558,0.0,0.49852216040480646,0.49852261057136255,0.997044770976169,0.00007074671086050172
2023-03-31,14:39:00.000000000,26.585,61.39,-0.02097840238864497,27.872864122638916,5.9990617435501425,0,-1.0,-1.0,0.02363360677504441,28.035867119919978,0.00009573880568935118,0.0,-0.0013064913821669855,0.0,0.49856988832105326,0.49852261057136255,0.9970924988924158,0.000047869381231622095
2023-03-31,14:40:00.000000000,26.61,61.31,-0.021350781955146267,27.919016441670017,5.918028414447358,0,-1.0,-1.0,0.02363360677504441,28.05897643137797,-0.0009591530886839383,0.0,-0.0012108776584023317,0.0,0.49809168347274535,0.49852261057136255,0.9966142940441078,-0.00047959928375668063
2023-03-31,14:41:00.000000000,26.62,61.32,-0.021779686581133956,27.955530381155135,5.8270426738773295,0,-1.0,-1.0,0.02363360677504441,28.069212767445723,-0.0003479693550521803,0.0,-0.002168869330040013,0.0,0.49791836283089047,0.49852261057136255,0.996440973402253,-0.0001739094481090727
2023-03-31,14:42:00.000000000,26.615,61.305,-0.022189819485461813,27.975346883556234,5.717286534630753,0,-1.0,-1.0,0.02363360677504441,28.063858263344095,0.00016550146727892473,0.0,-0.0025160839850303374,0.0,0.49800076905052415,0.49852261057136255,0.9965233796218866,0.00008270055310176148
2023-03-31,14:43:00.000000000,26.63,61.14,-0.022649251371883887,28.014775228876978,5.64149858657632,0,-1.0,-1.0,0.02363360677504441,28.074958718226213,-0.0006734478538387022,0.0,-0.002350998933342563,0.0,0.49766539150139705,0.49852261057136255,0.9961880020727596,-0.00033654759736224184
2023-03-31,14:44:00.000000000,26.635,61.21,-0.023079684438933882,28.047707484507143,5.560483915240225,0,-1.0,-1.0,0.02363360677504441,28.08161307070047,-0.0001191683862949396,0.0,-0.0030228635119953218,0.0,0.49760608551977703,0.49852261057136255,0.9961286960911395,-0.00005953292099149465
2023-03-31,14:45:00.000000000,26.625,61.154,-0.023520480333527542,28.063371454316542,5.460474749179352,0,-1.0,-1.0,0.02363360677504441,28.070289588721067,0.0003089750577630785,0.0,-0.003141671668523416,0.0,0.4977598333887938,0.49852261057136255,0.9962824439601563,0.00015434538691646915
2023-03-31,14:46:00.000000000,26.6125,61.02,-0.023926048528448617,28.072467481205937,5.3574507324830485,0,-1.0,-1.0,0.02363360677504441,28.05462268541321,0.0003324902175534463,0.0,-0.00283366730894552,0.0,0.49792533366408664,0.49852261057136255,0.9964479442354492,0.00016611782762635828
2023-03-31,14:47:00.000000000,26.6275,61.075,-0.024390899412563977,28.117174181622346,5.306209600669029,0,-1.0,-1.0,0.02363360677504441,28.07092253378584,-0.0004883384738763686,0.0,-0.0025021192580519935,0.0,0.4976821775665407,0.49852261057136255,0.9962047881379033,-0.00024402288042508965
2023-03-31,14:48:00.000000000,26.645,61.16,-0.024897652931782834,28.167740453307836,5.26419478697573,0,-1.0,-1.0,0.02363360677504441,28.090431390361715,-0.0005518572966555134,0.0,-0.0029892358508285533,0.0,0.4974075280254352,0.49852261057136255,0.9959301385967978,-0.00027569586532386205
2023-03-31,14:49:00.000000000,26.655,61.0983,-0.025487940900239918,28.21226985950513,5.215796878717017,0,-1.0,-1.0,0.02363360677504441,28.098973196823696,-0.0004079037939571742,0.0,-0.0035394435158683235,0.0,0.49720463360761075,0.49852261057136255,0.9957272441789733,-0.00020372354441484375
2023-03-31,14:50:00.000000000,26.6475,61.19,-0.026038421940671505,28.24079103854969,5.149501925752393,0,-1.0,-1.0,0.02363360677504441,28.09364039856497,0.00034404110333703116,0.0,-0.003945903557386998,0.0,0.4973756924383414,0.49852261057136255,0.995898303009704,0.00017179285967182628
2023-03-31,14:51:00.000000000,26.645,61.1801,-0.02663714248369341,28.27466304086661,5.092590814628168,0,-1.0,-1.0,0.02363360677504441,28.090906425857895,0.00008065979562567124,0.0,-0.003603220007063479,0.0,0.4974158106600427,0.49852261057136255,0.9959384212314053,0.00004028345221607076
2023-03-31,14:52:00.000000000,26.62,61.115,-0.02720537247764983,28.28265633897157,5.007362211344993,0,-1.0,-1.0,0.02363360677504441,28.06436787805684,0.0008351974067075402,0.0,-0.003522850846427006,0.0,0.4978312510551613,0.49852261057136255,0.9963538616265238,0.0004171346202357334
2023-03-31,14:53:00.000000000,26.645,61.11,-0.02777192413266446,28.342142283747126,4.986240406428753,0,-1.0,-1.0,0.02363360677504441,28.089249710022962,-0.0008950199107642636,0.0,-0.0026905957156106997,0.0,0.49738568217326623,0.49852261057136255,0.9959082927446288,-0.00044719943290798687
2023-03-31,14:54:00.000000000,26.6486,61.11,-0.02837620970423145,28.38267017502558,4.943332114280005,0,-1.0,-1.0,0.02363360677504441,28.09284971002296,-0.0001281629106210745,0.0,-0.0035832074896376964,0.0,0.49732193577653766,0.49852261057136255,0.9958445463479002,-0.00006400829995389541
2023-03-31,14:55:00.000000000,26.6425,61.05,-0.02892160734010144,28.408164128113192,4.884876600847963,0,-1.0,-1.0,0.02363360677504441,28.08533169361646,0.00016666104157561691,0.0,-0.0037109111659574534,0.0,0.49740481996835256,0.49852261057136255,0.9959274305397151,0.00008323005043193441
2023-03-31,14:56:00.000000000,26.64,61.055,-0.029495215258216956,28.440830367590436,4.836787818433416,0,-1.0,-1.0,0.02363360677504441,28.082949861650338,0.00009322190182529099,0.0,-0.003544868588702066,0.0,0.4974511889916471,0.49852261057136255,0.9959737995630096,0.00004655863657589953
2023-03-31,14:57:00.000000000,26.63,61.04,-0.029965079925651436,28.459068478661763,4.774672461256483,0,-1.0,-1.0,0.02363360677504441,28.07259535754871,0.0003434644845322089,0.0,-0.0034519771462683257,0.0,0.497622045807854,0.49852261057136255,0.9961446563792166,0.0001715475008297934
2023-03-31,14:58:00.000000000,26.65,61.11,-0.030491732454966135,28.51334977032298,4.75391638954861,0,-1.0,-1.0,0.02363360677504441,28.09424971002296,-0.0006535073544888857,0.0,-0.003109698293287222,0.0,0.49729684614116276,0.49852261057136255,0.9958194567125254,-0.00032645827552118303
2023-03-31,14:59:00.000000000,26.6675,61.12,-0.031064271049789993,28.566148246563166,4.731659029418468,0,-1.0,-1.0,0.02363360677504441,28.111986046090713,-0.0006144910118775013,0.0,-0.0037611734370712746,0.0,0.496991261698974,0.49852261057136255,0.9955138722703365,-0.00030686731427972394
2023-03-31,15:00:00.000000000,26.675,61.2219,-0.031612446446779435,28.61037403512009,4.70063228488554,0,-1.0,-1.0,0.02363360677504441,28.12189431062109,-0.00018112329243743426,0.0,-0.004373353241677536,0.0,0.49690124500534244,0.49852261057136255,0.995423855576705,-0.00009042233979745808
2023-03-31,15:01:00.000000000,26.67,61.2,-0.03210749366654584,28.634978612392608,4.650162674320323,0,-1.0,-1.0,0.02363360677504441,28.11637673463272,0.00015939267682739614,0.0,-0.004553684417976878,0.0,0.49698044742490266,0.49852261057136255,0.9955030579962652,0.00007956652748117878
2023-03-31,15:02:00.000000000,26.675,61.295,-0.03259070525678321,28.67264727871453,4.614820689805998,0,-1.0,-1.0,0.02363360677504441,28.123621927276346,-0.00009797874677707628,0.0,-0.004395017565098414,0.0,0.49693175390349126,0.49852261057136255,0.9954543644748538,-0.00004891348250537445
2023-03-31,15:03:00.000000000,26.675,61.29,-0.03307196792075476,28.70198091386306,4.5721710932467525,0,-1.0,-1.0,0.02363360677504441,28.12350375924247,-4.20173597059748e-6,0.0,-0.004492565693562378,0.0,0.49692966592746596,0.49852261057136255,0.9954522764988285,-2.0975105437420894e-6
2023-03-31,15:04:00.000000000,26.68,61.1504,-0.03358316517934198,28.733623983982834,4.533213182844684,0,-1.0,-1.0,0.02363360677504441,28.125204507736676,-0.0002951001972172718,0.0,-0.004496748552958119,0.0,0.4967830218850477,0.49852261057136255,0.9953056324564102,-0.0001473139856930522
2023-03-31,15:05:00.000000000,26.6725,61.17,-0.034065028777934554,28.756257810346256,4.486728068179356,0,-1.0,-1.0,0.02363360677504441,28.118167726429466,0.000283134605851479,0.0,-0.004790521758790467,0.0,0.4969236783501428,0.49852261057136255,0.9954462889215053,0.00014131987251790262
2023-03-31,15:06:00.000000000,26.6675,61.0795,-0.03453100013330702,28.776636222642328,4.439701255191698,0,-1.0,-1.0,0.02363360677504441,28.111028885016324,0.000101754801902239,0.0,-0.00450874351542907,0.0,0.4969742427205938,0.49852261057136255,0.9954968532919564,0.00005079567929859558
2023-03-31,15:07:00.000000000,26.665,61.1101,-0.03497406625504411,28.80226868625237,4.399312478247442,0,-1.0,-1.0,0.02363360677504441,28.10925207338364,0.00011465921010939597,0.0,-0.0044074474998301305,0.0,0.49703122539470884,0.49852261057136255,0.9955538359660714,0.000057240436196851616
2023-03-31,15:08:00.000000000,26.66,61.14,-0.035391635763005865,28.82384461055018,4.356425058473272,0,-1.0,-1.0,0.02363360677504441,28.104958718226214,0.0002030166020666121,0.0,-0.004293293644169749,0.0,0.4971321309852095,0.49852261057136255,0.995654741556572,0.00010135623695594522
2023-03-31,15:09:00.000000000,26.655,61.11,-0.03579305223849233,28.842313422294268,4.312101876412731,0,-1.0,-1.0,0.02363360677504441,28.099249710022963,0.0001526773919068007,0.0,-0.0040911486519904505,0.0,0.4972080318224013,0.49852261057136255,0.9957306423937639,0.00007623208530421727
2023-03-31,15:10:00.000000000,26.67,61.135,-0.036231867944608295,28.88503524679363,4.291417805389221,0,-1.0,-1.0,0.02363360677504441,28.11484055019234,-0.0005127951806301873,0.0,-0.003939095885989841,0.0,0.4969530659399122,0.49852261057136255,0.9954756765112747,-0.000256059090314067
2023-03-31,15:11:00.000000000,26.675,61.215,-0.036672491631891686,28.91990657524625,4.263960406860172,0,-1.0,-1.0,0.02363360677504441,28.121731238734345,-0.00011059324531622133,0.0,-0.004449871117233606,0.0,0.49689810628758,0.49852261057136255,0.9954207168589426,-0.00005520943768777292
2023-03-31,15:12:00.000000000,26.6875,61.17,-0.037167776267353236,28.961052874273996,4.242743859330817,0,-1.0,-1.0,0.02363360677504441,28.133167726429466,-0.00048231427111411447,0.0,-0.004559972236861776,0.0,0.49665844523962793,0.49852261057136255,0.9951810558109905,-0.0002407635725207695
2023-03-31,15:13:00.000000000,26.69,61.0983,-0.0376797562956872,28.992169054080787,4.213044250962206,0,-1.0,-1.0,0.02363360677504441,28.133973196823696,-0.00014909553188466884,0.0,-0.005040087168290186,0.0,0.4965843956845699,0.49852261057136255,0.9951070062559324,-0.00007440812365316908
2023-03-31,15:14:00.000000000,26.69,61.085,-0.038171327227103896,29.021695523667642,4.1827331374284595,0,-1.0,-1.0,0.02363360677504441,28.13365886985359,-0.000011172505493858583,0.0,-0.005188431245697789,0.0,0.49657884759268095,0.49852261057136255,0.9951014581640435,-5.575372149957851e-6
2023-03-31,15:15:00.000000000,26.6851,61.14,-0.03863101708311502,29.04700038446165,4.149594189271454,0,-1.0,-1.0,0.02363360677504441,28.130058718226213,0.00022037120736084458,0.0,-0.005199545783415083,0.0,0.49668827927287473,0.49852261057136255,0.9952108898442373,0.00010997037467489967
2023-03-31,15:16:00.000000000,26.6975,61.13,-0.039138343723859555,29.090026951839537,4.132448211175254,0,-1.0,-1.0,0.02363360677504441,28.142222382158465,-0.0004492111514707326,0.0,-0.004980320406236305,0.0,0.4964651613590205,0.49852261057136255,0.994987771930383,-0.0002241915920848104
2023-03-31,15:17:00.000000000,26.7125,61.129,-0.03968555477991787,29.1384382781416,4.120011984674873,0,-1.0,-1.0,0.02363360677504441,28.15719874855169,-0.0005338467375730281,0.0,-0.005427294342242761,0.0,0.4962001250523103,0.49852261057136255,0.9947227356236729,-0.0002663714210235516
2023-03-31,15:18:00.000000000,26.725,61.28,-0.0402103283331778,29.189088920257138,4.109407343276928,0,-1.0,-1.0,0.02363360677504441,28.17326742317472,-0.0003171950965979252,0.0,-0.005958243736437385,0.0,0.4960427328057125,0.49852261057136255,0.994565343377075,-0.00015822725364686638
2023-03-31,15:19:00.000000000,26.715,61.235,-0.04073476334365337,29.209393233348614,4.073776040681246,0,-1.0,-1.0,0.02363360677504441,28.162203910869845,0.00031719741842141695,0.0,-0.006273548907337667,0.0,0.4962000762799852,0.49852261057136255,0.9947226868513477,0.00015820325463824117
2023-03-31,15:20:00.000000000,26.73,61.3,-0.04130041061566597,29.261715170740324,4.065200270987469,0,-1.0,-1.0,0.02363360677504441,28.17874009531022,-0.0004780810337939596,0.0,-0.005958341442434012,0.0,0.49596285243454863,0.49852261057136255,0.9944854630059112,-0.00023848239169788098
2023-03-31,15:21:00.000000000,26.73,61.33,-0.0418477455546888,29.296522234869066,4.042379228762697,0,-1.0,-1.0,0.02363360677504441,28.179449103513473,0.000025161103756016625,0.0,-0.00643357390619137,0.0,0.4959753314073379,0.49852261057136255,0.9944979419787005,0.000012548170137652706
2023-03-31,15:22:00.000000000,26.7599,61.38,-0.04244595239670393,29.365232558109685,4.046955388986778,0,-1.0,-1.0,0.02363360677504441,28.210530783852224,-0.0010191228208809783,0.0,-0.006408574678255841,0.0,0.49546987162850664,0.49852261057136255,0.9939924821998691,-0.0005082562341211403
2023-03-31,15:23:00.000000000,26.75,61.359,-0.04300838929023713,29.388951758459662,4.015430533128379,0,-1.0,-1.0,0.02363360677504441,28.20013447810995,0.00033333985559403837,0.0,-0.007421166374433019,0.0,0.4956350314839665,0.49852261057136255,0.9941576420553291,0.00016615805292050597
2023-03-31,15:24:00.000000000,26.755,61.2707,-0.04360213187820123,29.426533141669704,3.9955431097288168,0,0.0,-1.0,0.02363360677504441,28.203047630631712,-0.0002513054497571809,0.0,-0.007090300289366525,0.0,0.495510475699464,0.49852261057136255,0.9940330862708265,-0.00012528776044515142
2023-03-31,15:25:00.000000000,26.755,61.25,-0.04419865370638914,29.462167539516333,3.9745093716856577,0,0.0,-1.0,0.02363360677504441,28.20255841497147,-0.00001734619841971556,0.0,-0.007339823908020571,0.0,0.49550188047643345,0.49852261057136255,0.994024491047796,-8.64681784666152e-6
2023-03-31,15:26:00.000000000,26.75,61.355,-0.04475334907070473,29.49584173223309,3.952389657363626,0,0.0,-1.0,0.02363360677504441,28.20003994368285,0.0002652783694760681,0.0,-0.007357042788398438,0.0,0.4956333264073586,0.49852261057136255,0.9941559369787212,0.00013223610897818185
2023-03-31,15:27:00.000000000,26.725,61.325,-0.04523103513178785,29.49879322945689,3.9075927993965056,0,0.0,-1.0,0.02363360677504441,28.1743309354796,0.0008613814677304431,0.0,-0.0070937160832375,0.0,0.4960602557695155,0.49852261057136255,0.994582866340878,0.0004294390309173025
2023-03-31,15:28:00.000000000,26.735,61.4525,-0.04570168711364978,29.543482927351562,3.8953320548770938,0,0.0,-1.0,0.02363360677504441,28.187344220343416,-0.0002479815812549008,0.0,-0.006238445011078397,0.0,0.4959372419628921,0.49852261057136255,0.9944598525342546,-0.00012368381839912297
2023-03-31,15:29:00.000000000,26.725,61.43,-0.04614748654552448,29.55984009849157,3.862212557775831,0,0.0,-1.0,0.02363360677504441,28.17681246419098,0.00033590407714705544,0.0,-0.006484879572874802,0.0,0.4961038293044765,0.49852261057136255,0.9946264398758391,0.00016751540161219386
2023-03-31,15:30:00.000000000,26.725,61.43,-0.04658606265848124,29.586781829110503,3.8377487779749138,0,0.0,-1.0,0.02363360677504441,28.17681246419098,0.0,0.0,-0.006151153793216069,0.0,0.4961038293044765,0.49852261057136255,0.9946264398758391,0.0
2023-03-31,15:31:00.000000000,26.715,61.2614,-0.04702800252559168,29.59600127392128,3.8010230459591634,0,0.0,-1.0,0.02363360677504441,28.162827838088706,0.00021348667119012083,0.0,-0.006151153793216069,0.0,0.4962097408595593,0.49852261057136255,0.9947323514309219,0.00010648375192599216
2023-03-31,15:32:00.000000000,26.7175,61.245,-0.04747200714272977,29.624923077456486,3.77947877852982,0,0.0,-1.0,0.02363360677504441,28.164940246937597,-0.00010253200309686828,0.0,-0.00593898031137341,0.0,0.49615886348087285,0.49852261057136255,0.9946814740522354,-0.0000511468020651874
2023-03-31,15:33:00.000000000,26.7325,61.245,-0.04796243762459104,29.66995949231808,3.769827267067969,0,0.0,-1.0,0.02363360677504441,28.179940246937598,-0.0005325770219459825,0.0,-0.006040903378922491,0.0,0.4958946206709481,0.49852261057136255,0.9944172312423106,-0.00026565570669398773
2023-03-31,15:34:00.000000000,26.7325,61.21,-0.04844754653114173,29.697974323171188,3.7481868667676865,0,0.0,-1.0,0.02363360677504441,28.17911307070047,-0.000029353370868738414,0.0,-0.006570263154537126,0.0,0.4958800644922357,0.49852261057136255,0.9944026750635983,-0.000014637898716007078
2023-03-31,15:35:00.000000000,26.725,61.205,-0.048913420333390224,29.71874589150515,3.721956203373655,0,0.0,-1.0,0.02363360677504441,28.171494902666595,0.000261961118066569,0.0,-0.0065994236660348315,0.0,0.496009965788357,0.49852261057136255,0.9945325763597195,0.00013063248860721184
2023-03-31,15:36:00.000000000,26.7275,61.22,-0.04937065566031427,29.749971539524438,3.7035783820527635,0,0.0,-1.0,0.02363360677504441,28.17434940676822,-0.00007615839719491349,0.0,-0.00633919134037042,0.0,0.49597219046436986,0.49852261057136255,0.9944948010357324,-0.00003798299310148875
2023-03-31,15:37:00.000000000,26.73,61.2499,-0.04982510560841507,29.781782736004864,3.685935478625222,0,0.0,-1.0,0.02363360677504441,28.177556051610793,-0.00006365205213921483,0.0,-0.006414866954913334,0.0,0.4959406208166428,0.49852261057136255,0.9944632313880053,-0.000031744407003661086
2023-03-31,15:38:00.000000000,26.735,61.28,-0.05028263889712359,29.81632011161573,3.670449585197826,0,0.0,-1.0,0.02363360677504441,28.18326742317472,-0.0001522001563306891,0.0,-0.00647811068760662,0.0,0.4958651385766238,0.49852261057136255,0.9943877491479863,-0.00007590249456846351
2023-03-31,15:39:00.000000000,26.72,61.28,-0.05069571798444088,29.826633598086538,3.6389158347372126,0,0.0,-1.0,0.02363360677504441,28.16826742317472,0.0005322306947159104,0.0,-0.006629324874477982,0.0,0.49612905322381384,0.49852261057136255,0.9946516637951763,0.00026540416192388533
2023-03-31,15:40:00.000000000,26.725,61.235,-0.05112385076080432,29.855569001337855,3.6206117730975613,0,0.0,-1.0,0.02363360677504441,28.172203910869847,-0.00021526039261783974,0.0,-0.006100622509945475,0.0,0.49602225628902774,0.49852261057136255,0.9945448668603902,-0.0001073711920197362
2023-03-31,15:41:00.000000000,26.715,61.17,-0.05152976022290361,29.867075432835016,3.5911363995961465,0,0.0,-1.0,0.02363360677504441,28.160667726429466,0.0003004314318609893,0.0,-0.006314569680166637,0.0,0.4961712769657196,0.49852261057136255,0.9946938875370821,0.00014983806327642307
