date,time,PRICE_NFLX_NFLX_ON_TXN,PRICE_TXN_NFLX_ON_TXN,PRICE_CMCSA_CMCSA_ON_MAR,PRICE_MAR_CMCSA_ON_MAR,PRICE_KDP_KDP_ON_TXN,PRICE_TXN_KDP_ON_TXN,BETA_KDP_ON_TXN,SPREAD_KDP_ON_TXN,Z_KDP_ON_TXN,BETA_CMCSA_ON_MAR,SPREAD_CMCSA_ON_MAR,Z_CMCSA_ON_MAR,BETA_NFLX_ON_TXN,SPREAD_NFLX_ON_TXN,Z_NFLX_ON_TXN,market_close,SIGNAL_KDP_ON_TXN,SIGNAL_CMCSA_ON_MAR,SIGNAL_NFLX_ON_TXN,POS_KDP_ON_TXN,POS_CMCSA_ON_MAR,POS_NFLX_ON_TXN,POS_BETA_KDP_ON_TXN,POS_BETA_CMCSA_ON_MAR,POS_BETA_NFLX_ON_TXN,PAIR_BASE_KDP_ON_TXN,PAIR_BASE_CMCSA_ON_MAR,PAIR_BASE_NFLX_ON_TXN,PAIR_RET_KDP_ON_TXN,PAIR_RET_CMCSA_ON_MAR,PAIR_RET_NFLX_ON_TXN,SL_KDP_ON_TXN,SL_CMCSA_ON_MAR,SL_NFLX_ON_TXN,LOSS_KDP_ON_TXN,LOSS_CMCSA_ON_MAR,LOSS_NFLX_ON_TXN,COOLDOWN_KDP_ON_TXN,COOLDOWN_CMCSA_ON_MAR,COOLDOWN_NFLX_ON_TXN,CAPITAL_KDP_ON_TXN,CAPITAL_CMCSA_ON_MAR,CAPITAL_NFLX_ON_TXN,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-05-02,18:06:00.000000000,195.46,169.3,40.015,175.907,36.425,169.3,,,,0.18735178022981322,7.058510395114247,-0.5895933346618671,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:07:00.000000000,195.5,169.22,40.005,175.85,36.46,169.22,,,,0.18688423631634152,7.141407043771345,-0.5851912211938383,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:08:00.000000000,195.33,169.12,40.005,175.615,36.47,169.12,,,,0.1863902935337102,7.2720686010774855,-0.5797939529799503,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:09:00.000000000,194.93,169.04,40.0,175.57,36.425,169.04,0.16474456879631955,8.576578090670143,-1.3994489336793772,0.18590136733158913,7.361296937592897,-0.575251065936947,1.9984335734325678,-142.88521125304123,1.035657353894736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:10:00.000000000,194.91,168.95,39.995,175.66,36.405,168.95,,,,0.18543602959140784,7.4213070419733,-0.5713124943428467,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:11:00.000000000,194.82,168.91,40.0,175.35,36.385,168.91,,,,0.1849275033216411,7.572962292550237,-0.5654538498290673,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:12:00.000000000,194.31,168.72,39.985,175.225,36.33,168.72,,,,0.18438715383928025,7.675760968512115,-0.5606098318612659,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:13:00.000000000,193.8817,168.56,39.945,175.005,36.275,168.56,0.16781628332498444,7.987887282740623,-1.446329973196815,0.18385422356980202,7.7695916041667985,-0.5559470440007123,1.99342120540902,-142.1293783837444,1.0310888695986968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:14:00.000000000,193.97,168.415,39.9434,174.7801,36.33,168.415,,,,0.18333198467090078,7.900617386021487,-0.550493512800142,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:15:00.000000000,193.7435,168.28,39.905,174.58,36.31,168.28,,,,0.18279055517814383,7.993424876999651,-0.5458381792189524,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:16:00.000000000,193.89,168.19,39.89,174.39,36.305,168.19,,,,0.18220295446244775,8.11562677129374,-0.5405524033950627,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:17:00.000000000,194.07,168.25,39.905,174.195,36.29,168.25,0.17063490958262162,7.580676462723911,-1.479229616755243,0.18159521218847344,8.272022012828874,-0.5345300360148681,1.9889782793511015,-140.57559550082283,1.030702841616802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:18:00.000000000,194.0,168.245,39.915,174.18,36.3001,168.245,,,,0.1810163945647962,8.385564394703795,-0.5294083463848327,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:19:00.000000000,193.9599,168.32,39.9,174.07,36.275,168.32,,,,0.18041502568472992,8.495156479059062,-0.5243609337910318,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:20:00.000000000,193.51,168.29,39.89,173.9302,36.275,168.29,,,,0.1797768247891185,8.62138090906366,-0.5189465459021264,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:21:00.000000000,194.005,168.38,39.91,173.94,36.285,168.38,0.1733689246489506,7.093140467609697,-1.5181658973147023,0.17908968548443094,8.759140106838078,-0.5132719147908967,1.984856162364096,-140.20508061886648,1.0243136491575506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:22:00.000000000,194.055,168.4118,39.9,174.1701,36.3,168.4118,,,,0.1784759018938533,8.814834319557384,-0.5093536803549145,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:23:00.000000000,194.66,168.54,39.92,174.52,36.315,168.54,,,,0.17789700920495996,8.873413953550386,-0.5053656340462436,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:24:00.000000000,194.9929,168.61,39.905,174.46,36.295,168.61,,,,0.17729924095116853,8.973374423659138,-0.5004713366763327,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:25:00.000000000,194.949,168.5,39.9,174.44,36.2565,168.5,0.1758974927276588,6.6177724753894935,-1.5560340848350662,0.17671003574322156,9.074701364952432,-0.4955351995625742,1.980507290943991,-138.76647852406245,1.0235465926721083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:26:00.000000000,194.66,168.46,39.93,174.375,36.25,168.46,,,,0.1760883266706392,9.22459803680729,-0.4895252215105029,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:27:00.000000000,194.84,168.64,39.96,174.465,36.27,168.64,,,,0.17540524344490355,9.357924202384904,-0.4838606895230442,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:28:00.000000000,194.73,168.53,39.975,174.3,36.255,168.53,,,,0.17468857242431096,9.526781826442598,-0.4773977352562513,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:29:00.000000000,194.845,168.53,39.99,174.25,36.235,168.53,0.1783140902718525,6.183726366484699,-1.5906186510793294,0.1739558688630546,9.678189850612736,-0.4712988234764239,1.9753342997765242,-138.05808954133764,1.019064664840691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:30:00.000000000,195.05,168.64,39.98,174.16,36.21,168.64,,,,0.17319336924028972,9.816642813111141,-0.4654665930589481,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:31:00.000000000,195.095,168.76,39.97,174.14,36.17,168.76,,,,0.17241603359656596,9.945471909494007,-0.4598283105124881,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:32:00.000000000,195.19,168.8,39.98,174.18,36.175,168.8,,,,0.17156429775598417,10.096930616862672,-0.4536659458936631,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:33:00.000000000,195.175,168.93,40.0,174.4,36.205,168.93,0.18058732487276738,5.698383209243403,-1.6290136815063077,0.17082361992860148,10.2083606844519,-0.4483771467139133,1.9710670747136474,-137.79736093137643,1.0123269646630892,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:34:00.000000000,195.21,168.89,39.995,174.32,36.2,168.89,,,,0.17004993682993746,10.3518950118053,-0.44234834700104186,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:35:00.000000000,195.04,168.76,39.965,174.0373,36.2,168.76,,,,0.16922504718076523,10.513529696287012,-0.4358888815534906,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:36:00.000000000,194.87,168.74,39.9701,173.99,36.17,168.74,,,,0.16839245746828974,10.67149632509227,-0.429486388723541,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:37:00.000000000,194.85,168.82,40.015,174.03,36.14,168.82,0.18334158008479853,5.1882744500843145,-1.6691392639537757,0.16753390505941407,10.859074502510172,-0.42238530859443574,1.9660533056069465,-137.05911905256468,1.008189480642791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:38:00.000000000,195.185,169.01,40.045,174.08,36.168,169.01,,,,0.1666664819155606,11.03169882813921,-0.4155950503515477,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:39:00.000000000,194.9199,168.745,40.005,174.0,36.165,168.745,,,,0.1658092059274486,11.154198168623946,-0.40992311757499866,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:40:00.000000000,194.9199,168.81,40.03,174.03,36.16,168.81,,,,0.16495089737888854,11.323595329152027,-0.4031492655530021,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:41:00.000000000,194.86,168.7836,40.045,174.02,36.165,168.7836,0.18589003226569062,4.789811150080578,-1.7004698791249258,0.16408565924060473,11.490813578949965,-0.3963938793363799,1.9587744643649636,-135.74900568359027,1.0071571661068481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:42:00.000000000,194.4494,168.64,39.99,173.61,36.12,168.64,,,,0.16317237058647419,11.661644742482217,-0.389522433839334,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:43:00.000000000,194.27,168.495,39.955,173.39,36.055,168.495,,,,0.16223422380919733,11.825207933723274,-0.38278518581471305,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:44:00.000000000,194.41,168.67,39.985,173.305,36.065,168.67,,,,0.16129388971876457,12.031962442289505,-0.37500407086926385,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:45:00.000000000,195.56,169.26,40.055,174.2,36.11,169.26,0.18833707995566434,4.232065846704256,-1.7438579192546553,0.1604869663123575,12.098170468387323,-0.3704770501997137,1.9517007496184904,-134.78486888042568,1.0043823581216715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:46:00.000000000,195.26,169.05,40.03,174.27,36.085,169.05,,,,0.1596936562067874,12.200186532843158,-0.3650818940700664,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:47:00.000000000,195.57,169.06,40.0656,174.29,36.1,169.06,,,,0.15889240295018156,12.372243089812862,-0.3580006367862637,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:48:00.000000000,195.505,169.11,40.065,174.34,36.095,169.11,,,,0.15808635203927676,12.504225385472488,-0.3518327107312274,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:49:00.000000000,195.64,169.29,40.065,174.365,36.075,169.29,0.19076963614262107,3.7796082974156846,-1.7789358076983244,0.1572974902815119,12.637823107064172,-0.3455912792770127,1.9501923543222368,-134.5080636632115,0.9980395565626831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:50:00.000000000,195.5149,169.305,40.05,174.205,36.05,169.305,,,,0.15647252500291944,12.791703781866413,-0.3388273783330238,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:51:00.000000000,195.39,169.35,40.035,174.34,36.065,169.35,,,,0.1557130784165287,12.887981908862383,-0.3334112224722993,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:52:00.000000000,195.83,169.53,40.04,174.51,36.085,169.53,,,,0.15498590296120404,12.993410074240284,-0.32774268258041533,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:53:00.000000000,196.5699,169.89,40.1,174.94,36.105,169.89,0.1928879762016626,3.335261723099542,-1.8131418387701885,0.15427440059208025,13.111236360421483,-0.3217393130578815,1.9454285340078576,-133.9389536425949,0.993382485780753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:54:00.000000000,196.235,169.79,40.085,174.77,36.105,169.79,,,,0.15351406299834935,13.255347209778481,-0.315055069566799,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:55:00.000000000,196.0522,169.71,40.1,174.905,36.1,169.71,,,,0.15276393639421976,13.380823704968996,-0.3087843386989265,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:56:00.000000000,195.5804,169.65,40.0359,174.59,36.11,169.65,,,,0.15199983765421907,13.49824834394989,-0.3026729446169646,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:57:00.000000000,195.46,169.585,40.0,174.38,36.095,169.585,0.19567289383520328,2.911812298957045,-1.8455159298046426,0.15125152853785798,13.624758453568326,-0.29629351715252855,1.9442755939948841,-134.25997660762246,0.9839946956838368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:58:00.000000000,195.31,169.65,40.005,174.19,36.09,169.65,,,,0.15047131904044428,13.794400936345014,-0.28879440085969993,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,18:59:00.000000000,195.285,169.66,40.015,174.14,36.105,169.66,,,,0.14967068602233155,13.951346736071187,-0.2815592199376979,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,19:00:00.000000000,195.35,169.8,40.045,174.43,36.115,169.8,,,,0.14890825414993683,14.070933228626519,-0.27521137448211064,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,19:01:00.000000000,195.32,169.92,40.025,174.475,36.115,169.92,0.1981442796659551,2.44632399916091,-1.8808645402482165,0.14816160999365366,14.174503096357277,-0.2692238606068151,1.9430938203272061,-134.85050194999883,0.9732184798229753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,19:02:00.000000000,195.01,169.87,40.01,174.345,36.1,169.87,,,,0.14743203513419836,14.305961834528183,-0.26248182493483757,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,19:03:00.000000000,195.4466,170.0,40.045,174.5,36.145,170.0,,,,0.14672002067807274,14.44235639167631,-0.25556257334570376,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,19:04:00.000000000,195.68,170.22,40.1,174.8,36.2,170.22,,,,0.14607297001917477,14.566444840648249,-0.2489080173938934,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
2022-05-02,19:05:00.000000000,195.71,170.32,40.11,174.97,36.24,170.32,0.20040468388464727,2.1070742407668774,-1.9062224031062756,0.14541984093339083,14.665890431884606,-0.24284190523113344,1.9447238303628518,-135.5153627874009,0.9621209430199587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0141419301916783,1.0141419301916783,0.0
