date,time,PRICE_MAR_MAR_ON_MRVL,PRICE_MRVL_MAR_ON_MRVL,PRICE_ROP_ROP_ON_ROST,PRICE_ROST_ROP_ON_ROST,BETA_ROP_ON_ROST,SPREAD_ROP_ON_ROST,Z_ROP_ON_ROST,BETA_MAR_ON_MRVL,SPREAD_MAR_ON_MRVL,Z_MAR_ON_MRVL,market_close,SIGNAL_ROP_ON_ROST,SIGNAL_MAR_ON_MRVL,POS_ROP_ON_ROST,POS_MAR_ON_MRVL,POS_BETA_ROP_ON_ROST,POS_BETA_MAR_ON_MRVL,PAIR_BASE_ROP_ON_ROST,PAIR_BASE_MAR_ON_MRVL,PAIR_RET_ROP_ON_ROST,PAIR_RET_MAR_ON_MRVL,SL_ROP_ON_ROST,SL_MAR_ON_MRVL,LOSS_ROP_ON_ROST,LOSS_MAR_ON_MRVL,COOLDOWN_ROP_ON_ROST,COOLDOWN_MAR_ON_MRVL,CAPITAL_ROP_ON_ROST,CAPITAL_MAR_ON_MRVL,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-09-11,18:38:00.000000000,226.62,74.685,547.645,150.98,,,,-0.5062273205746096,264.4275874371147,2.3819351628458123,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.11871772557055,0.0,-0.000036125224852570866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:39:00.000000000,226.725,74.72,547.76,150.96,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.23004369625266,0.0,-0.0004636288738196171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:40:00.000000000,226.83,74.72,548.115,151.07,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.33504369625268,0.0,-0.0004370810510811062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:41:00.000000000,226.79,74.65,548.115,151.095,4.474190712509211,-127.91284570657922,-1.5994237738034838,-0.5054267827724089,264.5201093339603,2.360352897960811,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.2823917548884,0.0,0.00021907725379748891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:42:00.000000000,227.055,74.74,548.115,151.15,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.56365853664246,0.0,-0.0011705675963179832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:43:00.000000000,226.7,74.68,548.115,151.08,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.19781401547309,0.0,0.0015207805010732894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:44:00.000000000,226.74,74.69,548.09,151.19,,,,-0.5047674295504935,264.44107931312635,2.3317560550473724,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.239621435668,0.0,-0.0001740541243735913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:45:00.000000000,226.8,74.52,548.09,151.17,4.4240376951935545,-120.69177838240955,-1.5702744077793898,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.2688952923548,0.0,-0.0001218527423239919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:46:00.000000000,226.76,74.47,548.725,151.14,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.2198581913803,0.0,0.00020409258932517515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:47:00.000000000,226.72,74.475,548.685,151.155,,,,-0.5042826840535684,264.27645289488953,2.3001667490963063,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.18076190147775,0.0,0.000162752114654059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:48:00.000000000,226.88,74.54,548.97,151.255,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.35251013274458,0.0,-0.0007150790509078474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:49:00.000000000,226.84,74.43,548.97,151.18,4.380308595218742,-113.24505342516943,-1.5404736536083528,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.29262851060074,0.0,0.0002491408228305009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:50:00.000000000,226.75,74.32,549.095,151.145,,,,-0.5037740292116449,264.19048585100944,2.2728063268482015,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.1827468884569,0.0,0.0004572825343203722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:51:00.000000000,226.72,74.37,548.93,151.08,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.16178398943137,0.0,0.00008727895445075124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:52:00.000000000,226.76,74.28,549.085,151.08,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.18551720767732,0.0,-0.00009882179359142129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:53:00.000000000,226.69,74.21,549.075,151.0,4.34977483576298,-107.7410002002099,-1.5175431458688644,-0.5033776852969203,264.04565802588445,2.243591834682389,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.10286526631305,0.0,0.0003441170905105421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:54:00.000000000,226.615,74.14,549.41,150.98,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.0152133249488,0.0,0.00036505995572781887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:55:00.000000000,226.705,74.26,549.045,151.08,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.12690236728753,0.0,-0.00046534151227952585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:56:00.000000000,226.96,74.29,549.26,151.11,,,,-0.5024478730496746,264.28685248886035,2.231620455008143,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.38732462787223,0.0,-0.0010845193021578807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:57:00.000000000,226.78,74.31,549.26,151.09,4.310683146047378,-102.04111653629832,-1.4940229613535043,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.210939468262,0.0,0.0007337539942393809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:58:00.000000000,226.81,74.3101,549.26,151.05,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.24095754246395,0.0,-0.00012496547521267132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,18:59:00.000000000,226.7075,74.31,548.96,151.03,,,,-0.5020913857280919,264.0179108734545,2.198186241105469,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.13843946826202,0.0,0.00042673020974703636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:00:00.000000000,226.7,74.175,548.96,151.01,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.1065392956309,0.0,0.0001328407592793054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:01:00.000000000,226.59,74.15,548.96,151.02,4.268845288995356,-95.72101554407868,-1.4684396468462846,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,239.9920207451437,0.0,0.00047694890286273286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:02:00.000000000,226.58,74.18,549.07,151.03,,,,-0.50212683224634,263.8277684160335,2.168906989543596,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,239.98744300572838,0.0,0.000019074548399973088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:03:00.000000000,226.495,74.045,549.07,150.98,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,239.8780428330973,0.0,0.0004558579034839671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:04:00.000000000,226.401,74.01,548.8,151.02,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,239.77771686241516,0.0,0.0004182374072142755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:05:00.000000000,226.54,74.16,548.8,150.9978,4.232331856307011,-90.27279917227497,-1.4459749538316118,-0.5022127206798108,263.78409536561475,2.1464690952566214,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,239.94382816533857,0.0,-0.0006927720602941871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:06:00.000000000,226.78,74.27,549.005,151.01,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.2037097874824,0.0,-0.0010830935895744724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:07:00.000000000,226.8825,74.39,548.64,150.98,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.32789882982115,0.0,-0.0005170155050836502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:08:00.000000000,226.96,74.42,549.01,151.02,,,,-0.5008725929658965,264.234938368522,2.1451627913875555,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.41082109040585,0.0,-0.0003450380126004982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:09:00.000000000,226.92,74.48,549.01,150.97,4.203098415943199,-85.53176785494475,-1.4260366183758915,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.3816656115752,0.0,0.00012127357120791161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:10:00.000000000,226.855,74.44,549.01,150.99,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.30943593079562,0.0,0.0003004791592395613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:11:00.000000000,226.79,74.41,549.0,150.99,,,,-0.49993146560429025,263.98990035561525,2.114908243163158,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.23901367021094,0.0,0.00029304825385615844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:12:00.000000000,226.785,74.38,549.0,150.99,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.22859140962626,0.0,0.000043382881179253296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:13:00.000000000,226.8,74.59,548.99,151.09,4.168663940441088,-80.85343476124399,-1.4063777732562488,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.28154723371907,0.0,-0.00022043930650414415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:14:00.000000000,226.85,74.61,548.98,151.03,,,,-0.49891625358313796,264.0741416798379,2.0989326770281242,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.33516207410884,0.0,-0.00022313340748392673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:15:00.000000000,226.995,74.65,549.015,151.09,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.48739175488842,0.0,-0.0006334057799359505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:16:00.000000000,227.0,74.605,548.96,150.995,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.4842583640114,0.0,0.00001302933535999535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:17:00.000000000,226.91,74.635,549.05,151.04,4.1354527091393,-75.56877718839985,-1.3846781175443315,-0.4976851259363127,264.0547293742567,2.079006216924736,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.39968062459607,0.0,0.00035169761210441126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:18:00.000000000,226.95,74.67,549.05,151.025,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.4460065952782,0.0,-0.00019270396101091707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:19:00.000000000,226.92,74.68,548.935,151.055,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.41781401547308,0.0,0.00011725118750906023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:20:00.000000000,226.97,74.68,548.935,151.12,,,,-0.496274245456353,264.03176065068044,2.059351403440783,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.4678140154731,0.0,-0.00020797127785544798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:21:00.000000000,226.995,74.58,548.935,151.18,4.093373074177027,-69.90114135408305,-1.3617316232687688,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.47473981352417,0.0,-0.00002880135156310628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:22:00.000000000,227.06,74.63,548.935,151.225,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.54877691449863,0.0,-0.00030787891082396804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:23:00.000000000,227.06,74.71,549.295,151.295,,,,-0.4946757481765664,264.01722514627124,2.0404336017159657,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.56323627605778,0.0,-0.00006010989432004881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:24:00.000000000,227.22,74.75,549.295,151.25,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.73046595683735,0.0,-0.0006951589252302306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:25:00.000000000,227.435,74.8,549.0,151.3,4.037659811931892,-61.89792954529537,-1.3307831097676497,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.95450305781185,0.0,-0.0009306553704534788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:26:00.000000000,227.555,74.75,548.99,151.27,,,,-0.4921915982666795,264.3463219704343,2.0357469219962283,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.0654659568374,0.0,-0.0004605139045644405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:27:00.000000000,227.49,74.8601,549.3,151.24,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.02036565318318,0.0,0.00018708736846730344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:28:00.000000000,227.61,74.88,549.3,151.262,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.143962419371,0.0,-0.0005128063176440468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:29:00.000000000,227.73,74.9,549.0,151.22,3.9833303503892723,-53.35921558586574,-1.2980911768594026,-0.4894541745511829,264.3901176738836,2.0196174541984093,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.26757725976077,0.0,-0.0005126184340240113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:30:00.000000000,227.6,74.835,549.1,151.184,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.12582902849397,0.0,0.0005875146295110742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:31:00.000000000,227.525,74.845,549.1,151.2,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.05263644868887,0.0,0.00030354516602386047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:32:00.000000000,227.18,74.8575,548.955,151.085,,,,-0.48775310477084843,263.6919780403838,1.9741701321308651,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.7098957239325,0.0,0.0014218501394790784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:33:00.000000000,227.275,74.8505,548.935,151.05,3.94666940793338,-47.209414068337196,-1.273774022103191,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.80363052979607,0.0,-0.00038940985613265144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:34:00.000000000,227.41,74.95,549.09,151.01,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.95661436073524,0.0,-0.0006353053340707344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:35:00.000000000,227.241,74.91,549.09,151.0,,,,-0.4858165343016143,263.63351658453394,1.9551221777761738,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.7803846799557,0.0,0.0007313751533532244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:36:00.000000000,227.17,74.895,549.09,151.0,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.70667354966332,0.0,0.00030613428245138434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:37:00.000000000,227.29,74.885,549.09,151.02,3.904052315442005,-40.49998067805166,-1.2476017188743982,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.82486612946843,0.0,-0.0004910232776771154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:38:00.000000000,227.17,74.93,549.09,150.971,,,,-0.48373228148327585,263.41605985154183,1.9301322885703431,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.71299952034545,0.0,0.00046451436232853183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:39:00.000000000,227.19,74.84,548.85,151.0,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.71673273859142,0.0,-0.00001550900139754914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:40:00.000000000,227.22,74.78,548.85,151.0,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.73588821742206,0.0,-0.00007957684791045489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:41:00.000000000,226.961,74.8,548.47,150.906,3.8625365511638208,-34.40994078992753,-1.223656274522193,-0.48203908770024667,263.0175237599785,1.8985033868131769,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.48050305781186,0.0,0.00106085204620404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:42:00.000000000,226.88,74.76,548.525,150.865,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.39227337703227,0.0,0.0003668891226428468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:43:00.000000000,226.645,74.68,548.3,150.78,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.1428140154731,0.0,0.0010377178852496146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:44:00.000000000,226.96,74.73,548.79,150.89,,,,-0.48018524702823023,262.84424351041963,1.8763219166846108,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.46685111644757,0.0,-0.0013493516443660323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:45:00.000000000,226.835,74.755,548.895,150.9,3.827241357545963,-28.635720853685825,-1.2008801513767475,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.34636966693483,0.0,0.0005010314267990065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:46:00.000000000,226.95,74.755,549.0694,150.94,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.4613696669348,0.0,-0.000478476126597277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:47:00.000000000,227.03,74.765,549.0694,150.98,,,,-0.4781702650402398,262.78039986573356,1.8588178709923964,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.54317708712972,0.0,-0.00034021023962496166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:48:00.000000000,227.03,74.8195,548.97,151.02,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.5530275271919,0.0,-0.000040950818815361223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:49:00.000000000,227.125,74.9,548.95,151.075,3.787106044898767,-23.187045733081163,-1.1793022601739624,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.66257725976078,0.0,-0.00045540783125878756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:50:00.000000000,226.95,74.81,548.64,150.97,,,,-0.47622649764723696,262.5765042889898,1.8361700460275707,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.47131047800673,0.0,0.000794750824710097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:51:00.000000000,226.79,74.71,548.64,151.0,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.29323627605777,0.0,0.0007405216098127676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:52:00.000000000,226.985,74.75,548.905,151.085,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.4954659568374,0.0,-0.0008415953936684878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:53:00.000000000,227.26,74.955,549.425,151.2,3.743065883739781,-16.526561621454903,-1.1536064801561345,-0.4737374073023726,262.7689873643493,1.8292669427747046,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.80751807083269,0.0,-0.0012975384494412793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:54:00.000000000,227.47,74.92,550.4,151.125,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.01119210015057,0.0,-0.0008457959741023157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:55:00.000000000,227.47,75.095,549.95,151.2,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.04282195356123,0.0,-0.00013123811029290303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:56:00.000000000,227.41,74.98,550.255,151.27,,,,-0.47106144701931196,262.730187297508,1.8135265199198454,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,240.96203662131995,0.0,0.00033514929665418844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:57:00.000000000,227.55,74.975,550.26,151.33,3.7075506685553905,-10.803642672487285,-1.1312291725955985,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.1011329112225,0.0,-0.000577253960220855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
2024-09-11,19:58:00.000000000,227.59,74.965,550.29,151.31,,,,,,,0,0.0,0.0,0.0,-1.0,0.0,-0.18074201948946308,0.0,241.1393254910276,0.0,-0.00015840896035590905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005021217633028,1.005021217633028,0.0
