date,time,PRICE_PYPL_PYPL_ON_ZM,PRICE_ZM_PYPL_ON_ZM,BETA_PYPL_ON_ZM,SPREAD_PYPL_ON_ZM,Z_PYPL_ON_ZM,market_close,SIGNAL_PYPL_ON_ZM,POS_PYPL_ON_ZM,POS_BETA_PYPL_ON_ZM,PAIR_BASE_PYPL_ON_ZM,PAIR_RET_PYPL_ON_ZM,SL_PYPL_ON_ZM,LOSS_PYPL_ON_ZM,COOLDOWN_PYPL_ON_ZM,CAPITAL_PYPL_ON_ZM,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-08-14,17:28:00.000000000,62.935,67.335,0.8752831681924507,3.9978078697613455,-2.184394791076132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:29:00.000000000,62.91,67.38,0.8771436225013639,3.8080627158580995,-2.190791205093864,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:30:00.000000000,62.96,67.37,0.8793129420784875,3.720687092172291,-2.1898231664900822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:31:00.000000000,62.93,67.345,0.8810369886057445,3.5965640023461347,-2.191500295366807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:32:00.000000000,62.96,67.34,0.8828194384771021,3.510939012951944,-2.190417086709468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:33:00.000000000,62.94,67.3,0.884265128341908,3.428956862589594,-2.1890971585829466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:34:00.000000000,62.885,67.26,0.885523501369435,3.324689297891794,-2.189365622034687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:35:00.000000000,62.865,67.289,0.8866379867171068,3.2040165117926023,-2.190762238311793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:36:00.000000000,62.875,67.3057,0.8878465115041183,3.117869050657262,-2.1896984595434748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:37:00.000000000,62.87,67.32,0.8890938994168955,3.016198691254594,-2.1897135796534077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:38:00.000000000,62.915,67.32,0.8905211185001713,2.96511830256847,-2.1861546113706694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:39:00.000000000,62.905,67.32,0.8919061356282089,2.8618789495089842,-2.1862702036298685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:40:00.000000000,62.895,67.345,0.8931103310956451,2.7484847523637868,-2.187075474288428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:41:00.000000000,62.8999,67.32,0.8945992116501503,2.6754810717118858,-2.1850422132856613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:42:00.000000000,62.93,67.34,0.8964750060177482,2.561373094764832,-2.18588969741216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:43:00.000000000,62.935,67.31,0.8982638243880123,2.472861980442893,-2.184937333197808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:44:00.000000000,62.91,67.3006,0.899827765927502,2.3510514564195546,-2.1863001250137697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:45:00.000000000,62.94,67.32,0.9014206659671844,2.2563607670891486,-2.185753670857334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:46:00.000000000,62.96,67.32,0.9033760521797357,2.1447241672602004,-2.186377885859067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:47:00.000000000,62.995,67.3686,0.9048761314298007,2.0347618521583257,-2.186865492294629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:48:00.000000000,62.95,67.3,0.9062734541796984,1.9577965337063006,-2.185059596220014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:49:00.000000000,62.96,67.405,0.9075320794023737,1.7878001878830005,-2.1896667417547646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:50:00.000000000,62.9401,67.43,0.9088366169851384,1.6572469166921096,-2.1915077778068164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:51:00.000000000,62.9101,67.34,0.9104903249471348,1.597681518059943,-2.1884483416411107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:52:00.000000000,62.94,67.39,0.9119644681036285,1.48271449449647,-2.1892048561811563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:53:00.000000000,62.95,67.46,0.9132303441076206,1.3434809864999195,-2.1916021844809337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:54:00.000000000,62.915,67.4452,0.914287075998028,1.2507253018977948,-2.1907985999778985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:55:00.000000000,62.9,67.44,0.9155977469786755,1.1520879437581257,-2.1903989756414104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:56:00.000000000,62.86,67.42,0.9164665001104164,1.071828562555723,-2.188753166277802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:57:00.000000000,62.875,67.37,0.9175025283763936,1.0628546632823586,-2.1822741873851967,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:58:00.000000000,62.87,67.399,0.9184485787986945,0.9674842375467918,-2.1817014859185986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,17:59:00.000000000,62.93,67.42,0.9200144109186356,0.9026284158655855,-2.1790581048561584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:00:00.000000000,62.9,67.35,0.9213243072355102,0.8488079076883963,-2.1756909897876,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:01:00.000000000,62.9,67.355,0.9227115478286514,0.7507636960011794,-2.1753295138598903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:02:00.000000000,62.89,67.369,0.9237784569993089,0.6559691304135598,-2.174747823066093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:03:00.000000000,62.905,67.3454,0.9250267072915005,0.608706386770983,-2.1709778378624676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:04:00.000000000,62.895,67.3333,0.9265275242253329,0.5088442530784008,-2.1707632549457325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:05:00.000000000,62.92,67.34,0.928360272553714,0.4042192462328984,-2.170859487098986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:06:00.000000000,62.875,67.33,0.9299154915458266,0.26378995421949014,-2.1733358364855793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:07:00.000000000,62.855,67.29,0.9311139157922964,0.20034460633636542,-2.170643059160678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:08:00.000000000,62.835,67.27,0.9322370689378208,0.12341237255279935,-2.16886314655394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:09:00.000000000,62.829,67.22,0.9337397427953026,0.06301448929976061,-2.165988209115124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:10:00.000000000,62.85,67.15,0.9352962121718902,0.0448593526575678,-2.160328519583334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:11:00.000000000,62.92,67.22,0.9367541528083378,-0.04861415177646933,-2.1596960810762345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:12:00.000000000,62.91,67.19,0.9381333004095976,-0.12317645452086623,-2.157806177843192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:13:00.000000000,62.947,67.22,0.9397798513382584,-0.22500160695772564,-2.157721008550765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:14:00.000000000,62.9327,67.2,0.9416705558766909,-0.34756135491363693,-2.1589864645600483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:15:00.000000000,62.93,67.155,0.9439375332775561,-0.46012504725428727,-2.1595742139316085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:16:00.000000000,62.905,67.14,0.9457114877686918,-0.5900692887899694,-2.161288257297348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:17:00.000000000,62.88,67.11,0.9474645999173392,-0.704349300452634,-2.161951907890821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:18:00.000000000,62.905,67.1304,0.9493301529478766,-0.8239128994521252,-2.162946206304313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:19:00.000000000,62.88,67.13,0.9514325634621145,-0.9896679852117387,-2.1669503670685466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:20:00.000000000,62.89,67.13,0.9541276847261865,-1.1605914756688946,-2.1712549784919264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:21:00.000000000,62.92,67.18,0.9568385406063362,-1.360413157933678,-2.177399971460811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:22:00.000000000,62.895,67.17,0.9596335464720099,-1.5635853165249003,-2.18370635202348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:23:00.000000000,62.88,67.19,0.9623572204802561,-1.780781644068405,-2.1908610681604195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:24:00.000000000,62.885,67.19,0.9656713084443852,-1.9984552143782466,-2.197970298285781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:25:00.000000000,62.91,67.22,0.968792158843702,-2.212208917473646,-2.2047524301313444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:26:00.000000000,62.905,67.19,0.9721688591251784,-2.4150256446207266,-2.2107618349467266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:27:00.000000000,62.8701,67.27,0.9749563831501472,-2.7152158945104006,-2.2229836072724045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:28:00.000000000,62.92,67.29,0.9775527547186286,-2.8595248650165246,-2.2250594711971545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:29:00.000000000,62.935,67.3,0.9804831405435604,-3.051515358581611,-2.230166227530632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:30:00.000000000,62.92,67.27,0.9832017962881818,-3.219984836305983,-2.2337135660550964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:31:00.000000000,62.92,67.245,0.9857549642561279,-3.367092571403319,-2.23585362379065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:32:00.000000000,62.88,67.14,0.988267265281802,-3.47226419102018,-2.235285400781695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:33:00.000000000,62.92,67.2,0.9911250547759181,-3.683603680941701,-2.241488008136128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:34:00.000000000,62.9315,67.2101,0.9942804221309613,-3.8941865994641205,-2.247562300572739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:35:00.000000000,62.93,67.15,0.9974283711470256,-4.047315122522782,-2.2499148870399424,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:36:00.000000000,62.975,67.14,1.0003948776032072,-4.191512082279338,-2.2516697119345443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:37:00.000000000,62.945,67.14,1.0031735741217351,-4.408073766533299,-2.257984270870174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:38:00.000000000,62.975,67.06,1.0059819485534067,-4.486149469991453,-2.255483996728379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:39:00.000000000,62.97,67.03,1.0089916418034486,-4.662709750085156,-2.2592145022576697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:40:00.000000000,62.965,67.08,1.0120803320642546,-4.925348674870193,-2.2683208725050057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:41:00.000000000,63.01,67.05,1.015097732058813,-5.0523029345434125,-2.268802479868737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:42:00.000000000,62.995,67.0631,1.0185577880820615,-5.3126427979261095,-2.2776443536095234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:43:00.000000000,62.99,67.07,1.0215150756334823,-5.523016122737651,-2.2832503284611123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:44:00.000000000,62.96,67.09,1.0247341464239998,-5.789413883586157,-2.2922910616413765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:45:00.000000000,62.98,67.09,1.0280324704600075,-5.990698443161911,-2.297180702534442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:46:00.000000000,62.99,67.13,1.0316725951749843,-6.266181314096691,-2.306632900842569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:47:00.000000000,62.985,67.165,1.03546012732736,-6.56167945194214,-2.317229172296361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:48:00.000000000,63.0412,67.19,1.0397276796110528,-6.818102793066629,-2.325282577089174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:49:00.000000000,63.055,67.19,1.0442006707038303,-7.104843064590348,-2.3351181633794504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:50:00.000000000,63.06,67.235,1.0485827516675121,-7.441461308365177,-2.347927311926515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:51:00.000000000,63.0867,67.27,1.0528499841435741,-7.738518433338221,-2.3581580296249314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:52:00.000000000,63.11,67.28,1.0573308466107243,-8.027219359969536,-2.367763007217906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:53:00.000000000,63.1278,67.28,1.062066197882723,-8.328013793549609,-2.3780036378476215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:54:00.000000000,63.13,67.27,1.067333966244832,-8.669555909289848,-2.3906200644613147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:55:00.000000000,63.12,67.23,1.0724076713261472,-8.97796774325689,-2.4010724921168576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:56:00.000000000,63.115,67.22,1.07669876832169,-9.260691206583992,-2.409830121108327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:57:00.000000000,63.125,67.19,1.0818124729356167,-9.561980056544087,-2.4196021540937935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:58:00.000000000,63.11,67.205,1.0860569873109587,-9.878459832232977,-2.430159456010875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,18:59:00.000000000,63.115,67.205,1.0903622662884853,-10.162796105917657,-2.4386360117672155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:00:00.000000000,63.145,67.15,1.0952594302474086,-10.401670741113485,-2.4442581744723553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:01:00.000000000,63.18,67.18,1.0998061466974764,-10.704976935136479,-2.453686356074825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:02:00.000000000,63.2,67.22,1.1050234401752956,-11.079675648583375,-2.4672895069044896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:03:00.000000000,63.1801,67.21,1.1105172834568562,-11.457766621135299,-2.4809176780559965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:04:00.000000000,63.175,67.23,1.1152125326526838,-11.800738570239943,-2.49227457014462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:05:00.000000000,63.19,67.22,1.120182335020151,-12.108656560054555,-2.5013844449534637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:06:00.000000000,63.165,67.2,1.123941393001281,-12.363861609686076,-2.507223175092954,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:07:00.000000000,63.1847,67.22,1.1275979185653942,-12.6124320859658,-2.5125722323949984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:08:00.000000000,63.135,67.2,1.1311497812033513,-12.878265296865216,-2.51885122736841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:09:00.000000000,63.1318,67.235,1.1345233883007257,-13.147880012399298,-2.5252601429618036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:10:00.000000000,63.095,67.2462,1.1376708698455213,-13.409042847805907,-2.531069060948426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:11:00.000000000,63.085,67.26,1.140785232129437,-13.644214713025939,-2.5352502351287325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:12:00.000000000,63.11,67.265,1.1444782153974882,-13.873327158712044,-2.5390002676719434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:13:00.000000000,63.105,67.27,1.1482828289711828,-14.139985904891468,-2.544884855635996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:14:00.000000000,63.115,67.305,1.152776276720209,-14.472607304653671,-2.5545244950132475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:15:00.000000000,63.125,67.28,1.1566741382844934,-14.69603602378072,-2.557653724359728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:16:00.000000000,63.13,67.27,1.1604210812457592,-14.931526135402216,-2.561420579511721,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:17:00.000000000,63.17,67.26,1.1646054685974938,-15.16136381786744,-2.5647871005773917,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:18:00.000000000,63.1701,67.29,1.1685904280060047,-15.464349900524063,-2.5723110488547194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:19:00.000000000,63.175,67.3,1.1724417727794005,-15.73033130805365,-2.5775791195386373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:20:00.000000000,63.217,67.33,1.1764566399745582,-15.993825569487,-2.582606225425753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:21:00.000000000,63.225,67.32,1.1803014866152706,-16.23289607894001,-2.5861440227030243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:22:00.000000000,63.23,67.3399,1.1845967248165654,-16.54062498947504,-2.593541688778312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:23:00.000000000,63.23,67.33,1.1888985123751414,-16.81853683821827,-2.5991143572757758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:24:00.000000000,63.225,67.32,1.1925681007291802,-17.058684541088404,-2.6024301867978235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:25:00.000000000,63.255,67.325,1.1961032859701182,-17.272653727938213,-2.604181351552672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:26:00.000000000,63.22,67.28,1.200921936626366,-17.578027896221897,-2.611055895765535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:27:00.000000000,63.26,67.29,1.2061316074427595,-17.900595864823295,-2.6187863398568165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:28:00.000000000,63.27,67.32,1.2106897656049782,-18.233635020527124,-2.6269746421165934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:29:00.000000000,63.2802,67.33,1.215128595131362,-18.5344083101946,-2.6332090745394514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:30:00.000000000,63.29,67.33,1.219108461876464,-18.79257273814232,-2.636942673481534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:31:00.000000000,63.285,67.32,1.2231429334595203,-19.056982280494907,-2.64095088730831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:32:00.000000000,63.275,67.33,1.2277897683447927,-19.392085102654896,-2.64883374176725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:33:00.000000000,63.24,67.3,1.2323451937768934,-19.696831541184928,-2.654884658735384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:34:00.000000000,63.225,67.34,1.2364871663698567,-20.04004578334615,-2.6629568563499375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:35:00.000000000,63.215,67.37,1.2399906813638508,-20.323172203482628,-2.667559296371673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:36:00.000000000,63.205,67.35,1.241696998741332,-20.423292865228703,-2.661975895872057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:37:00.000000000,63.22,67.385,1.243051154673854,-20.543002057697663,-2.6575142057150107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:38:00.000000000,63.17,67.35,1.2441684282818923,-20.62474364478544,-2.6509908396604085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:39:00.000000000,63.195,67.34,1.2461692758182372,-20.722039033600105,-2.645361449475863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-08-14,19:40:00.000000000,63.25,67.37,1.2475533533516165,-20.797669415298415,-2.6385975757966538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
