date,time,PRICE_MDLZ_MDLZ_ON_ZM,PRICE_ZM_MDLZ_ON_ZM,BETA_MDLZ_ON_ZM,SPREAD_MDLZ_ON_ZM,Z_MDLZ_ON_ZM,market_close,SIGNAL_MDLZ_ON_ZM,POS_MDLZ_ON_ZM,POS_BETA_MDLZ_ON_ZM,PAIR_BASE_MDLZ_ON_ZM,PAIR_RET_MDLZ_ON_ZM,SL_MDLZ_ON_ZM,LOSS_MDLZ_ON_ZM,COOLDOWN_MDLZ_ON_ZM,CAPITAL_MDLZ_ON_ZM,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-09-27,14:32:00.000000000,70.395,68.45,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:33:00.000000000,70.4,68.44,0.7653037778136117,18.02260944643642,1.5567322603541227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:34:00.000000000,70.415,68.55,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:35:00.000000000,70.47,68.57,0.7646476427726248,18.038111135081124,1.54449868034153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:36:00.000000000,70.415,68.565,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:37:00.000000000,70.42,68.505,0.7640191961050395,18.080864970824273,1.546160570391734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:38:00.000000000,70.44,68.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:39:00.000000000,70.41,68.455,0.7635734877527834,18.13957689588321,1.5557424248475478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:40:00.000000000,70.39,68.36,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:41:00.000000000,70.4,68.385,0.7636846821710079,18.175423009735624,1.5536272291365731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:42:00.000000000,70.38,68.29,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:43:00.000000000,70.39,68.27,0.764001609140851,18.231610143954107,1.5617941881849957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:44:00.000000000,70.39,68.22,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:45:00.000000000,70.37,68.19,0.7649526891884656,18.20787612423854,1.5302586360529196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:46:00.000000000,70.38,68.22,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:47:00.000000000,70.36,68.225,0.7656324514801901,18.12472599776403,1.4702506871773253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:48:00.000000000,70.37,68.29,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:49:00.000000000,70.39,68.25,0.7671361065242949,18.032960729716876,1.4072946975136056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:50:00.000000000,70.325,68.12,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:51:00.000000000,70.3,68.0387,0.7684762034164542,18.013878138608895,1.3813902112240888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:52:00.000000000,70.325,68.02,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:53:00.000000000,70.3,68.0101,0.7692869082618501,17.980720440420754,1.349076987281261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:54:00.000000000,70.285,68.06,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:55:00.000000000,70.3,68.04,0.7700473124573667,17.90598086040076,1.2965699026641468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:56:00.000000000,70.285,67.97,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:57:00.000000000,70.18,67.96,0.7708795062618893,17.791028754442017,1.2249349022507279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:58:00.000000000,70.22,67.93,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,14:59:00.000000000,70.22,67.955,0.771333755412548,17.804014650940303,1.2174521901590734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:00:00.000000000,70.19,67.98,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:01:00.000000000,70.19,68.0299,0.7717562968381725,17.687496301728807,1.146309184936601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:02:00.000000000,70.145,67.92,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:03:00.000000000,70.165,67.89,0.7718341572381964,17.765179065098856,1.172209690423938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:04:00.000000000,70.165,67.83,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:05:00.000000000,70.15,67.785,0.7716922357344332,17.84084180074145,1.19686100253194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:06:00.000000000,70.12,67.765,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:07:00.000000000,70.13,67.805,0.7712133780287532,17.837876902760378,1.1822848871824703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:08:00.000000000,70.13,67.85,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:09:00.000000000,70.095,67.87,0.7711818103177582,17.754890533733743,1.1282756653192207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:10:00.000000000,70.09,67.9071,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:11:00.000000000,70.12,67.91,0.7710360799651179,17.75893980956885,1.1181924075196712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:12:00.000000000,70.13,67.87,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:13:00.000000000,70.15,67.86,0.770851373695463,17.840025781025886,1.14662530950196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:14:00.000000000,70.135,67.82,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:15:00.000000000,70.125,67.75,0.7700620272293714,17.953297655210086,1.1909081655595952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:16:00.000000000,70.12,67.75,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:17:00.000000000,70.1,67.75,0.7693955332134256,17.97345262479041,1.188350263173342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:18:00.000000000,70.11,67.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:19:00.000000000,70.125,67.645,0.7680954580135679,18.167182742672203,1.2728679684871327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:20:00.000000000,70.1,67.72,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:21:00.000000000,70.12,67.68,0.7668705582810814,18.21820061553641,1.2850300344307342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:22:00.000000000,70.12,67.71,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:23:00.000000000,70.16,67.78,0.7661247847238163,18.232062091419728,1.2785639486595004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:24:00.000000000,70.15,67.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:25:00.000000000,70.155,67.68,0.7649502066401899,18.383170014591947,1.34140346811949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:26:00.000000000,70.185,67.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:27:00.000000000,70.19,67.77,0.7639145307380065,18.4195122518853,1.3458854916019294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:28:00.000000000,70.165,67.82,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:29:00.000000000,70.15,67.87,0.7633473704165599,18.34161396982808,1.2927701045254747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:30:00.000000000,70.175,67.96,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:31:00.000000000,70.165,68.06,0.7628133055983976,18.247926420973066,1.232443290413245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:32:00.000000000,70.19,68.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:33:00.000000000,70.185,67.9,0.7617233209767977,18.46398650567543,1.3302512022872413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:34:00.000000000,70.22,67.895,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:35:00.000000000,70.25,67.86,0.7604357982267309,18.64682673233404,1.410468226031473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:36:00.000000000,70.225,67.805,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:37:00.000000000,70.22,67.74,0.7587404527991496,18.822921727385612,1.4870025657147508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:38:00.000000000,70.245,67.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:39:00.000000000,70.255,67.725,0.7569045005726154,18.993642698719626,1.5603096300853143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:40:00.000000000,70.24,67.77,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:41:00.000000000,70.245,67.72,0.7551716736990484,19.104774257100452,1.602413042377027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:42:00.000000000,70.245,67.69,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:43:00.000000000,70.21,67.56,0.7528804884599882,19.345394199643188,1.7106768677257802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:44:00.000000000,70.17,67.56,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:45:00.000000000,70.13,67.515,0.7505518016121314,19.456495114156944,1.7512245341751844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:46:00.000000000,70.105,67.43,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:47:00.000000000,70.075,67.395,0.7478764566150389,19.671866206429463,1.844443140777315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:48:00.000000000,70.02,67.36,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:49:00.000000000,70.045,67.415,0.7454736954839353,19.7888908189505,1.8858989442757017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:50:00.000000000,70.04,67.46,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:51:00.000000000,70.035,67.4,0.7430884924132048,19.950835611349987,1.9495050355177879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:52:00.000000000,70.025,67.4,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:53:00.000000000,70.02,67.405,0.7407844654755498,20.087423104620562,1.999140614036073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:54:00.000000000,70.06,67.38,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:55:00.000000000,70.06,67.4,0.7381626821862443,20.307835220647135,2.090740126707427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:56:00.000000000,70.1,67.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:57:00.000000000,70.1,67.475,0.7357025981293157,20.458467191224422,2.143218682815538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:58:00.000000000,70.095,67.47,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,15:59:00.000000000,70.09,67.48,0.7331984391355973,20.613769327129894,2.196478641475243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:00:00.000000000,70.135,67.35,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:01:00.000000000,70.12,67.3383,0.730022867290726,20.961501155516906,2.345488678571804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:02:00.000000000,70.115,67.28,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:03:00.000000000,70.1,67.33,0.7268784347329748,21.159274989428802,2.4124927600912414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:04:00.000000000,70.075,67.315,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:05:00.000000000,70.1,67.29,0.7234962739507957,21.415935725850943,2.50487485448611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:06:00.000000000,70.09,67.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:07:00.000000000,70.055,67.28,0.7202973262559863,21.593395889497245,2.5530080941541042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:08:00.000000000,70.05,67.24,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:09:00.000000000,70.125,67.22,0.7164496585137966,21.96525395470259,2.6919835662244322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:10:00.000000000,70.12,67.22,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:11:00.000000000,70.13,67.32,0.7130543864306855,22.12717870548625,2.7207702097469997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:12:00.000000000,70.14,67.31,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:13:00.000000000,70.14,67.3,0.7096480219682977,22.380688121533566,2.790183359458874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:14:00.000000000,70.155,67.355,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:15:00.000000000,70.155,67.315,0.7062740088962306,22.61216509115024,2.842989934567354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:16:00.000000000,70.17,67.32,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:17:00.000000000,70.22,67.36,0.7027076605284474,22.885611986803788,2.9096932071265376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:18:00.000000000,70.1325,67.37,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:19:00.000000000,70.1,67.35,0.6997236257627085,22.97361380488158,2.8864957918201264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:20:00.000000000,70.045,67.33,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:21:00.000000000,70.095,67.34,0.6967757488813087,23.174121070332674,2.9136164845707535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:22:00.000000000,70.115,67.34,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:23:00.000000000,70.125,67.18,0.6930167315316254,23.568135975705403,3.021581161244514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:24:00.000000000,70.145,67.15,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:25:00.000000000,70.1,67.15,0.6892258958404861,23.818481094311352,3.0559147177553188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:26:00.000000000,70.08,67.16,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:27:00.000000000,70.075,67.12,0.6854818990745215,24.065454934118115,3.0830609177293966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:28:00.000000000,70.12,67.12,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:29:00.000000000,70.16,67.14,0.6814620135477378,24.406640410404876,3.1438666766004686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:30:00.000000000,70.2,67.17,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:31:00.000000000,70.1969,67.16,0.677498567922941,24.696096178295278,3.176152923788588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:32:00.000000000,70.15,67.13,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:33:00.000000000,70.17,67.14,0.6734938802958201,24.95162087693864,3.1892911343594887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:34:00.000000000,70.125,67.14,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:35:00.000000000,70.155,67.11,0.6694688063555333,25.226948405480165,3.204815404164322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:36:00.000000000,70.165,67.075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:37:00.000000000,70.155,67.09,0.6654961521618451,25.506863151461808,3.2170836358873043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:38:00.000000000,70.17,67.09,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:39:00.000000000,70.11,67.05,0.661571087669012,25.751658571792753,3.2123920965207087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:40:00.000000000,70.105,67.01,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:41:00.000000000,70.17,67.0689,0.6573720174371216,26.08078189971144,3.236726052284712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:42:00.000000000,70.2,66.995,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:43:00.000000000,70.205,67.01,0.652755795350275,26.46383415357807,3.2742097549093767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:44:00.000000000,70.195,67.06,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:45:00.000000000,70.195,67.07,0.6485870834444671,26.694264313379584,3.252280424876168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:46:00.000000000,70.195,67.06,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:47:00.000000000,70.145,67.02,0.6444528356051977,26.95377095773965,3.2387123007676064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:48:00.000000000,70.15,67.02,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:49:00.000000000,70.1585,67.02,0.6404517749921534,27.23542204002588,3.2305373397014487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:50:00.000000000,70.14,67.03,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:51:00.000000000,70.145,67.015,0.6364990797983751,27.49001416731189,3.2117410775532633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:52:00.000000000,70.14,67.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:53:00.000000000,70.1248,66.98,0.6325403944020236,27.75724438295245,3.1961227411512736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:54:00.000000000,70.16,66.9175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:55:00.000000000,70.085,66.93,0.6285957002500422,28.013089782264665,3.1757412667299874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:56:00.000000000,70.08,66.91,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:57:00.000000000,70.085,66.92,0.6245797471995838,28.288123317403844,3.160114614584138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:58:00.000000000,70.08,66.875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,16:59:00.000000000,70.095,66.921,0.620513378691599,28.569624184579503,3.145137205465155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,17:00:00.000000000,70.07,66.94,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,17:01:00.000000000,70.07,66.96,0.6168162557331737,28.76798351610669,3.1054460063839726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,17:02:00.000000000,70.095,66.995,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,17:03:00.000000000,70.09,66.99,0.6131770290176869,29.013270826105163,3.079998207153785,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-09-27,17:04:00.000000000,70.06,67.067,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
