date,time,PRICE_INTC_INTC_ON_CTAS,PRICE_CTAS_INTC_ON_CTAS,BETA_INTC_ON_CTAS,SPREAD_INTC_ON_CTAS,Z_INTC_ON_CTAS,market_close,SIGNAL_INTC_ON_CTAS,POS_INTC_ON_CTAS,POS_BETA_INTC_ON_CTAS,PAIR_BASE_INTC_ON_CTAS,PAIR_RET_INTC_ON_CTAS,SL_INTC_ON_CTAS,LOSS_INTC_ON_CTAS,COOLDOWN_INTC_ON_CTAS,CAPITAL_INTC_ON_CTAS,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-02-02,15:54:00.000000000,42.34,153.655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,15:55:00.000000000,42.3622,153.655,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,15:56:00.000000000,42.39,153.5725,-0.6930239498690622,148.81942054126654,-0.09673605258837338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,15:57:00.000000000,42.445,153.575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,15:58:00.000000000,42.36,153.575,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,15:59:00.000000000,42.3,153.655,-0.6906838329644793,148.42702435415708,-0.1164683241551698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:00:00.000000000,42.285,153.8725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:01:00.000000000,42.28,153.8725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:02:00.000000000,42.274,153.8725,-0.6882539968827778,148.17736313534522,-0.1332702684912731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:03:00.000000000,42.255,153.4925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:04:00.000000000,42.23,153.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:05:00.000000000,42.26,153.64,-0.6860375298741884,147.6628060898703,-0.15651484184744235,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:06:00.000000000,42.3,153.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:07:00.000000000,42.35,153.675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:08:00.000000000,42.33,153.675,-0.683777430074127,147.40949656664145,-0.17401114623367767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:09:00.000000000,42.2995,153.445,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:10:00.000000000,42.265,153.445,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:11:00.000000000,42.2679,153.32,-0.6818643551605468,146.81134293321503,-0.20006351824987853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:12:00.000000000,42.295,153.5875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:13:00.000000000,42.285,153.5875,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:14:00.000000000,42.36,153.7225,-0.6795440248487435,146.82120635981096,-0.21175302307204547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:15:00.000000000,42.27,153.59,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:16:00.000000000,42.31,153.59,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:17:00.000000000,42.28,153.59,-0.6773732786367581,146.31776186581968,-0.23624792363493258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:18:00.000000000,42.23,153.59,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:19:00.000000000,42.27,153.6213,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:20:00.000000000,42.2375,153.485,-0.675295970574859,145.88530204368226,-0.2593908582280816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:21:00.000000000,42.225,153.49,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:22:00.000000000,42.225,153.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:23:00.000000000,42.215,153.6338,-0.6731632568704214,145.63562917337896,-0.27826212939580897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:24:00.000000000,42.225,153.7775,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:25:00.000000000,42.29,153.785,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:26:00.000000000,42.245,153.8,-0.6707830207480284,145.41142859104679,-0.296729447959061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:27:00.000000000,42.2501,153.8938,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:28:00.000000000,42.255,153.935,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:29:00.000000000,42.3296,153.99,-0.6681244631565624,145.21408608147902,-0.3147284262374372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:30:00.000000000,42.395,154.1075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:31:00.000000000,42.3838,154.1075,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:32:00.000000000,42.41,154.0975,-0.6651986410621671,144.91544759107728,-0.33564295777796477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:33:00.000000000,42.41,154.2375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:34:00.000000000,42.385,154.2375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:35:00.000000000,42.455,154.2375,-0.6619392562250478,144.5508560320108,-0.35861607877546464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:36:00.000000000,42.425,154.2375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:37:00.000000000,42.46,154.2375,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:38:00.000000000,42.43,154.2375,-0.6594906691381884,144.14819208120136,-0.38298157177598635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:39:00.000000000,42.44,154.275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:40:00.000000000,42.415,154.275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:41:00.000000000,42.39,154.275,-0.6575394416233588,143.83189735644368,-0.4053342988245463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:42:00.000000000,42.431,154.275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:43:00.000000000,42.415,154.3925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:44:00.000000000,42.385,154.3925,-0.6552081261400994,143.5442206150853,-0.4272386365071767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:45:00.000000000,42.38,154.5725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:46:00.000000000,42.344,154.5725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:47:00.000000000,42.365,154.5725,-0.6524728747037433,143.21936342514437,-0.45050466347446827,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:48:00.000000000,42.415,154.5725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:49:00.000000000,42.36,154.5725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:50:00.000000000,42.34,154.5813,-0.6499255424634411,142.80633525720395,-0.47667071745439604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:51:00.000000000,42.376,154.5813,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:52:00.000000000,42.4401,154.6275,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:53:00.000000000,42.39,154.5175,-0.6467166507368154,142.31904008022588,-0.5054477444329911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:54:00.000000000,42.345,154.5175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:55:00.000000000,42.35,154.405,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:56:00.000000000,42.31,154.405,-0.6441217845259644,141.76562413973153,-0.536680339549768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:57:00.000000000,42.318,154.405,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:58:00.000000000,42.335,154.3163,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,16:59:00.000000000,42.35,154.35,-0.6415367977384587,141.3712047309311,-0.5636419527687504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:00:00.000000000,42.42,154.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:01:00.000000000,42.395,154.495,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:02:00.000000000,42.46,154.495,-0.6386798433559613,141.13284239927924,-0.5862567507542845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:03:00.000000000,42.475,154.4613,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:04:00.000000000,42.4721,154.455,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:05:00.000000000,42.445,154.455,-0.6356091131404973,140.6180055701155,-0.6177099585615653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:06:00.000000000,42.525,154.455,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:07:00.000000000,42.515,154.3863,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:08:00.000000000,42.478,154.3863,-0.6323873612330395,140.10994486753242,-0.6494276195850055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:09:00.000000000,42.47,154.3125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:10:00.000000000,42.51,154.33,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:11:00.000000000,42.545,154.33,-0.6290886071400048,139.63224473991696,-0.6806219388743304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:12:00.000000000,42.53,154.3167,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:13:00.000000000,42.5124,154.3438,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:14:00.000000000,42.5261,154.25,-0.6248913808757338,138.91559550008193,-0.719932303493684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:15:00.000000000,42.505,154.2088,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:16:00.000000000,42.52,154.2088,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:17:00.000000000,42.52,154.2088,-0.620692062036086,138.23617805611036,-0.7585653145212025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:18:00.000000000,42.54,154.25,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:19:00.000000000,42.555,154.1725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:20:00.000000000,42.544,154.1725,-0.6167100775756763,137.62373443503594,-0.7954590371831819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:21:00.000000000,42.565,154.1725,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:22:00.000000000,42.555,154.1225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:23:00.000000000,42.565,154.1225,-0.6122983042670671,136.93394539940107,-0.8353085696934223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:24:00.000000000,42.555,154.1225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:25:00.000000000,42.515,154.1225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:26:00.000000000,42.5306,154.1225,-0.6080705386707427,136.24795159628155,-0.8754944402207695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:27:00.000000000,42.545,154.1225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:28:00.000000000,42.58,154.1225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:29:00.000000000,42.575,154.0675,-0.6040116514206397,135.63356510524943,-0.9136097893276195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:30:00.000000000,42.57,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:31:00.000000000,42.62,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:32:00.000000000,42.62,154.0675,-0.5998143284595745,135.0318940499455,-0.9515786944043144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:33:00.000000000,42.585,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:34:00.000000000,42.55,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:35:00.000000000,42.5699,154.0675,-0.5956290160106955,134.33697342422784,-0.9930366743078932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:36:00.000000000,42.516,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:37:00.000000000,42.505,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:38:00.000000000,42.555,154.0675,-0.5912204935246157,133.64286338610373,-1.034325591883542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:39:00.000000000,42.555,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:40:00.000000000,42.515,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:41:00.000000000,42.51,154.0675,-0.5873795133882822,133.00609317894916,-1.0735937892581313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:42:00.000000000,42.52,154.0675,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:43:00.000000000,42.455,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:44:00.000000000,42.34,153.6156,-0.5841640559402315,132.07671195169223,-1.1232604912040325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:45:00.000000000,42.29,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:46:00.000000000,42.3028,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:47:00.000000000,42.31,153.6156,-0.580770762464878,131.5254491384997,-1.1590408286490184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:48:00.000000000,42.335,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:49:00.000000000,42.35,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:50:00.000000000,42.3541,153.6156,-0.5772591640006614,131.03011283346,-1.192500167061727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:51:00.000000000,42.3396,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:52:00.000000000,42.345,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:53:00.000000000,42.38,153.6156,-0.5741287237467465,130.5751283755907,-1.2241638317016448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:54:00.000000000,42.48,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:55:00.000000000,42.475,153.6156,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:56:00.000000000,42.425,153.6156,-0.5710327679530429,130.14454126876745,-1.2546094008306603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:57:00.000000000,42.4,153.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:58:00.000000000,42.405,153.48,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,17:59:00.000000000,42.41,153.48,-0.5680455807883701,129.59363573939902,-1.2894802249623336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:00:00.000000000,42.48,153.71,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:01:00.000000000,42.525,153.7925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:02:00.000000000,42.53,153.7925,-0.5643387764747292,129.32107128098977,-1.3135770933297148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:03:00.000000000,42.505,153.7925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:04:00.000000000,42.54,153.7925,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:05:00.000000000,42.565,153.9175,-0.5604777269548398,128.83233053857154,-1.3459645891646637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:06:00.000000000,42.535,153.9175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:07:00.000000000,42.49,153.9175,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:08:00.000000000,42.435,153.9175,-0.55677740829169,128.1327867407362,-1.3863561903636819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:09:00.000000000,42.4151,153.6425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:10:00.000000000,42.43,153.6425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:11:00.000000000,42.445,153.6425,-0.5534700813158846,127.48152696857579,-1.4247580378306506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:12:00.000000000,42.41,153.8933,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:13:00.000000000,42.4416,153.8933,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
2024-02-02,18:14:00.000000000,42.455,153.8933,-0.5500728489381879,127.10752596349923,-1.452067242411932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718734901125998,0.9718734901125998,0.0
