date,time,PRICE_NFLX_NFLX_ON_PLTR,PRICE_PLTR_NFLX_ON_PLTR,PRICE_AEP_AEP_ON_MELI,PRICE_MELI_AEP_ON_MELI,BETA_AEP_ON_MELI,SPREAD_AEP_ON_MELI,Z_AEP_ON_MELI,BETA_NFLX_ON_PLTR,SPREAD_NFLX_ON_PLTR,Z_NFLX_ON_PLTR,market_close,SIGNAL_AEP_ON_MELI,SIGNAL_NFLX_ON_PLTR,POS_AEP_ON_MELI,POS_NFLX_ON_PLTR,POS_BETA_AEP_ON_MELI,POS_BETA_NFLX_ON_PLTR,PAIR_BASE_AEP_ON_MELI,PAIR_BASE_NFLX_ON_PLTR,PAIR_RET_AEP_ON_MELI,PAIR_RET_NFLX_ON_PLTR,SL_AEP_ON_MELI,SL_NFLX_ON_PLTR,LOSS_AEP_ON_MELI,LOSS_NFLX_ON_PLTR,COOLDOWN_AEP_ON_MELI,COOLDOWN_NFLX_ON_PLTR,CAPITAL_AEP_ON_MELI,CAPITAL_NFLX_ON_PLTR,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-04-14,16:53:00.000000000,924.44,92.425,106.19,2003.01,0.026887935273010154,52.33319676880793,-1.3027943988804302,2.298510677305168,712.0001506500699,0.6024862575500951,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.4416647874536,0.0,-0.0002319291979331102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,16:54:00.000000000,925.0,92.5,106.3,2003.01,,,,2.29644758077934,712.5785987779111,0.6016687630941817,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.1509763899319,0.0,-0.0003705097079694222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,16:55:00.000000000,924.28,92.4746,106.28,2003.01,0.0268795071378031,52.44007840790901,-1.2458159328233704,2.293934822485719,712.1492948645621,0.5929044200530618,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.3804095272258,0.0,0.000603554567001157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,16:56:00.000000000,922.89,92.14,106.22,2003.01,,,,2.2919995172340557,711.7051644820541,0.5839937903836767,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1106.3242806980359,0.0,0.0006530891060397166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,16:57:00.000000000,922.015,92.036,106.235,2003.01,0.026876147095842556,52.401808605556404,-1.2428796635803256,2.2902247680506793,711.2318732476876,0.5748214450074512,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1105.2422352759327,0.0,0.0006037602080605586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,16:58:00.000000000,921.33,92.0601,106.2,2003.01,,,,2.288133691563492,710.6841835412959,0.5650143287952193,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1104.6052140708623,0.0,0.0006631838447131383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,16:59:00.000000000,922.28,92.06,106.295,2003.01,0.02686446027480107,52.485217424970706,-1.1953408523335332,2.28637650682466,711.7961787817218,0.5686542740472315,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1105.5550149887256,0.0,-0.000860216002996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:00:00.000000000,924.25,92.67,106.205,2018.97,,,,2.2846667821270548,712.5299293002859,0.5692762324497428,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.7394160222161,0.0,-0.0006834566857962679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:01:00.000000000,924.1013,92.733972,106.09,2004.5,0.0268523070130667,52.264550592307806,-1.2605049206609686,2.2840665229853387,712.2907390113403,0.5619275837609877,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.718072846666,0.0,0.000248982601737329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:02:00.000000000,924.22,92.675,106.09,2007.685,,,,2.2835150345054887,712.5952441772039,0.559074121585487,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.719370129048,0.0,-0.00021295108594370527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:03:00.000000000,922.91,92.32,106.13,2004.325,0.026835167438421993,52.343603023984834,-1.2136855493615128,2.2847346134597704,711.983300485394,0.5485872403584922,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1106.7026285439838,0.0,0.0005441037932491487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:04:00.000000000,923.35,92.44,106.15,2004.325,,,,2.286179974313826,712.01552317443,0.5434668402396898,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1107.3815271079493,0.0,-0.00018171226022955684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:05:00.000000000,923.99,92.32,106.1,2003.57,0.026816579802115454,52.37110520587554,-1.1866612163556884,2.287805289902484,712.7798156362027,0.5445534100265872,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1107.7826285439837,0.0,-0.0007936727699085462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:06:00.000000000,924.1,92.3498,106.08,2003.57,,,,2.2886144626267524,712.746912099312,0.5388903084923833,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1107.951955020702,0.0,-0.0000457432008557009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:07:00.000000000,924.5,92.28,106.07,2011.9699,0.026806911526147125,52.13530089742891,-1.2588199468087982,2.2888209343423647,713.2876041788866,0.5381626512864492,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.2129956893286,0.0,-0.0004864464825670629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:08:00.000000000,925.275,92.302,106.07,2011.9699,,,,2.2903691332632263,713.8693482615377,0.5378419561084943,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.031793759389,0.0,-0.0006598027028954022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:09:00.000000000,925.71,92.48,106.16,2011.9699,0.0267950295241168,52.24920712786567,-1.1983570441142704,2.2911873000753666,713.8209984890301,0.5320767507016841,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.8211599626043,0.0,-0.00007270647896539662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:10:00.000000000,925.45,92.4199,106.04,2005.11,,,,2.292804388597888,713.5492476862221,0.5243318644808832,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.441511598485,0.0,0.00012646329061293346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:11:00.000000000,926.41,92.42,106.13,2005.11,0.026782105513218177,52.4289324143911,-1.1136171342077383,2.2959574382105155,714.2176135605841,0.5249287485557947,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1110.4017106806216,0.0,-0.0008651207908025668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:12:00.000000000,926.41,92.47,106.17,2005.11,,,,2.2991410026986054,713.80843148046,0.5159221960547838,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1110.5012517489404,0.0,0.00008964419575496288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:13:00.000000000,926.8034,92.465,106.19,2005.11,0.026774747659641825,52.50368572017558,-1.069063040846684,2.301519933753229,713.9933593255078,0.5122460249280535,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1110.8846976421087,0.0,-0.0003632180568879607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:14:00.000000000,925.955,92.28,106.25,2005.11,,,,2.304932227825663,713.2558540162479,0.5001432423951466,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.6679956893288,0.0,0.0004321763079814479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:15:00.000000000,924.695,92.154,106.17,2005.11,0.02676081154248648,52.51162916804494,-1.050833416560126,2.3085157079536773,711.9560434492369,0.4827297410465923,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.1571521971653,0.0,0.000909422017897849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:16:00.000000000,925.1,92.0908,106.105,2000.43,,,,2.3123397014119043,712.1547870252166,0.4791217352208226,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1108.43633228681,0.0,-0.00047901140131855987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:17:00.000000000,925.475,92.275,106.135,2000.43,0.02674150119135694,52.640498771773835,-0.9860262127145879,2.315220964827864,711.8379854705089,0.47066363540431455,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.178041582497,0.0,-7.479639625340885e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:18:00.000000000,926.3259,92.48,106.135,2000.43,,,,2.3184565144740046,711.9150415414441,0.4658977941720764,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1110.4370599626043,0.0,-0.0003991979675877421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:19:00.000000000,926.775,92.515,106.19,2006.95,0.026727247012425733,52.54975160841217,-1.006936896625583,2.32207652416406,711.9480903669619,0.46070977752864384,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1110.9558387104275,0.0,-0.000341686409664218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:20:00.000000000,928.0,92.6,106.24,2000.57,,,,2.3254641286256454,712.6620216892652,0.4621642849199556,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.3500585265697,0.0,-0.0009503349701851615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:21:00.000000000,928.63,92.6358,106.305,2008.585,0.0267048665164508,52.666005688054675,-0.9465333063037916,2.329886435001831,712.7991061844574,0.4580331382507438,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.051329931486,0.0,-0.0005022956494682127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:22:00.000000000,928.95,92.8507,106.34,2007.589,,,,2.334096728934272,712.2274848507427,0.4468205477579493,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.7991574431205,0.0,0.00009687559660083763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:23:00.000000000,928.6181,92.75,106.32,2011.9075,0.026682345533365823,52.637588903829794,-0.9436480076494934,2.3380205512557275,711.7666938710313,0.43659565249683013,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.2667817315262,0.0,0.00011799639775946042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:24:00.000000000,928.82,92.91,106.35,2011.9075,,,,2.3423322358050562,711.1939119713522,0.4250929827810212,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.7872131501467,0.0,0.00010476502176682476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:25:00.000000000,927.87,92.81,106.37,2011.9075,0.02666229409818509,52.727930536655684,-0.8933151530270531,2.346143077316456,710.1244609942597,0.4082684714598883,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.6381310135089,0.0,0.0006742022663722371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:26:00.000000000,928.2997,92.785,106.445,2011.5698,,,,2.349892591810725,710.2649158688419,0.40390426833641957,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.0180604793495,0.0,-0.0004309312442156422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:27:00.000000000,927.15,92.795,106.41,2011.5698,0.026643814078927623,52.81410824201437,-0.844653357644897,2.3532482897835503,708.7803249495354,0.38218355393616676,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.8882686930133,0.0,0.0010508438768370414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:28:00.000000000,927.1707,92.715,106.45,2007.945,,,,2.3562695158829667,708.7091718349108,0.3753407466583948,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.749702983703,0.0,-0.0001618559295726044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:29:00.000000000,927.66,92.6475,106.37,2010.0,0.02662397259717813,52.85581507967196,-0.8141713023154933,2.3598591138283465,709.0249527515882,0.37268446119620496,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.1046225414725,0.0,-0.0005609899787304988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:30:00.000000000,927.0316,92.6601,106.34,2014.0,,,,2.3640262323432744,707.980692908449,0.3548872002467462,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.501306890689,0.0,0.0005876104963244788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:31:00.000000000,925.76,92.36,106.29,2008.015,0.02662392142690805,52.828766415947236,-0.8116193114504192,2.36746552730954,707.1008838976909,0.3385809268334374,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.632261398639,0.0,0.000606526059637289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:32:00.000000000,927.36,92.51,106.2637,2008.015,,,,2.371551670389136,707.967754972301,0.34203601659257393,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.5308846035955,0.0,-0.0011728000710822112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:33:00.000000000,927.49,92.5501,106.26,2013.33,0.026608439254458945,52.68843099582018,-0.8552099352215115,2.3757483150544436,707.6142558668797,0.33142157264187017,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.7407165403874,0.0,-0.000045134205358735197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:34:00.000000000,927.06,92.57,106.285,2013.33,,,,2.3798091911573005,706.7610631745687,0.31465874492462537,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.3503338855783,0.0,0.0004224162506635099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:35:00.000000000,927.99,92.6562,106.31,2013.33,0.026600062017923067,52.75529713745496,-0.8139086025781931,2.3840398776428007,707.0939242891532,0.31185728624079306,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.45194268736,0.0,-0.0006824051562271698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:36:00.000000000,927.65,92.5899,106.28,2013.33,,,,2.38692014153591,706.6453027872042,0.29945330768347145,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.979951230769,0.0,0.00018698204877667785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:37:00.000000000,926.685,92.7062,106.31,2013.33,0.026591327218975617,52.77288317021983,-0.7937552433054489,2.3899589307952156,705.1209893699125,0.273250448072625,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.2464837556788,0.0,0.0010760378580435114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:38:00.000000000,927.105,92.6,106.295,2011.93,,,,2.3936782129886995,705.4503974772465,0.2700038378310151,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.4550585265697,0.0,-0.0005682134776933924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:39:00.000000000,927.51,92.575,106.25,2011.93,0.026582420357012557,52.768031011115724,-0.784376635854245,2.397713941419872,705.5416318730554,0.26366422378082083,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.8102879924102,0.0,-0.00040916682205958407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:40:00.000000000,927.24,92.465,106.3083,2011.93,,,,2.401408009312896,705.193808418883,0.25137668828710774,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.3212976421087,0.0,0.00004587981443361115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:41:00.000000000,927.78,92.595,106.37,2011.93,0.026566949569287596,52.91915715306321,-0.7097996652715474,2.404234745947002,705.1598836990373,0.24302559924760805,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.1201044197376,0.0,-0.00025302603573559173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:42:00.000000000,928.345,92.775,106.375,2011.93,,,,2.4071908668027633,705.0178673323736,0.23298891269449112,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.0434522656858,0.0,-0.0001858181982600983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:43:00.000000000,927.7063,92.7547,106.395,2011.93,0.026556372113170797,52.96543825434827,-0.678202000040892,2.4094314596368913,704.2202077908181,0.21338540418413468,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.3643385919484,0.0,0.000537522883805334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:44:00.000000000,927.2,92.5753,106.36,2011.93,,,,2.4117914295300715,703.9276848738248,0.20044713042141668,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.50088523882,0.0,0.00013408075187003912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:45:00.000000000,927.425,92.719,106.36,2011.93,0.026552079528909367,52.939074633401376,-0.6766057768613806,2.4137940959529756,703.620425217336,0.18691890523790003,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.0119662691684,0.0,0.00005495364975387155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:46:00.000000000,927.17,92.56,106.3749,2011.93,,,,2.4170674189887076,703.4462396984052,0.175002452100955,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.4404256719145,0.0,-0.00005534166818404162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:47:00.000000000,926.0,92.42,106.315,2010.2475,0.02654880275263074,52.945335638530935,-0.6614793598803832,2.41981381298715,702.3608074037276,0.14853284396071773,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1109.9917106806215,0.0,0.0008019188326430232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:48:00.000000000,927.33,92.6561,106.4,2010.2475,,,,2.4227123446338883,702.850922724368,0.14617856563351905,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1111.7917436052235,0.0,-0.0007747508986990835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:49:00.000000000,928.0,92.63,106.42,2010.2475,0.02655061356155359,53.04669546442081,-0.6066708993800756,2.4262820956256297,703.2534894821979,0.14243248182158477,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.4097831675608,0.0,-0.0006493666118811377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:50:00.000000000,927.9075,92.7,106.425,2016.0486,,,,2.428686191992242,702.7682900023192,0.1237328392989398,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1112.4566406632073,0.0,0.00020842813426739218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:51:00.000000000,929.0,92.8299,106.498,2016.05,0.026528495799996242,53.01522604241758,-0.6075555815128841,2.431979406459222,703.239594896331,0.12092604097755982,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1113.8077483586999,0.0,-0.0007495953316530473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:52:00.000000000,929.3198,92.9102,106.51,2016.05,,,,2.4353734394071758,703.0487666699914,0.10644271286492961,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1114.2874113144198,0.0,-0.00014359483897958918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:53:00.000000000,930.84,93.1,106.53,2017.925,0.02651657049223636,53.021549489453946,-0.5925227214422865,2.4393250448385038,703.7388383255353,0.10753722711273961,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1116.1854692097584,0.0,-0.0010251772505570768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:54:00.000000000,931.0308,93.03,106.51,2017.925,,,,2.4431343628135345,703.7460102274568,0.09600695592074876,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1116.236911714112,0.0,-0.00029579089206387566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:55:00.000000000,931.275,93.12,106.56,2017.925,0.02649908817667111,53.08682749109096,-0.5522678866669088,2.447063040527072,703.404489666119,0.07728744286623283,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1116.660285637086,0.0,-0.00005825472741816931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:56:00.000000000,930.71,92.9283,106.55,2017.925,,,,2.449042796243745,703.1246163178224,0.05895721821494342,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1115.7136451811514,0.0,0.00016420351509204551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:57:00.000000000,931.485,93.125,106.63,2017.925,0.026488620992768185,53.177949483168256,-0.5006525699017054,2.4516836107311897,703.1719637506579,0.046336754654260924,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1116.8802397439179,0.0,-0.000343641434242051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:58:00.000000000,931.5,93.1254,106.6,2019.545,,,,2.45404535592712,702.9660446111445,0.027662970984256446,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1116.8960360724643,0.0,-0.000012717273480152338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,17:59:00.000000000,932.13,93.075,106.55,2019.545,0.026469061537130932,53.094539117994906,-0.5250415455229016,2.4575051073607574,703.3977121323975,0.022001894903029118,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1117.425698675599,0.0,-0.0006538991752837551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,18:00:00.000000000,932.295,93.2195,106.58,2019.545,,,,2.461131899663173,702.8695148793488,-0.00580855806096433,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1117.8783723630404,0.0,0.00010978241111426321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,18:01:00.000000000,932.0165,93.27,106.6,2019.545,0.026461091784518647,53.16063439203428,-0.48396715716207794,2.46454668161379,702.1482310058817,-0.0402316315074921,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1117.7004088420426,0.0,0.00033906772719897435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,18:02:00.000000000,931.8722,93.37,106.58,2019.545,,,,2.468270952395972,701.4097411747881,-0.07784143294785846,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1117.7551909786803,0.0,0.0003072219835666686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
2025-04-14,18:03:00.000000000,931.98,93.418,106.575,2021.775,0.026440142266153,53.11898136984852,-0.4900468228818927,2.471486774609842,701.0986484894978,-0.1078478500033865,0,0.0,0.0,0.0,-1.0,0.0,1.9908213663776413,0.0,1117.9585504042666,0.0,-0.000010951033386011335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850358663209522,0.9850358663209522,0.0
