date,time,PRICE_DXCM_DXCM_ON_ORLY,PRICE_ORLY_DXCM_ON_ORLY,PRICE_FANG_FANG_ON_ILMN,PRICE_ILMN_FANG_ON_ILMN,BETA_FANG_ON_ILMN,SPREAD_FANG_ON_ILMN,Z_FANG_ON_ILMN,BETA_DXCM_ON_ORLY,SPREAD_DXCM_ON_ORLY,Z_DXCM_ON_ORLY,market_close,SIGNAL_FANG_ON_ILMN,SIGNAL_DXCM_ON_ORLY,POS_FANG_ON_ILMN,POS_DXCM_ON_ORLY,POS_BETA_FANG_ON_ILMN,POS_BETA_DXCM_ON_ORLY,PAIR_BASE_FANG_ON_ILMN,PAIR_BASE_DXCM_ON_ORLY,PAIR_RET_FANG_ON_ILMN,PAIR_RET_DXCM_ON_ORLY,SL_FANG_ON_ILMN,SL_DXCM_ON_ORLY,LOSS_FANG_ON_ILMN,LOSS_DXCM_ON_ORLY,COOLDOWN_FANG_ON_ILMN,COOLDOWN_DXCM_ON_ORLY,CAPITAL_FANG_ON_ILMN,CAPITAL_DXCM_ON_ORLY,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-07-06,16:35:00.000000000,127.965,954.21,126.0675,183.7401,0.7206763962157245,-6.349653108316858,-1.7886591785032704,-0.07799168209863415,202.3854429753377,0.2873589838495021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:36:00.000000000,127.94,953.8725,126.1,184.0,,,,-0.07690768176515914,201.30012267453674,0.27062324365629264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:37:00.000000000,127.88,953.06,126.09,183.68,,,,-0.07603236330375757,200.34340417027917,0.25526407446917254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:38:00.000000000,127.88,953.06,126.06,183.53,0.7221787211736478,-6.481460696999591,-1.7857070515561573,-0.07516786263100375,199.51948315910442,0.2413437942394622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:39:00.000000000,127.89,952.12,126.08,183.69,,,,-0.07445981284725986,198.78467700813306,0.22837074765360768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:40:00.000000000,127.9,952.12,126.14,183.76,,,,-0.07375257745932526,198.12130405057277,0.21614924156145174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:41:00.000000000,127.89,952.055,126.14,183.82,0.723452121235311,-6.844968925474873,-1.786304113756637,-0.07306815415584149,197.45490150483965,0.2038083181189617,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:42:00.000000000,127.9037,952.055,126.15,183.88,,,,-0.0723820747627103,196.81541618821217,0.19170292844654274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:43:00.000000000,127.725,952.055,126.14,183.8,,,,-0.0718085467781798,196.09068600289996,0.17849676664805644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:44:00.000000000,127.69,952.055,126.2,183.795,0.7245563909324567,-6.969841871430859,-1.7832385708444172,-0.07126113412971766,195.53451905386834,0.16721298522349315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:45:00.000000000,127.69,951.57,126.22,183.75,,,,-0.07077894591742945,195.04112156664834,0.1566063187891734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:46:00.000000000,127.69,951.57,126.1252,183.75,,,,-0.07030076439803601,194.58609837823911,0.14638790013693054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:47:00.000000000,127.7,951.57,126.045,183.75,0.7258300835070923,-7.326277844428219,-1.7837104487685929,-0.0698211709105248,194.13973160332807,0.13619831834226173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:48:00.000000000,127.6995,952.11,126.0,183.84,,,,-0.06928000931185477,193.66168966591005,0.12554410305824845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:49:00.000000000,127.71,952.11,125.95,183.93,,,,-0.06873785913340047,193.15600305950193,0.11446442490087481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:50:00.000000000,127.695,951.86,126.0,183.9,0.727035079291031,-7.701751081620586,-1.7844501274489943,-0.06823976526026347,192.6497029606344,0.10329184885114844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:51:00.000000000,127.78,951.915,126.0,183.875,,,,-0.0676919441428504,192.21697700874142,0.09294300684619185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:52:00.000000000,127.81,951.5404,126.021,183.935,,,,-0.06717950853047266,191.73401641888938,0.08188304739643369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:53:00.000000000,127.73,952.73,126.01,183.9946,0.7283415303577565,-8.000908541563248,-1.7840086181644454,-0.06656712456799693,191.15049658966774,0.06946366915252228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:54:00.000000000,127.7,952.97,125.895,184.06,,,,-0.06594976850442805,190.54815089166482,0.056699586140317525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:55:00.000000000,127.77,952.97,125.97,183.925,,,,-0.06529426347841633,189.9934742670264,0.04443325631711338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:56:00.000000000,127.81,952.97,126.07,183.925,0.7295388157645413,-8.110426689493266,-1.7806788163050593,-0.06462052732222093,189.39142392225688,0.031452512515723764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:57:00.000000000,127.855,952.46,125.99,183.96,,,,-0.0639944101944428,188.807115933799,0.018584434371090492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:58:00.000000000,127.85,952.12,126.04,184.02,,,,-0.06342105705519475,188.23445684339202,0.00574829095079931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,16:59:00.000000000,127.94,952.12,126.125,184.02,0.7307520889450372,-8.347999407665753,-1.7792986017682244,-0.06280288031518932,187.73587840569806,-0.006239424057464152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:00:00.000000000,127.97,952.12,126.4,183.715,,,,-0.06217372514390316,187.16684718401308,-0.019262916072172915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:01:00.000000000,128.05,952.12,126.25,183.74,,,,-0.06150616490095417,186.6112497254965,-0.03223552917564591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:02:00.000000000,127.995,952.12,126.2644,183.79,0.7320872638733508,-8.285918227283133,-1.7733828864614936,-0.0608748514767239,185.95516358801837,-0.04667441610458585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:03:00.000000000,127.95,952.12,126.26,183.79,,,,-0.06027384868957939,185.33793681432235,-0.06073622008553326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:04:00.000000000,127.93,952.39,126.3,183.86,,,,-0.05965485798326025,184.74469019467722,-0.07461543502154931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:05:00.000000000,127.92,953.17,126.4,183.86,0.7331547541115969,-8.397833090958216,-1.7701237202523634,-0.05894592355275352,184.10548595277808,-0.08925223513734015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:06:00.000000000,127.9317,953.31,126.32,184.175,,,,-0.058218959919757694,183.4324166811042,-0.10450253448377725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:07:00.000000000,128.0,953.765,126.31,184.36,,,,-0.05739255985591912,182.7390148509807,-0.12019282764648823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:08:00.000000000,128.02,953.06,126.325,184.29,0.7340904627165955,-8.960531374041366,-1.773660710176605,-0.05666197888389098,182.02226559508114,-0.13637160557865707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:09:00.000000000,128.005,953.06,126.31,184.13,,,,-0.05594862140107598,181.32739311250947,-0.15241827158045024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:10:00.000000000,128.02,953.455,126.5,184.07,,,,-0.05518064467515504,180.63226156874995,-0.16864129321162433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:11:00.000000000,128.02,953.455,126.408,184.07,0.735258230632958,-8.930982512608566,-1.7682492572407311,-0.054421843447605645,179.90877874433684,-0.18543861826832087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:12:00.000000000,127.995,953.455,126.37,183.97,,,,-0.05368791668075488,179.18401259884916,-0.20242811596430718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:13:00.000000000,128.01,953.455,126.41,184.1,,,,-0.052953235175827125,178.49852684456823,-0.21903989592311607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:14:00.000000000,128.04,953.455,126.35,184.115,0.7365308524806111,-9.25637790446774,-1.7681880202354412,-0.052208422369507436,177.8183813503187,-0.23576447105346984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:15:00.000000000,128.03,952.74,126.325,183.76,,,,-0.051568697629708914,177.16156097972888,-0.25234639695293143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:16:00.000000000,128.06,953.25,126.34,183.59,,,,-0.05085414202620806,176.53671088648284,-0.26865842463808154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:17:00.000000000,127.94,953.535,126.37,183.39,0.7379658263610039,-8.96555289634449,-1.7588815765658505,-0.05018588670929353,175.7939994833462,-0.2868915992955747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:18:00.000000000,127.97,953.535,126.32,183.59,,,,-0.049506945501582446,175.1766052788514,-0.3034848366281962,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:19:00.000000000,127.955,952.8,126.41,183.6263,,,,-0.048929334623970366,174.57487002971897,-0.32004456000185083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:20:00.000000000,127.84,952.8,126.37,183.795,0.7393935105564314,-9.526830272719309,-1.7623749743826007,-0.048421071940574656,173.97559734497952,-0.33676883373750455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:21:00.000000000,127.8,952.1212,126.41,183.915,,,,-0.04800355153374835,173.5051990905743,-0.35174539085153667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:22:00.000000000,127.89,953.515,126.305,184.02,,,,-0.04740168973827482,173.0882221907911,-0.3660960764181935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:23:00.000000000,127.94,953.59,126.24,183.939,0.7404855737738383,-9.96417595438605,-1.7639741401969822,-0.046768296051566675,172.53777943181348,-0.3826935301362941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:24:00.000000000,127.94,953.59,126.25,183.99,,,,-0.046142328556548436,171.940863088239,-0.40021866739993883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:25:00.000000000,128.1,953.265,126.41,183.9306,,,,-0.04546644965366248,171.44157512909857,-0.41644856897216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:26:00.000000000,128.17,952.46,126.465,183.54,0.7415982921114026,-9.647950534126835,-1.7543113654168214,-0.044855020253165075,170.8926125903296,-0.4336747200565308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:27:00.000000000,128.04,952.13,126.4,183.38,,,,-0.04434957972410837,170.2665653427153,-0.45234106914687877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:28:00.000000000,127.9545,952.13,126.3475,183.26,,,,-0.04388917820771671,169.74270324691332,-0.46959521858452413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:29:00.000000000,127.97,952.29,126.4,183.175,0.7429186910371472,-9.684131230729463,-1.7499491594208487,-0.043409706662720225,169.30862955784184,-0.4856292796362676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:30:00.000000000,127.88,952.21,126.41,183.005,,,,-0.042985311898155375,168.81104384254252,-0.5028993673351756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:31:00.000000000,127.86,952.21,126.45,182.84,,,,-0.042574097747972425,168.39948161659683,-0.518987071329893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:32:00.000000000,127.804,952.21,126.43,182.955,0.74408405895914,-9.703899006869449,-1.7453595336184329,-0.04219305721672469,167.98065101233743,-0.5354005175430011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:33:00.000000000,127.85,952.21,126.49,183.05,,,,-0.04179345220050222,167.64614311984022,-0.5506018365405563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:34:00.000000000,127.92,952.305,126.58,183.24,,,,-0.04135566884420319,167.3032102186789,-0.566137832562161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:35:00.000000000,127.9,952.04,126.5899,183.24,0.7453362009131138,-9.985505455318986,-1.744669375108694,-0.04095415350909419,166.88999230679804,-0.5830696855464205,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:36:00.000000000,127.94,952.265,126.54,183.25,,,,-0.04051769026753389,166.52357832261316,-0.5994292131216375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:37:00.000000000,127.95,952.265,126.59,183.21,,,,-0.04008022372657164,166.11699424698375,-0.6166958064047432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:38:00.000000000,127.99,952.265,126.75,183.33,0.746463243792396,-10.09910648445998,-1.7414829129672689,-0.039627689800313504,165.72606202769555,-0.6339240863028882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:39:00.000000000,128.0,951.37,126.73,183.33,,,,-0.039254063301384395,165.34513820303806,-0.6511995463817385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:40:00.000000000,128.0,950.21,126.8,183.25,,,,-0.03897850421641879,165.0377644914833,-0.6674193398191957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:41:00.000000000,127.9,950.02,126.73,183.28,0.7477027608656884,-10.308962011463379,-1.7397278353798042,-0.03874812211367144,164.71149097043013,-0.6841747125779643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:42:00.000000000,127.89,950.84,126.69,183.24,,,,-0.03846366031175109,164.4627867708254,-0.6997621095524932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:43:00.000000000,127.895,950.84,126.82,183.1975,,,,-0.03817915064738043,164.19726360155522,-0.7158513684925284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:44:00.000000000,127.82,950.84,126.8,183.25,0.7488709272738818,-10.430597422938845,-1.7366649983265787,-0.03792271412292895,163.87843349664575,-0.7331295830871822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:45:00.000000000,127.87,950.525,126.75,183.19,,,,-0.03767221073732407,163.67837811109496,-0.7484392237082852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:46:00.000000000,127.83,950.525,126.77,183.18,,,,-0.03743611153136288,163.4139599133487,-0.7651426927417823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:47:00.000000000,127.86,950.525,126.85,182.895,0.7500796353613643,-10.33581490941674,-1.7304164733110676,-0.03719160396220343,163.2115493561734,-0.7808908426660883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:48:00.000000000,127.72,950.525,126.9,182.85,,,,-0.03699376737978236,162.88350073866764,-0.7992208382966848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:49:00.000000000,127.8499,950.23,126.95,183.0225,,,,-0.03677425004598174,162.79389562119323,-0.813233587166149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:50:00.000000000,127.83,950.23,126.86,183.06,0.7513968300962952,-10.690703717427809,-1.7308115881309178,-0.03656182553625581,162.57214347931637,-0.8299749088751871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:51:00.000000000,127.86,949.67,126.91,183.01,,,,-0.03637658880091879,162.40575508656855,-0.8458713333120004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:52:00.000000000,127.73,949.3632,126.81,183.05,,,,-0.03624060299738302,162.13549483152514,-0.8640174796497871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
2023-07-06,17:53:00.000000000,127.745,948.83,126.7,183.12,0.7528016395551591,-11.153036235340736,-1.732760773976236,-0.03612758611967684,162.02393753793297,-0.8792408162406464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891171530659184,0.9891171530659184,0.0
