date,time,PRICE_CPRT_CPRT_ON_MSFT,PRICE_MSFT_CPRT_ON_MSFT,BETA_CPRT_ON_MSFT,SPREAD_CPRT_ON_MSFT,Z_CPRT_ON_MSFT,market_close,SIGNAL_CPRT_ON_MSFT,POS_CPRT_ON_MSFT,POS_BETA_CPRT_ON_MSFT,PAIR_BASE_CPRT_ON_MSFT,PAIR_RET_CPRT_ON_MSFT,SL_CPRT_ON_MSFT,LOSS_CPRT_ON_MSFT,COOLDOWN_CPRT_ON_MSFT,CAPITAL_CPRT_ON_MSFT,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-12-23,16:55:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,16:56:00.000000000,48.55,375.0,-0.06643532894334618,73.4632483537548,-1.4093546309845337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,16:57:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,16:58:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,16:59:00.000000000,48.55,375.0,-0.0663922700735001,73.44710127756254,-1.3958600710573084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:00:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:01:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:02:00.000000000,48.55,375.0,-0.06630487690530679,73.41432883949004,-1.4043544503058192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:03:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:04:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:05:00.000000000,48.55,375.0,-0.066223141539158,73.38367807718424,-1.41401274700339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:06:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:07:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:08:00.000000000,48.55,375.0,-0.06612478435433483,73.34679413287556,-1.433298885048508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:09:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:10:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:11:00.000000000,48.55,375.0,-0.06599117222748593,73.29668958530722,-1.4681417001167258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:12:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:13:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:14:00.000000000,48.55,375.0,-0.06585297645747147,73.24486617155179,-1.5042993988873357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:15:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:16:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:17:00.000000000,48.55,375.0,-0.06570442558847359,73.1891595956776,-1.5458568069128567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:18:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:19:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:20:00.000000000,48.55,375.0,-0.06555159352397469,73.13184757149051,-1.5902378054697464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:21:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:22:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:23:00.000000000,48.55,375.0,-0.06543309954811408,73.08741233054278,-1.6185305595556068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:24:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:25:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:26:00.000000000,48.55,375.0,-0.06528822027789165,73.03308260420937,-1.658644420305638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:27:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:28:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:29:00.000000000,48.55,375.0,-0.06513296388141222,72.97486145552958,-1.7026620403130428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:30:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:31:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:32:00.000000000,48.55,375.0,-0.0649686489157101,72.91324334339129,-1.7523169758755133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:33:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:34:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:35:00.000000000,48.55,375.0,-0.06483851588406601,72.86444345652475,-1.7858805685355819,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:36:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:37:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:38:00.000000000,48.55,375.0,-0.06472272555535705,72.8210220832589,-1.8105050829926426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:39:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:40:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:41:00.000000000,48.55,375.0,-0.06463589096043468,72.788459110163,-1.8182053733813017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:42:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:43:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:44:00.000000000,48.55,375.0,-0.06453940805461014,72.7522780204788,-1.8309702347241252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:45:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:46:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:47:00.000000000,48.55,375.0,-0.06446726446088756,72.72522417283284,-1.8329178189425175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:48:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:49:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:50:00.000000000,48.55,375.0,-0.06442133219014794,72.70799957130548,-1.8196771365447897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:51:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:52:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:53:00.000000000,48.55,375.0,-0.06436351593390341,72.68631847521377,-1.815500282577823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:54:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:55:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:56:00.000000000,48.55,375.0,-0.06429953907581364,72.66232715343011,-1.8160526898804736,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:57:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:58:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,17:59:00.000000000,48.55,375.0,-0.06426158249660036,72.64809343622514,-1.8046826773812592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:00:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:01:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:02:00.000000000,48.55,375.0,-0.0642294160876668,72.63603103287505,-1.7840416098471097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:03:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:04:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:05:00.000000000,48.55,375.0,-0.06421768053867567,72.63163020200338,-1.7529462794775807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:06:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:07:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:08:00.000000000,48.55,375.0,-0.06419279782569066,72.62229918463399,-1.7271407700072798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:09:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:10:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:11:00.000000000,48.55,375.0,-0.06416739713330662,72.61277392498998,-1.701972808727291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:12:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:13:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:14:00.000000000,48.55,375.0,-0.06414809403587993,72.60553526345497,-1.6719499813816412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:15:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:16:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:17:00.000000000,48.55,375.0,-0.06418208397096424,72.61828148911158,-1.6106603242347268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:18:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:19:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:20:00.000000000,48.55,375.0,-0.06442495854682376,72.7093594550589,-1.439232784419291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:21:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:22:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:23:00.000000000,48.55,375.0,-0.06467164156470762,72.80186558676536,-1.2680955130300229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:24:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:25:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:26:00.000000000,48.55,375.0,-0.06482391006506774,72.8589662744004,-1.153538755480911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:27:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:28:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:29:00.000000000,48.55,375.0,-0.06493394697573203,72.9002301158995,-1.0650372660063108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:30:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:31:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:32:00.000000000,48.55,375.0,-0.06502974864573992,72.93615574215247,-0.9866966656782414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:33:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:34:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:35:00.000000000,48.55,375.0,-0.06524693646631503,73.01760117486813,-0.8425125005672128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:36:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:37:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:38:00.000000000,48.55,375.0,-0.06544578894489524,73.0921708543357,-0.7090361980160148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:39:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:40:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:41:00.000000000,48.55,375.0,-0.06560557015732656,73.15208880899746,-0.5971751227465527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:42:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:43:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:44:00.000000000,48.55,375.0,-0.06577460967750666,73.21547862906499,-0.47816720053320744,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:45:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:46:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:47:00.000000000,48.55,375.0,-0.06587321514851396,73.25245568069273,-0.39870057406977755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:48:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:49:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:50:00.000000000,48.55,375.0,-0.06597183045893525,73.28943642210072,-0.3171917885268124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:51:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:52:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:53:00.000000000,48.55,375.0,-0.06606427571092437,73.32410339159664,-0.2376655788414938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:54:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:55:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:56:00.000000000,48.55,375.0,-0.06609087558862255,73.33407834573345,-0.19847012958719293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:57:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:58:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,18:59:00.000000000,48.55,375.0,-0.06612122316889403,73.34545868833526,-0.1556963369468851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:00:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:01:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:02:00.000000000,48.55,375.0,-0.06616456358292251,73.36171134359594,-0.1030466547080928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:03:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:04:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:05:00.000000000,48.55,375.0,-0.06618751009663684,73.37031628623882,-0.06305312085071997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:06:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:07:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:08:00.000000000,48.55,375.0,-0.0662618043731884,73.39817663994565,0.014794336425223995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:09:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:10:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:11:00.000000000,48.55,375.0,-0.06626488474389608,73.39933177896103,0.04302716841763216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:12:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:13:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:14:00.000000000,48.55,375.0,-0.06623426347018309,73.38784880131865,0.046002847874743916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:15:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:16:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:17:00.000000000,48.55,375.0,-0.06618786895942272,73.37045085978352,0.03595841077444926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:18:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:19:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:20:00.000000000,48.55,375.0,-0.0660982737914783,73.33685267180437,-0.009564866062759587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:21:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:22:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:23:00.000000000,48.55,375.0,-0.06602371055264111,73.3088914572404,-0.04508375675828645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:24:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:25:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:26:00.000000000,48.55,375.0,-0.06595284547809467,73.2823170542855,-0.07928105356641592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:27:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:28:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:29:00.000000000,48.55,375.0,-0.0658761659817388,73.25356224315205,-0.12039284689241204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:30:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:31:00.000000000,48.55,375.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2023-12-23,19:32:00.000000000,48.55,375.0,-0.06580781971870014,73.22793239451255,-0.15638412464891766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
