date,time,PRICE_INTU_INTU_ON_PYPL,PRICE_PYPL_INTU_ON_PYPL,BETA_INTU_ON_PYPL,SPREAD_INTU_ON_PYPL,Z_INTU_ON_PYPL,market_close,SIGNAL_INTU_ON_PYPL,POS_INTU_ON_PYPL,POS_BETA_INTU_ON_PYPL,PAIR_BASE_INTU_ON_PYPL,PAIR_RET_INTU_ON_PYPL,SL_INTU_ON_PYPL,LOSS_INTU_ON_PYPL,COOLDOWN_INTU_ON_PYPL,CAPITAL_INTU_ON_PYPL,REMAINING_CAPITAL,CAPITAL,PORT_RET
2022-11-23,16:20:00.000000000,398.06,80.56,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:21:00.000000000,398.1276,80.59,1.1285749636998224,307.1757436754313,0.0002412327608800405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:22:00.000000000,398.595,80.5462,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:23:00.000000000,398.76,80.6075,1.1383017175486532,307.00434430269695,-0.004153734123651489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:24:00.000000000,398.63,80.58,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:25:00.000000000,397.75,80.49,1.1875889358235776,302.16096655556026,-0.028562822928780228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:26:00.000000000,397.605,80.46,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:27:00.000000000,397.77,80.44,1.2619189913346176,296.26123633704333,-0.05872584252378983,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:28:00.000000000,398.07,80.52,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:29:00.000000000,397.785,80.56,1.565894914839853,271.6365056605015,-0.16724752258203437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:30:00.000000000,397.84,80.4799,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:31:00.000000000,397.29,80.415,1.8579090349226168,247.88624495669777,-0.27240037190259314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:32:00.000000000,396.985,80.52,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:33:00.000000000,396.7,80.56,1.774924736541307,253.71206322423228,-0.2533327525255255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:34:00.000000000,397.1,80.59,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:35:00.000000000,396.955,80.54,2.012441235908251,234.87298285994942,-0.3385502575197269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:36:00.000000000,396.29,80.49,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:37:00.000000000,396.57,80.51,2.0676895328567735,230.10031570970114,-0.3644242071765665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:38:00.000000000,396.505,80.46,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:39:00.000000000,396.89,80.53,2.09930459687961,227.833000813285,-0.3796872136968298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:40:00.000000000,396.85,80.5,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:41:00.000000000,397.12,80.57,2.220553786916337,218.20998138815074,-0.4263079071284077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:42:00.000000000,397.09,80.64,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:43:00.000000000,397.2,80.665,2.361164513749835,206.73666449836952,-0.48159673880380943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:44:00.000000000,396.9,80.67,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:45:00.000000000,396.94,80.64,2.2293452306312034,217.16560060189977,-0.44253102270150185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:46:00.000000000,396.42,80.525,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:47:00.000000000,396.2525,80.395,2.4675648472515337,197.87262410521296,-0.5309309779196668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:48:00.000000000,395.61,80.26,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:49:00.000000000,395.41,80.23,3.0843692763130766,147.95105296140187,-0.7505735367958672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:50:00.000000000,395.61,80.28,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:51:00.000000000,395.67,80.21,3.5384217146383756,111.85319426885593,-0.908175908611061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:52:00.000000000,395.53,80.1126,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:53:00.000000000,395.55,80.1433,4.116544808311672,65.6365144640352,-1.1066577565328513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:54:00.000000000,394.02,79.9,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:55:00.000000000,394.18,79.84,4.551506348661008,30.78773312290508,-1.2522614653497863,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:56:00.000000000,393.635,79.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:57:00.000000000,394.06,79.86,4.818886991318838,9.223684873277648,-1.3375226649617884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:58:00.000000000,394.165,79.7902,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,16:59:00.000000000,394.16,79.8601,4.983245319492519,-3.8024695392044805,-1.3838488226835446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:00:00.000000000,394.6867,79.9293,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:01:00.000000000,394.495,79.96,5.207224197354149,-21.874646820437704,-1.4495288619745879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:02:00.000000000,394.74,80.01,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:03:00.000000000,394.76,80.04,5.246349536123297,-25.15781687130874,-1.451277435344793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:04:00.000000000,394.91,80.0546,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:05:00.000000000,395.14,80.12,5.2836613489078035,-28.186947274493264,-1.451510327962145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:06:00.000000000,395.27,80.12,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:07:00.000000000,394.925,80.07,5.318111599559541,-30.896195776732384,-1.4493028938952974,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:08:00.000000000,395.285,80.11,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:09:00.000000000,395.28,80.18,5.350552196018297,-33.727275076747105,-1.446542138061355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:10:00.000000000,394.935,80.13,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:11:00.000000000,395.21,80.1304,5.4204382768022885,-39.131887295478066,-1.4533783471380237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:12:00.000000000,395.27,80.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:13:00.000000000,395.67,80.26,5.4269513294954415,-39.89711370530415,-1.440038909941949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:14:00.000000000,395.47,80.225,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:15:00.000000000,395.5,80.25,5.428243584393101,-40.11654764754638,-1.4243346731502133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:16:00.000000000,395.51,80.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:17:00.000000000,395.53,80.29,5.41113704046624,-38.93019297903447,-1.4031050893558854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:18:00.000000000,395.56,80.3,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:19:00.000000000,395.3175,80.245,5.445329214783114,-41.64294284027102,-1.397971730267684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:20:00.000000000,395.335,80.23,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:21:00.000000000,395.5472,80.24,5.478746362281106,-44.06740810943592,-1.3919065456374087,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:22:00.000000000,395.55,80.237,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:23:00.000000000,395.36,80.26,5.505501959235366,-46.511587248230455,-1.386026117990414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:24:00.000000000,395.57,80.25,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:25:00.000000000,395.585,80.24,5.550247770772573,-49.76688112679119,-1.3835710486570916,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:26:00.000000000,395.425,80.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:27:00.000000000,395.595,80.23,5.5964585899043175,-53.40887266802338,-1.3828003825709503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:28:00.000000000,395.02,80.17,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:29:00.000000000,394.88,80.17,5.6051158983117535,-54.48214156765329,-1.372089983411805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:30:00.000000000,395.09,80.16,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:31:00.000000000,394.905,80.1084,5.606899774854318,-54.254769923939705,-1.3564501790964225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:32:00.000000000,395.2975,80.135,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:33:00.000000000,395.1,80.17,5.626708312197589,-55.99320538888071,-1.3491911493234032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:34:00.000000000,394.9,80.16,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:35:00.000000000,395.13,80.12,5.622720684828112,-55.36238126842835,-1.3329010998980944,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:36:00.000000000,394.64,80.045,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:37:00.000000000,394.955,80.065,5.597778738976754,-53.231154736173835,-1.3106836541797546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:38:00.000000000,394.85,80.05,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:39:00.000000000,395.12,80.07,5.481253673552111,-43.76398164131746,-1.2595984274437408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:40:00.000000000,395.17,80.125,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:41:00.000000000,394.6312,79.95,5.324763268351737,-31.083623304721414,-1.196298272808695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:42:00.000000000,394.28,79.95,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:43:00.000000000,394.12,79.9395,5.240812830332511,-24.827957250365728,-1.1593313148788609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:44:00.000000000,394.515,80.0,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:45:00.000000000,394.35,79.9856,5.176802725761398,-19.719672101660876,-1.1272387048972452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:46:00.000000000,394.77,80.05,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:47:00.000000000,394.76,80.04,5.047807558843516,-9.26651700983507,-1.074014585333514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:48:00.000000000,394.935,80.0105,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:49:00.000000000,394.92,80.03,4.870544269425126,5.130342117907162,-1.005418963657185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:50:00.000000000,394.65,79.9723,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:51:00.000000000,394.7,79.945,4.748717757630046,15.063758866266028,-0.9552948154807622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:52:00.000000000,394.425,79.85,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:53:00.000000000,393.46,79.73,4.615727459175124,25.448049679967312,-0.9037132127413564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:54:00.000000000,393.69,79.76,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:55:00.000000000,393.45,79.71,4.37620437507768,44.62274926255816,-0.8167914129842719,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:56:00.000000000,393.075,79.68,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:57:00.000000000,392.66,79.62,4.331298945679972,47.80197794496064,-0.7951756045548423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:58:00.000000000,393.04,79.7,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,17:59:00.000000000,393.3,79.7443,4.244341371782129,54.83796834619437,-0.7580401746790489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:00:00.000000000,393.3,79.66,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:01:00.000000000,393.42,79.62,4.06250292519548,69.96351709593591,-0.688233258518041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:02:00.000000000,393.685,79.743,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:03:00.000000000,393.92,79.8,3.9601003387187164,77.90399297024646,-0.648064790858569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:04:00.000000000,394.26,79.82,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:05:00.000000000,394.33,79.825,3.939822497294686,79.8336691534517,-0.6326677754497586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:06:00.000000000,394.28,79.89,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:07:00.000000000,394.07,79.88,3.914797661104902,81.35596283094043,-0.619136863546296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:08:00.000000000,394.02,79.88,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:09:00.000000000,394.06,79.896,3.932361528298383,79.8800433350724,-0.6180264503264931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:10:00.000000000,394.115,79.83,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:11:00.000000000,394.12,79.81,3.874345713310753,84.90846862066877,-0.590426959153897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:12:00.000000000,393.97,79.79,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:13:00.000000000,393.935,79.79,3.799094411900472,90.80525687446129,-0.5596152619090913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:14:00.000000000,394.24,79.815,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:15:00.000000000,394.22,79.9,3.784778577966543,91.81619162047326,-0.549377922330734,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:16:00.000000000,394.515,79.91,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:17:00.000000000,394.81,79.975,3.8145972248368145,89.73758694367581,-0.5518929675990993,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:18:00.000000000,394.48,79.955,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:19:00.000000000,394.7,79.98,3.7828021851968168,92.15148122795858,-0.5359144599348311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:20:00.000000000,394.98,79.995,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:21:00.000000000,394.79,80.0,3.7953289618473094,91.16368305221528,-0.5339938748623414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:22:00.000000000,395.05,80.02,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:23:00.000000000,394.825,80.02,3.7630794811747648,93.7033799163953,-0.5175534570741448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:24:00.000000000,394.83,80.005,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:25:00.000000000,394.69,79.97,3.721979454746367,97.04330300393303,-0.49791399953521526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:26:00.000000000,394.55,80.01,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:27:00.000000000,394.41,80.01,3.7374613139112167,95.37572027396357,-0.4989631478535551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:28:00.000000000,395.18,80.2,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:29:00.000000000,395.31,80.17,3.74002096518906,95.47251922079306,-0.4928519644830684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:30:00.000000000,395.8,80.27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:31:00.000000000,396.13,80.25,3.837910478629302,88.13768408999852,-0.517592660642224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:32:00.000000000,395.66,80.2256,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:33:00.000000000,395.775,80.22,3.878095860898714,84.67415003870514,-0.5263739623534031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:34:00.000000000,395.51,80.23,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:35:00.000000000,395.5,80.2314,3.8740044397451765,84.68320019302888,-0.5210591720995829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:36:00.000000000,395.53,80.2205,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:37:00.000000000,395.77,80.1,3.9070672818898706,82.81391072062138,-0.5238126283947268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:38:00.000000000,395.84,80.05,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:39:00.000000000,396.03,80.21,3.9711767583795106,77.50191221037943,-0.5412914949969515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:40:00.000000000,396.06,80.2001,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:41:00.000000000,396.2,80.22,4.059680583289488,70.53242360851726,-0.566453255817481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:42:00.000000000,396.04,80.28,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:43:00.000000000,395.99,80.285,4.083636936862358,68.13520852400563,-0.5736209833508182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:44:00.000000000,396.34,80.26,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:45:00.000000000,396.11,80.255,4.146024777960177,63.37078144480603,-0.5910823412653203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:46:00.000000000,396.09,80.245,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:47:00.000000000,396.85,80.28,4.324231745623153,49.700675461373294,-0.6460803971344674,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:48:00.000000000,396.65,80.24,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:49:00.000000000,396.63,80.15,4.4881098472924,36.90799573951409,-0.6978259481187833,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:50:00.000000000,396.03,80.05,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-11-23,18:51:00.000000000,395.97,80.01,4.5484096097173845,32.051747126512055,-0.7173690842591232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
