date,time,PRICE_ARM_ARM_ON_ROP,PRICE_ROP_ARM_ON_ROP,PRICE_IDXX_IDXX_ON_ON,PRICE_ON_IDXX_ON_ON,BETA_IDXX_ON_ON,SPREAD_IDXX_ON_ON,Z_IDXX_ON_ON,BETA_ARM_ON_ROP,SPREAD_ARM_ON_ROP,Z_ARM_ON_ROP,market_close,SIGNAL_IDXX_ON_ON,SIGNAL_ARM_ON_ROP,POS_IDXX_ON_ON,POS_ARM_ON_ROP,POS_BETA_IDXX_ON_ON,POS_BETA_ARM_ON_ROP,PAIR_BASE_IDXX_ON_ON,PAIR_BASE_ARM_ON_ROP,PAIR_RET_IDXX_ON_ON,PAIR_RET_ARM_ON_ROP,SL_IDXX_ON_ON,SL_ARM_ON_ROP,LOSS_IDXX_ON_ON,LOSS_ARM_ON_ROP,COOLDOWN_IDXX_ON_ON,COOLDOWN_ARM_ON_ROP,CAPITAL_IDXX_ON_ON,CAPITAL_ARM_ON_ROP,REMAINING_CAPITAL,CAPITAL,PORT_RET
2024-12-17,20:44:00.000000000,142.45,536.93,428.57,67.9,,,,0.02507613427629216,128.98587122303044,-1.6420997089940823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:45:00.000000000,142.525,537.2,428.705,67.91,3.4114729152858003,197.0318743229413,-1.1868870877601305,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:46:00.000000000,142.58,537.42,428.735,67.855,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:47:00.000000000,142.53,537.34,428.74,67.83,,,,0.032588713257988934,125.01878081795223,-1.6482394080441762,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:48:00.000000000,142.51,537.58,428.99,67.89,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:49:00.000000000,142.465,537.54,429.04,67.88,3.3881909105482384,199.0496009919856,-1.1729693560051653,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:50:00.000000000,142.67,537.585,428.45,67.98,,,,0.0399192013476332,121.21003614353259,-1.6530050336751025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:51:00.000000000,142.86,537.56,428.49,67.89,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:52:00.000000000,142.96,537.23,428.36,67.91,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:53:00.000000000,143.05,537.33,428.06,67.865,3.362464590146937,199.86634058967812,-1.165694114651967,0.046644771121193286,117.98636513344923,-1.652034863563319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:54:00.000000000,143.12,537.0,427.38,67.715,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:55:00.000000000,142.933,537.115,427.495,67.8,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:56:00.000000000,142.95,536.69,427.51,67.83,,,,0.05385595012145867,114.04605012931432,-1.657518931106353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:57:00.000000000,142.99,536.62,427.19,67.73,3.338084124828864,201.10156222534104,-1.1561524292928052,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:58:00.000000000,142.94,536.57,427.04,67.715,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-17,20:59:00.000000000,142.85,536.77,427.25,67.73,,,,0.06111173524761141,110.04705387113961,-1.6633352033328692,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:29:00.000000000,142.99,536.75,427.09,67.62,3.316011924166492,202.8612736878618,-1.1437740792820121,0.06839145320062376,106.2808874945652,-1.666539434210907,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:30:00.000000000,144.12,536.485,426.37,68.07,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:31:00.000000000,143.24,536.485,426.215,68.44,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:32:00.000000000,144.35,536.485,426.07,68.59,,,,0.07473460866641735,104.25600346959709,-1.6532127432458918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:33:00.000000000,145.01,536.485,426.07,68.645,3.266138084086725,201.86595121786678,-1.146523904266685,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:34:00.000000000,145.3691,534.97,427.14,68.63,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:35:00.000000000,144.86,535.49,427.14,68.77,,,,0.08070681841631479,101.6423058062476,-1.6459947630033043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:36:00.000000000,145.39,536.335,427.14,68.94,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:37:00.000000000,145.69,535.84,427.14,69.024,3.2082588941935875,205.6931380871818,-1.122877781179015,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:38:00.000000000,145.7424,535.44,427.14,69.0699,,,,0.08595320091584553,99.71961810161966,-1.632753054154402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:39:00.000000000,146.25,535.44,427.14,69.015,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:40:00.000000000,146.33,535.44,427.14,68.885,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:41:00.000000000,146.2,535.03,426.26,68.895,3.152295649346867,209.0825912382476,-1.101714822683152,0.090996171151365,97.51431854888517,-1.622680370940646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:42:00.000000000,146.48,534.54,426.085,69.09,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:43:00.000000000,146.385,533.84,426.085,69.23,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:44:00.000000000,146.4688,533.54,426.085,69.07,,,,0.0960769346110905,95.20791230759878,-1.6137502358023723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:45:00.000000000,146.3515,533.405,426.245,69.13,3.0880258981036266,212.76976966409632,-1.0790024388000687,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:46:00.000000000,145.8227,534.19,426.245,69.14,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:47:00.000000000,145.8,534.19,425.565,69.2,,,,0.10193601696973473,91.34679909493741,-1.6199928462487763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:48:00.000000000,145.543,534.86,425.8,69.075,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:49:00.000000000,145.25,534.86,425.8,68.97,3.0273438642214483,217.00409368464673,-1.0533819452958202,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:50:00.000000000,145.33,535.015,425.8,69.1,,,,0.1083073087532144,87.38396520739902,-1.6269618445689382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:51:00.000000000,145.201,535.015,425.8,68.74,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:52:00.000000000,144.67,535.045,425.8,68.78,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:53:00.000000000,144.6467,534.97,425.8,68.8,2.971601582041336,221.3538111555561,-1.027219337536719,0.11498950599282076,83.13076397902068,-1.636389898399782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:54:00.000000000,144.715,535.55,425.8,68.785,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:55:00.000000000,144.685,534.76,424.25,68.75,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:56:00.000000000,144.5534,534.7595,425.05,68.875,,,,0.12168818546527103,79.47948678468441,-1.6396132485163002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:57:00.000000000,144.79,534.57,425.05,68.7893,2.9153406884435995,224.50575478044672,-1.007680607078044,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:58:00.000000000,144.81,534.57,424.545,68.7,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,14:59:00.000000000,145.1146,535.1845,424.545,68.76,,,,0.1278347755322047,76.69940957418478,-1.6342669389050448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:00:00.000000000,145.05,534.73,424.555,68.695,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:01:00.000000000,144.94,535.03,424.8,68.63,2.862888080915624,228.31999100676077,-0.9845907252222277,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:02:00.000000000,144.78,535.415,425.02,68.64,,,,0.13429269065601224,72.87767903241121,-1.6393594014864479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:03:00.000000000,145.17,535.395,424.42,68.62,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:04:00.000000000,144.93,535.42,425.355,68.62,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:05:00.000000000,145.0,536.055,424.9659,68.58,2.8133617463110774,232.02555143798628,-0.9621648860206315,0.14095021634115593,69.44293177924166,-1.6403083737181368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:06:00.000000000,144.82,536.055,426.19,68.43,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:07:00.000000000,144.8768,536.055,425.82,68.3,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:08:00.000000000,144.46,535.685,425.785,68.3,,,,0.14800565762089316,65.17558929735186,-1.6493995930856276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:09:00.000000000,144.68,536.6,425.785,68.345,2.772428474791896,236.3033758903479,-0.9366858943363897,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:10:00.000000000,144.8454,536.885,425.785,68.31,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:11:00.000000000,144.9,536.93,426.69,68.37,,,,0.15456029455404546,61.911941045096384,-1.6483593823767733,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:12:00.000000000,145.0,536.935,426.69,68.42,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:13:00.000000000,144.55,536.86,426.69,68.44,2.730754284511171,239.79717676805544,-0.9155533209389007,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:14:00.000000000,144.4576,536.055,425.71,68.53,,,,0.16137053425541878,57.95411825971151,-1.6541381588388988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:15:00.000000000,144.455,535.935,425.8,68.5,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:16:00.000000000,144.5281,537.07,425.75,68.4875,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:17:00.000000000,144.49,537.155,425.75,68.42,2.6884410735116138,241.80686175033537,-0.9025656840880841,0.16805675029587694,54.21747629481824,-1.6571752059966167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:18:00.000000000,144.35,538.02,425.75,68.46,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:19:00.000000000,144.3023,538.02,425.439,68.335,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:20:00.000000000,144.27,538.02,425.439,68.435,,,,0.17439229593248542,50.44345694240421,-1.6603478253201902,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:21:00.000000000,144.9,538.02,426.5,68.425,2.646307358566125,245.4264189901129,-0.8808428622310263,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:22:00.000000000,144.825,537.23,426.78,68.39,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:23:00.000000000,144.415,536.94,425.63,68.32,,,,0.18070600700352885,47.3867165995252,-1.6560428055028262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:24:00.000000000,144.61,536.94,425.63,68.287023,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:25:00.000000000,144.4702,536.54,425.63,68.34,2.6054649130646417,247.57252784116238,-0.867200746929854,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:26:00.000000000,144.615,536.54,424.65,68.285,,,,0.18674503682209329,44.41881794347408,-1.6508720597198259,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:27:00.000000000,144.485,536.69,424.51,68.27,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:28:00.000000000,144.62,537.045,424.51,68.305,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:29:00.000000000,144.62,536.5,425.1,68.3,2.5663634612765764,249.81737559480985,-0.8530547463946904,0.19265260504861512,41.261877391418,-1.6478156871411191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:30:00.000000000,144.3006,536.5,425.1,68.26,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:31:00.000000000,144.5604,536.81,425.725,68.395,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:32:00.000000000,144.6999,536.81,425.785,68.39,,,,0.19851446957891672,38.135347585341734,-1.6445377445881657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:33:00.000000000,144.55,537.2025,425.785,68.31,2.529684107176619,252.98227863876517,-0.8339346982867623,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:34:00.000000000,144.8,537.26,425.875,68.315,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:35:00.000000000,144.9321,536.93,425.875,68.235,,,,0.20423163190228955,35.27400988270368,-1.6387752347146898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:36:00.000000000,144.6,536.935,425.875,68.1566,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:37:00.000000000,144.775,537.055,426.01,68.23,2.494888084918323,255.7837859660228,-0.8168376635147425,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:38:00.000000000,144.9,537.055,426.02,68.22,,,,0.20988551559158292,32.17993442396245,-1.6356135020016775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:39:00.000000000,144.96,536.615,424.94,68.15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:40:00.000000000,144.8257,536.615,424.94,68.175,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:41:00.000000000,145.0699,536.615,424.7781,68.21,2.4586068974005864,257.076523528306,-0.8079890679932176,0.21535432998323006,29.50753621604899,-1.6284375151840145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
2024-12-18,15:42:00.000000000,144.405,536.29,424.7781,68.1,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717355054990796,0.9717355054990796,0.0
