date,time,PRICE_CPRT_CPRT_ON_MRNA,PRICE_MRNA_CPRT_ON_MRNA,BETA_CPRT_ON_MRNA,SPREAD_CPRT_ON_MRNA,Z_CPRT_ON_MRNA,market_close,SIGNAL_CPRT_ON_MRNA,POS_CPRT_ON_MRNA,POS_BETA_CPRT_ON_MRNA,PAIR_BASE_CPRT_ON_MRNA,PAIR_RET_CPRT_ON_MRNA,SL_CPRT_ON_MRNA,LOSS_CPRT_ON_MRNA,COOLDOWN_CPRT_ON_MRNA,CAPITAL_CPRT_ON_MRNA,REMAINING_CAPITAL,CAPITAL,PORT_RET
2023-01-03,15:01:00.000000000,30.775,182.0,0.026972997596829112,25.8659144373771,1.0370833244206459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:02:00.000000000,30.75,181.52,0.027147316545650266,25.822219100633564,1.0159401595333066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:03:00.000000000,30.7655,181.93,0.027350010487986014,25.789712591920704,0.9993178858099102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:04:00.000000000,30.72,181.62,0.027470423720963127,25.730821643798677,0.9719802677935185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:05:00.000000000,30.73,181.94,0.02764243056823464,25.70073618241539,0.9563272966067831,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:06:00.000000000,30.735,182.44,0.027822644315680406,25.659036771047266,0.9359058866025427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:07:00.000000000,30.755,183.28,0.028065785947584236,25.611102751526758,0.9129283453499764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:08:00.000000000,30.775,183.0013,0.02832917071075157,25.590724932010538,0.9012241473625613,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:09:00.000000000,30.765,183.005,0.028561601334667484,25.538084147749178,0.8762457255987997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:10:00.000000000,30.745,183.37,0.028771647470110177,25.469143003405897,0.8445269976439257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:11:00.000000000,30.722,183.15,0.028938263692238647,25.421957004766494,0.8217318574762982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:12:00.000000000,30.71,182.57,0.02908775226180682,25.399449069561932,0.80913792735166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:13:00.000000000,30.655,182.5,0.029141327873463675,25.33670766309288,0.7797995068776323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:14:00.000000000,30.6575,182.33,0.029203814950871657,25.332768420007568,0.7749193553312607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:15:00.000000000,30.6825,182.59,0.02930751263340862,25.33124126826592,0.7710460876364222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:16:00.000000000,30.68,182.3027,0.02940159682313472,25.32000951483112,0.7631037600132247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:17:00.000000000,30.665,182.3243,0.029480166188486912,25.290049335800454,0.7472724513895244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:18:00.000000000,30.605,182.54,0.02945304593996349,25.228640994119065,0.7181397374928882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:19:00.000000000,30.59,182.65,0.029406516069784693,25.218899839853826,0.7108049019891682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:20:00.000000000,30.6225,182.95,0.029388260843038742,25.245917678766062,0.7190645922056089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:21:00.000000000,30.65,183.2201,0.029407296316360527,25.26199222818679,0.7226988716919828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:22:00.000000000,30.6675,183.42,0.029471734605337176,25.261794438689055,0.719401878391304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:23:00.000000000,30.65,183.67,0.02950752297381925,25.23035325539862,0.7027268909900695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:24:00.000000000,30.645,182.95,0.02956254209131816,25.236532924393345,0.7021720537070106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:25:00.000000000,30.645,182.9879,0.029614458881203506,25.22591235969222,0.6943814339990926,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:26:00.000000000,30.64,182.67,0.029677360640079448,25.21883653187669,0.6881096494546047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:27:00.000000000,30.65,182.32,0.02993662232073343,25.19195501848388,0.6732426000868432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:28:00.000000000,30.6375,182.2061,0.030036880789453633,25.164597095188732,0.6581297639790314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:29:00.000000000,30.64,181.712,0.030286751477631966,25.13653381549654,0.6426755782553594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:30:00.000000000,30.585,181.005,0.030525892833494335,25.059660767673357,0.6058252752887423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:31:00.000000000,30.62,180.99,0.030814402694300986,25.042901256358466,0.5952474850301508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:32:00.000000000,30.6,181.09,0.03110105988508238,24.96790906541043,0.5590079794898978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:33:00.000000000,30.585,181.265,0.03129813951557539,24.91174274070923,0.5309690404092139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:34:00.000000000,30.61,181.52,0.03148404364035552,24.895016398402664,0.5203142681372036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:35:00.000000000,30.62,181.72,0.03176321970336766,24.84798771550403,0.49616227529882756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:36:00.000000000,30.6,181.55,0.03200360449556695,24.78974560382982,0.4669304495634715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:37:00.000000000,30.6025,181.3786,0.032274463917032266,24.74860291897817,0.4452474837058036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:38:00.000000000,30.5925,181.69,0.032481868957400795,24.690869229129852,0.41604007482401234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:39:00.000000000,30.575,181.16,0.03270205463242399,24.65069578279007,0.39463575495177655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:40:00.000000000,30.6,181.305,0.03293735337476451,24.628293146388323,0.3811840236894767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:41:00.000000000,30.5975,181.4931,0.03323608142193368,24.565380550880846,0.3493264534653554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:42:00.000000000,30.59,181.47,0.03345556659653714,24.518818329726408,0.3247871809627799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:43:00.000000000,30.5875,181.77,0.03359628900775214,24.480702547060893,0.30401753118964503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:44:00.000000000,30.5825,181.79,0.03373348841553357,24.45008914094015,0.2866097785357541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:45:00.000000000,30.6,181.79,0.033914519959650585,24.434679416535122,0.2761388892988549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:46:00.000000000,30.6225,182.27,0.034046336910954496,24.416874171240323,0.2645247656620246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:47:00.000000000,30.605,182.01,0.03413193870335763,24.39264583660188,0.24991315791554158,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:48:00.000000000,30.5525,182.01,0.03422247891619249,24.323666612463803,0.21450348096780023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:49:00.000000000,30.535,182.4,0.03425115617482644,24.287589113711658,0.1942506560386101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:50:00.000000000,30.485,182.6387,0.03434754051781628,24.211809851628708,0.15539701304208584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:51:00.000000000,30.48,182.436,0.034444937345749826,24.196003410390784,0.1444706839574178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:52:00.000000000,30.5,182.8761,0.034455102690150265,24.19898519492581,0.14235331627198283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:53:00.000000000,30.4825,182.86,0.03446411658445591,24.18039164136639,0.13009254305707232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:54:00.000000000,30.495,182.91,0.034467586254492595,24.19053379819076,0.13138992176928932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:55:00.000000000,30.524,182.925,0.03454982247401131,24.20397372394148,0.13428000686811573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:56:00.000000000,30.5525,183.0561,0.03475798483591822,24.18983885207767,0.12409074397231988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:57:00.000000000,30.61,183.67,0.03503231150234534,24.175615346364232,0.11384291947052713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:58:00.000000000,30.61,183.5724,0.035312390814838335,24.12761966838217,0.08741385542490213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,15:59:00.000000000,30.645,183.6801,0.03563680828454428,24.099227490614076,0.07031278311454013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:00:00.000000000,30.655,183.9147,0.035978545646686594,24.03801657095333,0.03737220302399871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:01:00.000000000,30.65,183.82,0.036330753025997496,23.97168097876114,0.0018562973099248627,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:02:00.000000000,30.64,183.4,0.03671007490315618,23.907372262761157,-0.03278433046997031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:03:00.000000000,30.63,182.88,0.03713125898428739,23.839435356953523,-0.06928356256454753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:04:00.000000000,30.61,182.77,0.03750623068146296,23.754986218349014,-0.11392503858905709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:05:00.000000000,30.5851,182.66,0.037826692181875725,23.67567640605858,-0.15617846233126645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:06:00.000000000,30.585,182.42,0.03813536997644824,23.628345808896313,-0.1828779384730352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:07:00.000000000,30.5759,182.28,0.038451389692583916,23.566980686835805,-0.2165196677878798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:08:00.000000000,30.606,182.1,0.038810321147670086,23.538640519009277,-0.23397896909855506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:09:00.000000000,30.505,181.89,0.0391068693251907,23.391851538441063,-0.309926937726857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:10:00.000000000,30.5,181.9437,0.03936974415321357,23.336923080710957,-0.3406084400407924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:11:00.000000000,30.46,181.89,0.039578824382927605,23.261007632989298,-0.3817470870654768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:12:00.000000000,30.4525,181.55,0.039824236498185804,23.22240986375437,-0.40439273730926595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:13:00.000000000,30.435,181.24,0.04007307261468288,23.172156319314873,-0.4328577454932274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:14:00.000000000,30.415,181.33,0.040310489636052375,23.10549891429462,-0.469531655169818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:15:00.000000000,30.415,181.15,0.04054228687784624,23.070764732078153,-0.49024625469364225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:16:00.000000000,30.41,181.145,0.04077013845669175,23.02469326926257,-0.5166384806359257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:17:00.000000000,30.445,181.175,0.04100203909030731,23.016455567813573,-0.5240120244003973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:18:00.000000000,30.465,181.39,0.0411932843057138,22.992950159786574,-0.53905156007222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:19:00.000000000,30.47,181.23,0.04141184083850071,22.964932084838516,-0.5563473935099839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:20:00.000000000,30.46,180.6715,0.04165572526313599,22.933997633121326,-0.5750959376413862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:21:00.000000000,30.4725,180.73,0.04194358620910984,22.89203566442758,-0.5994048445333608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:22:00.000000000,30.505,180.795,0.04227583907915011,22.861739673685054,-0.6177706604161457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:23:00.000000000,30.515,181.2369,0.04259211040728741,22.79573794532549,-0.6542710379932569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:24:00.000000000,30.4975,180.94,0.04290901936909197,22.733542035356496,-0.6888012160878709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:25:00.000000000,30.5,180.7623,0.04322809352082412,22.685990390560733,-0.7158129704265351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:26:00.000000000,30.51,181.215,0.04349868466065781,22.627385859218897,-0.7484188885930914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:27:00.000000000,30.4825,181.29,0.0437492912131048,22.551190995976235,-0.7899649789639807,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:28:00.000000000,30.47,180.7575,0.044024979338797295,22.512154797167348,-0.812394313935517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:29:00.000000000,30.5025,181.05,0.044364784433147765,22.4702557783786,-0.8362101804828468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:30:00.000000000,30.46,180.7612,0.04467385970017432,22.38469951196485,-0.8823567666761924,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:31:00.000000000,30.44,179.77,0.044993955065687416,22.351436697841372,-0.9014969766962859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:32:00.000000000,30.455,179.5,0.045390088834846416,22.307479054145066,-0.9260530452468393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:33:00.000000000,30.465,179.8264,0.04564448681611232,22.25691625601106,-0.9539075267413566,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:34:00.000000000,30.444,179.87,0.0459339260853049,22.181864715036205,-0.9942579768608723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:35:00.000000000,30.435,180.08,0.04621754551763703,22.112144403183922,-1.0316865726625712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:36:00.000000000,30.44,180.145,0.046438885036930874,22.07426705502209,-1.0525076435048644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:37:00.000000000,30.435,180.145,0.04670558795859359,22.021221857199155,-1.0810039265649132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:38:00.000000000,30.435,180.26,0.046941999524823357,21.97323516565534,-1.1066994508988626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:39:00.000000000,30.425,180.3199,0.04717677716098878,21.91808826000822,-1.1358911557010343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:40:00.000000000,30.425,180.13,0.04741351423570671,21.88440368072215,-1.1537842681161985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:41:00.000000000,30.4084,180.0239,0.04765543895682444,21.829282022780532,-1.1825636527096024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:42:00.000000000,30.3925,180.18,0.04787685535235648,21.76604820261241,-1.215283399814347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:43:00.000000000,30.41,180.33,0.04807627637545312,21.74040508121454,-1.2283123421988908,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:44:00.000000000,30.41,179.905,0.04829215363690125,21.72200009995328,-1.2374238400132576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:45:00.000000000,30.4225,179.84,0.048501123444274215,21.700057959781724,-1.2481902763757846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:46:00.000000000,30.405,179.05,0.048751455643398924,21.676051867049424,-1.2598284042879084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:47:00.000000000,30.395,178.982,0.04899140023672587,21.62642120283033,-1.2844659715747477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:48:00.000000000,30.4,179.3,0.049242585086475846,21.570804493994878,-1.3118920844683621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:49:00.000000000,30.4125,179.435,0.04950753076220493,21.529116217683757,-1.3318318114097434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:50:00.000000000,30.405,179.49,0.04976205631604314,21.47320851183342,-1.3587966008044792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:51:00.000000000,30.395,179.3798,0.04999388601526332,21.42710672535927,-1.3803746137406958,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:52:00.000000000,30.4275,179.625,0.050224853175354474,21.405860748376952,-1.3890051700011845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:53:00.000000000,30.435,179.88,0.05042822583861556,21.36397073614983,-1.4080925793771675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:54:00.000000000,30.4075,179.53,0.05068789440751947,21.307502317018027,-1.434428398236182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:55:00.000000000,30.4,179.51,0.05093173105401245,21.257244958494226,-1.4572990361958118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:56:00.000000000,30.405,179.73,0.051186166528237695,21.20531028987984,-1.4807430864365427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:57:00.000000000,30.415,179.7358,0.051494588865783925,21.15957887453723,-1.5007563579791945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:58:00.000000000,30.4475,179.8628,0.051750527449613004,21.13950523143575,-1.5074681515573398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,16:59:00.000000000,30.4451,179.87,0.05200286262952882,21.09134509882665,-1.5282944202052502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,17:00:00.000000000,30.445,179.81,0.05227542728110628,21.04535542058428,-1.5477523620036517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,17:01:00.000000000,30.425,179.57,0.05253135481735088,20.991944615448304,-1.570680855362081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,17:02:00.000000000,30.43,179.64,0.0527106391901306,20.96106077588494,-1.581928557558677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,17:03:00.000000000,30.44,179.685,0.05289366873973708,20.935801132500345,-1.590191022100996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
2023-01-03,17:04:00.000000000,30.425,179.75,0.05313095890801415,20.874710136284456,-1.6163806387400799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991314782669078,0.991314782669078,0.0
