date,time,PRICE_AMZN_AMZN_ON_ON,PRICE_ON_AMZN_ON_ON,PRICE_AMGN_AMGN_ON_ANSS,PRICE_ANSS_AMGN_ON_ANSS,BETA_AMGN_ON_ANSS,SPREAD_AMGN_ON_ANSS,Z_AMGN_ON_ANSS,BETA_AMZN_ON_ON,SPREAD_AMZN_ON_ON,Z_AMZN_ON_ON,market_close,SIGNAL_AMGN_ON_ANSS,SIGNAL_AMZN_ON_ON,POS_AMGN_ON_ANSS,POS_AMZN_ON_ON,POS_BETA_AMGN_ON_ANSS,POS_BETA_AMZN_ON_ON,PAIR_BASE_AMGN_ON_ANSS,PAIR_BASE_AMZN_ON_ON,PAIR_RET_AMGN_ON_ANSS,PAIR_RET_AMZN_ON_ON,SL_AMGN_ON_ANSS,SL_AMZN_ON_ON,LOSS_AMGN_ON_ANSS,LOSS_AMZN_ON_ON,COOLDOWN_AMGN_ON_ANSS,COOLDOWN_AMZN_ON_ON,CAPITAL_AMGN_ON_ANSS,CAPITAL_AMZN_ON_ON,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-01-16,20:14:00.000000000,221.8233,53.85,268.9401,345.76,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:15:00.000000000,221.845,53.86,269.1,345.62,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:16:00.000000000,221.79,53.8,269.055,345.42,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:17:00.000000000,221.672,53.715,268.88,345.32,0.24545471660762766,184.11957726105402,-1.274549633046927,-0.3446172213699653,240.1831140458877,1.738255471382456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:18:00.000000000,221.62,53.7299,268.99,345.16,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:19:00.000000000,221.56,53.755,269.005,345.16,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:20:00.000000000,221.455,53.7,268.9102,345.2,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:21:00.000000000,221.44,53.675,269.035,345.005,0.24605590690168402,184.14448183938453,-1.2587780439420047,-0.32458773543525654,238.8622466994874,1.6891906119634665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:22:00.000000000,221.47,53.71,269.0,345.085,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:23:00.000000000,221.485,53.77,269.06,344.823,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:24:00.000000000,221.39,53.725,268.97,344.823,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:25:00.000000000,221.385,53.74,268.87,344.91,0.24651955865812988,183.8429390232244,-1.2575533278590858,-0.3058376606525515,237.8207158834681,1.6488653416411019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:26:00.000000000,221.41,53.77,268.92,344.97,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:27:00.000000000,221.49,53.825,268.967,344.88,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:28:00.000000000,221.425,53.73,268.8082,344.88,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:29:00.000000000,221.38,53.735,268.89,344.59,0.24679248798862574,183.84777656399945,-1.242540570929868,-0.28951002611427124,236.93682125325037,1.6136281453221222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:30:00.000000000,221.555,53.76,269.0,344.95,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:31:00.000000000,221.42,53.725,269.13,344.95,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:32:00.000000000,221.43,53.765,269.045,344.55,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:33:00.000000000,221.4898,53.76,269.045,344.87,0.24702020447671336,183.8551420821159,-1.2274942176730876,-0.27293145702545873,236.16259512968867,1.5820089815762275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:34:00.000000000,221.3774,53.77,269.055,344.65,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:35:00.000000000,221.3205,53.82,269.0,344.32,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:36:00.000000000,221.395,53.915,269.15,344.43,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:37:00.000000000,221.45,53.8925,269.11,344.43,0.24763908002471197,183.81567166708845,-1.2149265202869899,-0.25880022452688123,235.39739110031493,1.5510854545919965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:38:00.000000000,221.32,53.78,269.1,344.54,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:39:00.000000000,221.2501,53.75,269.07,344.24,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:40:00.000000000,221.29,53.825,269.12,344.27,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:41:00.000000000,221.34,53.9,269.31,344.64,0.24834328566190503,183.72097002948107,-1.2051793324165152,-0.24445123954167558,234.51592181129632,1.5173045839063346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:42:00.000000000,221.43,53.9,269.325,344.465,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:43:00.000000000,221.3099,53.855,269.5,344.59,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:44:00.000000000,221.32,53.87,269.4,343.91,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:45:00.000000000,221.195,53.78,269.41,344.055,0.24902359522241202,183.73218694575306,-1.1902896778321916,-0.229601516745987,233.54296957059918,1.481395298845772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:46:00.000000000,221.12,53.71,269.02,343.99,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:47:00.000000000,221.25,53.705,269.39,344.08,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:48:00.000000000,221.2128,53.695,269.5,344.26,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:49:00.000000000,221.14,53.72,269.63,344.2275,0.2500790168893092,183.5459252137353,-1.1848335465774829,-0.21530176263372103,232.70601068868348,1.4497520260879937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:50:00.000000000,221.26,53.76,269.66,344.37,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:51:00.000000000,221.12,53.765,269.775,344.43,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:52:00.000000000,221.0899,53.735,269.735,344.45,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:53:00.000000000,221.08,53.785,269.73,344.405,0.2508989854223011,183.3191349256324,-1.1814810238174909,-0.19834983568388653,231.74824591225786,1.4151153251995543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:54:00.000000000,220.9,53.76,269.59,344.68,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:55:00.000000000,220.82,53.5955,269.71,344.64,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:56:00.000000000,220.76,53.51,269.495,344.825,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:57:00.000000000,220.665,53.56,269.54,344.89,0.25206577864621577,182.60503360270667,-1.2026603535590148,-0.17885916017344258,230.24469661888958,1.3656526626334775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:58:00.000000000,220.72,53.515,269.4525,344.95,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-16,20:59:00.000000000,220.65,53.48,269.301,344.28,,,,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:29:00.000000000,225.85,54.75,276.4,344.42,0.25580872041369246,188.294360515116,-0.8996434695916458,-0.1701958996874159,235.168225507886,1.495638305711153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:30:00.000000000,225.26,54.69,273.4724,349.275,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:31:00.000000000,225.59,54.54,273.56,347.75,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:32:00.000000000,224.96,54.5242,273.71,349.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:33:00.000000000,224.93,54.6,272.9248,349.01,0.26070178234266705,181.93727094458578,-1.2146040948637231,-0.1651768544374518,233.94865625228488,1.453450838862357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:34:00.000000000,224.86,54.66,273.335,349.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:35:00.000000000,225.3653,54.69,272.98,349.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:36:00.000000000,225.24,54.6,272.975,348.17,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:37:00.000000000,225.36,54.63,272.76,348.21,0.26479259690455653,180.55656983186435,-1.2721637615617811,-0.16115796553520811,234.16405965718843,1.4515172079795982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:38:00.000000000,225.05,54.56,272.71,348.21,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:39:00.000000000,224.9192,54.61,272.81,348.62,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:40:00.000000000,224.53,54.69,273.445,349.13,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:41:00.000000000,224.335,54.86,273.4058,348.98,0.2696980150031468,179.28658672420184,-1.3242540869150121,-0.1493633552399073,232.5290736684613,1.3984276754963063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:42:00.000000000,224.24,54.84,273.153505,348.585,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:43:00.000000000,223.95,54.66,273.03,348.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:44:00.000000000,224.2,54.805,272.92,348.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:45:00.000000000,224.2,54.81,273.0899,348.12,0.2739204769356628,177.73270356915708,-1.391455688163729,-0.13717446261097624,231.7185322957076,1.3686129288490416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:46:00.000000000,224.34,54.83,273.275,348.12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:47:00.000000000,224.47,54.8,273.5166,348.285,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:48:00.000000000,224.47,54.78,273.65,348.24,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:49:00.000000000,224.485,54.785,273.615,348.085,0.2783779175244515,176.7158225785013,-1.4300024939356646,-0.1260389012401741,231.39004120444295,1.3523618486758675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:50:00.000000000,224.5,54.74,273.15,348.27,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:51:00.000000000,224.53,54.685,273.145,348.27,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:52:00.000000000,224.675,54.71,273.0706,348.5,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:53:00.000000000,224.1294,54.794,273.1199,348.01,0.28279902421767134,174.70301158200817,-1.5221206237273346,-0.11479137909070612,230.41927882589616,1.318659976977106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:54:00.000000000,224.2024,54.66,273.02,348.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:55:00.000000000,224.31,54.6,273.26,348.4,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:56:00.000000000,224.4,54.625,273.015,348.5,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:57:00.000000000,224.42,54.61,272.92,348.58,0.287250763719831,172.79012878254133,-1.6075169564389837,-0.10742615976745226,230.28654258490056,1.308270135398883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:58:00.000000000,224.02,54.55,272.8177,348.465,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,14:59:00.000000000,223.84,54.575,273.02,348.405,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:00:00.000000000,224.1535,54.61,272.9965,348.505,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:01:00.000000000,224.135,54.77,273.32,348.09,0.2917880477286018,171.75149846615102,-1.640998615827064,-0.09525143107222184,229.35192087982557,1.2761008085903789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:02:00.000000000,223.88,54.725,273.185,348.02,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:03:00.000000000,223.91,54.645,272.84,347.98,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:04:00.000000000,224.2701,54.63,272.79,348.0186,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:05:00.000000000,224.32,54.765,272.85,347.98,0.29601101071483016,169.84408849145342,-1.7247415136876347,-0.07896194062197776,228.6443506781626,1.2504517447813275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:06:00.000000000,224.4544,54.77,272.7,348.55,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:07:00.000000000,224.39,54.71,272.4446,348.518,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:08:00.000000000,224.22,54.8452,272.3401,348.56,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:09:00.000000000,224.19,54.8295,272.505,348.57,0.29997063011185476,167.9442374619108,-1.805429936695433,-0.06292387771384958,227.64008475311152,1.216950912291187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:10:00.000000000,223.9423,54.86,272.59,349.01,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:11:00.000000000,224.1,54.96,272.14,348.5025,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:12:00.000000000,224.035,54.92,272.13,348.5025,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
2025-01-17,15:13:00.000000000,224.055,54.89,271.875,348.48,0.3032318135426121,166.20477761667053,-1.8754482751030894,-0.046233915851456066,226.59277964108642,1.1825813439971629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9912366735890625,0.9912366735890625,0.0
