date,time,PRICE_ADP_ADP_ON_PAYX,PRICE_PAYX_ADP_ON_PAYX,BETA_ADP_ON_PAYX,SPREAD_ADP_ON_PAYX,Z_ADP_ON_PAYX,market_close,SIGNAL_ADP_ON_PAYX,POS_ADP_ON_PAYX,POS_BETA_ADP_ON_PAYX,PAIR_BASE_ADP_ON_PAYX,PAIR_RET_ADP_ON_PAYX,SL_ADP_ON_PAYX,LOSS_ADP_ON_PAYX,COOLDOWN_ADP_ON_PAYX,CAPITAL_ADP_ON_PAYX,REMAINING_CAPITAL,CAPITAL,PORT_RET
2025-03-03,20:16:00.000000000,317.96,153.19,1.970513807937642,16.096989762032592,-1.4806846299355148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:17:00.000000000,317.8735,153.195,1.9714142441455464,15.862694868123015,-1.4824379213806766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:18:00.000000000,317.69,153.06,1.9723971677272096,15.794889507673304,-1.4804658593940823,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:19:00.000000000,317.8325,153.13,1.9734049297205059,15.645003111898916,-1.4803280990370966,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:20:00.000000000,318.01,153.16,1.9746490468116806,15.572751990323013,-1.478458953830284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:21:00.000000000,317.91,153.12,1.9757808665083674,15.378433720238831,-1.4793037736515575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:22:00.000000000,318.32,153.2949,1.977203337105412,15.224812158759562,-1.479239427456771,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:23:00.000000000,318.295,153.235,1.9789032279255707,15.057763868825134,-1.4794671365829017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:24:00.000000000,318.23,153.3,1.9799276151987169,14.707096590036713,-1.4837435380081365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:25:00.000000000,318.375,153.26,1.9813032231666083,14.720468017485643,-1.4799383405710846,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:26:00.000000000,318.31,153.195,1.9826599725221148,14.576405509474625,-1.4796065004394123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:27:00.000000000,318.315,153.13,1.9843670699156124,14.44887058382227,-1.478901345909871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:28:00.000000000,317.735,152.82,1.985754271524045,14.272032225695455,-1.4792715933551481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:29:00.000000000,317.66,152.8584,1.987068936594517,13.91982166246072,-1.4834757833426397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:30:00.000000000,317.8737,153.01,1.988236816336326,13.65358473237876,-1.4857499676704997,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:31:00.000000000,317.8,153.03,1.9897971110608708,13.301348094354978,-1.489876233453757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:32:00.000000000,317.81,153.04,1.991130850249296,13.087334677847764,-1.4909345184121994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:33:00.000000000,317.8,153.02,1.9927422890674398,12.87057492690036,-1.492029897436862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:34:00.000000000,317.735,153.03,1.9941850141871045,12.564867278947418,-1.495047894462875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:35:00.000000000,317.755,153.04,1.9956130335819995,12.346381340610833,-1.4961283770451586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:36:00.000000000,317.5001,153.07,1.9969984956961415,11.819540263791623,-1.5039060054143059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:37:00.000000000,317.78,153.04,1.9981891385724113,11.977134232878143,-1.496718452654673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:38:00.000000000,317.775,153.055,1.999586288569486,11.728320602997314,-1.4983933987852267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:39:00.000000000,317.655,152.98,2.001476773888037,11.469083130608112,-1.5002630447929546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:40:00.000000000,317.44,152.9211,2.0031300030104497,11.119156496638709,-1.5040711165757457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:41:00.000000000,317.63,152.995,2.004622920363178,10.932716299035576,-1.5042991055759722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:42:00.000000000,317.73,153.05,2.005590109368747,10.774433761113244,-1.5039028602923514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:43:00.000000000,317.79,153.01,2.007068772635272,10.68840709907704,-1.5019301226535244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:44:00.000000000,317.955,153.135,2.007598243966023,10.521442910263033,-1.5017003718787196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:45:00.000000000,318.37,153.24,2.0079401884387007,10.673245523653463,-1.4945867995904034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:46:00.000000000,318.425,153.295,2.008839568313043,10.47993837545215,-1.494934423627066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:47:00.000000000,318.495,153.32,2.009909196979917,10.335721919039088,-1.4942134875409117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:48:00.000000000,318.57,153.41,2.0108601661696457,10.083941907914664,-1.4957982910590437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:49:00.000000000,318.415,153.3,2.0115588774267645,10.04302409047699,-1.4928364418891056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:50:00.000000000,318.22,153.22,2.012638568384736,9.843518552090757,-1.4932847857240368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:51:00.000000000,318.03,153.15,2.0130257677000287,9.73510367674055,-1.4917722876838189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:52:00.000000000,318.37,153.24,2.0133722392072886,9.840838063875083,-1.4856786517672496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:53:00.000000000,318.16,153.15,2.014100842264082,9.700456007255866,-1.484873999400331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:54:00.000000000,318.11,153.29,2.0147379432923973,9.270820672708453,-1.4902459669408636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:55:00.000000000,318.49,153.45,2.0149263065427023,9.299558261022355,-1.4858018679938136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:56:00.000000000,318.51,153.455,2.015310592342231,9.25051305212287,-1.4830342296946153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:57:00.000000000,318.585,153.39,2.015557183615063,9.41868360528548,-1.475651893141988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:58:00.000000000,318.6,153.35,2.016040500793653,9.440189203293357,-1.4714252324061443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-03,20:59:00.000000000,318.68,153.41,2.016364924487462,9.349456934378452,-1.469603247921851,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:29:00.000000000,319.71,154.47,2.0151851302287245,8.424352933568912,-1.4855052188175013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:30:00.000000000,320.21,154.305,2.0152982896618363,9.23939741373033,-1.4644049183854086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:31:00.000000000,320.71,154.885,2.0142764948281675,8.728785098539277,-1.471514200745142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:32:00.000000000,318.285,153.845,2.014165506077425,8.415707717518558,-1.4744050846405343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:33:00.000000000,319.4,154.3,2.0143506167955074,8.585699828453187,-1.4670603524739385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:34:00.000000000,318.815,154.095,2.014328569383339,8.417039100874376,-1.4669186209147747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:35:00.000000000,318.642,153.76,2.015347510004475,8.762166861711933,-1.4559261694445575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:36:00.000000000,318.02,153.57,2.016121771880267,8.404179492347396,-1.459839816902243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:37:00.000000000,317.73,153.37,2.0176095427308183,8.289224431374407,-1.4586124503910254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:38:00.000000000,317.83,153.43,2.0188727935805892,8.07434728093017,-1.4595062981789821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:39:00.000000000,318.25,153.77,2.0186211697667935,7.8466227249601275,-1.460674908509794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:40:00.000000000,318.875,153.93,2.0182565928793132,8.204762658087304,-1.4495134679042956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:41:00.000000000,319.04,154.19,2.0180291472003207,7.880085793182559,-1.452788503073207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:42:00.000000000,320.013,154.755,2.0164885183993078,7.951319335115102,-1.4477359347257417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:43:00.000000000,320.52,154.725,2.015387035207189,8.689240977567636,-1.4287060928564888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:44:00.000000000,319.52,154.46,2.014644481559977,8.338013378245932,-1.4326705479700264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:45:00.000000000,319.59,154.245,2.014566987545065,8.853115006111409,-1.4184446335676713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:46:00.000000000,319.165,154.105,2.0143391965652886,8.74525811330625,-1.417388083839571,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:47:00.000000000,318.58,153.965,2.0137090895752783,8.539280023542233,-1.4184236889493391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:48:00.000000000,318.055,153.91,2.013286581854107,8.190062186834382,-1.4224738301274307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:49:00.000000000,317.985,153.795,2.012698965505878,8.441962600023544,-1.4139008393053638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:50:00.000000000,318.12,153.505,2.014010625168189,8.959298983557176,-1.3997968022494809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:51:00.000000000,318.11,153.55,2.0153716639226853,8.649681004671663,-1.4030990760134219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:52:00.000000000,317.863,153.8,2.01498939575006,7.957630933640701,-1.4144241913969593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:53:00.000000000,317.89,153.57,2.0149910623347806,8.447822557247719,-1.4009215885641542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:54:00.000000000,317.92,153.665,2.0152417837807097,8.24787129533729,-1.4019497828738987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:55:00.000000000,317.745,153.68,2.014731990291471,8.120987732006768,-1.401459636140339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:56:00.000000000,317.92,153.71,2.0144844587557245,8.273593844657569,-1.395114780890587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:57:00.000000000,317.845,153.5,2.0153614046099584,8.487024392371438,-1.3875290442927701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:58:00.000000000,317.54,153.66,2.0154344607345682,7.8483407635262665,-1.397846865111028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,14:59:00.000000000,317.42,153.545,2.015974522258575,7.877191979807151,-1.3941409951823218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:00:00.000000000,318.4,154.14,2.0154172298326856,7.743588193589858,-1.3938654081231587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:01:00.000000000,318.48,154.22,2.0144960488132213,7.804419352025036,-1.3895251248656453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:02:00.000000000,318.755,154.18,2.014271822063744,8.1945704742119,-1.378309701899824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:03:00.000000000,318.925,154.29,2.0136963467648252,8.231790657655154,-1.3745475355665275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:04:00.000000000,318.74,154.135,2.012989572352861,8.467852265391855,-1.366643626876766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:05:00.000000000,318.7225,154.225,2.0117047901399796,8.467328740661685,-1.3637393269646063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:06:00.000000000,318.22,153.935,2.011505098632874,8.578962641948578,-1.358508023742127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:07:00.000000000,317.85,153.84,2.0113085493415737,8.43029276929235,-1.3587774329592204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:08:00.000000000,317.725,153.73,2.0105558096383054,8.642255384303382,-1.3515080084506919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:09:00.000000000,317.825,153.685,2.010917669302665,8.777117993219917,-1.3458960391149768,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:10:00.000000000,318.07,153.79,2.010281221693263,8.908850915793096,-1.3403710593442884,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:11:00.000000000,317.61,153.6,2.0095514871826987,8.94289156873748,-1.3369392584292872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:12:00.000000000,317.47,153.465,2.010432252230468,8.939014411451296,-1.3343424995419093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:13:00.000000000,317.4,153.12,2.010946177520767,9.483921298020107,-1.3202161789517295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:14:00.000000000,317.165,153.08,2.0117182198166055,9.211174910474028,-1.3233440283939286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:15:00.000000000,317.27,153.28,2.011542479092725,8.940768804667073,-1.3264355919060562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:16:00.000000000,317.22,153.23,2.0117757949863666,8.955594934239116,-1.3235331590275599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:17:00.000000000,317.1,153.42,2.011917019082559,8.431690932353831,-1.3320062602924376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:18:00.000000000,317.27,153.53,2.011723272510403,8.410125971477783,-1.3298878694289629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:19:00.000000000,317.3641,153.67,2.0113277267395158,8.283368231938653,-1.3300043815820675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:20:00.000000000,317.44,153.3999,2.0115312437637756,8.871308359761201,-1.3150456321045996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:21:00.000000000,317.285,153.34,2.0112613434291915,8.878185598567768,-1.3124122881550253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:22:00.000000000,317.175,153.47,2.0122519168755555,8.3546983171085,-1.3210097036455621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:23:00.000000000,317.62,153.495,2.0118677391105364,8.808361385228238,-1.3089254671880508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:24:00.000000000,317.87,153.75,2.0114584906400657,8.608257064089912,-1.3107259165586356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:25:00.000000000,317.705,153.64,2.011030608507988,8.730257308832734,-1.3057165794457948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:26:00.000000000,317.98,153.65,2.010194734219825,9.113579087123867,-1.295163670724276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:27:00.000000000,318.14,153.76,2.008731754021175,9.277405501704152,-1.2892917588853041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:28:00.000000000,318.1018,153.77,2.0070555197020794,9.476872735411234,-1.2826883110223408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:29:00.000000000,318.02,153.725,2.005662393344389,9.699548583133776,-1.2756023830993573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:30:00.000000000,317.6601,153.845,2.003241334253127,9.471436931827668,-1.278103414138731,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:31:00.000000000,317.615,154.0,2.0000398395422114,9.60886471049946,-1.2728241049980298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:32:00.000000000,317.74,154.02,1.9975363090084786,10.079457686514104,-1.2604526693194211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:33:00.000000000,317.76,154.1,1.9942008002927618,10.453656674885394,-1.250118360869743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:34:00.000000000,317.71,153.9375,1.9922236947575163,11.032064988264835,-1.2354243965717215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:35:00.000000000,317.39,153.95,1.989329256675278,11.132760934840974,-1.230905866887772,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:36:00.000000000,317.21,153.935,1.9864928601007488,11.419221580391195,-1.2223791414109042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:37:00.000000000,317.63,154.11,1.9825378986686013,12.101084436181793,-1.205365792953545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:38:00.000000000,317.99,154.38,1.9768205080402244,12.80844996875021,-1.1878063226290998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:39:00.000000000,317.97,154.34,1.9721833595279477,13.583220290456552,-1.168798421084911,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:40:00.000000000,317.875,154.225,1.9680219145456275,14.356820229200594,-1.1498308739567957,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:41:00.000000000,317.76,154.03,1.966098500272798,14.921848002980937,-1.1353409304834061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:42:00.000000000,317.64,154.025,1.9641374990266134,15.113721712425843,-1.1288513796307436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:43:00.000000000,317.542,153.98,1.9620717608049079,15.422190271260263,-1.119852561606943,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:44:00.000000000,317.84,154.135,1.95898643216083,15.891626278890499,-1.1073999320024352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:45:00.000000000,317.68,154.15,1.9547167376144188,16.360414896737325,-1.0949719707967065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:46:00.000000000,317.185,153.96,1.9507860490151139,16.841979893633038,-1.0822777717769283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:47:00.000000000,316.495,153.5955,1.9495312768572655,17.055768765469907,-1.0753404479336737,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:48:00.000000000,316.98,153.825,1.9462362627396017,17.60020688408082,-1.061308400362463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:49:00.000000000,316.74,153.87,1.942839826549533,17.795235888823356,-1.0547969288485814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:50:00.000000000,316.14,153.53,1.9411786541511873,18.110841228168226,-1.0457047863031952,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:51:00.000000000,315.94,153.495,1.9402040895675703,18.128373271825808,-1.0430252286522996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:52:00.000000000,316.01,153.375,1.9401679610089453,18.436738980252983,-1.0341077498452513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:53:00.000000000,316.08,153.54,1.9389875126115435,18.36785731362363,-1.0333050969433002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:54:00.000000000,316.48,153.7,1.9365967276846345,18.825082954871732,-1.02121219363369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:55:00.000000000,316.65,153.794,1.9327549658583314,19.40388278078376,-1.0065375811603163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:56:00.000000000,316.586,153.7675,1.9277898558445263,20.154573341426783,-0.9882071809645435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:57:00.000000000,316.765,154.02,1.9201427301320353,21.024616705063863,-0.9673570154033261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:58:00.000000000,316.68,154.03,1.9117607492538597,22.211491792427978,-0.939753446918215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-03-04,15:59:00.000000000,316.77,153.9675,1.9032741421784025,23.727638514146804,-0.9051419691312567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
